,Sprint_runner,Exchange_runner,Result_runner,Arm_Strength_runner,Result_catcher,Exchange_catcher,Arm_Strength_catcher,Sprint_catcher,Runner_id,Date,Result
21,28.38,0.7388888888888888,0.9,80.32222222222221,0.7333333333333333,0.7073333333333335,81.81666666666665,27.895454545454548,622251,2020-09-26,0
22,27.29999999999999,0.7388888888888888,0.7,79.72222222222223,0.9,0.756,82.17999999999999,27.812499999999996,607644,2020-09-26,1
23,27.29999999999999,0.7388888888888888,0.7,79.72222222222223,0.9,0.756,82.17999999999999,27.812499999999996,542888,2020-09-26,1
24,26.86,0.7622222222222222,0.8,80.87777777777777,0.8333333333333334,0.7399999999999997,78.5,28.04074074074074,594798,2020-09-26,1
25,29.899999999999984,0.7400000000000001,0.9,79.1,0.7333333333333333,0.7306666666666664,86.74333333333338,27.392857142857146,665620,2020-09-26,1
26,27.20000000000001,0.7155555555555552,0.8,80.94444444444447,0.8,0.7399999999999997,78.5,27.87307692307692,571760,2020-09-25,1
27,25.12000000000001,0.7352380952380952,0.7333333333333333,79.71428571428571,0.6666666666666666,0.6833333333333335,77.46666666666668,27.784615384615385,656302,2020-09-25,1
28,28.34,0.7377777777777779,0.9,80.21111111111111,0.7333333333333333,0.7066666666666668,81.83333333333331,27.868181818181814,605130,2020-09-25,1
29,29.309999999999985,0.7280000000000001,1.0,85.10999999999996,0.7666666666666667,0.7500000000000004,75.35000000000004,28.35769230769231,607391,2020-09-25,1
30,27.719999999999985,0.7022222222222224,0.7,81.2222222222222,0.7333333333333333,0.7773333333333334,81.38666666666667,27.804347826086957,656605,2020-09-25,1
31,28.560000000000002,0.7349999999999998,0.9,78.45,0.7666666666666667,0.7920000000000003,88.44,28.345454545454537,445213,2020-09-25,1
32,27.62000000000001,0.7277272727272728,0.8,81.95909090909092,0.8,0.7679999999999995,81.99666666666671,27.791304347826085,450203,2020-09-25,0
33,28.600000000000016,0.7300000000000002,0.9,79.6888888888889,0.8,0.8433333333333335,81.26666666666665,27.954999999999995,605242,2020-09-24,1
34,28.399999999999984,0.7250000000000001,0.9,80.73999999999995,0.8,0.8433333333333335,81.26666666666665,27.954999999999995,605242,2020-09-24,1
35,28.399999999999984,0.7250000000000001,0.9,80.73999999999995,0.8,0.8433333333333335,81.26666666666665,27.954999999999995,641729,2020-09-24,1
36,25.12000000000001,0.7255555555555554,0.7,83.82222222222221,0.9333333333333333,0.7563333333333333,82.19,27.966666666666665,502171,2020-09-24,0
37,27.29999999999999,0.7422222222222219,0.6666666666666666,78.41111111111113,0.6666666666666666,0.7279999999999998,87.27000000000004,27.37692307692308,493603,2020-09-24,1
38,28.379999999999995,0.7433333333333336,0.8,79.4111111111111,0.6666666666666666,0.7279999999999998,87.27000000000004,27.37692307692308,643338,2020-09-24,1
39,27.426666666666684,0.7339285714285716,0.8666666666666667,77.64090909090909,0.9,0.75,80.04000000000002,28.126666666666665,621219,2020-09-24,0
40,28.600000000000016,0.754,0.8,82.49000000000002,0.8666666666666667,0.7399999999999997,78.5,28.05555555555556,608379,2020-09-23,0
41,27.760000000000016,0.7379999999999999,0.6,81.82000000000001,0.7,0.7763333333333334,81.45666666666666,27.87391304347826,656354,2020-09-23,1
42,26.979999999999997,0.7000000000000002,0.7,79.86666666666665,0.7,0.7763333333333334,81.45666666666666,27.87391304347826,656354,2020-09-23,1
43,29.290000000000003,0.7162499999999999,0.6,81.39999999999998,0.7,0.7763333333333334,81.45666666666666,27.87391304347826,608717,2020-09-23,1
44,28.180000000000007,0.74,0.5,82.96,0.6666666666666666,0.6963333333333329,78.09666666666665,27.573913043478257,545333,2020-09-23,0
45,27.819999999999997,0.7366666666666665,0.7,81.07777777777777,0.6666666666666666,0.7266666666666663,87.53333333333337,27.31923076923077,547888,2020-09-23,0
46,29.200000000000014,0.7240000000000001,0.7,78.03999999999999,0.8666666666666667,0.7399999999999997,78.5,27.734615384615385,656288,2020-09-22,1
47,29.200000000000014,0.7240000000000001,0.7,78.03999999999999,0.8666666666666667,0.7399999999999997,78.5,27.734615384615385,656288,2020-09-22,0
48,26.48,0.7457142857142859,0.7,79.32857142857144,0.8666666666666667,0.7399999999999997,78.5,27.734615384615385,656288,2020-09-22,0
49,28.799999999999986,0.706,0.9,75.75999999999999,0.8666666666666667,0.7399999999999997,78.5,27.734615384615385,570240,2020-09-22,1
50,26.749999999999982,0.70375,0.8,80.21428571428574,0.7666666666666667,0.7053333333333334,81.86666666666665,27.90454545454545,663903,2020-09-22,0
51,27.359999999999996,0.7246153846153847,0.6666666666666666,82.93846153846154,0.8,0.8406666666666669,81.22333333333333,28.00526315789473,650530,2020-09-22,1
52,28.5,0.7259999999999999,0.7,82.92000000000002,0.6666666666666666,0.69,78.86999999999999,27.991999999999997,601713,2020-09-22,1
53,27.240000000000016,0.7275000000000001,0.5,83.52499999999999,0.9333333333333333,0.7566666666666665,82.19999999999999,27.995652173913044,642121,2020-09-22,1
54,27.100000000000016,0.73,0.5,83.30000000000003,0.8666666666666667,0.7193333333333336,78.77999999999999,27.879999999999995,605483,2020-09-22,0
55,27.92999999999999,0.7411111111111109,0.8,79.37777777777777,0.8,0.7639999999999998,78.10999999999999,27.757142857142856,458677,2020-09-22,1
56,27.543333333333354,0.7338095238095237,0.7,79.33809523809525,0.7333333333333333,0.7760000000000001,81.47999999999999,27.90909090909091,643230,2020-09-22,0
57,30.600000000000016,0.738,0.9,80.19999999999999,0.6666666666666666,0.7516666666666663,82.00999999999999,27.576470588235292,488984,2020-09-22,1
58,30.0,0.7511111111111112,1.0,77.96666666666667,0.8666666666666667,0.7699999999999997,81.09999999999995,28.049999999999994,593833,2020-09-22,1
59,26.720000000000006,0.7599999999999997,0.8,80.37777777777777,0.6666666666666666,0.7516666666666663,82.00999999999999,27.576470588235292,593576,2020-09-22,1
60,30.600000000000016,0.738,0.9,80.19999999999999,0.7,0.7033333333333337,87.3333333333334,28.031578947368423,605400,2020-09-22,1
61,26.720000000000006,0.7599999999999997,0.8,80.37777777777777,0.7,0.7033333333333337,87.3333333333334,28.031578947368423,605400,2020-09-22,1
62,28.399999999999984,0.7290000000000002,0.9,80.45999999999998,0.6666666666666666,0.7063333333333333,82.24999999999999,28.199999999999996,606149,2020-09-21,1
63,28.5,0.732857142857143,0.9,78.34285714285714,0.8,0.7699999999999997,73.59999999999995,28.03571428571428,660623,2020-09-21,1
64,26.500000000000007,0.7090000000000001,0.7,80.25999999999999,0.8,0.7699999999999997,73.59999999999995,28.03571428571428,660623,2020-09-21,1
65,26.500000000000007,0.7090000000000001,0.7,80.25999999999999,0.8,0.7699999999999997,73.59999999999995,28.03571428571428,503285,2020-09-21,1
66,27.989999999999984,0.7431818181818184,0.8,80.01363636363637,0.9,0.7399999999999997,78.5,27.91071428571428,594798,2020-09-21,1
67,27.989999999999984,0.7431818181818184,0.8,80.01363636363637,0.9,0.7399999999999997,78.5,27.91071428571428,594798,2020-09-21,0
68,29.210000000000015,0.7550000000000003,0.8,77.58749999999999,0.9,0.7399999999999997,78.5,27.91071428571428,621242,2020-09-21,1
69,27.67999999999999,0.70375,0.8,81.4125,0.8,0.7033333333333333,79.90000000000003,28.499999999999993,622772,2020-09-21,0
70,27.069999999999993,0.7577777777777778,0.6333333333333333,83.26666666666667,0.6666666666666666,0.7566666666666662,81.97999999999999,27.762499999999996,554430,2020-09-21,1
71,27.069999999999993,0.7577777777777778,0.6333333333333333,83.26666666666667,0.6666666666666666,0.7566666666666662,81.97999999999999,27.762499999999996,554430,2020-09-21,1
72,27.899999999999988,0.7369999999999999,0.7,79.17,0.9,0.7699999999999997,81.09999999999995,28.062962962962956,434671,2020-09-21,0
73,30.600000000000016,0.7420000000000001,0.9,80.76999999999998,0.6666666666666666,0.7566666666666662,81.97999999999999,27.762499999999996,453284,2020-09-21,1
74,30.0,0.752222222222222,1.0,77.33333333333333,0.8333333333333334,0.7486666666666667,81.34000000000005,27.96923076923077,592836,2020-09-20,1
75,28.399999999999984,0.7290000000000002,1.0,80.88000000000001,0.7,0.7020000000000004,78.14000000000001,27.86842105263158,458676,2020-09-20,1
76,28.399999999999984,0.7290000000000002,1.0,80.88000000000001,0.7,0.7020000000000004,78.14000000000001,27.86842105263158,458676,2020-09-20,0
77,28.143333333333338,0.7480952380952381,0.6666666666666666,81.00000000000001,0.8333333333333334,0.766,81.32,27.896000000000008,518516,2020-09-20,1
78,26.046666666666667,0.7368421052631581,0.7666666666666667,81.53684210526316,0.8333333333333334,0.6860000000000003,77.78,27.68148148148148,664353,2020-09-20,1
79,26.650000000000002,0.7537499999999998,0.9,79.47500000000001,0.8,0.7930000000000004,88.39333333333335,28.399999999999988,645261,2020-09-20,0
80,25.100000000000012,0.7287499999999999,0.7,82.69999999999997,0.7,0.725333333333333,87.79666666666671,27.412000000000003,570666,2020-09-20,0
81,28.239999999999988,0.7114285714285713,0.8,79.18571428571425,0.9,0.7043333333333329,76.0,28.346153846153843,477132,2020-09-19,1
82,28.470000000000006,0.7342857142857141,1.0,78.97142857142858,0.8333333333333334,0.7486666666666671,75.27666666666669,28.435999999999993,607391,2020-09-19,0
83,27.370000000000015,0.7247368421052631,0.6333333333333333,80.77894736842106,0.8333333333333334,0.7486666666666671,75.27666666666669,28.435999999999993,592229,2020-09-19,0
84,27.57333333333333,0.7138095238095238,0.4666666666666667,82.65714285714286,0.8666666666666667,0.6676666666666667,79.20999999999997,27.82,571578,2020-09-19,1
85,28.529999999999987,0.7487499999999998,0.8,79.48333333333333,0.5,0.7349999999999998,79.40000000000005,27.97826086956522,663474,2020-09-19,0
86,28.529999999999987,0.7487499999999998,0.8,79.48333333333333,0.5,0.7349999999999998,79.40000000000005,27.97826086956522,663474,2020-09-19,1
87,25.16000000000001,0.728095238095238,0.7333333333333333,79.15714285714287,0.9,0.8026666666666666,81.25,28.177272727272722,448179,2020-09-18,1
88,27.459999999999983,0.7066666666666667,0.9,81.06666666666666,0.8333333333333334,0.7673333333333333,81.34666666666665,27.848000000000006,668678,2020-09-18,1
89,25.090000000000014,0.7335,0.6333333333333333,79.42999999999999,0.7,0.7173333333333328,89.3766666666667,27.80454545454546,656756,2020-09-18,1
90,27.250000000000018,0.7237500000000002,0.5,81.52499999999998,0.7,0.7173333333333328,89.3766666666667,27.80454545454546,656756,2020-09-18,1
91,27.65000000000002,0.7355555555555559,0.8,81.52222222222224,0.7,0.7173333333333328,89.3766666666667,27.80454545454546,656756,2020-09-18,1
92,27.65000000000002,0.7355555555555559,0.8,81.52222222222224,0.7,0.7173333333333328,89.3766666666667,27.80454545454546,643338,2020-09-18,1
93,25.090000000000014,0.7335,0.6333333333333333,79.42999999999999,0.7,0.7173333333333328,89.3766666666667,27.80454545454546,547973,2020-09-18,1
94,28.5,0.7250000000000001,0.8,78.71666666666664,0.9,0.6786666666666669,79.11999999999996,27.76538461538462,607200,2020-09-18,1
95,28.5,0.7250000000000001,0.8,78.71666666666664,0.9,0.6786666666666669,79.11999999999996,27.76538461538462,607200,2020-09-18,1
96,28.179999999999986,0.72625,0.7,82.76249999999999,0.8,0.7940000000000005,88.34666666666665,28.419047619047607,664350,2020-09-18,1
97,28.059999999999985,0.7439999999999999,1.0,80.19000000000003,0.6666666666666666,0.7583333333333329,81.97,27.824999999999996,621107,2020-09-18,1
98,27.49666666666668,0.7407692307692307,0.8666666666666667,77.80434782608695,0.5666666666666667,0.6983333333333335,79.66666666666667,28.35714285714286,594965,2020-09-18,1
99,27.859999999999992,0.7390000000000001,0.7,80.41000000000003,0.8,0.7006666666666665,79.86000000000004,28.73333333333333,625643,2020-09-17,1
100,28.490000000000002,0.7220000000000001,0.8,79.49999999999999,0.8,0.7480000000000006,75.24000000000002,28.439999999999994,543135,2020-09-17,1
101,28.009999999999994,0.6900000000000002,0.8,80.80000000000003,0.8333333333333334,0.7399999999999997,78.5,27.628571428571433,605164,2020-09-16,1
102,28.450000000000014,0.725,0.8,80.13750000000002,0.6666666666666666,0.7143333333333334,77.55,27.431818181818176,543606,2020-09-16,0
103,28.07333333333334,0.7547619047619049,0.7333333333333333,81.06190476190476,0.8333333333333334,0.713333333333333,79.5,28.405882352941177,502043,2020-09-16,0
104,27.479999999999986,0.71,1.0,81.85000000000001,0.8333333333333334,0.713333333333333,79.5,28.405882352941177,502043,2020-09-16,0
105,30.0,0.7666666666666665,1.0,77.13333333333334,0.9,0.7399999999999997,78.5,27.76071428571428,594798,2020-09-16,1
106,28.309999999999988,0.7033333333333334,0.9,81.10000000000001,0.7666666666666667,0.7950000000000005,88.3,28.45714285714285,669432,2020-09-16,1
107,28.899999999999984,0.7237499999999999,0.6,80.91250000000004,0.7333333333333333,0.7013333333333337,78.11,27.857894736842102,605540,2020-09-16,0
108,27.420000000000012,0.7085714285714283,0.8,80.6714285714286,0.8333333333333334,0.7370000000000002,82.16,27.967999999999996,670970,2020-09-16,1
109,27.420000000000012,0.7085714285714283,0.8,80.6714285714286,0.8333333333333334,0.7370000000000002,82.16,27.967999999999996,656186,2020-09-16,1
110,27.420000000000012,0.7085714285714283,0.8,80.6714285714286,0.8333333333333334,0.7370000000000002,82.16,27.967999999999996,606131,2020-09-16,1
111,27.70000000000001,0.7183333333333333,0.9,80.41666666666669,0.7666666666666667,0.6880000000000002,83.44999999999999,27.839999999999996,608566,2020-09-16,1
112,27.59999999999998,0.6862500000000002,0.7,81.0375,0.8666666666666667,0.75,80.08000000000001,28.106666666666666,506433,2020-09-15,1
113,27.533333333333353,0.7347619047619046,0.7666666666666667,79.30952380952382,0.5,0.7369999999999998,79.33333333333339,28.049999999999997,675916,2020-09-15,0
114,27.959999999999987,0.6988888888888888,0.8,82.32222222222227,0.5,0.7369999999999998,79.33333333333339,28.049999999999997,664208,2020-09-15,1
115,28.600000000000016,0.7255555555555557,0.8,78.32500000000002,0.8,0.8380000000000002,81.17999999999999,27.999999999999993,571510,2020-09-15,1
116,29.220000000000017,0.7475000000000002,0.8,77.7375,0.8666666666666667,0.7729999999999997,80.78999999999996,28.266666666666666,434671,2020-09-15,1
117,26.7,0.771666666666667,0.6,79.09999999999998,0.8666666666666667,0.7729999999999997,80.78999999999996,28.266666666666666,434671,2020-09-15,1
118,28.600000000000016,0.7550000000000003,0.8,83.45,0.8666666666666667,0.7729999999999997,80.78999999999996,28.266666666666666,502578,2020-09-15,1
119,26.459999999999997,0.7285714285714286,0.7,80.82857142857144,0.9,0.7046666666666663,76.0,28.423999999999996,595014,2020-09-14,0
120,28.509999999999998,0.727,0.7,82.94000000000003,0.8333333333333334,0.7860000000000004,81.56,27.83928571428571,657053,2020-09-14,1
121,29.41999999999999,0.71625,1.0,81.47499999999998,0.7666666666666667,0.700666666666667,78.08,27.85789473684211,458676,2020-09-14,0
122,28.0,0.7460000000000001,0.6,83.05999999999999,0.7666666666666667,0.7756666666666667,81.50333333333332,27.92173913043478,656605,2020-09-14,0
123,27.359999999999996,0.7373076923076922,0.5,81.41538461538462,0.7666666666666667,0.6946666666666662,77.91333333333334,27.629999999999995,545333,2020-09-14,1
124,27.589999999999996,0.7109999999999996,0.7,81.27000000000001,0.7666666666666667,0.6946666666666662,77.91333333333334,27.629999999999995,545333,2020-09-14,0
125,27.360000000000003,0.7166666666666666,0.7,81.68333333333334,0.7,0.7416666666666668,84.95,28.014999999999997,624418,2020-09-13,0
126,28.300000000000015,0.7283333333333333,0.7,81.85000000000002,0.8333333333333334,0.7116666666666664,79.5,28.424999999999997,458681,2020-09-13,1
127,28.399999999999984,0.7033333333333333,0.9,81.52222222222224,0.8666666666666667,0.7180000000000003,78.63999999999997,27.852631578947364,664126,2020-09-13,1
128,26.31999999999999,0.7125,0.8,82.63500000000002,0.8666666666666667,0.7739999999999997,80.68666666666662,28.374074074074073,453286,2020-09-13,1
129,27.91999999999999,0.7333333333333334,1.0,80.65555555555554,0.8,0.7836666666666671,81.53666666666666,27.857142857142854,503285,2020-09-13,1
130,28.600000000000016,0.7133333333333333,1.0,76.33333333333334,0.8333333333333334,0.7389999999999997,78.53666666666666,27.592857142857152,642545,2020-09-12,1
131,27.530000000000015,0.7128571428571427,0.9,80.98571428571431,0.8666666666666667,0.6870000000000002,77.86,27.622222222222224,657624,2020-09-12,0
132,28.399999999999984,0.7179999999999999,0.9,80.33000000000001,0.7333333333333333,0.7750000000000001,81.60333333333332,27.921739130434784,592866,2020-09-12,1
133,27.369999999999994,0.7336,0.4666666666666667,81.48000000000002,0.7666666666666667,0.7046666666666667,81.88333333333331,27.927272727272722,605130,2020-09-12,1
134,28.600000000000016,0.7680000000000006,0.9,83.48999999999998,0.8,0.7466666666666673,75.16666666666669,28.511999999999993,543135,2020-09-12,0
135,27.65000000000002,0.7314814814814816,0.8,81.4925925925926,0.8,0.7539999999999998,81.74000000000002,27.826315789473686,607192,2020-09-12,1
136,27.65000000000002,0.7314814814814816,0.8,81.4925925925926,0.8,0.7539999999999998,81.74000000000002,27.826315789473686,607192,2020-09-12,1
137,27.28000000000001,0.7325000000000003,0.5,81.05000000000001,0.8,0.7539999999999998,81.74000000000002,27.826315789473686,607192,2020-09-12,1
138,28.019999999999985,0.7471428571428573,0.8,80.67142857142855,0.8,0.7466666666666673,75.16666666666669,28.511999999999993,607391,2020-09-12,1
139,27.28000000000001,0.7325000000000003,0.5,81.05000000000001,0.8,0.7539999999999998,81.74000000000002,27.826315789473686,607192,2020-09-12,1
140,27.29999999999999,0.739,0.6,79.47000000000003,0.8333333333333334,0.7399999999999997,78.5,27.76071428571428,592741,2020-09-12,1
141,27.29999999999999,0.739,0.6,79.47000000000003,0.8333333333333334,0.7399999999999997,78.5,27.76071428571428,544727,2020-09-12,1
142,29.249999999999993,0.7289999999999998,0.9,86.18999999999997,0.8666666666666667,0.689666666666667,79.02999999999999,27.68846153846154,571578,2020-09-12,1
143,28.25999999999999,0.7400000000000001,0.8,81.675,0.8666666666666667,0.689666666666667,79.02999999999999,27.68846153846154,571578,2020-09-12,1
144,27.909999999999986,0.7300000000000004,1.0,81.36666666666663,0.8,0.7699999999999997,73.59999999999995,28.03571428571428,572888,2020-09-12,1
145,28.399999999999984,0.7349999999999999,0.8,79.27499999999999,0.9,0.7000000000000005,72.93333333333331,28.15238095238095,592761,2020-09-11,1
146,28.060000000000002,0.7300000000000001,0.6,81.17999999999999,0.7,0.75,84.35666666666671,27.586666666666666,452657,2020-09-11,1
147,28.060000000000002,0.7300000000000001,0.6,81.17999999999999,0.7,0.75,84.35666666666671,27.586666666666666,452657,2020-09-11,0
148,28.049999999999986,0.756666666666667,0.8,80.86666666666665,0.6333333333333333,0.69,78.96333333333334,28.01304347826087,664180,2020-09-11,1
149,25.10000000000001,0.7399999999999999,0.7333333333333333,79.55263157894737,0.8333333333333334,0.7519999999999999,81.70333333333335,27.983333333333334,605483,2020-09-11,0
150,28.033333333333353,0.7300000000000001,0.6333333333333333,79.92800000000001,0.8333333333333334,0.7399999999999997,78.45,27.762962962962956,594798,2020-09-11,1
151,30.600000000000016,0.7559999999999999,0.8,80.19000000000001,0.8,0.7766666666666672,81.46666666666667,27.80384615384615,458708,2020-09-11,1
152,26.580000000000002,0.7424999999999998,0.9,79.3375,0.8,0.7766666666666672,81.46666666666667,27.80384615384615,458708,2020-09-11,1
153,30.600000000000016,0.7559999999999999,0.8,80.19000000000001,0.8,0.7766666666666672,81.46666666666667,27.80384615384615,657097,2020-09-11,1
154,28.24,0.7374999999999999,0.8,81.78749999999998,0.8666666666666667,0.6933333333333337,78.99999999999999,27.661538461538463,640448,2020-09-11,1
155,28.40000000000001,0.703,0.8,82.78999999999999,1.0,0.7576666666666667,82.22999999999999,28.052380952380947,502171,2020-09-11,0
156,27.280000000000015,0.7066666666666664,0.9,80.13333333333331,1.0,0.7576666666666667,82.22999999999999,28.052380952380947,502171,2020-09-11,1
157,28.40000000000001,0.703,0.8,82.78999999999999,1.0,0.7576666666666667,82.22999999999999,28.052380952380947,664045,2020-09-11,0
158,27.79999999999999,0.7419999999999998,0.9,81.35,0.8,0.7970000000000006,88.20666666666666,28.559999999999995,645261,2020-09-10,1
159,27.79999999999999,0.7419999999999998,0.9,81.35,0.8,0.7970000000000006,88.20666666666666,28.559999999999995,645261,2020-09-10,0
160,26.480000000000004,0.7189999999999998,0.7,79.64999999999999,0.6,0.7013333333333337,87.3133333333334,28.168421052631576,519443,2020-09-10,1
161,28.600000000000016,0.7809999999999999,1.0,83.21999999999997,0.6666666666666666,0.69,79.03333333333333,27.904545454545453,592464,2020-09-10,0
162,28.600000000000016,0.7809999999999999,1.0,83.21999999999997,0.6666666666666666,0.69,79.03333333333333,27.904545454545453,543901,2020-09-10,1
163,28.600000000000016,0.7809999999999999,1.0,83.21999999999997,0.6666666666666666,0.69,79.03333333333333,27.904545454545453,598264,2020-09-10,1
164,28.399999999999984,0.727,0.9,79.92000000000004,0.7333333333333333,0.6926666666666662,80.79333333333332,27.657142857142862,650644,2020-09-10,1
165,30.600000000000016,0.744,0.7,80.73000000000002,0.8,0.7699999999999997,73.59999999999995,28.03571428571428,660623,2020-09-10,1
166,29.219999999999995,0.7309999999999997,0.9,86.42999999999999,0.8666666666666667,0.6970000000000004,78.97,27.669230769230772,608723,2020-09-10,1
167,26.51,0.7312500000000001,0.8,81.18750000000001,0.8,0.7699999999999997,73.59999999999995,28.03571428571428,660623,2020-09-10,1
168,27.519999999999985,0.725625,0.8666666666666667,79.39999999999998,0.7666666666666667,0.7560000000000003,84.53999999999996,27.689473684210522,668687,2020-09-10,1
169,28.899999999999984,0.7199999999999999,0.7,80.88888888888893,0.8333333333333334,0.755666666666667,82.75000000000004,27.911764705882355,519455,2020-09-10,0
170,27.75999999999999,0.7459999999999999,0.9,80.03999999999999,0.8666666666666667,0.75,80.12000000000002,28.07333333333333,506433,2020-09-09,1
171,26.353333333333335,0.7130434782608698,0.7666666666666667,81.31739130434784,0.7666666666666667,0.7526666666666667,79.11999999999995,28.121428571428567,656887,2020-09-09,1
172,30.600000000000016,0.6983333333333336,1.0,80.68333333333332,0.9,0.7053333333333331,76.0,28.23478260869565,621111,2020-09-08,1
173,30.600000000000016,0.6983333333333336,1.0,80.68333333333332,0.9,0.7053333333333331,76.0,28.23478260869565,445276,2020-09-08,1
174,28.600000000000016,0.7079999999999999,1.0,75.11999999999999,0.8,0.7373333333333335,82.18666666666667,27.956,605182,2020-09-08,1
175,28.299999999999986,0.7339999999999997,0.9,79.91000000000003,0.7666666666666667,0.8300000000000002,81.04999999999998,27.947368421052627,605513,2020-09-08,0
176,27.513333333333343,0.7217391304347827,0.7,80.36086956521739,0.7666666666666667,0.746,81.22000000000004,28.057692307692307,592836,2020-09-08,1
177,27.513333333333343,0.7217391304347827,0.7,80.36086956521739,0.7666666666666667,0.746,81.22000000000004,28.057692307692307,592836,2020-09-08,0
178,28.399999999999984,0.7300000000000003,0.8,79.99000000000001,0.7666666666666667,0.7176666666666669,77.37333333333332,28.075,643256,2020-09-08,1
179,28.149999999999984,0.7274999999999999,0.7,82.74999999999999,0.8333333333333334,0.7479999999999999,81.63000000000001,27.91176470588235,642232,2020-09-08,1
180,30.600000000000016,0.7390000000000001,0.6,80.31,0.8333333333333334,0.7479999999999999,81.63000000000001,27.91176470588235,642232,2020-09-08,1
181,29.230000000000018,0.7400000000000002,0.7333333333333333,77.69999999999999,0.8666666666666667,0.7759999999999997,80.47999999999996,28.342307692307696,434671,2020-09-08,1
182,28.580000000000016,0.7749999999999997,0.9,83.56999999999996,0.8666666666666667,0.7759999999999997,80.47999999999996,28.342307692307696,434671,2020-09-08,1
183,27.663333333333348,0.7336842105263158,0.8,82.34736842105264,0.6666666666666666,0.69,79.05666666666667,27.986363636363635,598264,2020-09-08,1
184,26.439999999999994,0.7249999999999998,0.7,82.09999999999998,0.7666666666666667,0.6853333333333337,75.16333333333334,27.908000000000005,607536,2020-09-07,1
185,29.230000000000018,0.7062500000000002,0.9,78.95,0.7666666666666667,0.6853333333333337,75.16333333333334,27.908000000000005,607536,2020-09-07,1
186,26.649999999999984,0.7333333333333333,0.8,81.39999999999999,0.7666666666666667,0.6853333333333337,75.16333333333334,27.908000000000005,622075,2020-09-07,1
187,27.610000000000014,0.7225000000000001,0.9,81.0625,0.8666666666666667,0.6890000000000002,78.02000000000001,27.671999999999997,664299,2020-09-07,1
188,26.66,0.7299999999999999,0.6,82.80000000000001,0.8666666666666667,0.6890000000000002,78.02000000000001,27.671999999999997,664299,2020-09-07,0
189,28.399999999999984,0.7260000000000005,0.8,79.91999999999999,0.5333333333333333,0.7399999999999998,79.23333333333338,27.93333333333333,668676,2020-09-07,1
