,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,124,1B,2B,Stolen Base 2B,656775,Cedric Mullins,601713,Nick Pivetta,669720,Austin Hays,R,Christian Vázquez,543877,3,1,3,True,2020-09-22,Stolen,2B,2020,2021,28.5
1,272,1B,2B,Stolen Base 2B,656775,Cedric Mullins,657053,Touki Toussaint,578428,Jose Iglesias,R,Travis d'Arnaud,518595,1,0,3,False,2020-09-14,Stolen,2B,2020,2021,28.5
2,353,1B,,Caught Stealing 2B,656775,Cedric Mullins,547888,Masahiro Tanaka,578428,Jose Iglesias,R,Gary Sánchez,596142,0,0,1,True,2020-09-11,Caught,2B,2020,2021,28.5
3,357,1B,,Caught Stealing 2B,656775,Cedric Mullins,547888,Masahiro Tanaka,578428,Jose Iglesias,R,Gary Sánchez,596142,0,0,1,True,2020-09-10,Caught,2B,2020,2021,28.5
4,389,1B,2B,Stolen Base 2B,656775,Cedric Mullins,519144,Rick Porcello,578428,Jose Iglesias,R,Robinson Chirinos,455139,0,2,2,True,2020-09-09,Stolen,2B,2020,2021,28.5
5,498,1B,2B,Stolen Base 2B,656775,Cedric Mullins,665620,Deivi García,621466,DJ Stewart,R,Erik Kratz,456124,2,1,3,False,2020-09-04,Stolen,2B,2020,2021,28.5
6,619,1B,,Caught Stealing 2B,656775,Cedric Mullins,641672,Thomas Hatch,593643,Hanser Alberto,R,Danny Jansen,643376,3,2,7,True,2020-08-28,Caught,2B,2020,2021,28.5
7,662,2B,3B,Stolen Base 3B,656775,Cedric Mullins,657044,Ryan Thompson,600524,Renato Núñez,R,Michael Pérez,605421,2,2,5,True,2020-08-26,Stolen,3B,2020,2021,28.5
8,801,1B,2B,Stolen Base 2B,656775,Cedric Mullins,663878,Nate Pearson,623205,Andrew Velazquez,R,Danny Jansen,643376,2,0,2,False,2020-08-18,Stolen,2B,2020,2021,28.5
9,1009,1B,2B,Stolen Base 2B,656775,Cedric Mullins,665620,Deivi García,621466,DJ Stewart,R,Erik Kratz,456124,2,1,3,False,2020-08-05,Stolen,2B,2020,2021,28.5
10,1075,1B,2B,Stolen Base 2B,656775,Cedric Mullins,475054,Chaz Roe,593643,Hanser Alberto,R,Mike Zunino,572287,2,1,7,False,2020-08-02,Stolen,2B,2020,2021,28.5
11,2967,1B,2B,Stolen Base 2B,656775,Cedric Mullins,601713,Nick Pivetta,669720,Austin Hays,R,Christian Vázquez,543877,3,1,3,True,2020-09-22,Stolen,2B,2020,2021,28.5
12,3115,1B,2B,Stolen Base 2B,656775,Cedric Mullins,657053,Touki Toussaint,578428,Jose Iglesias,R,Travis d'Arnaud,518595,1,0,3,False,2020-09-14,Stolen,2B,2020,2021,28.5
13,3196,1B,,Caught Stealing 2B,656775,Cedric Mullins,547888,Masahiro Tanaka,578428,Jose Iglesias,R,Gary Sánchez,596142,0,0,1,True,2020-09-11,Caught,2B,2020,2021,28.5
14,3200,1B,,Caught Stealing 2B,656775,Cedric Mullins,547888,Masahiro Tanaka,578428,Jose Iglesias,R,Gary Sánchez,596142,0,0,1,True,2020-09-10,Caught,2B,2020,2021,28.5
15,3232,1B,2B,Stolen Base 2B,656775,Cedric Mullins,519144,Rick Porcello,578428,Jose Iglesias,R,Robinson Chirinos,455139,0,2,2,True,2020-09-09,Stolen,2B,2020,2021,28.5
16,3341,1B,2B,Stolen Base 2B,656775,Cedric Mullins,665620,Deivi García,621466,DJ Stewart,R,Erik Kratz,456124,2,1,3,False,2020-09-04,Stolen,2B,2020,2021,28.5
17,3462,1B,,Caught Stealing 2B,656775,Cedric Mullins,641672,Thomas Hatch,593643,Hanser Alberto,R,Danny Jansen,643376,3,2,7,True,2020-08-28,Caught,2B,2020,2021,28.5
18,3505,2B,3B,Stolen Base 3B,656775,Cedric Mullins,657044,Ryan Thompson,600524,Renato Núñez,R,Michael Pérez,605421,2,2,5,True,2020-08-26,Stolen,3B,2020,2021,28.5
19,3644,1B,2B,Stolen Base 2B,656775,Cedric Mullins,663878,Nate Pearson,623205,Andrew Velazquez,R,Danny Jansen,643376,2,0,2,False,2020-08-18,Stolen,2B,2020,2021,28.5
20,3852,1B,2B,Stolen Base 2B,656775,Cedric Mullins,665620,Deivi García,621466,DJ Stewart,R,Erik Kratz,456124,2,1,3,False,2020-08-05,Stolen,2B,2020,2021,28.5
21,3918,1B,2B,Stolen Base 2B,656775,Cedric Mullins,475054,Chaz Roe,593643,Hanser Alberto,R,Mike Zunino,572287,2,1,7,False,2020-08-02,Stolen,2B,2020,2021,28.5
22,4891,1B,2B,Stolen Base 2B,656775,Cedric Mullins,601713,Nick Pivetta,669720,Austin Hays,R,Christian Vázquez,543877,3,1,3,True,2020-09-22,Stolen,2B,2020,2021,28.5
23,5039,1B,2B,Stolen Base 2B,656775,Cedric Mullins,657053,Touki Toussaint,578428,Jose Iglesias,R,Travis d'Arnaud,518595,1,0,3,False,2020-09-14,Stolen,2B,2020,2021,28.5
24,5120,1B,,Caught Stealing 2B,656775,Cedric Mullins,547888,Masahiro Tanaka,578428,Jose Iglesias,R,Gary Sánchez,596142,0,0,1,True,2020-09-11,Caught,2B,2020,2021,28.5
25,5124,1B,,Caught Stealing 2B,656775,Cedric Mullins,547888,Masahiro Tanaka,578428,Jose Iglesias,R,Gary Sánchez,596142,0,0,1,True,2020-09-10,Caught,2B,2020,2021,28.5
26,5156,1B,2B,Stolen Base 2B,656775,Cedric Mullins,519144,Rick Porcello,578428,Jose Iglesias,R,Robinson Chirinos,455139,0,2,2,True,2020-09-09,Stolen,2B,2020,2021,28.5
27,5265,1B,2B,Stolen Base 2B,656775,Cedric Mullins,665620,Deivi García,621466,DJ Stewart,R,Erik Kratz,456124,2,1,3,False,2020-09-04,Stolen,2B,2020,2021,28.5
28,5386,1B,,Caught Stealing 2B,656775,Cedric Mullins,641672,Thomas Hatch,593643,Hanser Alberto,R,Danny Jansen,643376,3,2,7,True,2020-08-28,Caught,2B,2020,2021,28.5
29,5429,2B,3B,Stolen Base 3B,656775,Cedric Mullins,657044,Ryan Thompson,600524,Renato Núñez,R,Michael Pérez,605421,2,2,5,True,2020-08-26,Stolen,3B,2020,2021,28.5
