,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,984,2B,3B,Stolen Base 3B,543768,Travis Shaw,605333,Jack Leathersich,542979,Keon Broxton,L,Chris Stewart,455755,5,2,8,False,2017-09-12,Stolen,3B,2017,2018,26.7
1,1705,1B,2B,Stolen Base 2B,543768,Travis Shaw,502171,Alex Cobb,519299,Eric Sogard,R,Jesús Sucre,491696,0,0,2,True,2017-08-05,Stolen,2B,2017,2018,26.7
2,1879,2B,3B,Stolen Base 3B,543768,Travis Shaw,461829,Gio González,542583,Jesús Aguilar,L,Matt Wieters,446308,0,2,1,True,2017-07-26,Stolen,3B,2017,2018,26.7
3,2583,2B,3B,Stolen Base 3B,543768,Travis Shaw,605154,John Brebbia,542908,Jett Bandy,R,Yadier Molina,425877,3,4,5,True,2017-06-15,Stolen,3B,2017,2018,26.7
4,2733,2B,3B,Stolen Base 3B,543768,Travis Shaw,456501,Johnny Cueto,542908,Jett Bandy,R,Nick Hundley,460026,3,3,5,False,2017-06-08,Stolen,3B,2017,2018,26.7
5,2835,1B,2B,Stolen Base 2B,543768,Travis Shaw,445276,Kenley Jansen,542908,Jett Bandy,R,Yasmani Grandal,518735,8,10,9,False,2017-06-03,Stolen,2B,2017,2018,26.7
6,2880,2B,3B,Stolen Base 3B,543768,Travis Shaw,594798,Jacob deGrom,541650,Hernán Pérez,R,René Rivera,425784,0,2,1,True,2017-05-31,Stolen,3B,2017,2018,26.7
7,3286,2B,3B,Stolen Base 3B,543768,Travis Shaw,592390,Heath Hembree,541650,Hernán Pérez,R,Christian Vázquez,543877,6,2,5,False,2017-05-10,Stolen,3B,2017,2018,26.7
8,3588,2B,3B,Stolen Base 3B,543768,Travis Shaw,606959,Rookie Davis,542908,Jett Bandy,R,Tucker Barnhart,571466,4,1,1,False,2017-04-26,Stolen,3B,2017,2018,26.7
9,3726,2B,3B,Stolen Base 3B,543768,Travis Shaw,474463,Brett Anderson,444489,Manny Piña,L,Miguel Montero,471083,0,5,3,True,2017-04-18,Stolen,3B,2017,2018,26.7
10,356,2B,3B,Stolen Base 3B,543768,Travis Shaw,605333,Jack Leathersich,542979,Keon Broxton,L,Chris Stewart,455755,5,2,8,False,2017-09-12,Stolen,3B,2017,2018,26.7
11,1077,1B,2B,Stolen Base 2B,543768,Travis Shaw,502171,Alex Cobb,519299,Eric Sogard,R,Jesús Sucre,491696,0,0,2,True,2017-08-05,Stolen,2B,2017,2018,26.7
12,1251,2B,3B,Stolen Base 3B,543768,Travis Shaw,461829,Gio González,542583,Jesús Aguilar,L,Matt Wieters,446308,0,2,1,True,2017-07-26,Stolen,3B,2017,2018,26.7
13,1955,2B,3B,Stolen Base 3B,543768,Travis Shaw,605154,John Brebbia,542908,Jett Bandy,R,Yadier Molina,425877,3,4,5,True,2017-06-15,Stolen,3B,2017,2018,26.7
14,2105,2B,3B,Stolen Base 3B,543768,Travis Shaw,456501,Johnny Cueto,542908,Jett Bandy,R,Nick Hundley,460026,3,3,5,False,2017-06-08,Stolen,3B,2017,2018,26.7
15,2207,1B,2B,Stolen Base 2B,543768,Travis Shaw,445276,Kenley Jansen,542908,Jett Bandy,R,Yasmani Grandal,518735,8,10,9,False,2017-06-03,Stolen,2B,2017,2018,26.7
16,2252,2B,3B,Stolen Base 3B,543768,Travis Shaw,594798,Jacob deGrom,541650,Hernán Pérez,R,René Rivera,425784,0,2,1,True,2017-05-31,Stolen,3B,2017,2018,26.7
17,2658,2B,3B,Stolen Base 3B,543768,Travis Shaw,592390,Heath Hembree,541650,Hernán Pérez,R,Christian Vázquez,543877,6,2,5,False,2017-05-10,Stolen,3B,2017,2018,26.7
18,2960,2B,3B,Stolen Base 3B,543768,Travis Shaw,606959,Rookie Davis,542908,Jett Bandy,R,Tucker Barnhart,571466,4,1,1,False,2017-04-26,Stolen,3B,2017,2018,26.7
19,3098,2B,3B,Stolen Base 3B,543768,Travis Shaw,474463,Brett Anderson,444489,Manny Piña,L,Miguel Montero,471083,0,5,3,True,2017-04-18,Stolen,3B,2017,2018,26.7
20,4498,1B,2B,Stolen Base 2B,543768,Travis Shaw,453646,Carlos Villanueva,456030,Dustin Pedroia,R,Derek Norris,519083,2,5,4,True,2016-09-07,Stolen,2B,2016,2017,25.7
21,5682,2B,3B,Stolen Base 3B,543768,Travis Shaw,527048,Martín Pérez,605141,Mookie Betts,L,Bobby Wilson,435064,9,1,3,False,2016-07-06,Stolen,3B,2016,2017,25.7
22,6717,1B,2B,Stolen Base 2B,543768,Travis Shaw,519240,Marc Rzepczynski,543877,Christian Vázquez,L,Stephen Vogt,519390,6,3,5,False,2016-05-11,Stolen,2B,2016,2017,25.7
23,7019,2B,,Caught Stealing 3B,543768,Travis Shaw,527054,Julio Teheran,571788,Brock Holt,R,A.J. Pierzynski,150229,0,0,4,True,2016-04-25,Caught,3B,2016,2017,25.7
24,7124,3B,score,Stolen Base Home,543768,Travis Shaw,543606,Jake Odorizzi,543877,Christian Vázquez,R,Curt Casali,592200,5,1,1,False,2016-04-21,Stolen,Home,2016,2017,25.7
25,7319,1B,2B,Stolen Base 2B,543768,Travis Shaw,451596,Yovani Gallardo,571788,Brock Holt,R,Caleb Joseph,543376,3,0,1,False,2016-04-11,Stolen,2B,2016,2017,25.7
26,7462,2B,3B,Stolen Base 3B,543768,Travis Shaw,519259,Daniel Schlereth,534606,Ryan LaMarre,L,Josh Thole,489365,4,5,8,True,2016-04-02,Stolen,3B,2016,2017,25.7
27,463,1B,2B,Stolen Base 2B,543768,Travis Shaw,453646,Carlos Villanueva,456030,Dustin Pedroia,R,Derek Norris,519083,2,5,4,True,2016-09-07,Stolen,2B,2016,2017,25.7
28,1647,2B,3B,Stolen Base 3B,543768,Travis Shaw,527048,Martín Pérez,605141,Mookie Betts,L,Bobby Wilson,435064,9,1,3,False,2016-07-06,Stolen,3B,2016,2017,25.7
