,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,1842,2B,3B,Stolen Base 3B,448602,Mark Reynolds,543699,Tanner Roark,471865,Carlos González,R,Matt Wieters,446308,0,4,5,True,2017-07-29,Stolen,3B,2017,2018,24.4
1,3272,1B,2B,Stolen Base 2B,448602,Mark Reynolds,547943,Hyun Jin Ryu,435622,Ian Desmond,L,Austin Barnes,605131,5,0,2,False,2017-05-11,Stolen,2B,2017,2018,24.4
2,4004,1B,,Caught Stealing 2B,448602,Mark Reynolds,453172,Jared Hughes,547172,Tony Wolters,R,Jett Bandy,542908,5,6,9,True,2017-04-03,Caught,2B,2017,2018,24.4
3,1214,2B,3B,Stolen Base 3B,448602,Mark Reynolds,543699,Tanner Roark,471865,Carlos González,R,Matt Wieters,446308,0,4,5,True,2017-07-29,Stolen,3B,2017,2018,24.4
4,2644,1B,2B,Stolen Base 2B,448602,Mark Reynolds,547943,Hyun Jin Ryu,435622,Ian Desmond,L,Austin Barnes,605131,5,0,2,False,2017-05-11,Stolen,2B,2017,2018,24.4
5,3376,1B,,Caught Stealing 2B,448602,Mark Reynolds,453172,Jared Hughes,547172,Tony Wolters,R,Jett Bandy,542908,5,6,9,True,2017-04-03,Caught,2B,2017,2018,24.4
6,5074,1B,2B,Stolen Base 2B,448602,Mark Reynolds,430935,Cole Hamels,430605,Ryan Raburn,L,Jonathan Lucroy,518960,2,0,6,False,2016-08-08,Stolen,2B,2016,2017,24.8
7,5378,1B,,Caught Stealing 2B,448602,Mark Reynolds,451596,Yovani Gallardo,460026,Nick Hundley,R,Matt Wieters,446308,1,1,5,True,2016-07-25,Caught,2B,2016,2017,24.8
8,6076,1B,,Caught Stealing 2B,448602,Mark Reynolds,543135,Nathan Eovaldi,460026,Nick Hundley,R,Brian McCann,435263,4,0,4,False,2016-06-14,Caught,2B,2016,2017,24.8
9,1039,1B,2B,Stolen Base 2B,448602,Mark Reynolds,430935,Cole Hamels,430605,Ryan Raburn,L,Jonathan Lucroy,518960,2,0,6,False,2016-08-08,Stolen,2B,2016,2017,24.8
10,1343,1B,,Caught Stealing 2B,448602,Mark Reynolds,451596,Yovani Gallardo,460026,Nick Hundley,R,Matt Wieters,446308,1,1,5,True,2016-07-25,Caught,2B,2016,2017,24.8
11,2041,1B,,Caught Stealing 2B,448602,Mark Reynolds,543135,Nathan Eovaldi,460026,Nick Hundley,R,Brian McCann,435263,4,0,4,False,2016-06-14,Caught,2B,2016,2017,24.8
12,4446,1B,2B,Stolen Base 2B,448602,Mark Reynolds,430935,Cole Hamels,430605,Ryan Raburn,L,Jonathan Lucroy,518960,2,0,6,False,2016-08-08,Stolen,2B,2016,2017,24.8
13,4750,1B,,Caught Stealing 2B,448602,Mark Reynolds,451596,Yovani Gallardo,460026,Nick Hundley,R,Matt Wieters,446308,1,1,5,True,2016-07-25,Caught,2B,2016,2017,24.8
14,5448,1B,,Caught Stealing 2B,448602,Mark Reynolds,543135,Nathan Eovaldi,460026,Nick Hundley,R,Brian McCann,435263,4,0,4,False,2016-06-14,Caught,2B,2016,2017,24.8
15,801,1B,2B,Stolen Base 2B,448602,Mark Reynolds,407822,Jorge De La Rosa,445055,Jon Jay,L,Michael McKenry,502374,0,0,2,True,2015-06-09,Stolen,2B,2015,2016,25.0
16,1029,2B,,Caught Stealing 3B,448602,Mark Reynolds,502211,Mike Bolsinger,488721,Peter Bourjos,R,Austin Barnes,605131,2,0,6,False,2015-05-29,Caught,3B,2015,2016,25.0
17,1642,1B,2B,Stolen Base 2B,448602,Mark Reynolds,518603,Justin De Fratus,445055,Jon Jay,R,Cameron Rupp,519237,7,3,6,False,2015-04-30,Stolen,2B,2015,2016,25.0
