,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,42,1B,2B,Stolen Base 2B,663656,Kyle Tucker,502043,Kyle Gibson,502210,Josh Reddick,R,Jeff Mathis,425772,0,0,6,True,2020-09-26,Stolen,2B,2020,2021,27.4
1,114,1B,2B,Stolen Base 2B,663656,Kyle Tucker,594987,Casey Sadler,493329,Yuli Gurriel,R,Luis Torrens,620443,1,2,6,True,2020-09-22,Stolen,2B,2020,2021,27.4
2,202,1B,2B,Stolen Base 2B,663656,Kyle Tucker,668678,Zac Gallen,621043,Carlos Correa,R,Carson Kelly,608348,3,3,6,False,2020-09-18,Stolen,2B,2020,2021,27.4
3,240,1B,,Caught Stealing 2B,663656,Kyle Tucker,502043,Kyle Gibson,493329,Yuli Gurriel,R,Jeff Mathis,425772,0,0,7,False,2020-09-16,Caught,2B,2020,2021,27.4
4,475,1B,2B,Stolen Base 2B,663656,Kyle Tucker,598287,Noé Ramirez,621043,Carlos Correa,R,José Briceño,593993,6,4,6,False,2020-09-05,Stolen,2B,2020,2021,27.4
5,647,1B,2B,Stolen Base 2B,663656,Kyle Tucker,598287,Noé Ramirez,621043,Carlos Correa,R,José Briceño,593993,6,4,6,False,2020-08-26,Stolen,2B,2020,2021,27.4
6,752,1B,2B,Stolen Base 2B,663656,Kyle Tucker,642770,Javy Guerra,622100,Taylor Jones,R,Austin Hedges,595978,1,1,3,True,2020-08-21,Stolen,2B,2020,2021,27.4
7,937,1B,2B,Stolen Base 2B,663656,Kyle Tucker,657277,Logan Webb,455117,Martín Maldonado,R,Chadwick Tromp,644433,1,0,2,False,2020-08-10,Stolen,2B,2020,2021,27.4
8,1106,1B,2B,Stolen Base 2B,663656,Kyle Tucker,592135,Cam Bedrosian,455117,Martín Maldonado,R,Jason Castro,488771,1,4,4,True,2020-07-31,Stolen,2B,2020,2021,27.4
9,1177,1B,2B,Stolen Base 2B,663656,Kyle Tucker,608665,Kendall Graveman,572863,Dustin Garneau,R,Austin Nola,543592,0,3,3,False,2020-07-27,Stolen,2B,2020,2021,27.4
10,2885,1B,2B,Stolen Base 2B,663656,Kyle Tucker,502043,Kyle Gibson,502210,Josh Reddick,R,Jeff Mathis,425772,0,0,6,True,2020-09-26,Stolen,2B,2020,2021,27.4
11,2957,1B,2B,Stolen Base 2B,663656,Kyle Tucker,594987,Casey Sadler,493329,Yuli Gurriel,R,Luis Torrens,620443,1,2,6,True,2020-09-22,Stolen,2B,2020,2021,27.4
12,3045,1B,2B,Stolen Base 2B,663656,Kyle Tucker,668678,Zac Gallen,621043,Carlos Correa,R,Carson Kelly,608348,3,3,6,False,2020-09-18,Stolen,2B,2020,2021,27.4
13,3083,1B,,Caught Stealing 2B,663656,Kyle Tucker,502043,Kyle Gibson,493329,Yuli Gurriel,R,Jeff Mathis,425772,0,0,7,False,2020-09-16,Caught,2B,2020,2021,27.4
14,3318,1B,2B,Stolen Base 2B,663656,Kyle Tucker,598287,Noé Ramirez,621043,Carlos Correa,R,José Briceño,593993,6,4,6,False,2020-09-05,Stolen,2B,2020,2021,27.4
15,3490,1B,2B,Stolen Base 2B,663656,Kyle Tucker,598287,Noé Ramirez,621043,Carlos Correa,R,José Briceño,593993,6,4,6,False,2020-08-26,Stolen,2B,2020,2021,27.4
16,3595,1B,2B,Stolen Base 2B,663656,Kyle Tucker,642770,Javy Guerra,622100,Taylor Jones,R,Austin Hedges,595978,1,1,3,True,2020-08-21,Stolen,2B,2020,2021,27.4
17,3780,1B,2B,Stolen Base 2B,663656,Kyle Tucker,657277,Logan Webb,455117,Martín Maldonado,R,Chadwick Tromp,644433,1,0,2,False,2020-08-10,Stolen,2B,2020,2021,27.4
18,3949,1B,2B,Stolen Base 2B,663656,Kyle Tucker,592135,Cam Bedrosian,455117,Martín Maldonado,R,Jason Castro,488771,1,4,4,True,2020-07-31,Stolen,2B,2020,2021,27.4
19,4020,1B,2B,Stolen Base 2B,663656,Kyle Tucker,608665,Kendall Graveman,572863,Dustin Garneau,R,Austin Nola,543592,0,3,3,False,2020-07-27,Stolen,2B,2020,2021,27.4
20,4809,1B,2B,Stolen Base 2B,663656,Kyle Tucker,502043,Kyle Gibson,502210,Josh Reddick,R,Jeff Mathis,425772,0,0,6,True,2020-09-26,Stolen,2B,2020,2021,27.4
21,4881,1B,2B,Stolen Base 2B,663656,Kyle Tucker,594987,Casey Sadler,493329,Yuli Gurriel,R,Luis Torrens,620443,1,2,6,True,2020-09-22,Stolen,2B,2020,2021,27.4
22,4969,1B,2B,Stolen Base 2B,663656,Kyle Tucker,668678,Zac Gallen,621043,Carlos Correa,R,Carson Kelly,608348,3,3,6,False,2020-09-18,Stolen,2B,2020,2021,27.4
