,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,434658,Rajai Davis,448802,Jaime García,608070,José Ramírez,L,Russell Martin,431145,0,2,3,False,2018-05-03,Stolen,2B,2018,2019, 83.6, 0.75
1,1B,2B,Stolen Base 2B,605548,Bradley Zimmer,448802,Jaime García,570481,Erik González,L,Russell Martin,431145,3,5,4,False,2018-05-03,Stolen,2B,2018,2019, 83.6, 0.75
2,1B,,Caught Stealing 2B,434658,Rajai Davis,592130,Danny Barnes,608070,José Ramírez,R,Russell Martin,431145,6,5,4,False,2018-05-03,Caught,2B,2018,2019, 83.6, 0.75
3,1B,2B,Stolen Base 2B,608070,José Ramírez,592130,Danny Barnes,488726,Michael Brantley,R,Russell Martin,431145,6,5,4,False,2018-05-03,Stolen,2B,2018,2019, 83.6, 0.75
4,1B,2B,Stolen Base 2B,463610,Gregorio Petit,573186,Marcus Stroman,488771,Jason Castro,R,Russell Martin,431145,1,0,3,False,2018-05-02,Stolen,2B,2018,2019, 83.6, 0.75
5,1B,2B,Stolen Base 2B,592696,Eddie Rosario,571901,Aaron Loup,489149,Logan Morrison,L,Russell Martin,431145,3,0,8,False,2018-05-02,Stolen,2B,2018,2019, 83.6, 0.75
6,1B,2B,Stolen Base 2B,501303,Ehire Adrianza,592717,Aaron Sanchez,572821,Brian Dozier,R,Russell Martin,431145,4,6,6,False,2018-04-30,Stolen,2B,2018,2019, 83.6, 0.75
7,1B,2B,Stolen Base 2B,607387,Ryan Rua,457918,J.A. Happ,425783,Shin-Soo Choo,L,Russell Martin,431145,2,1,3,True,2018-04-29,Stolen,2B,2018,2019, 83.6, 0.75
8,1B,,Caught Stealing 2B,643396,Isiah Kiner-Falefa,446099,John Axford,608597,Ronald Guzmán,R,Russell Martin,431145,4,6,8,True,2018-04-27,Caught,2B,2018,2019, 83.6, 0.75
9,1B,2B,Stolen Base 2B,643217,Andrew Benintendi,592130,Danny Barnes,434670,Hanley Ramirez,R,Russell Martin,431145,3,4,7,True,2018-04-25,Stolen,2B,2018,2019, 83.6, 0.75
