,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,641933,Tyler O'Neill,642547,Freddy Peralta,543939,Kolten Wong,R,Jacob Nottingham,641924,2,0,3,False,2020-09-27,Stolen,2B,2020,2021, --, --
1,1B,,Caught Stealing 2B,670084,Nick Heath,669203,Corbin Burnes,670032,Nicky Lopez,R,Jacob Nottingham,641924,0,0,3,True,2020-09-19,Caught,2B,2020,2021, --, --
2,1B,2B,Stolen Base 2B,641531,Hunter Dozier,605288,Adrian Houser,460086,Alex Gordon,R,Jacob Nottingham,641924,0,3,1,True,2020-09-18,Stolen,2B,2020,2021, --, --
3,1B,2B,Stolen Base 2B,521692,Salvador Perez,605288,Adrian Houser,596748,Maikel Franco,R,Jacob Nottingham,641924,0,4,3,True,2020-09-18,Stolen,2B,2020,2021, --, --
4,2B,3B,Stolen Base 3B,609275,Adalberto Mondesi,623437,Justin Topa,596748,Maikel Franco,R,Jacob Nottingham,641924,9,4,7,True,2020-09-18,Stolen,3B,2020,2021, --, --
5,1B,2B,Stolen Base 2B,641933,Tyler O'Neill,669203,Corbin Burnes,446308,Matt Wieters,R,Jacob Nottingham,641924,0,0,4,True,2020-09-14,Stolen,2B,2020,2021, --, --
6,1B,,Caught Stealing 2B,608070,José Ramírez,474463,Brett Anderson,596019,Francisco Lindor,L,Jacob Nottingham,641924,1,0,3,False,2020-09-06,Caught,2B,2020,2021, --, --
7,1B,2B,Stolen Base 2B,592261,Delino DeShields,669203,Corbin Burnes,514917,César Hernández,R,Jacob Nottingham,641924,1,1,5,False,2020-09-04,Stolen,2B,2020,2021, --, --
8,1B,2B,Stolen Base 2B,641933,Tyler O'Neill,669203,Corbin Burnes,446308,Matt Wieters,R,Jacob Nottingham,641924,0,0,4,True,2020-08-01,Stolen,2B,2020,2021, --, --
9,1B,2B,Stolen Base 2B,641933,Tyler O'Neill,642547,Freddy Peralta,543939,Kolten Wong,R,Jacob Nottingham,641924,2,0,3,False,2020-09-27,Stolen,2B,2020,2021, --, --
10,1B,,Caught Stealing 2B,670084,Nick Heath,669203,Corbin Burnes,670032,Nicky Lopez,R,Jacob Nottingham,641924,0,0,3,True,2020-09-19,Caught,2B,2020,2021, --, --
11,1B,2B,Stolen Base 2B,641531,Hunter Dozier,605288,Adrian Houser,460086,Alex Gordon,R,Jacob Nottingham,641924,0,3,1,True,2020-09-18,Stolen,2B,2020,2021, --, --
12,1B,2B,Stolen Base 2B,521692,Salvador Perez,605288,Adrian Houser,596748,Maikel Franco,R,Jacob Nottingham,641924,0,4,3,True,2020-09-18,Stolen,2B,2020,2021, --, --
13,2B,3B,Stolen Base 3B,609275,Adalberto Mondesi,623437,Justin Topa,596748,Maikel Franco,R,Jacob Nottingham,641924,9,4,7,True,2020-09-18,Stolen,3B,2020,2021, --, --
14,1B,2B,Stolen Base 2B,641933,Tyler O'Neill,669203,Corbin Burnes,446308,Matt Wieters,R,Jacob Nottingham,641924,0,0,4,True,2020-09-14,Stolen,2B,2020,2021, --, --
15,1B,,Caught Stealing 2B,608070,José Ramírez,474463,Brett Anderson,596019,Francisco Lindor,L,Jacob Nottingham,641924,1,0,3,False,2020-09-06,Caught,2B,2020,2021, --, --
16,1B,2B,Stolen Base 2B,592261,Delino DeShields,669203,Corbin Burnes,514917,César Hernández,R,Jacob Nottingham,641924,1,1,5,False,2020-09-04,Stolen,2B,2020,2021, --, --
17,1B,2B,Stolen Base 2B,641933,Tyler O'Neill,669203,Corbin Burnes,446308,Matt Wieters,R,Jacob Nottingham,641924,0,0,4,True,2020-08-01,Stolen,2B,2020,2021, --, --
18,1B,2B,Stolen Base 2B,641933,Tyler O'Neill,642547,Freddy Peralta,543939,Kolten Wong,R,Jacob Nottingham,641924,2,0,3,False,2020-09-27,Stolen,2B,2020,2021, --, --
19,1B,,Caught Stealing 2B,670084,Nick Heath,669203,Corbin Burnes,670032,Nicky Lopez,R,Jacob Nottingham,641924,0,0,3,True,2020-09-19,Caught,2B,2020,2021, --, --
20,1B,2B,Stolen Base 2B,641531,Hunter Dozier,605288,Adrian Houser,460086,Alex Gordon,R,Jacob Nottingham,641924,0,3,1,True,2020-09-18,Stolen,2B,2020,2021, --, --
21,1B,2B,Stolen Base 2B,521692,Salvador Perez,605288,Adrian Houser,596748,Maikel Franco,R,Jacob Nottingham,641924,0,4,3,True,2020-09-18,Stolen,2B,2020,2021, --, --
22,2B,3B,Stolen Base 3B,609275,Adalberto Mondesi,623437,Justin Topa,596748,Maikel Franco,R,Jacob Nottingham,641924,9,4,7,True,2020-09-18,Stolen,3B,2020,2021, --, --
23,1B,2B,Stolen Base 2B,641933,Tyler O'Neill,669203,Corbin Burnes,446308,Matt Wieters,R,Jacob Nottingham,641924,0,0,4,True,2020-09-14,Stolen,2B,2020,2021, --, --
24,1B,,Caught Stealing 2B,608070,José Ramírez,474463,Brett Anderson,596019,Francisco Lindor,L,Jacob Nottingham,641924,1,0,3,False,2020-09-06,Caught,2B,2020,2021, --, --
25,1B,2B,Stolen Base 2B,592261,Delino DeShields,669203,Corbin Burnes,514917,César Hernández,R,Jacob Nottingham,641924,1,1,5,False,2020-09-04,Stolen,2B,2020,2021, --, --
26,1B,2B,Stolen Base 2B,641933,Tyler O'Neill,669203,Corbin Burnes,446308,Matt Wieters,R,Jacob Nottingham,641924,0,0,4,True,2020-08-01,Stolen,2B,2020,2021, --, --
27,1B,2B,Stolen Base 2B,656541,Sam Hilliard,605288,Adrian Houser,453568,Charlie Blackmon,R,Jacob Nottingham,641924,0,2,1,False,2019-09-29,Stolen,2B,2019,2020, 84.1, 0.76
28,2B,3B,Stolen Base 3B,656541,Sam Hilliard,605288,Adrian Houser,453568,Charlie Blackmon,R,Jacob Nottingham,641924,0,2,1,False,2019-09-29,Stolen,3B,2019,2020, 84.1, 0.76
29,1B,2B,Stolen Base 2B,606132,Raimel Tapia,669203,Corbin Burnes,658069,Joshua Fuentes,R,Jacob Nottingham,641924,1,3,7,False,2019-09-29,Stolen,2B,2019,2020, 84.1, 0.76
30,1B,,Caught Stealing 2B,451594,Dexter Fowler,605288,Adrian Houser,502671,Paul Goldschmidt,R,Jacob Nottingham,641924,0,0,1,False,2019-09-13,Caught,2B,2019,2020, 84.1, 0.76
31,2B,3B,Stolen Base 3B,669242,Tommy Edman,642207,Devin Williams,451594,Dexter Fowler,R,Jacob Nottingham,641924,4,0,4,False,2019-09-13,Stolen,3B,2019,2020, 84.1, 0.76
32,1B,2B,Stolen Base 2B,664056,Harrison Bader,607188,Jake Faria,451594,Dexter Fowler,R,Jacob Nottingham,641924,5,0,6,False,2019-09-13,Stolen,2B,2019,2020, 84.1, 0.76
33,1B,2B,Stolen Base 2B,656541,Sam Hilliard,605288,Adrian Houser,453568,Charlie Blackmon,R,Jacob Nottingham,641924,0,2,1,False,2019-09-29,Stolen,2B,2019,2020, 84.1, 0.76
34,2B,3B,Stolen Base 3B,656541,Sam Hilliard,605288,Adrian Houser,453568,Charlie Blackmon,R,Jacob Nottingham,641924,0,2,1,False,2019-09-29,Stolen,3B,2019,2020, 84.1, 0.76
35,1B,2B,Stolen Base 2B,606132,Raimel Tapia,669203,Corbin Burnes,658069,Joshua Fuentes,R,Jacob Nottingham,641924,1,3,7,False,2019-09-29,Stolen,2B,2019,2020, 84.1, 0.76
36,1B,,Caught Stealing 2B,451594,Dexter Fowler,605288,Adrian Houser,502671,Paul Goldschmidt,R,Jacob Nottingham,641924,0,0,1,False,2019-09-13,Caught,2B,2019,2020, 84.1, 0.76
37,2B,3B,Stolen Base 3B,669242,Tommy Edman,642207,Devin Williams,451594,Dexter Fowler,R,Jacob Nottingham,641924,4,0,4,False,2019-09-13,Stolen,3B,2019,2020, 84.1, 0.76
38,1B,2B,Stolen Base 2B,664056,Harrison Bader,607188,Jake Faria,451594,Dexter Fowler,R,Jacob Nottingham,641924,5,0,6,False,2019-09-13,Stolen,2B,2019,2020, 84.1, 0.76
39,1B,2B,Stolen Base 2B,656541,Sam Hilliard,605288,Adrian Houser,453568,Charlie Blackmon,R,Jacob Nottingham,641924,0,2,1,False,2019-09-29,Stolen,2B,2019,2020, 84.1, 0.76
40,2B,3B,Stolen Base 3B,656541,Sam Hilliard,605288,Adrian Houser,453568,Charlie Blackmon,R,Jacob Nottingham,641924,0,2,1,False,2019-09-29,Stolen,3B,2019,2020, 84.1, 0.76
41,1B,2B,Stolen Base 2B,606132,Raimel Tapia,669203,Corbin Burnes,658069,Joshua Fuentes,R,Jacob Nottingham,641924,1,3,7,False,2019-09-29,Stolen,2B,2019,2020, 84.1, 0.76
42,1B,,Caught Stealing 2B,451594,Dexter Fowler,605288,Adrian Houser,502671,Paul Goldschmidt,R,Jacob Nottingham,641924,0,0,1,False,2019-09-13,Caught,2B,2019,2020, 84.1, 0.76
43,2B,3B,Stolen Base 3B,669242,Tommy Edman,642207,Devin Williams,451594,Dexter Fowler,R,Jacob Nottingham,641924,4,0,4,False,2019-09-13,Stolen,3B,2019,2020, 84.1, 0.76
44,1B,2B,Stolen Base 2B,664056,Harrison Bader,607188,Jake Faria,451594,Dexter Fowler,R,Jacob Nottingham,641924,5,0,6,False,2019-09-13,Stolen,2B,2019,2020, 84.1, 0.76
