,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,605141,Mookie Betts,592332,Kevin Gausman,434670,Hanley Ramirez,R,Andrew Susac,572180,0,0,1,False,2018-04-16,Stolen,2B,2018,2020, --, --
1,1B,2B,Stolen Base 2B,598265,Jackie Bradley Jr.,592332,Kevin Gausman,605141,Mookie Betts,R,Andrew Susac,572180,2,0,5,False,2018-04-16,Stolen,2B,2018,2020, --, --
2,1B,2B,Stolen Base 2B,605141,Mookie Betts,592332,Kevin Gausman,434670,Hanley Ramirez,R,Andrew Susac,572180,3,0,5,False,2018-04-16,Stolen,2B,2018,2020, --, --
3,2B,3B,Stolen Base 3B,605141,Mookie Betts,592332,Kevin Gausman,502110,J.D. Martinez,R,Andrew Susac,572180,3,0,5,False,2018-04-16,Stolen,3B,2018,2020, --, --
4,1B,2B,Stolen Base 2B,434670,Hanley Ramirez,592332,Kevin Gausman,502110,J.D. Martinez,R,Andrew Susac,572180,3,0,5,False,2018-04-16,Stolen,2B,2018,2020, --, --
5,1B,2B,Stolen Base 2B,408252,Brandon Phillips,605200,Zach Davies,553993,Eugenio Suárez,R,Andrew Susac,572180,0,0,2,True,2016-09-23,Stolen,2B,2016,2017, --, --
6,1B,,Caught Stealing 2B,572761,Matt Carpenter,502624,Chase Anderson,572039,Stephen Piscotty,R,Andrew Susac,572180,0,0,1,False,2016-09-10,Caught,2B,2016,2017, --, --
7,1B,2B,Stolen Base 2B,408252,Brandon Phillips,605200,Zach Davies,553993,Eugenio Suárez,R,Andrew Susac,572180,0,0,2,True,2016-09-23,Stolen,2B,2016,2017, --, --
8,1B,,Caught Stealing 2B,572761,Matt Carpenter,502624,Chase Anderson,572039,Stephen Piscotty,R,Andrew Susac,572180,0,0,1,False,2016-09-10,Caught,2B,2016,2017, --, --
9,1B,2B,Stolen Base 2B,408252,Brandon Phillips,605200,Zach Davies,553993,Eugenio Suárez,R,Andrew Susac,572180,0,0,2,True,2016-09-23,Stolen,2B,2016,2017, --, --
10,1B,,Caught Stealing 2B,572761,Matt Carpenter,502624,Chase Anderson,572039,Stephen Piscotty,R,Andrew Susac,572180,0,0,1,False,2016-09-10,Caught,2B,2016,2017, --, --
