,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,596103,Austin Slater,605483,Blake Snell,573262,Mike Yastrzemski,L,Luis Campusano,669134,0,2,3,True,2021-04-07,Stolen,2B,2021,2022, 83.7, 0.71
1,1B,2B,Stolen Base 2B,573131,Darin Ruf,605483,Blake Snell,592200,Curt Casali,L,Luis Campusano,669134,0,2,4,True,2021-04-07,Stolen,2B,2021,2022, 83.7, 0.71
2,1B,2B,Stolen Base 2B,641796,Tim Locastro,489334,Craig Stammen,606466,Ketel Marte,R,Luis Campusano,669134,3,2,7,True,2021-04-02,Stolen,2B,2021,2022, 83.7, 0.71
3,1B,2B,Stolen Base 2B,596103,Austin Slater,605483,Blake Snell,573262,Mike Yastrzemski,L,Luis Campusano,669134,0,2,3,True,2021-04-07,Stolen,2B,2021,2022, 83.7, 0.71
4,1B,2B,Stolen Base 2B,573131,Darin Ruf,605483,Blake Snell,592200,Curt Casali,L,Luis Campusano,669134,0,2,4,True,2021-04-07,Stolen,2B,2021,2022, 83.7, 0.71
5,1B,2B,Stolen Base 2B,641796,Tim Locastro,489334,Craig Stammen,606466,Ketel Marte,R,Luis Campusano,669134,3,2,7,True,2021-04-02,Stolen,2B,2021,2022, 83.7, 0.71
6,2B,3B,Stolen Base 3B,691023,Jordan Walker,605130,Scott Barlow,668800,Andrew Knizner,R,Luis Campusano,669134,2,5,11,True,2023-09-23,Stolen,3B,2023,2024, 82.4, 0.68
7,1B,2B,Stolen Base 2B,672279,Michael Siani,605130,Scott Barlow,668800,Andrew Knizner,R,Luis Campusano,669134,2,5,11,True,2023-09-23,Stolen,2B,2023,2024, 82.4, 0.68
8,1B,2B,Stolen Base 2B,666134,Nolan Jones,605483,Blake Snell,553869,Elias Díaz,L,Luis Campusano,669134,0,0,2,True,2023-09-19,Stolen,2B,2023,2024, 82.4, 0.68
9,2B,3B,Stolen Base 3B,666134,Nolan Jones,605483,Blake Snell,676701,Alan Trejo,L,Luis Campusano,669134,0,0,2,True,2023-09-19,Stolen,3B,2023,2024, 82.4, 0.68
10,1B,2B,Stolen Base 2B,666134,Nolan Jones,605483,Blake Snell,660707,Elehuris Montero,L,Luis Campusano,669134,0,0,7,True,2023-09-19,Stolen,2B,2023,2024, 82.4, 0.68
11,1B,2B,Stolen Base 2B,665923,Esteury Ruiz,607625,Seth Lugo,676116,Ryan Noda,R,Luis Campusano,669134,2,4,3,False,2023-09-15,Stolen,2B,2023,2024, 82.4, 0.68
12,1B,2B,Stolen Base 2B,680869,Zack Gelof,663158,Robert Suarez,667670,Brent Rooker,R,Luis Campusano,669134,3,5,8,False,2023-09-15,Stolen,2B,2023,2024, 82.4, 0.68
13,1B,2B,Stolen Base 2B,605141,Mookie Betts,605483,Blake Snell,518692,Freddie Freeman,L,Luis Campusano,669134,0,1,1,False,2023-09-13,Stolen,2B,2023,2024, 82.4, 0.68
14,1B,2B,Stolen Base 2B,605141,Mookie Betts,605483,Blake Snell,518692,Freddie Freeman,L,Luis Campusano,669134,0,1,3,False,2023-09-13,Stolen,2B,2023,2024, 82.4, 0.68
15,1B,2B,Stolen Base 2B,676801,Chas McCormick,663362,Matt Waldron,673237,Yainer Diaz,R,Luis Campusano,669134,1,0,3,False,2023-09-10,Stolen,2B,2023,2024, 82.4, 0.68
16,1B,2B,Stolen Base 2B,663656,Kyle Tucker,663362,Matt Waldron,547989,José Abreu,R,Luis Campusano,669134,4,0,4,False,2023-09-10,Stolen,2B,2023,2024, 82.4, 0.68
17,2B,3B,Stolen Base 3B,663656,Kyle Tucker,663362,Matt Waldron,547989,José Abreu,R,Luis Campusano,669134,4,0,4,False,2023-09-10,Stolen,3B,2023,2024, 82.4, 0.68
18,1B,2B,Stolen Base 2B,676801,Chas McCormick,663362,Matt Waldron,673237,Yainer Diaz,R,Luis Campusano,669134,4,0,4,False,2023-09-10,Stolen,2B,2023,2024, 82.4, 0.68
19,2B,3B,Stolen Base 3B,655316,Andruw Monasterio,658648,Pedro Avila,592885,Christian Yelich,R,Luis Campusano,669134,2,1,5,False,2023-08-26,Stolen,3B,2023,2024, 82.4, 0.68
20,1B,2B,Stolen Base 2B,621438,Tyrone Taylor,658648,Pedro Avila,592885,Christian Yelich,R,Luis Campusano,669134,2,1,5,False,2023-08-26,Stolen,2B,2023,2024, 82.4, 0.68
21,1B,2B,Stolen Base 2B,677950,Alek Thomas,605130,Scott Barlow,607054,Jace Peterson,R,Luis Campusano,669134,3,6,8,True,2023-08-19,Stolen,2B,2023,2024, 82.4, 0.68
22,2B,3B,Stolen Base 3B,502054,Tommy Pham,448179,Rich Hill,671083,Buddy Kennedy,L,Luis Campusano,669134,1,0,1,False,2023-08-12,Stolen,3B,2023,2024, 82.4, 0.68
23,1B,2B,Stolen Base 2B,676609,José Caballero,506433,Yu Darvish,664034,Ty France,R,Luis Campusano,669134,1,1,7,False,2023-08-09,Stolen,2B,2023,2024, 82.4, 0.68
24,1B,2B,Stolen Base 2B,681546,James Outman,506433,Yu Darvish,642708,Amed Rosario,R,Luis Campusano,669134,3,2,7,True,2023-08-04,Stolen,2B,2023,2024, 82.4, 0.68
25,1B,2B,Stolen Base 2B,642708,Amed Rosario,676680,Tom Cosgrove,571771,Enrique Hernández,L,Luis Campusano,669134,3,7,8,True,2023-08-04,Stolen,2B,2023,2024, 82.4, 0.68
26,1B,2B,Stolen Base 2B,605141,Mookie Betts,605130,Scott Barlow,518692,Freddie Freeman,R,Luis Campusano,669134,4,7,9,True,2023-08-04,Stolen,2B,2023,2024, 82.4, 0.68
27,2B,,Caught Stealing 3B,680779,Henry Davis,663158,Robert Suarez,682848,Endy Rodríguez,R,Luis Campusano,669134,1,3,9,True,2023-07-26,Caught,3B,2023,2024, 82.4, 0.68
28,1B,2B,Stolen Base 2B,457705,Andrew McCutchen,506433,Yu Darvish,467793,Carlos Santana,R,Luis Campusano,669134,1,3,3,True,2023-07-24,Stolen,2B,2023,2024, 82.4, 0.68
29,1B,2B,Stolen Base 2B,595281,Kevin Kiermaier,506433,Yu Darvish,543807,George Springer,R,Luis Campusano,669134,0,0,2,False,2023-07-19,Stolen,2B,2023,2024, 82.4, 0.68
30,1B,2B,Stolen Base 2B,680911,Owen Miller,622503,Nabil Crismatt,686894,Joey Wiemer,R,Luis Campusano,669134,0,7,5,True,2023-04-14,Stolen,2B,2023,2024, 82.4, 0.68
