,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,668731,Akil Baddoo,501381,Michael Pineda,570731,Jonathan Schoop,R,Ryan Jeffers,680777,3,1,5,True,2021-09-29,Stolen,2B,2021,2022, 82.4, 0.75
1,2B,3B,Stolen Base 3B,664023,Ian Happ,517008,Alex Colomé,575929,Willson Contreras,R,Ryan Jeffers,680777,4,5,9,False,2021-09-22,Stolen,3B,2021,2022, 82.4, 0.75
2,1B,2B,Stolen Base 2B,622110,Matt Duffy,517008,Alex Colomé,575929,Willson Contreras,R,Ryan Jeffers,680777,4,5,9,False,2021-09-22,Stolen,2B,2021,2022, 82.4, 0.75
3,1B,2B,Stolen Base 2B,663538,Nico Hoerner,517008,Alex Colomé,572204,Trayce Thompson,R,Ryan Jeffers,680777,4,5,9,False,2021-09-22,Stolen,2B,2021,2022, 82.4, 0.75
4,1B,2B,Stolen Base 2B,591971,Breyvic Valera,607457,Kyle Barraclough,545341,Randal Grichuk,R,Ryan Jeffers,680777,6,2,8,False,2021-09-18,Stolen,2B,2021,2022, 82.4, 0.75
5,1B,2B,Stolen Base 2B,642180,Tyler Wade,607457,Kyle Barraclough,543309,Kyle Higashioka,R,Ryan Jeffers,680777,0,5,6,False,2021-09-13,Stolen,2B,2021,2022, 82.4, 0.75
6,1B,2B,Stolen Base 2B,664702,Myles Straw,641927,Bailey Ober,614177,Franmil Reyes,R,Ryan Jeffers,680777,0,2,1,False,2021-09-06,Stolen,2B,2021,2022, 82.4, 0.75
7,1B,2B,Stolen Base 2B,668227,Randy Arozarena,573204,Caleb Thielbar,621563,Joey Wendle,L,Ryan Jeffers,680777,5,4,5,False,2021-09-05,Stolen,2B,2021,2022, 82.4, 0.75
8,1B,,Caught Stealing 2B,621563,Joey Wendle,608648,Tyler Duffey,650490,Yandy Díaz,R,Ryan Jeffers,680777,5,5,8,False,2021-09-05,Caught,2B,2021,2022, 82.4, 0.75
9,1B,2B,Stolen Base 2B,622534,Manuel Margot,517008,Alex Colomé,677551,Wander Franco,R,Ryan Jeffers,680777,5,6,9,False,2021-09-05,Stolen,2B,2021,2022, 82.4, 0.75
10,1B,2B,Stolen Base 2B,664023,Ian Happ,657746,Joe Ryan,621550,Patrick Wisdom,R,Ryan Jeffers,680777,0,3,3,True,2021-09-01,Stolen,2B,2021,2022, 82.4, 0.75
11,1B,2B,Stolen Base 2B,646240,Rafael Devers,607457,Kyle Barraclough,543877,Christian Vázquez,R,Ryan Jeffers,680777,5,2,5,False,2021-08-26,Stolen,2B,2021,2022, 82.4, 0.75
12,1B,2B,Stolen Base 2B,642180,Tyler Wade,607457,Kyle Barraclough,543309,Kyle Higashioka,R,Ryan Jeffers,680777,0,5,6,False,2021-08-22,Stolen,2B,2021,2022, 82.4, 0.75
13,1B,2B,Stolen Base 2B,519203,Anthony Rizzo,628317,Kenta Maeda,519317,Giancarlo Stanton,R,Ryan Jeffers,680777,0,0,1,False,2021-08-21,Stolen,2B,2021,2022, 82.4, 0.75
14,1B,2B,Stolen Base 2B,623205,Andrew Velazquez,543056,Danny Coulombe,543309,Kyle Higashioka,L,Ryan Jeffers,680777,6,0,4,False,2021-08-19,Stolen,2B,2021,2022, 82.4, 0.75
15,1B,2B,Stolen Base 2B,680911,Owen Miller,626929,Lewis Thorpe,644374,Yu Chang,L,Ryan Jeffers,680777,1,1,2,True,2021-08-18,Stolen,2B,2021,2022, 82.4, 0.75
16,1B,2B,Stolen Base 2B,664702,Myles Straw,573668,Juan Minaya,642708,Amed Rosario,R,Ryan Jeffers,680777,1,4,4,True,2021-08-18,Stolen,2B,2021,2022, 82.4, 0.75
17,1B,2B,Stolen Base 2B,605548,Bradley Zimmer,517008,Alex Colomé,680911,Owen Miller,R,Ryan Jeffers,680777,7,7,9,True,2021-08-18,Stolen,2B,2021,2022, 82.4, 0.75
18,1B,2B,Stolen Base 2B,605548,Bradley Zimmer,573668,Juan Minaya,640458,Óscar Mercado,R,Ryan Jeffers,680777,4,4,8,True,2021-08-16,Stolen,2B,2021,2022, 82.4, 0.75
19,1B,2B,Stolen Base 2B,663656,Kyle Tucker,501381,Michael Pineda,649557,Aledmys Díaz,R,Ryan Jeffers,680777,2,0,6,False,2021-08-07,Stolen,2B,2021,2022, 82.4, 0.75
20,1B,2B,Stolen Base 2B,676801,Chas McCormick,607231,John Gant,488771,Jason Castro,R,Ryan Jeffers,680777,2,0,7,False,2021-08-07,Stolen,2B,2021,2022, 82.4, 0.75
21,1B,,Caught Stealing 2B,668731,Akil Baddoo,663366,Beau Burrows,656537,Derek Hill,R,Ryan Jeffers,680777,6,10,5,True,2021-07-28,Caught,2B,2021,2022, 82.4, 0.75
22,1B,,Caught Stealing 2B,660271,Shohei Ohtani,641927,Bailey Ober,665120,Jared Walsh,R,Ryan Jeffers,680777,0,0,1,True,2021-07-25,Caught,2B,2021,2022, 82.4, 0.75
23,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,517008,Alex Colomé,457708,Justin Upton,R,Ryan Jeffers,680777,2,3,8,True,2021-07-25,Stolen,2B,2021,2022, 82.4, 0.75
24,1B,2B,Stolen Base 2B,594809,Adam Eaton,660896,Jorge Alcala,608686,Jack Mayfield,R,Ryan Jeffers,680777,2,6,9,True,2021-07-25,Stolen,2B,2021,2022, 82.4, 0.75
25,2B,3B,Stolen Base 3B,571740,Billy Hamilton,501381,Michael Pineda,641313,Tim Anderson,R,Ryan Jeffers,680777,0,1,3,False,2021-07-21,Stolen,3B,2021,2022, 82.4, 0.75
26,1B,2B,Stolen Base 2B,641313,Tim Anderson,501381,Michael Pineda,641553,Adam Engel,R,Ryan Jeffers,680777,1,1,3,False,2021-07-21,Stolen,2B,2021,2022, 82.4, 0.75
27,2B,3B,Stolen Base 3B,641313,Tim Anderson,501381,Michael Pineda,641553,Adam Engel,R,Ryan Jeffers,680777,1,3,5,False,2021-07-21,Stolen,3B,2021,2022, 82.4, 0.75
28,1B,2B,Stolen Base 2B,641553,Adam Engel,643377,Griffin Jax,683734,Andrew Vaughn,R,Ryan Jeffers,680777,1,0,4,False,2021-07-19,Stolen,2B,2021,2022, 82.4, 0.75
29,1B,2B,Stolen Base 2B,668731,Akil Baddoo,457918,J.A. Happ,543257,Robbie Grossman,L,Ryan Jeffers,680777,0,0,1,False,2021-07-18,Stolen,2B,2021,2022, 82.4, 0.75
30,1B,2B,Stolen Base 2B,656537,Derek Hill,457918,J.A. Happ,543257,Robbie Grossman,L,Ryan Jeffers,680777,1,0,3,False,2021-07-18,Stolen,2B,2021,2022, 82.4, 0.75
31,2B,3B,Stolen Base 3B,656537,Derek Hill,573124,Taylor Rogers,570731,Jonathan Schoop,L,Ryan Jeffers,680777,4,4,8,False,2021-07-17,Stolen,3B,2021,2022, 82.4, 0.75
32,1B,,Caught Stealing 2B,543257,Robbie Grossman,621244,José Berríos,408234,Miguel Cabrera,R,Ryan Jeffers,680777,0,0,4,True,2021-07-11,Caught,2B,2021,2022, 82.4, 0.75
33,1B,2B,Stolen Base 2B,543257,Robbie Grossman,641927,Bailey Ober,606992,Eric Haase,R,Ryan Jeffers,680777,0,0,1,True,2021-07-10,Stolen,2B,2021,2022, 82.4, 0.75
34,1B,2B,Stolen Base 2B,593160,Whit Merrifield,643377,Griffin Jax,624585,Jorge Soler,R,Ryan Jeffers,680777,0,0,1,False,2021-07-03,Stolen,2B,2021,2022, 82.4, 0.75
35,1B,2B,Stolen Base 2B,670032,Nicky Lopez,643377,Griffin Jax,593160,Whit Merrifield,R,Ryan Jeffers,680777,4,2,4,False,2021-07-03,Stolen,2B,2021,2022, 82.4, 0.75
