,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,2B,3B,Stolen Base 3B,592743,Andrelton Simmons,664285,Framber Valdez,664058,David Fletcher,L,Garrett Stubbs,596117,2,1,3,True,2020-08-24,Stolen,3B,2020,2021, --, 0.71
1,1B,2B,Stolen Base 2B,596103,Austin Slater,656232,Brandon Bielak,644433,Chadwick Tromp,R,Garrett Stubbs,596117,0,1,2,True,2020-08-11,Stolen,2B,2020,2021, --, 0.71
2,2B,3B,Stolen Base 3B,592743,Andrelton Simmons,664285,Framber Valdez,664058,David Fletcher,L,Garrett Stubbs,596117,2,1,3,True,2020-08-24,Stolen,3B,2020,2021, --, 0.71
3,1B,2B,Stolen Base 2B,596103,Austin Slater,656232,Brandon Bielak,644433,Chadwick Tromp,R,Garrett Stubbs,596117,0,1,2,True,2020-08-11,Stolen,2B,2020,2021, --, 0.71
4,2B,3B,Stolen Base 3B,592743,Andrelton Simmons,664285,Framber Valdez,664058,David Fletcher,L,Garrett Stubbs,596117,2,1,3,True,2020-08-24,Stolen,3B,2020,2021, --, 0.71
5,1B,2B,Stolen Base 2B,596103,Austin Slater,656232,Brandon Bielak,644433,Chadwick Tromp,R,Garrett Stubbs,596117,0,1,2,True,2020-08-11,Stolen,2B,2020,2021, --, 0.71
6,1B,,Caught Stealing 2B,630105,Jake Cronenworth,548384,Brooks Raley,543333,Eric Hosmer,L,Garrett Stubbs,596117,3,1,6,False,2021-09-05,Caught,2B,2021,2022, 83.5, 0.70
7,1B,2B,Stolen Base 2B,672284,Jarred Kelenic,554340,Yimi García,608596,Tom Murphy,R,Garrett Stubbs,596117,1,0,7,False,2021-09-01,Stolen,2B,2021,2022, 83.5, 0.70
8,1B,2B,Stolen Base 2B,665750,Leody Taveras,425844,Zack Greinke,660634,Yonny Hernández,R,Garrett Stubbs,596117,3,0,2,False,2021-08-29,Stolen,2B,2021,2022, 83.5, 0.70
9,1B,,Caught Stealing 2B,605548,Bradley Zimmer,543606,Jake Odorizzi,676391,Ernie Clement,R,Garrett Stubbs,596117,1,3,4,False,2021-07-03,Caught,2B,2021,2022, 83.5, 0.70
