,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,605131,Austin Barnes,571710,Mychal Givens,605141,Mookie Betts,R,Drew Butera,460077,1,4,7,True,2020-09-19,Stolen,2B,2020,2021, 83.6, 0.76
1,1B,,Caught Stealing 2B,664058,David Fletcher,624418,Ryan Castellani,545361,Mike Trout,R,Drew Butera,460077,1,1,3,True,2020-09-13,Caught,2B,2020,2021, 83.6, 0.76
2,1B,2B,Stolen Base 2B,662139,Daulton Varsho,656546,Jeff Hoffman,500871,Eduardo Escobar,R,Drew Butera,460077,7,8,9,False,2020-08-26,Stolen,2B,2020,2021, 83.6, 0.76
3,1B,,Caught Stealing 2B,462101,Elvis Andrus,592351,Jon Gray,608336,Joey Gallo,R,Drew Butera,460077,0,2,4,False,2020-07-25,Caught,2B,2020,2021, 83.6, 0.76
4,1B,2B,Stolen Base 2B,605131,Austin Barnes,571710,Mychal Givens,605141,Mookie Betts,R,Drew Butera,460077,1,4,7,True,2020-09-19,Stolen,2B,2020,2021, 83.6, 0.76
5,1B,,Caught Stealing 2B,664058,David Fletcher,624418,Ryan Castellani,545361,Mike Trout,R,Drew Butera,460077,1,1,3,True,2020-09-13,Caught,2B,2020,2021, 83.6, 0.76
6,1B,2B,Stolen Base 2B,662139,Daulton Varsho,656546,Jeff Hoffman,500871,Eduardo Escobar,R,Drew Butera,460077,7,8,9,False,2020-08-26,Stolen,2B,2020,2021, 83.6, 0.76
7,1B,,Caught Stealing 2B,462101,Elvis Andrus,592351,Jon Gray,608336,Joey Gallo,R,Drew Butera,460077,0,2,4,False,2020-07-25,Caught,2B,2020,2021, 83.6, 0.76
8,1B,2B,Stolen Base 2B,605131,Austin Barnes,571710,Mychal Givens,605141,Mookie Betts,R,Drew Butera,460077,1,4,7,True,2020-09-19,Stolen,2B,2020,2021, 83.6, 0.76
9,1B,,Caught Stealing 2B,664058,David Fletcher,624418,Ryan Castellani,545361,Mike Trout,R,Drew Butera,460077,1,1,3,True,2020-09-13,Caught,2B,2020,2021, 83.6, 0.76
10,1B,2B,Stolen Base 2B,662139,Daulton Varsho,656546,Jeff Hoffman,500871,Eduardo Escobar,R,Drew Butera,460077,7,8,9,False,2020-08-26,Stolen,2B,2020,2021, 83.6, 0.76
11,1B,,Caught Stealing 2B,462101,Elvis Andrus,592351,Jon Gray,608336,Joey Gallo,R,Drew Butera,460077,0,2,4,False,2020-07-25,Caught,2B,2020,2021, 83.6, 0.76
12,1B,,Caught Stealing 2B,571976,Wil Myers,656546,Jeff Hoffman,647304,Josh Naylor,R,Drew Butera,460077,3,2,4,True,2019-09-13,Caught,2B,2019,2020, 84.4, 0.75
13,2B,3B,Stolen Base 3B,645302,Victor Robles,656546,Jeff Hoffman,435062,Howie Kendrick,R,Drew Butera,460077,2,4,3,True,2019-04-23,Stolen,3B,2019,2020, 84.4, 0.75
14,1B,2B,Stolen Base 2B,645302,Victor Robles,656546,Jeff Hoffman,665742,Juan Soto,R,Drew Butera,460077,2,4,5,True,2019-04-23,Stolen,2B,2019,2020, 84.4, 0.75
15,1B,,Caught Stealing 2B,571976,Wil Myers,656546,Jeff Hoffman,647304,Josh Naylor,R,Drew Butera,460077,3,2,4,True,2019-09-13,Caught,2B,2019,2020, 84.4, 0.75
16,2B,3B,Stolen Base 3B,645302,Victor Robles,656546,Jeff Hoffman,435062,Howie Kendrick,R,Drew Butera,460077,2,4,3,True,2019-04-23,Stolen,3B,2019,2020, 84.4, 0.75
17,1B,2B,Stolen Base 2B,645302,Victor Robles,656546,Jeff Hoffman,665742,Juan Soto,R,Drew Butera,460077,2,4,5,True,2019-04-23,Stolen,2B,2019,2020, 84.4, 0.75
18,1B,,Caught Stealing 2B,571976,Wil Myers,656546,Jeff Hoffman,647304,Josh Naylor,R,Drew Butera,460077,3,2,4,True,2019-09-13,Caught,2B,2019,2020, 84.4, 0.75
19,2B,3B,Stolen Base 3B,645302,Victor Robles,656546,Jeff Hoffman,435062,Howie Kendrick,R,Drew Butera,460077,2,4,3,True,2019-04-23,Stolen,3B,2019,2020, 84.4, 0.75
20,1B,2B,Stolen Base 2B,645302,Victor Robles,656546,Jeff Hoffman,665742,Juan Soto,R,Drew Butera,460077,2,4,5,True,2019-04-23,Stolen,2B,2019,2020, 84.4, 0.75
21,1B,2B,Stolen Base 2B,547989,José Abreu,543169,Brian Flynn,547170,Nicky Delmonico,L,Drew Butera,460077,4,4,7,True,2018-04-29,Stolen,2B,2018,2019, 84.1, 0.72
22,1B,2B,Stolen Base 2B,578428,Jose Iglesias,596001,Jakob Junis,622682,Victor Reyes,R,Drew Butera,460077,1,0,3,False,2018-04-20,Stolen,2B,2018,2019, 84.1, 0.72
23,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,607215,Eric Skoglund,516416,Jean Segura,L,Drew Butera,460077,0,0,1,True,2018-04-10,Stolen,2B,2018,2019, 84.1, 0.72
24,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,607215,Eric Skoglund,429664,Robinson Canó,L,Drew Butera,460077,0,0,1,True,2018-04-10,Stolen,3B,2018,2019, 84.1, 0.72
25,1B,,Caught Stealing 2B,605357,Mike Marjama,430641,Blaine Boyer,600301,Taylor Motter,R,Drew Butera,460077,2,5,5,True,2018-04-10,Caught,2B,2018,2019, 84.1, 0.72
26,2B,3B,Stolen Base 3B,596019,Francisco Lindor,453178,Ian Kennedy,608070,José Ramírez,R,Drew Butera,460077,0,0,6,False,2018-04-07,Stolen,3B,2018,2019, 84.1, 0.72
