,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,622682,Victor Reyes,641540,Dane Dunning,593528,Jorge Bonifacio,R,Zack Collins,641470,1,0,4,True,2020-08-19,Stolen,2B,2020,2021, 79.0, 0.73
1,1B,2B,Stolen Base 2B,622682,Victor Reyes,641540,Dane Dunning,593528,Jorge Bonifacio,R,Zack Collins,641470,1,0,4,True,2020-08-19,Stolen,2B,2020,2021, 79.0, 0.73
2,1B,2B,Stolen Base 2B,622682,Victor Reyes,641540,Dane Dunning,593528,Jorge Bonifacio,R,Zack Collins,641470,1,0,4,True,2020-08-19,Stolen,2B,2020,2021, 79.0, 0.73
3,1B,2B,Stolen Base 2B,608070,José Ramírez,656302,Dylan Cease,614177,Franmil Reyes,R,Zack Collins,641470,0,0,4,False,2021-09-24,Stolen,2B,2021,2022, 78.4, 0.73
4,1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,608337,Lucas Giolito,666969,Adolis García,R,Zack Collins,641470,0,0,3,False,2021-09-19,Stolen,2B,2021,2022, 78.4, 0.73
5,1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,608337,Lucas Giolito,641432,Willie Calhoun,R,Zack Collins,641470,1,5,5,False,2021-09-19,Stolen,2B,2021,2022, 78.4, 0.73
6,1B,,Caught Stealing 2B,670351,Jose Rojas,625643,Reynaldo López,642221,Kean Wong,R,Zack Collins,641470,0,2,2,True,2021-09-16,Caught,2B,2021,2022, 78.4, 0.73
7,1B,2B,Stolen Base 2B,666182,Bo Bichette,521230,Liam Hendriks,543760,Marcus Semien,R,Zack Collins,641470,1,5,8,False,2021-08-24,Stolen,2B,2021,2022, 78.4, 0.73
8,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,521230,Liam Hendriks,572816,Corey Dickerson,R,Zack Collins,641470,1,5,9,False,2021-08-24,Stolen,2B,2021,2022, 78.4, 0.73
9,1B,,Caught Stealing 2B,595281,Kevin Kiermaier,625643,Reynaldo López,650490,Yandy Díaz,R,Zack Collins,641470,1,0,3,False,2021-08-22,Caught,2B,2021,2022, 78.4, 0.73
10,1B,2B,Stolen Base 2B,516782,Starling Marte,656302,Dylan Cease,519048,Mitch Moreland,R,Zack Collins,641470,1,2,5,True,2021-08-19,Stolen,2B,2021,2022, 78.4, 0.73
11,1B,2B,Stolen Base 2B,462101,Elvis Andrus,656629,Michael Kopech,592192,Mark Canha,R,Zack Collins,641470,3,3,7,True,2021-08-19,Stolen,2B,2021,2022, 78.4, 0.73
12,1B,2B,Stolen Base 2B,642180,Tyler Wade,572193,Ryan Tepera,518934,DJ LeMahieu,R,Zack Collins,641470,3,3,7,True,2021-08-14,Stolen,2B,2021,2022, 78.4, 0.73
13,2B,3B,Stolen Base 3B,593160,Whit Merrifield,608337,Lucas Giolito,656811,Ryan O'Hearn,R,Zack Collins,641470,0,1,1,True,2021-08-04,Stolen,3B,2021,2022, 78.4, 0.73
14,1B,2B,Stolen Base 2B,607054,Jace Peterson,614179,José Ruiz,543939,Kolten Wong,R,Zack Collins,641470,5,1,6,False,2021-07-24,Stolen,2B,2021,2022, 78.4, 0.73
15,1B,2B,Stolen Base 2B,543939,Kolten Wong,608337,Lucas Giolito,642715,Willy Adames,R,Zack Collins,641470,1,0,5,False,2021-07-23,Stolen,2B,2021,2022, 78.4, 0.73
16,1B,2B,Stolen Base 2B,592743,Andrelton Simmons,676051,Codi Heuer,596146,Max Kepler,R,Zack Collins,641470,1,3,6,True,2021-07-21,Stolen,2B,2021,2022, 78.4, 0.73
17,2B,3B,Stolen Base 3B,593871,Jorge Polanco,676979,Garrett Crochet,443558,Nelson Cruz,L,Zack Collins,641470,2,7,9,True,2021-07-21,Stolen,3B,2021,2022, 78.4, 0.73
18,1B,,Caught Stealing 2B,624503,Nick Gordon,625643,Reynaldo López,592743,Andrelton Simmons,R,Zack Collins,641470,1,2,2,True,2021-07-19,Caught,2B,2021,2022, 78.4, 0.73
19,1B,2B,Stolen Base 2B,663656,Kyle Tucker,656302,Dylan Cease,647351,Abraham Toro,R,Zack Collins,641470,1,3,6,True,2021-07-16,Stolen,2B,2021,2022, 78.4, 0.73
20,1B,2B,Stolen Base 2B,663616,Trevor Larnach,656302,Dylan Cease,596146,Max Kepler,R,Zack Collins,641470,3,0,3,False,2021-07-05,Stolen,2B,2021,2022, 78.4, 0.73
21,1B,2B,Stolen Base 2B,668731,Akil Baddoo,608337,Lucas Giolito,570731,Jonathan Schoop,R,Zack Collins,641470,0,0,1,False,2021-07-04,Stolen,2B,2021,2022, 78.4, 0.73
22,1B,2B,Stolen Base 2B,663662,Daz Cameron,676051,Codi Heuer,605612,Harold Castro,R,Zack Collins,641470,6,2,8,False,2021-07-04,Stolen,2B,2021,2022, 78.4, 0.73
23,2B,3B,Stolen Base 3B,668731,Akil Baddoo,458681,Lance Lynn,408234,Miguel Cabrera,R,Zack Collins,641470,0,2,1,False,2021-07-02,Stolen,3B,2021,2022, 78.4, 0.73
24,1B,2B,Stolen Base 2B,543257,Robbie Grossman,458681,Lance Lynn,600869,Jeimer Candelario,R,Zack Collins,641470,0,2,1,False,2021-07-02,Stolen,2B,2021,2022, 78.4, 0.73
25,1B,2B,Stolen Base 2B,668731,Akil Baddoo,458681,Lance Lynn,543257,Robbie Grossman,R,Zack Collins,641470,1,2,5,False,2021-07-02,Stolen,2B,2021,2022, 78.4, 0.73
26,1B,,Caught Stealing 2B,593871,Jorge Polanco,608337,Lucas Giolito,680777,Ryan Jeffers,R,Zack Collins,641470,3,2,5,True,2021-06-29,Caught,2B,2021,2022, 78.4, 0.73
27,1B,,Caught Stealing 2B,624503,Nick Gordon,625643,Reynaldo López,592743,Andrelton Simmons,R,Zack Collins,641470,1,2,2,True,2021-06-28,Caught,2B,2021,2022, 78.4, 0.73
28,1B,2B,Stolen Base 2B,641487,J.P. Crawford,607074,Carlos Rodón,572122,Kyle Seager,L,Zack Collins,641470,0,0,1,True,2021-06-25,Stolen,2B,2021,2022, 78.4, 0.73
29,1B,2B,Stolen Base 2B,664238,Dylan Moore,614179,José Ruiz,641584,Jake Fraley,R,Zack Collins,641470,1,5,6,True,2021-06-25,Stolen,2B,2021,2022, 78.4, 0.73
30,1B,2B,Stolen Base 2B,664238,Dylan Moore,641420,Zack Burdi,641584,Jake Fraley,R,Zack Collins,641470,1,7,7,True,2021-06-25,Stolen,2B,2021,2022, 78.4, 0.73
31,1B,,Caught Stealing 2B,647351,Abraham Toro,641582,Matt Foster,622100,Taylor Jones,R,Zack Collins,641470,7,2,4,False,2021-06-20,Caught,2B,2021,2022, 78.4, 0.73
