,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,2B,3B,Stolen Base 3B,676914,Davis Schneider,571578,Patrick Corbin,672386,Alejandro Kirk,L,Riley Adams,656180,2,0,1,False,2023-08-30,Stolen,3B,2023,2024, 85.6, 0.68
1,1B,2B,Stolen Base 2B,665489,Vladimir Guerrero Jr.,571578,Patrick Corbin,672386,Alejandro Kirk,L,Riley Adams,656180,2,0,1,False,2023-08-30,Stolen,2B,2023,2024, 85.6, 0.68
2,1B,2B,Stolen Base 2B,593160,Whit Merrifield,600921,Andrés Machado,672386,Alejandro Kirk,R,Riley Adams,656180,7,0,7,False,2023-08-30,Stolen,2B,2023,2024, 85.6, 0.68
3,1B,2B,Stolen Base 2B,650333,Luis Arraez,672851,Joan Adon,605137,Josh Bell,R,Riley Adams,656180,0,3,6,False,2023-08-25,Stolen,2B,2023,2024, 85.6, 0.68
4,1B,,Caught Stealing 2B,683011,Anthony Volpe,680686,Josiah Gray,677592,Everson Pereira,R,Riley Adams,656180,1,1,4,False,2023-08-22,Caught,2B,2023,2024, 85.6, 0.68
5,1B,2B,Stolen Base 2B,592206,Nick Castellanos,680686,Josiah Gray,607208,Trea Turner,R,Riley Adams,656180,1,0,3,False,2023-08-08,Stolen,2B,2023,2024, 85.6, 0.68
6,1B,2B,Stolen Base 2B,607208,Trea Turner,678606,Jose A. Ferrer,681082,Bryson Stott,L,Riley Adams,656180,4,2,5,False,2023-08-08,Stolen,2B,2023,2024, 85.6, 0.68
7,1B,2B,Stolen Base 2B,596117,Garrett Stubbs,678606,Jose A. Ferrer,656941,Kyle Schwarber,L,Riley Adams,656180,4,2,6,False,2023-08-08,Stolen,2B,2023,2024, 85.6, 0.68
8,1B,2B,Stolen Base 2B,681082,Bryson Stott,600921,Andrés Machado,666801,Rodolfo Castro,R,Riley Adams,656180,4,4,7,False,2023-08-08,Stolen,2B,2023,2024, 85.6, 0.68
9,1B,2B,Stolen Base 2B,592206,Nick Castellanos,680686,Josiah Gray,607208,Trea Turner,R,Riley Adams,656180,1,0,3,False,2023-08-07,Stolen,2B,2023,2024, 85.6, 0.68
