,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,596043,Daniel Mengden,405395,Albert Pujols,R,Austin Allen,664119,5,0,5,False,2020-08-11,Stolen,2B,2020,2021, 79.4, 0.80
1,2B,3B,Stolen Base 3B,462101,Elvis Andrus,640455,Sean Manaea,608336,Joey Gallo,L,Austin Allen,664119,2,1,3,True,2020-08-05,Stolen,3B,2020,2021, 79.4, 0.80
2,1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,572143,Burch Smith,425783,Shin-Soo Choo,R,Austin Allen,664119,2,4,4,True,2020-08-05,Stolen,2B,2020,2021, 79.4, 0.80
3,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,596043,Daniel Mengden,405395,Albert Pujols,R,Austin Allen,664119,5,0,5,False,2020-08-11,Stolen,2B,2020,2021, 79.4, 0.80
4,2B,3B,Stolen Base 3B,462101,Elvis Andrus,640455,Sean Manaea,608336,Joey Gallo,L,Austin Allen,664119,2,1,3,True,2020-08-05,Stolen,3B,2020,2021, 79.4, 0.80
5,1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,572143,Burch Smith,425783,Shin-Soo Choo,R,Austin Allen,664119,2,4,4,True,2020-08-05,Stolen,2B,2020,2021, 79.4, 0.80
6,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,596043,Daniel Mengden,405395,Albert Pujols,R,Austin Allen,664119,5,0,5,False,2020-08-11,Stolen,2B,2020,2021, 79.4, 0.80
7,2B,3B,Stolen Base 3B,462101,Elvis Andrus,640455,Sean Manaea,608336,Joey Gallo,L,Austin Allen,664119,2,1,3,True,2020-08-05,Stolen,3B,2020,2021, 79.4, 0.80
8,1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,572143,Burch Smith,425783,Shin-Soo Choo,R,Austin Allen,664119,2,4,4,True,2020-08-05,Stolen,2B,2020,2021, 79.4, 0.80
9,1B,,Caught Stealing 2B,545341,Randal Grichuk,605135,Chris Bassitt,624415,Cavan Biggio,R,Austin Allen,664119,2,2,6,True,2021-05-05,Caught,2B,2021,2022, --, 0.87
10,2B,3B,Stolen Base 3B,666182,Bo Bichette,642152,Lou Trivino,606192,Teoscar Hernández,R,Austin Allen,664119,3,4,8,True,2021-05-05,Stolen,3B,2021,2022, --, 0.87
11,1B,,Caught Stealing 2B,545341,Randal Grichuk,605135,Chris Bassitt,624415,Cavan Biggio,R,Austin Allen,664119,2,2,6,True,2021-05-05,Caught,2B,2021,2022, --, 0.87
12,2B,3B,Stolen Base 3B,666182,Bo Bichette,642152,Lou Trivino,606192,Teoscar Hernández,R,Austin Allen,664119,3,4,8,True,2021-05-05,Stolen,3B,2021,2022, --, 0.87
