,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,2B,,Caught Stealing 3B,500743,Miguel Rojas,592662,Robbie Ray,595751,Jorge Alfaro,L,Reese McGuire,624512,1,2,5,False,2020-09-01,Caught,3B,2020,2021, 79.3, 0.69
1,1B,2B,Stolen Base 2B,623205,Andrew Velazquez,543699,Tanner Roark,578428,Jose Iglesias,R,Reese McGuire,624512,1,1,5,True,2020-08-30,Stolen,2B,2020,2021, 79.3, 0.69
2,3B,,Caught Stealing Home,592863,Mason Williams,641743,Anthony Kay,623205,Andrew Velazquez,L,Reese McGuire,624512,3,4,6,True,2020-08-30,Caught,Home,2020,2021, 79.3, 0.69
3,1B,2B,Stolen Base 2B,596451,Roman Quinn,502624,Chase Anderson,457705,Andrew McCutchen,R,Reese McGuire,624512,0,2,3,True,2020-08-20,Stolen,2B,2020,2021, 79.3, 0.69
4,1B,2B,Stolen Base 2B,596451,Roman Quinn,502624,Chase Anderson,457705,Andrew McCutchen,R,Reese McGuire,624512,0,2,3,True,2020-08-01,Stolen,2B,2020,2021, 79.3, 0.69
5,2B,,Caught Stealing 3B,500743,Miguel Rojas,592662,Robbie Ray,595751,Jorge Alfaro,L,Reese McGuire,624512,1,2,5,False,2020-09-01,Caught,3B,2020,2021, 79.3, 0.69
6,1B,2B,Stolen Base 2B,623205,Andrew Velazquez,543699,Tanner Roark,578428,Jose Iglesias,R,Reese McGuire,624512,1,1,5,True,2020-08-30,Stolen,2B,2020,2021, 79.3, 0.69
7,3B,,Caught Stealing Home,592863,Mason Williams,641743,Anthony Kay,623205,Andrew Velazquez,L,Reese McGuire,624512,3,4,6,True,2020-08-30,Caught,Home,2020,2021, 79.3, 0.69
8,1B,2B,Stolen Base 2B,596451,Roman Quinn,502624,Chase Anderson,457705,Andrew McCutchen,R,Reese McGuire,624512,0,2,3,True,2020-08-20,Stolen,2B,2020,2021, 79.3, 0.69
9,1B,2B,Stolen Base 2B,596451,Roman Quinn,502624,Chase Anderson,457705,Andrew McCutchen,R,Reese McGuire,624512,0,2,3,True,2020-08-01,Stolen,2B,2020,2021, 79.3, 0.69
