,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,2B,3B,Stolen Base 3B,607208,Trea Turner,605400,Aaron Nola,452678,Asdrúbal Cabrera,R,J.T. Realmuto,592663,2,0,3,False,2020-09-22,Stolen,3B,2020,2021, 87.4, 0.71
1,1B,2B,Stolen Base 2B,665742,Juan Soto,605400,Aaron Nola,452678,Asdrúbal Cabrera,R,J.T. Realmuto,592663,2,0,3,False,2020-09-22,Stolen,2B,2020,2021, 87.4, 0.71
2,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,605400,Aaron Nola,595453,Chad Wallach,R,J.T. Realmuto,592663,0,4,3,False,2020-09-11,Stolen,2B,2020,2021, 87.4, 0.71
3,2B,3B,Stolen Base 3B,656509,Monte Harrison,519443,Brandon Workman,500743,Miguel Rojas,R,J.T. Realmuto,592663,6,6,9,False,2020-09-10,Stolen,3B,2020,2021, 87.4, 0.71
4,1B,2B,Stolen Base 2B,500743,Miguel Rojas,519443,Brandon Workman,665862,Jazz Chisholm Jr.,R,J.T. Realmuto,592663,6,6,9,False,2020-09-10,Stolen,2B,2020,2021, 87.4, 0.71
5,1B,2B,Stolen Base 2B,665926,Andrés Giménez,571735,David Hale,607043,Brandon Nimmo,R,J.T. Realmuto,592663,5,1,8,False,2020-09-05,Stolen,2B,2020,2021, 87.4, 0.71
6,1B,2B,Stolen Base 2B,543228,Yan Gomes,605400,Aaron Nola,671277,Luis García Jr.,R,J.T. Realmuto,592663,0,0,5,True,2020-09-01,Stolen,2B,2020,2021, 87.4, 0.71
7,2B,3B,Stolen Base 3B,621020,Dansby Swanson,592390,Heath Hembree,518595,Travis d'Arnaud,R,J.T. Realmuto,592663,4,4,10,True,2020-08-28,Stolen,3B,2020,2021, 87.4, 0.71
8,1B,,Caught Stealing 2B,542255,Ender Inciarte,453284,Blake Parker,588751,Adeiny Hechavarría,R,J.T. Realmuto,592663,4,4,11,True,2020-08-28,Caught,2B,2020,2021, 87.4, 0.71
9,1B,2B,Stolen Base 2B,671277,Luis García Jr.,605400,Aaron Nola,519346,Eric Thames,R,J.T. Realmuto,592663,2,1,4,False,2020-08-26,Stolen,2B,2020,2021, 87.4, 0.71
10,1B,2B,Stolen Base 2B,607208,Trea Turner,605400,Aaron Nola,452678,Asdrúbal Cabrera,R,J.T. Realmuto,592663,2,1,5,False,2020-08-26,Stolen,2B,2020,2021, 87.4, 0.71
11,1B,2B,Stolen Base 2B,657077,Alex Verdugo,665759,Ramón Rosso,607680,Kevin Pillar,R,J.T. Realmuto,592663,4,3,7,False,2020-08-19,Stolen,2B,2020,2021, 87.4, 0.71
12,1B,2B,Stolen Base 2B,665926,Andrés Giménez,675921,Spencer Howard,641645,Luis Guillorme,R,J.T. Realmuto,592663,0,2,2,True,2020-08-14,Stolen,2B,2020,2021, 87.4, 0.71
13,1B,2B,Stolen Base 2B,571740,Billy Hamilton,488984,Tommy Hunter,642708,Amed Rosario,R,J.T. Realmuto,592663,5,4,8,True,2020-08-14,Stolen,2B,2020,2021, 87.4, 0.71
14,1B,,Caught Stealing 2B,623993,Anthony Santander,488984,Tommy Hunter,600524,Renato Núñez,R,J.T. Realmuto,592663,3,5,7,True,2020-08-11,Caught,2B,2020,2021, 87.4, 0.71
15,3B,,Caught Stealing Home,623205,Andrew Velazquez,501625,Jose Alvarez,448801,Chris Davis,L,J.T. Realmuto,592663,3,5,8,True,2020-08-11,Caught,Home,2020,2021, 87.4, 0.71
16,1B,,Caught Stealing 2B,458731,Brett Gardner,621107,Zach Eflin,570482,Gio Urshela,R,J.T. Realmuto,592663,5,2,4,True,2020-08-06,Caught,2B,2020,2021, 87.4, 0.71
17,1B,2B,Stolen Base 2B,519317,Giancarlo Stanton,501625,Jose Alvarez,572228,Luke Voit,L,J.T. Realmuto,592663,6,3,8,False,2020-08-03,Stolen,2B,2020,2021, 87.4, 0.71
18,1B,2B,Stolen Base 2B,519317,Giancarlo Stanton,501625,Jose Alvarez,572228,Luke Voit,L,J.T. Realmuto,592663,6,3,8,False,2020-07-29,Stolen,2B,2020,2021, 87.4, 0.71
19,1B,,Caught Stealing 2B,458731,Brett Gardner,621107,Zach Eflin,570482,Gio Urshela,R,J.T. Realmuto,592663,5,2,4,True,2020-07-28,Caught,2B,2020,2021, 87.4, 0.71
20,1B,2B,Stolen Base 2B,500743,Miguel Rojas,605400,Aaron Nola,542583,Jesús Aguilar,R,J.T. Realmuto,592663,0,1,3,True,2020-07-24,Stolen,2B,2020,2021, 87.4, 0.71
21,1B,,Caught Stealing 2B,623912,Harold Ramírez,605400,Aaron Nola,605119,Brian Anderson,R,J.T. Realmuto,592663,0,1,4,True,2020-07-24,Caught,2B,2020,2021, 87.4, 0.71
22,2B,3B,Stolen Base 3B,607208,Trea Turner,605400,Aaron Nola,452678,Asdrúbal Cabrera,R,J.T. Realmuto,592663,2,0,3,False,2020-09-22,Stolen,3B,2020,2021, 87.4, 0.71
23,1B,2B,Stolen Base 2B,665742,Juan Soto,605400,Aaron Nola,452678,Asdrúbal Cabrera,R,J.T. Realmuto,592663,2,0,3,False,2020-09-22,Stolen,2B,2020,2021, 87.4, 0.71
24,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,605400,Aaron Nola,595453,Chad Wallach,R,J.T. Realmuto,592663,0,4,3,False,2020-09-11,Stolen,2B,2020,2021, 87.4, 0.71
25,2B,3B,Stolen Base 3B,656509,Monte Harrison,519443,Brandon Workman,500743,Miguel Rojas,R,J.T. Realmuto,592663,6,6,9,False,2020-09-10,Stolen,3B,2020,2021, 87.4, 0.71
26,1B,2B,Stolen Base 2B,500743,Miguel Rojas,519443,Brandon Workman,665862,Jazz Chisholm Jr.,R,J.T. Realmuto,592663,6,6,9,False,2020-09-10,Stolen,2B,2020,2021, 87.4, 0.71
27,1B,2B,Stolen Base 2B,665926,Andrés Giménez,571735,David Hale,607043,Brandon Nimmo,R,J.T. Realmuto,592663,5,1,8,False,2020-09-05,Stolen,2B,2020,2021, 87.4, 0.71
28,1B,2B,Stolen Base 2B,543228,Yan Gomes,605400,Aaron Nola,671277,Luis García Jr.,R,J.T. Realmuto,592663,0,0,5,True,2020-09-01,Stolen,2B,2020,2021, 87.4, 0.71
29,2B,3B,Stolen Base 3B,621020,Dansby Swanson,592390,Heath Hembree,518595,Travis d'Arnaud,R,J.T. Realmuto,592663,4,4,10,True,2020-08-28,Stolen,3B,2020,2021, 87.4, 0.71
30,1B,,Caught Stealing 2B,542255,Ender Inciarte,453284,Blake Parker,588751,Adeiny Hechavarría,R,J.T. Realmuto,592663,4,4,11,True,2020-08-28,Caught,2B,2020,2021, 87.4, 0.71
31,1B,2B,Stolen Base 2B,671277,Luis García Jr.,605400,Aaron Nola,519346,Eric Thames,R,J.T. Realmuto,592663,2,1,4,False,2020-08-26,Stolen,2B,2020,2021, 87.4, 0.71
32,1B,2B,Stolen Base 2B,607208,Trea Turner,605400,Aaron Nola,452678,Asdrúbal Cabrera,R,J.T. Realmuto,592663,2,1,5,False,2020-08-26,Stolen,2B,2020,2021, 87.4, 0.71
33,1B,2B,Stolen Base 2B,657077,Alex Verdugo,665759,Ramón Rosso,607680,Kevin Pillar,R,J.T. Realmuto,592663,4,3,7,False,2020-08-19,Stolen,2B,2020,2021, 87.4, 0.71
34,1B,2B,Stolen Base 2B,665926,Andrés Giménez,675921,Spencer Howard,641645,Luis Guillorme,R,J.T. Realmuto,592663,0,2,2,True,2020-08-14,Stolen,2B,2020,2021, 87.4, 0.71
35,1B,2B,Stolen Base 2B,571740,Billy Hamilton,488984,Tommy Hunter,642708,Amed Rosario,R,J.T. Realmuto,592663,5,4,8,True,2020-08-14,Stolen,2B,2020,2021, 87.4, 0.71
36,1B,,Caught Stealing 2B,623993,Anthony Santander,488984,Tommy Hunter,600524,Renato Núñez,R,J.T. Realmuto,592663,3,5,7,True,2020-08-11,Caught,2B,2020,2021, 87.4, 0.71
37,3B,,Caught Stealing Home,623205,Andrew Velazquez,501625,Jose Alvarez,448801,Chris Davis,L,J.T. Realmuto,592663,3,5,8,True,2020-08-11,Caught,Home,2020,2021, 87.4, 0.71
38,1B,,Caught Stealing 2B,458731,Brett Gardner,621107,Zach Eflin,570482,Gio Urshela,R,J.T. Realmuto,592663,5,2,4,True,2020-08-06,Caught,2B,2020,2021, 87.4, 0.71
39,1B,2B,Stolen Base 2B,519317,Giancarlo Stanton,501625,Jose Alvarez,572228,Luke Voit,L,J.T. Realmuto,592663,6,3,8,False,2020-08-03,Stolen,2B,2020,2021, 87.4, 0.71
40,1B,2B,Stolen Base 2B,519317,Giancarlo Stanton,501625,Jose Alvarez,572228,Luke Voit,L,J.T. Realmuto,592663,6,3,8,False,2020-07-29,Stolen,2B,2020,2021, 87.4, 0.71
41,1B,,Caught Stealing 2B,458731,Brett Gardner,621107,Zach Eflin,570482,Gio Urshela,R,J.T. Realmuto,592663,5,2,4,True,2020-07-28,Caught,2B,2020,2021, 87.4, 0.71
42,1B,2B,Stolen Base 2B,500743,Miguel Rojas,605400,Aaron Nola,542583,Jesús Aguilar,R,J.T. Realmuto,592663,0,1,3,True,2020-07-24,Stolen,2B,2020,2021, 87.4, 0.71
43,1B,,Caught Stealing 2B,623912,Harold Ramírez,605400,Aaron Nola,605119,Brian Anderson,R,J.T. Realmuto,592663,0,1,4,True,2020-07-24,Caught,2B,2020,2021, 87.4, 0.71
44,2B,3B,Stolen Base 3B,607208,Trea Turner,605400,Aaron Nola,452678,Asdrúbal Cabrera,R,J.T. Realmuto,592663,2,0,3,False,2020-09-22,Stolen,3B,2020,2021, 87.4, 0.71
45,1B,2B,Stolen Base 2B,665742,Juan Soto,605400,Aaron Nola,452678,Asdrúbal Cabrera,R,J.T. Realmuto,592663,2,0,3,False,2020-09-22,Stolen,2B,2020,2021, 87.4, 0.71
46,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,605400,Aaron Nola,595453,Chad Wallach,R,J.T. Realmuto,592663,0,4,3,False,2020-09-11,Stolen,2B,2020,2021, 87.4, 0.71
47,2B,3B,Stolen Base 3B,656509,Monte Harrison,519443,Brandon Workman,500743,Miguel Rojas,R,J.T. Realmuto,592663,6,6,9,False,2020-09-10,Stolen,3B,2020,2021, 87.4, 0.71
48,1B,2B,Stolen Base 2B,500743,Miguel Rojas,519443,Brandon Workman,665862,Jazz Chisholm Jr.,R,J.T. Realmuto,592663,6,6,9,False,2020-09-10,Stolen,2B,2020,2021, 87.4, 0.71
49,1B,2B,Stolen Base 2B,665926,Andrés Giménez,571735,David Hale,607043,Brandon Nimmo,R,J.T. Realmuto,592663,5,1,8,False,2020-09-05,Stolen,2B,2020,2021, 87.4, 0.71
50,1B,2B,Stolen Base 2B,543228,Yan Gomes,605400,Aaron Nola,671277,Luis García Jr.,R,J.T. Realmuto,592663,0,0,5,True,2020-09-01,Stolen,2B,2020,2021, 87.4, 0.71
51,2B,3B,Stolen Base 3B,621020,Dansby Swanson,592390,Heath Hembree,518595,Travis d'Arnaud,R,J.T. Realmuto,592663,4,4,10,True,2020-08-28,Stolen,3B,2020,2021, 87.4, 0.71
52,1B,,Caught Stealing 2B,542255,Ender Inciarte,453284,Blake Parker,588751,Adeiny Hechavarría,R,J.T. Realmuto,592663,4,4,11,True,2020-08-28,Caught,2B,2020,2021, 87.4, 0.71
53,1B,2B,Stolen Base 2B,671277,Luis García Jr.,605400,Aaron Nola,519346,Eric Thames,R,J.T. Realmuto,592663,2,1,4,False,2020-08-26,Stolen,2B,2020,2021, 87.4, 0.71
54,1B,2B,Stolen Base 2B,607208,Trea Turner,605400,Aaron Nola,452678,Asdrúbal Cabrera,R,J.T. Realmuto,592663,2,1,5,False,2020-08-26,Stolen,2B,2020,2021, 87.4, 0.71
55,1B,2B,Stolen Base 2B,657077,Alex Verdugo,665759,Ramón Rosso,607680,Kevin Pillar,R,J.T. Realmuto,592663,4,3,7,False,2020-08-19,Stolen,2B,2020,2021, 87.4, 0.71
56,1B,2B,Stolen Base 2B,665926,Andrés Giménez,675921,Spencer Howard,641645,Luis Guillorme,R,J.T. Realmuto,592663,0,2,2,True,2020-08-14,Stolen,2B,2020,2021, 87.4, 0.71
57,1B,2B,Stolen Base 2B,571740,Billy Hamilton,488984,Tommy Hunter,642708,Amed Rosario,R,J.T. Realmuto,592663,5,4,8,True,2020-08-14,Stolen,2B,2020,2021, 87.4, 0.71
58,1B,,Caught Stealing 2B,623993,Anthony Santander,488984,Tommy Hunter,600524,Renato Núñez,R,J.T. Realmuto,592663,3,5,7,True,2020-08-11,Caught,2B,2020,2021, 87.4, 0.71
59,3B,,Caught Stealing Home,623205,Andrew Velazquez,501625,Jose Alvarez,448801,Chris Davis,L,J.T. Realmuto,592663,3,5,8,True,2020-08-11,Caught,Home,2020,2021, 87.4, 0.71
