,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,444876,Alcides Escobar,592351,Jon Gray,605137,Josh Bell,R,Dom Nuñez,624513,0,0,1,False,2021-09-19,Stolen,2B,2021,2022, 76.4, 0.80
1,1B,2B,Stolen Base 2B,546318,Odúbel Herrera,642759,Julian Fernández,543543,Brad Miller,R,Dom Nuñez,624513,6,1,8,False,2021-09-11,Stolen,2B,2021,2022, 76.4, 0.80
2,2B,,Caught Stealing 3B,592696,Eddie Rosario,468504,Jhoulys Chacín,645277,Ozzie Albies,R,Dom Nuñez,624513,4,3,8,True,2021-09-03,Caught,3B,2021,2022, 76.4, 0.80
3,1B,2B,Stolen Base 2B,542364,Rafael Ortega,468504,Jhoulys Chacín,575929,Willson Contreras,R,Dom Nuñez,624513,6,5,7,True,2021-08-05,Stolen,2B,2021,2022, 76.4, 0.80
4,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,608566,Germán Márquez,665120,Jared Walsh,R,Dom Nuñez,624513,2,0,1,False,2021-07-26,Stolen,2B,2021,2022, 76.4, 0.80
5,1B,,Caught Stealing 2B,502054,Tommy Pham,608566,Germán Márquez,665487,Fernando Tatis Jr.,R,Dom Nuñez,624513,0,2,6,False,2021-07-10,Caught,2B,2021,2022, 76.4, 0.80
6,1B,2B,Stolen Base 2B,663647,Ke'Bryan Hayes,592351,Jon Gray,668804,Bryan Reynolds,R,Dom Nuñez,624513,0,2,3,True,2021-06-30,Stolen,2B,2021,2022, 76.4, 0.80
7,1B,2B,Stolen Base 2B,621438,Tyrone Taylor,622608,Antonio Senzatela,669374,Keston Hiura,R,Dom Nuñez,624513,2,1,1,False,2021-06-26,Stolen,2B,2021,2022, 76.4, 0.80
8,1B,2B,Stolen Base 2B,543939,Kolten Wong,468504,Jhoulys Chacín,649966,Luis Urías,R,Dom Nuñez,624513,3,4,6,False,2021-06-26,Stolen,2B,2021,2022, 76.4, 0.80
9,1B,,Caught Stealing 2B,572122,Kyle Seager,607536,Kyle Freeland,664034,Ty France,L,Dom Nuñez,624513,0,0,4,False,2021-06-22,Caught,2B,2021,2022, 76.4, 0.80
10,1B,2B,Stolen Base 2B,607054,Jace Peterson,453268,Daniel Bard,596129,Daniel Vogelbach,R,Dom Nuñez,624513,6,7,9,True,2021-06-20,Stolen,2B,2021,2022, 76.4, 0.80
11,1B,2B,Stolen Base 2B,649966,Luis Urías,453268,Daniel Bard,607054,Jace Peterson,R,Dom Nuñez,624513,5,5,9,True,2021-06-18,Stolen,2B,2021,2022, 76.4, 0.80
12,1B,,Caught Stealing 2B,543333,Eric Hosmer,592346,Chi Chi González,595777,Jurickson Profar,R,Dom Nuñez,624513,2,4,6,True,2021-06-15,Caught,2B,2021,2022, 76.4, 0.80
13,1B,,Caught Stealing 2B,502054,Tommy Pham,571710,Mychal Givens,592518,Manny Machado,R,Dom Nuñez,624513,6,4,8,True,2021-06-15,Caught,2B,2021,2022, 76.4, 0.80
