,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,664056,Harrison Bader,518813,Greg Holland,669242,Tommy Edman,R,Meibrys Viloria,650619,6,0,5,False,2020-08-24,Stolen,2B,2020,2022, 83.2, 0.71
1,1B,2B,Stolen Base 2B,608671,Travis Jankowski,534910,Jesse Hahn,458015,Joey Votto,R,Meibrys Viloria,650619,0,3,4,True,2020-08-19,Stolen,2B,2020,2022, 83.2, 0.71
2,1B,2B,Stolen Base 2B,553993,Eugenio Suárez,642100,Gabe Speier,673451,Shogo Akiyama,L,Meibrys Viloria,650619,0,4,5,True,2020-08-19,Stolen,2B,2020,2022, 83.2, 0.71
3,1B,2B,Stolen Base 2B,608671,Travis Jankowski,534910,Jesse Hahn,458015,Joey Votto,R,Meibrys Viloria,650619,0,3,4,True,2020-08-18,Stolen,2B,2020,2022, 83.2, 0.71
4,1B,2B,Stolen Base 2B,553993,Eugenio Suárez,642100,Gabe Speier,673451,Shogo Akiyama,L,Meibrys Viloria,650619,0,4,5,True,2020-08-18,Stolen,2B,2020,2022, 83.2, 0.71
5,1B,2B,Stolen Base 2B,664056,Harrison Bader,518813,Greg Holland,669242,Tommy Edman,R,Meibrys Viloria,650619,6,0,5,False,2020-08-24,Stolen,2B,2020,2022, 83.2, 0.71
6,1B,2B,Stolen Base 2B,608671,Travis Jankowski,534910,Jesse Hahn,458015,Joey Votto,R,Meibrys Viloria,650619,0,3,4,True,2020-08-19,Stolen,2B,2020,2022, 83.2, 0.71
7,1B,2B,Stolen Base 2B,553993,Eugenio Suárez,642100,Gabe Speier,673451,Shogo Akiyama,L,Meibrys Viloria,650619,0,4,5,True,2020-08-19,Stolen,2B,2020,2022, 83.2, 0.71
8,1B,2B,Stolen Base 2B,608671,Travis Jankowski,534910,Jesse Hahn,458015,Joey Votto,R,Meibrys Viloria,650619,0,3,4,True,2020-08-18,Stolen,2B,2020,2022, 83.2, 0.71
9,1B,2B,Stolen Base 2B,553993,Eugenio Suárez,642100,Gabe Speier,673451,Shogo Akiyama,L,Meibrys Viloria,650619,0,4,5,True,2020-08-18,Stolen,2B,2020,2022, 83.2, 0.71
10,1B,2B,Stolen Base 2B,664056,Harrison Bader,518813,Greg Holland,669242,Tommy Edman,R,Meibrys Viloria,650619,6,0,5,False,2020-08-24,Stolen,2B,2020,2022, 83.2, 0.71
11,1B,2B,Stolen Base 2B,608671,Travis Jankowski,534910,Jesse Hahn,458015,Joey Votto,R,Meibrys Viloria,650619,0,3,4,True,2020-08-19,Stolen,2B,2020,2022, 83.2, 0.71
12,1B,2B,Stolen Base 2B,553993,Eugenio Suárez,642100,Gabe Speier,673451,Shogo Akiyama,L,Meibrys Viloria,650619,0,4,5,True,2020-08-19,Stolen,2B,2020,2022, 83.2, 0.71
13,1B,2B,Stolen Base 2B,608671,Travis Jankowski,534910,Jesse Hahn,458015,Joey Votto,R,Meibrys Viloria,650619,0,3,4,True,2020-08-18,Stolen,2B,2020,2022, 83.2, 0.71
14,1B,2B,Stolen Base 2B,553993,Eugenio Suárez,642100,Gabe Speier,673451,Shogo Akiyama,L,Meibrys Viloria,650619,0,4,5,True,2020-08-18,Stolen,2B,2020,2022, 83.2, 0.71
15,1B,2B,Stolen Base 2B,534606,Ryan LaMarre,623470,Jake Newberry,595909,Jake Cave,R,Meibrys Viloria,650619,2,6,6,True,2019-09-27,Stolen,2B,2019,2020, 80.6, 0.88
16,1B,,Caught Stealing 2B,534606,Ryan LaMarre,543557,Mike Montgomery,641598,Mitch Garver,L,Meibrys Viloria,650619,4,4,4,False,2019-09-19,Caught,2B,2019,2020, 80.6, 0.88
17,1B,2B,Stolen Base 2B,595777,Jurickson Profar,534910,Jesse Hahn,543760,Marcus Semien,R,Meibrys Viloria,650619,0,0,11,False,2019-09-18,Stolen,2B,2019,2020, 80.6, 0.88
18,1B,2B,Stolen Base 2B,657656,Ramón Laureano,657612,Tim Hill,592192,Mark Canha,L,Meibrys Viloria,650619,4,4,5,False,2019-09-16,Stolen,2B,2019,2020, 80.6, 0.88
19,1B,2B,Stolen Base 2B,663656,Kyle Tucker,543557,Mike Montgomery,455139,Robinson Chirinos,L,Meibrys Viloria,650619,1,1,4,True,2019-09-14,Stolen,2B,2019,2020, 80.6, 0.88
20,2B,3B,Stolen Base 3B,663656,Kyle Tucker,543557,Mike Montgomery,647351,Abraham Toro,L,Meibrys Viloria,650619,1,1,4,True,2019-09-14,Stolen,3B,2019,2020, 80.6, 0.88
21,1B,2B,Stolen Base 2B,455139,Robinson Chirinos,543557,Mike Montgomery,647351,Abraham Toro,L,Meibrys Viloria,650619,1,1,4,True,2019-09-14,Stolen,2B,2019,2020, 80.6, 0.88
