,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,592450,Aaron Judge,660623,Huascar Ynoa,608336,Joey Gallo,R,William Contreras,661388,0,0,1,True,2021-08-23,Stolen,2B,2021,2022, 81.9, 0.70
1,2B,3B,Stolen Base 3B,663697,Jonathan India,592767,Drew Smyly,663886,Tyler Stephenson,L,William Contreras,661388,1,2,6,False,2021-06-25,Stolen,3B,2021,2022, 81.9, 0.70
2,1B,2B,Stolen Base 2B,669242,Tommy Edman,669060,Bryse Wilson,502671,Paul Goldschmidt,R,William Contreras,661388,0,0,1,True,2021-06-20,Stolen,2B,2021,2022, 81.9, 0.70
3,1B,2B,Stolen Base 2B,669242,Tommy Edman,669060,Bryse Wilson,502671,Paul Goldschmidt,R,William Contreras,661388,0,0,1,True,2021-06-19,Stolen,2B,2021,2022, 81.9, 0.70
4,1B,,Caught Stealing 2B,592669,Hunter Renfroe,650828,Edgar Santana,543877,Christian Vázquez,R,William Contreras,661388,4,7,5,True,2021-06-15,Caught,2B,2021,2022, 81.9, 0.70
5,1B,2B,Stolen Base 2B,516782,Starling Marte,650828,Edgar Santana,542583,Jesús Aguilar,R,William Contreras,661388,4,2,8,False,2021-06-12,Stolen,2B,2021,2022, 81.9, 0.70
6,1B,2B,Stolen Base 2B,594807,Adam Duvall,650828,Edgar Santana,656371,Isan Díaz,R,William Contreras,661388,4,2,8,False,2021-06-12,Stolen,2B,2021,2022, 81.9, 0.70
7,1B,2B,Stolen Base 2B,543877,Christian Vázquez,592426,Luke Jackson,624414,Christian Arroyo,R,William Contreras,661388,7,4,6,False,2021-05-26,Stolen,2B,2021,2022, 81.9, 0.70
8,1B,2B,Stolen Base 2B,457727,Cameron Maybin,519293,Will Smith,543510,James McCann,L,William Contreras,661388,4,4,9,True,2021-05-19,Stolen,2B,2021,2022, 81.9, 0.70
9,1B,2B,Stolen Base 2B,596019,Francisco Lindor,657097,Jacob Webb,624413,Pete Alonso,R,William Contreras,661388,0,1,7,True,2021-05-17,Stolen,2B,2021,2022, 81.9, 0.70
10,2B,3B,Stolen Base 3B,622569,Pablo Reyes,621345,A.J. Minter,456715,Lorenzo Cain,L,William Contreras,661388,1,4,7,False,2021-05-15,Stolen,3B,2021,2022, 81.9, 0.70
11,1B,2B,Stolen Base 2B,598265,Jackie Bradley Jr.,621345,A.J. Minter,456715,Lorenzo Cain,L,William Contreras,661388,1,4,7,False,2021-05-15,Stolen,2B,2021,2022, 81.9, 0.70
12,1B,2B,Stolen Base 2B,624415,Cavan Biggio,608331,Max Fried,547943,Hyun Jin Ryu,L,William Contreras,661388,1,0,6,True,2021-05-12,Stolen,2B,2021,2022, 81.9, 0.70
13,1B,,Caught Stealing 2B,666971,Lourdes Gurriel Jr.,458708,Josh Tomlin,624415,Cavan Biggio,R,William Contreras,661388,1,4,9,True,2021-05-12,Caught,2B,2021,2022, 81.9, 0.70
14,1B,2B,Stolen Base 2B,641505,Jonathan Davis,592145,Jesse Biddle,666182,Bo Bichette,L,William Contreras,661388,3,5,9,True,2021-05-11,Stolen,2B,2021,2022, 81.9, 0.70
15,1B,2B,Stolen Base 2B,592663,J.T. Realmuto,660623,Huascar Ynoa,664761,Alec Bohm,R,William Contreras,661388,0,1,1,True,2021-05-09,Stolen,2B,2021,2022, 81.9, 0.70
16,1B,2B,Stolen Base 2B,592450,Aaron Judge,660623,Huascar Ynoa,608336,Joey Gallo,R,William Contreras,661388,0,0,1,True,2021-08-23,Stolen,2B,2021,2022, 81.9, 0.70
17,2B,3B,Stolen Base 3B,663697,Jonathan India,592767,Drew Smyly,663886,Tyler Stephenson,L,William Contreras,661388,1,2,6,False,2021-06-25,Stolen,3B,2021,2022, 81.9, 0.70
18,1B,2B,Stolen Base 2B,669242,Tommy Edman,669060,Bryse Wilson,502671,Paul Goldschmidt,R,William Contreras,661388,0,0,1,True,2021-06-20,Stolen,2B,2021,2022, 81.9, 0.70
19,1B,2B,Stolen Base 2B,669242,Tommy Edman,669060,Bryse Wilson,502671,Paul Goldschmidt,R,William Contreras,661388,0,0,1,True,2021-06-19,Stolen,2B,2021,2022, 81.9, 0.70
20,1B,,Caught Stealing 2B,592669,Hunter Renfroe,650828,Edgar Santana,543877,Christian Vázquez,R,William Contreras,661388,4,7,5,True,2021-06-15,Caught,2B,2021,2022, 81.9, 0.70
