,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,678894,Liover Peguero,665795,Edward Cabrera,656582,Connor Joe,R,Nick Fortes,663743,2,0,4,False,2023-09-29,Stolen,2B,2023,2024, 82.3, 0.62
1,1B,2B,Stolen Base 2B,596019,Francisco Lindor,666200,Jesús Luzardo,668901,Mark Vientos,L,Nick Fortes,663743,0,0,4,False,2023-09-28,Stolen,2B,2023,2024, 82.3, 0.62
2,1B,2B,Stolen Base 2B,668930,Brice Turang,663773,Bryan Hoeing,663368,Blake Perkins,R,Nick Fortes,663743,0,10,2,True,2023-09-22,Stolen,2B,2023,2024, 82.3, 0.62
3,2B,3B,Stolen Base 3B,596019,Francisco Lindor,666129,Braxton Garrett,682626,Francisco Alvarez,L,Nick Fortes,663743,0,1,3,True,2023-09-19,Stolen,3B,2023,2024, 82.3, 0.62
4,1B,2B,Stolen Base 2B,547180,Bryce Harper,663773,Bryan Hoeing,592663,J.T. Realmuto,R,Nick Fortes,663743,2,0,1,False,2023-09-10,Stolen,2B,2023,2024, 82.3, 0.62
5,1B,2B,Stolen Base 2B,669016,Brandon Marsh,663773,Bryan Hoeing,592206,Nick Castellanos,R,Nick Fortes,663743,3,0,4,False,2023-09-10,Stolen,2B,2023,2024, 82.3, 0.62
6,1B,2B,Stolen Base 2B,605141,Mookie Betts,666129,Braxton Garrett,518692,Freddie Freeman,L,Nick Fortes,663743,0,0,3,True,2023-09-07,Stolen,2B,2023,2024, 82.3, 0.62
7,1B,,Caught Stealing 2B,642708,Amed Rosario,656970,Devin Smeltzer,571970,Max Muncy,L,Nick Fortes,663743,0,6,6,True,2023-09-07,Caught,2B,2023,2024, 82.3, 0.62
8,1B,2B,Stolen Base 2B,669257,Will Smith,666200,Jesús Luzardo,642708,Amed Rosario,L,Nick Fortes,663743,0,2,3,True,2023-09-05,Stolen,2B,2023,2024, 82.3, 0.62
9,1B,2B,Stolen Base 2B,666139,Josh Lowe,502085,David Robertson,650490,Yandy Díaz,R,Nick Fortes,663743,0,1,10,True,2023-08-30,Stolen,2B,2023,2024, 82.3, 0.62
10,1B,2B,Stolen Base 2B,668227,Randy Arozarena,502085,David Robertson,623912,Harold Ramírez,R,Nick Fortes,663743,0,3,10,True,2023-08-30,Stolen,2B,2023,2024, 82.3, 0.62
11,2B,3B,Stolen Base 3B,668227,Randy Arozarena,502085,David Robertson,670623,Isaac Paredes,R,Nick Fortes,663743,0,3,10,True,2023-08-30,Stolen,3B,2023,2024, 82.3, 0.62
12,2B,3B,Stolen Base 3B,682928,CJ Abrams,666129,Braxton Garrett,608841,Joey Meneses,L,Nick Fortes,663743,0,1,1,True,2023-08-25,Stolen,3B,2023,2024, 82.3, 0.62
13,1B,2B,Stolen Base 2B,657041,Lane Thomas,595345,Steven Okert,608841,Joey Meneses,L,Nick Fortes,663743,0,5,7,True,2023-08-25,Stolen,2B,2023,2024, 82.3, 0.62
14,1B,2B,Stolen Base 2B,656308,Michael Chavis,640462,A.J. Puk,682928,CJ Abrams,L,Nick Fortes,663743,4,7,8,True,2023-08-25,Stolen,2B,2023,2024, 82.3, 0.62
15,1B,,Caught Stealing 2B,673490,Ha-Seong Kim,666200,Jesús Luzardo,665487,Fernando Tatis Jr.,L,Nick Fortes,663743,0,3,6,False,2023-08-22,Caught,2B,2023,2024, 82.3, 0.62
16,2B,3B,Stolen Base 3B,673490,Ha-Seong Kim,677960,Ryan Weathers,592518,Manny Machado,L,Nick Fortes,663743,1,0,1,False,2023-08-21,Stolen,3B,2023,2024, 82.3, 0.62
17,1B,2B,Stolen Base 2B,665487,Fernando Tatis Jr.,677960,Ryan Weathers,592518,Manny Machado,L,Nick Fortes,663743,1,0,1,False,2023-08-21,Stolen,2B,2023,2024, 82.3, 0.62
18,1B,2B,Stolen Base 2B,514888,Jose Altuve,666129,Braxton Garrett,663656,Kyle Tucker,L,Nick Fortes,663743,0,0,1,True,2023-08-14,Stolen,2B,2023,2024, 82.3, 0.62
19,1B,2B,Stolen Base 2B,664056,Harrison Bader,691587,Eury Pérez,641856,Billy McKinney,R,Nick Fortes,663743,0,0,2,True,2023-08-13,Stolen,2B,2023,2024, 82.3, 0.62
20,1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,691587,Eury Pérez,683011,Anthony Volpe,R,Nick Fortes,663743,0,1,2,True,2023-08-13,Stolen,2B,2023,2024, 82.3, 0.62
21,1B,2B,Stolen Base 2B,650402,Gleyber Torres,623211,Huascar Brazobán,519317,Giancarlo Stanton,R,Nick Fortes,663743,1,4,5,True,2023-08-13,Stolen,2B,2023,2024, 82.3, 0.62
22,2B,3B,Stolen Base 3B,650402,Gleyber Torres,623211,Huascar Brazobán,519317,Giancarlo Stanton,R,Nick Fortes,663743,1,4,5,True,2023-08-13,Stolen,3B,2023,2024, 82.3, 0.62
23,1B,2B,Stolen Base 2B,650402,Gleyber Torres,623211,Huascar Brazobán,664056,Harrison Bader,R,Nick Fortes,663743,2,7,7,True,2023-08-13,Stolen,2B,2023,2024, 82.3, 0.62
24,1B,2B,Stolen Base 2B,664056,Harrison Bader,595345,Steven Okert,683011,Anthony Volpe,L,Nick Fortes,663743,4,7,9,True,2023-08-11,Stolen,2B,2023,2024, 82.3, 0.62
25,2B,,Caught Stealing 3B,670770,TJ Friedl,666129,Braxton Garrett,656413,Stuart Fairchild,L,Nick Fortes,663743,1,1,2,False,2023-08-08,Caught,3B,2023,2024, 82.3, 0.62
26,1B,2B,Stolen Base 2B,666181,Will Benson,691587,Eury Pérez,656413,Stuart Fairchild,R,Nick Fortes,663743,0,1,3,False,2023-08-07,Stolen,2B,2023,2024, 82.3, 0.62
27,1B,2B,Stolen Base 2B,621028,Kevin Newman,691587,Eury Pérez,666181,Will Benson,R,Nick Fortes,663743,4,1,4,False,2023-08-07,Stolen,2B,2023,2024, 82.3, 0.62
28,1B,2B,Stolen Base 2B,670770,TJ Friedl,595345,Steven Okert,668715,Spencer Steer,L,Nick Fortes,663743,5,1,7,False,2023-08-07,Stolen,2B,2023,2024, 82.3, 0.62
29,1B,2B,Stolen Base 2B,679032,Johan Rojas,608638,JT Chargois,664761,Alec Bohm,R,Nick Fortes,663743,2,5,8,True,2023-08-02,Stolen,2B,2023,2024, 82.3, 0.62
30,1B,2B,Stolen Base 2B,681082,Bryson Stott,677053,Andrew Nardi,607208,Trea Turner,L,Nick Fortes,663743,4,5,9,True,2023-08-02,Stolen,2B,2023,2024, 82.3, 0.62
31,1B,2B,Stolen Base 2B,664761,Alec Bohm,665795,Edward Cabrera,592663,J.T. Realmuto,R,Nick Fortes,663743,0,0,1,True,2023-07-31,Stolen,2B,2023,2024, 82.3, 0.62
32,1B,2B,Stolen Base 2B,595879,Javier Báez,666129,Braxton Garrett,408234,Miguel Cabrera,L,Nick Fortes,663743,2,0,2,True,2023-07-28,Stolen,2B,2023,2024, 82.3, 0.62
33,1B,2B,Stolen Base 2B,665155,Nick Maton,656945,Tanner Scott,682985,Riley Greene,L,Nick Fortes,663743,4,1,7,True,2023-07-28,Stolen,2B,2023,2024, 82.3, 0.62
34,1B,2B,Stolen Base 2B,666134,Nolan Jones,640462,A.J. Puk,669911,Michael Toglia,L,Nick Fortes,663743,2,2,9,True,2023-07-23,Stolen,2B,2023,2024, 82.3, 0.62
35,1B,2B,Stolen Base 2B,663457,Lars Nootbaar,665795,Edward Cabrera,571448,Nolan Arenado,R,Nick Fortes,663743,0,0,4,False,2023-07-18,Stolen,2B,2023,2024, 82.3, 0.62
36,1B,,Caught Stealing 2B,657557,Paul DeJong,663773,Bryan Hoeing,671056,Iván Herrera,R,Nick Fortes,663743,6,4,7,False,2023-07-17,Caught,2B,2023,2024, 82.3, 0.62
37,1B,2B,Stolen Base 2B,623993,Anthony Santander,608638,JT Chargois,543305,Aaron Hicks,R,Nick Fortes,663743,6,5,7,False,2023-07-15,Stolen,2B,2023,2024, 82.3, 0.62
38,1B,2B,Stolen Base 2B,681082,Bryson Stott,666200,Jesús Luzardo,624641,Edmundo Sosa,L,Nick Fortes,663743,2,0,2,True,2023-07-09,Stolen,2B,2023,2024, 82.3, 0.62
39,1B,2B,Stolen Base 2B,665506,Cristian Pache,666200,Jesús Luzardo,607208,Trea Turner,L,Nick Fortes,663743,2,0,3,True,2023-07-09,Stolen,2B,2023,2024, 82.3, 0.62
40,2B,,Caught Stealing 3B,547180,Bryce Harper,666129,Braxton Garrett,664761,Alec Bohm,L,Nick Fortes,663743,3,3,3,True,2023-07-08,Caught,3B,2023,2024, 82.3, 0.62
41,1B,2B,Stolen Base 2B,666185,Dylan Carlson,691587,Eury Pérez,680977,Brendan Donovan,R,Nick Fortes,663743,0,0,3,True,2023-07-06,Stolen,2B,2023,2024, 82.3, 0.62
42,1B,2B,Stolen Base 2B,657557,Paul DeJong,666129,Braxton Garrett,666185,Dylan Carlson,L,Nick Fortes,663743,2,2,4,True,2023-07-03,Stolen,2B,2023,2024, 82.3, 0.62
43,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,645261,Sandy Alcantara,645277,Ozzie Albies,R,Nick Fortes,663743,0,0,1,False,2023-07-02,Stolen,2B,2023,2024, 82.3, 0.62
44,1B,2B,Stolen Base 2B,671739,Michael Harris II,645261,Sandy Alcantara,660670,Ronald Acuña Jr.,R,Nick Fortes,663743,2,2,5,False,2023-07-02,Stolen,2B,2023,2024, 82.3, 0.62
45,2B,3B,Stolen Base 3B,660670,Ronald Acuña Jr.,571670,Dylan Floro,645277,Ozzie Albies,R,Nick Fortes,663743,4,3,7,False,2023-07-02,Stolen,3B,2023,2024, 82.3, 0.62
46,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,605151,Archie Bradley,645277,Ozzie Albies,R,Nick Fortes,663743,7,3,4,False,2023-06-30,Stolen,2B,2023,2024, 82.3, 0.62
47,2B,,Caught Stealing 3B,660670,Ronald Acuña Jr.,605151,Archie Bradley,645277,Ozzie Albies,R,Nick Fortes,663743,7,3,4,False,2023-06-30,Caught,3B,2023,2024, 82.3, 0.62
48,1B,,Caught Stealing 2B,666152,David Hamilton,666129,Braxton Garrett,657077,Alex Verdugo,L,Nick Fortes,663743,0,1,3,False,2023-06-28,Caught,2B,2023,2024, 82.3, 0.62
49,1B,2B,Stolen Base 2B,680776,Jarren Duran,623211,Huascar Brazobán,571771,Enrique Hernández,R,Nick Fortes,663743,1,4,7,False,2023-06-28,Stolen,2B,2023,2024, 82.3, 0.62
50,1B,2B,Stolen Base 2B,680779,Henry Davis,656945,Tanner Scott,666801,Rodolfo Castro,L,Nick Fortes,663743,1,0,8,True,2023-06-23,Stolen,2B,2023,2024, 82.3, 0.62
51,2B,3B,Stolen Base 3B,641943,Joshua Palacios,640462,A.J. Puk,656582,Connor Joe,L,Nick Fortes,663743,1,1,9,True,2023-06-23,Stolen,3B,2023,2024, 82.3, 0.62
52,1B,2B,Stolen Base 2B,457705,Andrew McCutchen,640462,A.J. Puk,656582,Connor Joe,L,Nick Fortes,663743,1,1,9,True,2023-06-23,Stolen,2B,2023,2024, 82.3, 0.62
53,2B,3B,Stolen Base 3B,457705,Andrew McCutchen,640462,A.J. Puk,467793,Carlos Santana,L,Nick Fortes,663743,1,2,9,True,2023-06-23,Stolen,3B,2023,2024, 82.3, 0.62
54,1B,,Caught Stealing 2B,672779,Tucupita Marcano,571670,Dylan Floro,693304,Nick Gonzales,R,Nick Fortes,663743,1,3,9,True,2023-06-23,Caught,2B,2023,2024, 82.3, 0.62
55,2B,3B,Stolen Base 3B,467793,Carlos Santana,666129,Braxton Garrett,666801,Rodolfo Castro,L,Nick Fortes,663743,1,2,4,True,2023-06-22,Stolen,3B,2023,2024, 82.3, 0.62
56,1B,2B,Stolen Base 2B,595281,Kevin Kiermaier,645261,Sandy Alcantara,543807,George Springer,R,Nick Fortes,663743,0,4,2,True,2023-06-21,Stolen,2B,2023,2024, 82.3, 0.62
57,1B,2B,Stolen Base 2B,543807,George Springer,656945,Tanner Scott,593160,Whit Merrifield,L,Nick Fortes,663743,0,2,8,True,2023-06-20,Stolen,2B,2023,2024, 82.3, 0.62
58,1B,2B,Stolen Base 2B,640449,Clint Frazier,623211,Huascar Brazobán,673357,Luis Robert Jr.,R,Nick Fortes,663743,5,1,7,False,2023-06-11,Stolen,2B,2023,2024, 82.3, 0.62
59,1B,2B,Stolen Base 2B,641313,Tim Anderson,691587,Eury Pérez,643217,Andrew Benintendi,R,Nick Fortes,663743,1,0,3,False,2023-06-09,Stolen,2B,2023,2024, 82.3, 0.62
