,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,660731,Anderson Tejeda,608328,Chase De Jong,641432,Willie Calhoun,R,Dustin Garneau,572863,4,3,4,False,2020-09-27,Stolen,2B,2020,2021, 76.5, 0.67
1,1B,2B,Stolen Base 2B,665750,Leody Taveras,670550,Nivaldo Rodriguez,518618,Derek Dietrich,R,Dustin Garneau,572863,8,3,7,False,2020-09-27,Stolen,2B,2020,2021, 76.5, 0.67
2,2B,3B,Stolen Base 3B,665750,Leody Taveras,670550,Nivaldo Rodriguez,518618,Derek Dietrich,R,Dustin Garneau,572863,8,3,7,False,2020-09-27,Stolen,3B,2020,2021, 76.5, 0.67
3,1B,2B,Stolen Base 2B,669256,Nick Solak,656232,Brandon Bielak,596059,Rougned Odor,R,Dustin Garneau,572863,1,0,6,False,2020-09-26,Stolen,2B,2020,2021, 76.5, 0.67
4,1B,,Caught Stealing 2B,668942,Josh Rojas,664353,José Urquidy,572233,Christian Walker,R,Dustin Garneau,572863,0,0,1,True,2020-09-20,Caught,2B,2020,2021, 76.5, 0.67
5,1B,2B,Stolen Base 2B,594777,Kole Calhoun,664353,José Urquidy,500871,Eduardo Escobar,R,Dustin Garneau,572863,0,2,6,True,2020-09-20,Stolen,2B,2020,2021, 76.5, 0.67
6,1B,,Caught Stealing 2B,605141,Mookie Betts,657624,Josh James,572041,AJ Pollock,R,Dustin Garneau,572863,5,1,7,False,2020-09-12,Caught,2B,2020,2021, 76.5, 0.67
7,1B,2B,Stolen Base 2B,543257,Robbie Grossman,664299,Cristian Javier,572039,Stephen Piscotty,R,Dustin Garneau,572863,0,0,2,False,2020-09-07,Stolen,2B,2020,2021, 76.5, 0.67
8,2B,,Caught Stealing 3B,643393,Tony Kemp,664299,Cristian Javier,669221,Sean Murphy,R,Dustin Garneau,572863,2,0,2,False,2020-09-07,Caught,3B,2020,2021, 76.5, 0.67
9,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,664285,Framber Valdez,643396,Isiah Kiner-Falefa,L,Dustin Garneau,572863,0,1,1,True,2020-09-01,Stolen,2B,2020,2021, 76.5, 0.67
10,1B,2B,Stolen Base 2B,600303,Tommy La Stella,656232,Brandon Bielak,664058,David Fletcher,R,Dustin Garneau,572863,0,0,1,True,2020-08-25,Stolen,2B,2020,2021, 76.5, 0.67
11,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,548384,Brooks Raley,666176,Jo Adell,L,Dustin Garneau,572863,0,4,3,True,2020-08-25,Stolen,2B,2020,2021, 76.5, 0.67
12,1B,2B,Stolen Base 2B,641658,Garrett Hampson,656232,Brandon Bielak,453568,Charlie Blackmon,R,Dustin Garneau,572863,0,0,1,True,2020-08-17,Stolen,2B,2020,2021, 76.5, 0.67
13,1B,2B,Stolen Base 2B,606132,Raimel Tapia,656232,Brandon Bielak,641857,Ryan McMahon,R,Dustin Garneau,572863,2,0,2,True,2020-08-17,Stolen,2B,2020,2021, 76.5, 0.67
14,2B,3B,Stolen Base 3B,664238,Dylan Moore,664285,Framber Valdez,572122,Kyle Seager,L,Dustin Garneau,572863,0,1,1,True,2020-08-14,Stolen,3B,2020,2021, 76.5, 0.67
15,1B,2B,Stolen Base 2B,543760,Marcus Semien,664285,Framber Valdez,657656,Ramón Laureano,L,Dustin Garneau,572863,1,0,6,False,2020-08-08,Stolen,2B,2020,2021, 76.5, 0.67
16,1B,2B,Stolen Base 2B,664058,David Fletcher,657624,Josh James,650859,Luis Rengifo,R,Dustin Garneau,572863,0,2,3,False,2020-08-02,Stolen,2B,2020,2021, 76.5, 0.67
17,1B,2B,Stolen Base 2B,641684,Michael Hermosillo,664285,Framber Valdez,571718,Brian Goodwin,L,Dustin Garneau,572863,5,5,10,False,2020-08-02,Stolen,2B,2020,2021, 76.5, 0.67
18,1B,2B,Stolen Base 2B,643418,Shed Long Jr.,657624,Josh James,641487,J.P. Crawford,R,Dustin Garneau,572863,0,0,3,True,2020-07-27,Stolen,2B,2020,2021, 76.5, 0.67
19,1B,2B,Stolen Base 2B,677951,Bobby Witt Jr.,606965,Chris Devenski,621433,Brett Phillips,R,Dustin Garneau,572863,0,3,3,False,2020-07-21,Stolen,2B,2020,2021, 76.5, 0.67
20,1B,2B,Stolen Base 2B,660731,Anderson Tejeda,608328,Chase De Jong,641432,Willie Calhoun,R,Dustin Garneau,572863,4,3,4,False,2020-09-27,Stolen,2B,2020,2021, 76.5, 0.67
21,1B,2B,Stolen Base 2B,665750,Leody Taveras,670550,Nivaldo Rodriguez,518618,Derek Dietrich,R,Dustin Garneau,572863,8,3,7,False,2020-09-27,Stolen,2B,2020,2021, 76.5, 0.67
22,2B,3B,Stolen Base 3B,665750,Leody Taveras,670550,Nivaldo Rodriguez,518618,Derek Dietrich,R,Dustin Garneau,572863,8,3,7,False,2020-09-27,Stolen,3B,2020,2021, 76.5, 0.67
23,1B,2B,Stolen Base 2B,669256,Nick Solak,656232,Brandon Bielak,596059,Rougned Odor,R,Dustin Garneau,572863,1,0,6,False,2020-09-26,Stolen,2B,2020,2021, 76.5, 0.67
24,1B,,Caught Stealing 2B,668942,Josh Rojas,664353,José Urquidy,572233,Christian Walker,R,Dustin Garneau,572863,0,0,1,True,2020-09-20,Caught,2B,2020,2021, 76.5, 0.67
25,1B,2B,Stolen Base 2B,594777,Kole Calhoun,664353,José Urquidy,500871,Eduardo Escobar,R,Dustin Garneau,572863,0,2,6,True,2020-09-20,Stolen,2B,2020,2021, 76.5, 0.67
26,1B,,Caught Stealing 2B,605141,Mookie Betts,657624,Josh James,572041,AJ Pollock,R,Dustin Garneau,572863,5,1,7,False,2020-09-12,Caught,2B,2020,2021, 76.5, 0.67
27,1B,2B,Stolen Base 2B,543257,Robbie Grossman,664299,Cristian Javier,572039,Stephen Piscotty,R,Dustin Garneau,572863,0,0,2,False,2020-09-07,Stolen,2B,2020,2021, 76.5, 0.67
28,2B,,Caught Stealing 3B,643393,Tony Kemp,664299,Cristian Javier,669221,Sean Murphy,R,Dustin Garneau,572863,2,0,2,False,2020-09-07,Caught,3B,2020,2021, 76.5, 0.67
29,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,664285,Framber Valdez,643396,Isiah Kiner-Falefa,L,Dustin Garneau,572863,0,1,1,True,2020-09-01,Stolen,2B,2020,2021, 76.5, 0.67
30,1B,2B,Stolen Base 2B,600303,Tommy La Stella,656232,Brandon Bielak,664058,David Fletcher,R,Dustin Garneau,572863,0,0,1,True,2020-08-25,Stolen,2B,2020,2021, 76.5, 0.67
31,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,548384,Brooks Raley,666176,Jo Adell,L,Dustin Garneau,572863,0,4,3,True,2020-08-25,Stolen,2B,2020,2021, 76.5, 0.67
