,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,608336,Joey Gallo,571666,Mike Fiers,435063,Mike Napoli,R,Evan Gattis,594828,0,0,2,True,2017-08-29,Stolen,2B,2017,2018, --, --
1,1B,2B,Stolen Base 2B,596059,Rougned Odor,642564,Francis Martes,455139,Robinson Chirinos,R,Evan Gattis,594828,2,8,5,True,2017-08-29,Stolen,2B,2017,2018, --, --
2,1B,2B,Stolen Base 2B,545361,Mike Trout,543521,Collin McHugh,594777,Kole Calhoun,R,Evan Gattis,594828,1,2,6,False,2017-08-25,Stolen,2B,2017,2018, --, --
3,1B,2B,Stolen Base 2B,488721,Peter Bourjos,502381,Luke Gregerson,605480,Mallex Smith,R,Evan Gattis,594828,4,6,8,True,2017-08-01,Stolen,2B,2017,2018, --, --
4,1B,2B,Stolen Base 2B,435079,Ian Kinsler,606965,Chris Devenski,451192,James Adduci,R,Evan Gattis,594828,4,3,7,False,2017-07-29,Stolen,2B,2017,2018, --, --
5,1B,2B,Stolen Base 2B,457708,Justin Upton,502381,Luke Gregerson,408234,Miguel Cabrera,R,Evan Gattis,594828,4,3,8,False,2017-07-29,Stolen,2B,2017,2018, --, --
6,1B,2B,Stolen Base 2B,502481,Jarrod Dyson,502748,Brad Peacock,434563,Carlos Ruiz,R,Evan Gattis,594828,4,1,5,True,2017-07-18,Stolen,2B,2017,2018, --, --
7,1B,2B,Stolen Base 2B,434563,Carlos Ruiz,594056,Reymin Guduan,592325,Ben Gamel,L,Evan Gattis,594828,6,2,8,True,2017-07-18,Stolen,2B,2017,2018, --, --
8,1B,2B,Stolen Base 2B,591720,Ronald Torreyes,502381,Luke Gregerson,519222,Austin Romine,R,Evan Gattis,594828,2,5,6,True,2017-07-01,Stolen,2B,2017,2018, --, --
9,2B,3B,Stolen Base 3B,591720,Ronald Torreyes,502381,Luke Gregerson,474892,Chris Carter,R,Evan Gattis,594828,2,5,6,True,2017-07-01,Stolen,3B,2017,2018, --, --
10,1B,2B,Stolen Base 2B,544369,Didi Gregorius,500765,Dayan Díaz,452104,Chase Headley,R,Evan Gattis,594828,3,6,8,True,2017-07-01,Stolen,2B,2017,2018, --, --
11,1B,2B,Stolen Base 2B,595144,Jaycob Brugman,606965,Chris Devenski,489267,Adam Rosales,R,Evan Gattis,594828,2,1,6,True,2017-06-29,Stolen,2B,2017,2018, --, --
12,1B,2B,Stolen Base 2B,571745,Mitch Haniger,642564,Francis Martes,429664,Robinson Canó,R,Evan Gattis,594828,0,0,1,False,2017-06-25,Stolen,2B,2017,2018, --, --
13,1B,2B,Stolen Base 2B,502481,Jarrod Dyson,502381,Luke Gregerson,628338,Guillermo Heredia,R,Evan Gattis,594828,2,8,9,False,2017-06-25,Stolen,2B,2017,2018, --, --
14,1B,2B,Stolen Base 2B,457727,Cameron Maybin,600944,David Paulino,594777,Kole Calhoun,R,Evan Gattis,594828,0,3,3,True,2017-06-11,Stolen,2B,2017,2018, --, --
15,1B,2B,Stolen Base 2B,458913,Eric Young Jr.,600944,David Paulino,457787,Danny Espinosa,R,Evan Gattis,594828,2,3,4,True,2017-06-11,Stolen,2B,2017,2018, --, --
16,2B,3B,Stolen Base 3B,592743,Andrelton Simmons,624586,James Hoyt,458913,Eric Young Jr.,R,Evan Gattis,594828,6,11,7,True,2017-06-11,Stolen,3B,2017,2018, --, --
17,1B,2B,Stolen Base 2B,457727,Cameron Maybin,500765,Dayan Díaz,594777,Kole Calhoun,R,Evan Gattis,594828,6,12,8,True,2017-06-11,Stolen,2B,2017,2018, --, --
18,2B,3B,Stolen Base 3B,462101,Elvis Andrus,502748,Brad Peacock,134181,Adrian Beltré,R,Evan Gattis,594828,1,7,6,False,2017-06-04,Stolen,3B,2017,2018, --, --
19,1B,2B,Stolen Base 2B,621439,Byron Buxton,624586,James Hoyt,572821,Brian Dozier,R,Evan Gattis,594828,2,5,5,False,2017-05-31,Stolen,2B,2017,2018, --, --
20,1B,,Caught Stealing 2B,429666,J.J. Hardy,605397,Joe Musgrove,452234,Seth Smith,R,Evan Gattis,594828,1,0,6,True,2017-05-26,Caught,2B,2017,2018, --, --
