,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,657656,Ramón Laureano,595014,Blake Treinen,571875,Jake Lamb,R,Will Smith,669257,5,0,7,True,2020-09-24,Stolen,2B,2020,2021, 82.1, 0.73
1,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,595014,Blake Treinen,501981,Khris Davis,R,Will Smith,669257,4,4,9,True,2020-09-23,Stolen,2B,2020,2021, 82.1, 0.73
2,1B,2B,Stolen Base 2B,643393,Tony Kemp,669160,Dustin May,669221,Sean Murphy,R,Will Smith,669257,5,2,5,True,2020-09-22,Stolen,2B,2020,2021, 82.1, 0.73
3,1B,,Caught Stealing 2B,493329,Yuli Gurriel,628711,Julio Urías,621043,Carlos Correa,L,Will Smith,669257,4,1,4,True,2020-09-12,Caught,2B,2020,2021, 82.1, 0.73
4,1B,2B,Stolen Base 2B,596115,Trevor Story,628711,Julio Urías,571448,Nolan Arenado,L,Will Smith,669257,0,0,1,True,2020-09-06,Stolen,2B,2020,2021, 82.1, 0.73
5,1B,2B,Stolen Base 2B,641658,Garrett Hampson,628711,Julio Urías,553869,Elias Díaz,L,Will Smith,669257,2,2,5,True,2020-09-06,Stolen,2B,2020,2021, 82.1, 0.73
6,1B,2B,Stolen Base 2B,596115,Trevor Story,660813,Brusdar Graterol,571448,Nolan Arenado,R,Will Smith,669257,6,5,7,True,2020-09-06,Stolen,2B,2020,2021, 82.1, 0.73
7,1B,,Caught Stealing 2B,425783,Shin-Soo Choo,664062,Tony Gonsolin,624431,Jose Trevino,R,Will Smith,669257,0,1,1,False,2020-08-30,Caught,2B,2020,2021, 82.1, 0.73
8,1B,2B,Stolen Base 2B,665750,Leody Taveras,669160,Dustin May,425783,Shin-Soo Choo,R,Will Smith,669257,1,0,3,False,2020-08-28,Stolen,2B,2020,2021, 82.1, 0.73
9,1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,669952,Mitch White,595981,Scott Heineman,R,Will Smith,669257,6,2,8,False,2020-08-28,Stolen,2B,2020,2021, 82.1, 0.73
10,1B,,Caught Stealing 2B,595777,Jurickson Profar,595014,Blake Treinen,665487,Fernando Tatis Jr.,R,Will Smith,669257,1,2,7,True,2020-08-10,Caught,2B,2020,2021, 82.1, 0.73
11,1B,2B,Stolen Base 2B,596103,Austin Slater,621111,Walker Buehler,623168,Tyler Heineman,R,Will Smith,669257,0,0,3,True,2020-08-09,Stolen,2B,2020,2021, 82.1, 0.73
12,1B,2B,Stolen Base 2B,596103,Austin Slater,628711,Julio Urías,446334,Evan Longoria,L,Will Smith,669257,0,0,1,True,2020-08-07,Stolen,2B,2020,2021, 82.1, 0.73
13,1B,2B,Stolen Base 2B,665487,Fernando Tatis Jr.,595014,Blake Treinen,663757,Trent Grisham,R,Will Smith,669257,4,7,7,False,2020-08-05,Stolen,2B,2020,2021, 82.1, 0.73
14,1B,2B,Stolen Base 2B,663757,Trent Grisham,595014,Blake Treinen,592518,Manny Machado,R,Will Smith,669257,4,7,7,False,2020-08-05,Stolen,2B,2020,2021, 82.1, 0.73
15,2B,3B,Stolen Base 3B,592518,Manny Machado,621111,Walker Buehler,630105,Jake Cronenworth,R,Will Smith,669257,1,1,1,False,2020-08-03,Stolen,3B,2020,2021, 82.1, 0.73
16,1B,,Caught Stealing 2B,501659,Abraham Almonte,621111,Walker Buehler,595978,Austin Hedges,R,Will Smith,669257,1,1,2,False,2020-08-03,Caught,2B,2020,2021, 82.1, 0.73
17,2B,3B,Stolen Base 3B,501659,Abraham Almonte,657571,Caleb Ferguson,595777,Jurickson Profar,L,Will Smith,669257,5,3,6,False,2020-08-03,Stolen,3B,2020,2021, 82.1, 0.73
18,1B,2B,Stolen Base 2B,595978,Austin Hedges,657571,Caleb Ferguson,595777,Jurickson Profar,L,Will Smith,669257,5,3,6,False,2020-08-03,Stolen,2B,2020,2021, 82.1, 0.73
19,1B,2B,Stolen Base 2B,623168,Tyler Heineman,628711,Julio Urías,664041,Jaylin Davis,L,Will Smith,669257,0,0,2,True,2020-07-26,Stolen,2B,2020,2021, 82.1, 0.73
20,1B,2B,Stolen Base 2B,573131,Darin Ruf,520980,Pedro Báez,456781,Donovan Solano,R,Will Smith,669257,1,3,7,True,2020-07-26,Stolen,2B,2020,2021, 82.1, 0.73
