,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,2B,3B,Stolen Base 3B,607208,Trea Turner,596133,Luke Weaver,457759,Justin Turner,R,Daulton Varsho,662139,1,0,1,False,2021-09-14,Stolen,3B,2021,2022, 78.9, 0.68
1,1B,,Caught Stealing 2B,647351,Abraham Toro,656457,Tyler Gilbert,672284,Jarred Kelenic,L,Daulton Varsho,662139,0,2,4,True,2021-09-05,Caught,2B,2021,2022, 78.9, 0.68
2,1B,2B,Stolen Base 2B,647351,Abraham Toro,461325,Tyler Clippard,608596,Tom Murphy,R,Daulton Varsho,662139,3,3,9,True,2021-09-05,Stolen,2B,2021,2022, 78.9, 0.68
3,1B,,Caught Stealing 2B,664238,Dylan Moore,573009,Joe Mantiply,620443,Luis Torrens,L,Daulton Varsho,662139,3,3,10,True,2021-09-05,Caught,2B,2021,2022, 78.9, 0.68
4,1B,2B,Stolen Base 2B,668804,Bryan Reynolds,656457,Tyler Gilbert,660294,Yoshi Tsutsugo,L,Daulton Varsho,662139,0,0,4,False,2021-08-25,Stolen,2B,2021,2022, 78.9, 0.68
5,1B,2B,Stolen Base 2B,624428,Adam Frazier,676969,Brett de Geus,592518,Manny Machado,R,Daulton Varsho,662139,3,2,8,False,2021-08-07,Stolen,2B,2021,2022, 78.9, 0.68
6,1B,2B,Stolen Base 2B,663993,Nathaniel Lowe,642203,Taylor Widener,608336,Joey Gallo,R,Daulton Varsho,662139,0,1,3,False,2021-07-27,Stolen,2B,2021,2022, 78.9, 0.68
7,1B,,Caught Stealing 2B,575929,Willson Contreras,668678,Zac Gallen,519203,Anthony Rizzo,R,Daulton Varsho,662139,1,0,3,True,2021-07-17,Caught,2B,2021,2022, 78.9, 0.68
8,1B,2B,Stolen Base 2B,595879,Javier Báez,598287,Noé Ramirez,592178,Kris Bryant,R,Daulton Varsho,662139,2,1,8,True,2021-07-17,Stolen,2B,2021,2022, 78.9, 0.68
9,1B,2B,Stolen Base 2B,596115,Trevor Story,528748,Humberto Castellanos,453568,Charlie Blackmon,R,Daulton Varsho,662139,3,0,3,True,2021-07-07,Stolen,2B,2021,2022, 78.9, 0.68
10,1B,2B,Stolen Base 2B,641933,Tyler O'Neill,642092,Riley Smith,425877,Yadier Molina,R,Daulton Varsho,662139,4,1,3,False,2021-06-30,Stolen,2B,2021,2022, 78.9, 0.68
11,1B,2B,Stolen Base 2B,665487,Fernando Tatis Jr.,488748,Ryan Buchter,543333,Eric Hosmer,L,Daulton Varsho,662139,2,1,5,False,2021-06-27,Stolen,2B,2021,2022, 78.9, 0.68
