Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1B,2B,Stolen Base 2B,607287,Ruben Sosa,543169,Brian Flynn,545350,Jake Marisnick,L,J.C. Boscan,400268,1,1,7,False,2015-04-04,Stolen,2B
1B,2B,Stolen Base 2B,573252,Travis Witherspoon,451584,Wade Davis,605402,Chris O'Brien,R,J.C. Boscan,400268,1,3,5,True,2015-04-01,Stolen,2B
