,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,2B,3B,Stolen Base 3B,622534,Manuel Margot,592662,Robbie Ray,571976,Wil Myers,L,Chris Herrmann,543302,4,2,4,False,2017-09-20,Stolen,3B,2017,2018, 81.4, 0.73
1,1B,2B,Stolen Base 2B,430947,Erick Aybar,592662,Robbie Ray,571976,Wil Myers,L,Chris Herrmann,543302,4,2,4,False,2017-09-20,Stolen,2B,2017,2018, 81.4, 0.73
2,1B,2B,Stolen Base 2B,430947,Erick Aybar,642073,Jimmie Sherfy,592669,Hunter Renfroe,R,Chris Herrmann,543302,6,6,6,False,2017-09-20,Stolen,2B,2017,2018, 81.4, 0.73
3,1B,,Caught Stealing 2B,519333,Matt Szczur,571578,Patrick Corbin,595978,Austin Hedges,L,Chris Herrmann,543302,4,0,2,False,2017-09-18,Caught,2B,2017,2018, 81.4, 0.73
4,1B,,Caught Stealing 2B,430947,Erick Aybar,642073,Jimmie Sherfy,571976,Wil Myers,R,Chris Herrmann,543302,4,2,7,False,2017-09-18,Caught,2B,2017,2018, 81.4, 0.73
5,1B,2B,Stolen Base 2B,571976,Wil Myers,592662,Robbie Ray,500208,Yangervis Solarte,L,Chris Herrmann,543302,1,1,3,True,2017-09-10,Stolen,2B,2017,2018, 81.4, 0.73
6,2B,3B,Stolen Base 3B,457763,Buster Posey,571578,Patrick Corbin,622497,Miguel Gómez,L,Chris Herrmann,543302,4,1,3,False,2017-08-06,Stolen,3B,2017,2018, 81.4, 0.73
7,2B,3B,Stolen Base 3B,491676,Gorkys Hernández,571578,Patrick Corbin,452254,Hunter Pence,L,Chris Herrmann,543302,4,2,5,False,2017-08-06,Stolen,3B,2017,2018, 81.4, 0.73
8,1B,2B,Stolen Base 2B,457763,Buster Posey,571578,Patrick Corbin,452254,Hunter Pence,L,Chris Herrmann,543302,4,2,5,False,2017-08-06,Stolen,2B,2017,2018, 81.4, 0.73
9,1B,2B,Stolen Base 2B,502054,Tommy Pham,519008,T.J. McFarland,657557,Paul DeJong,L,Chris Herrmann,543302,0,0,6,False,2017-07-28,Stolen,2B,2017,2018, 81.4, 0.73
10,1B,,Caught Stealing 2B,594988,Scott Schebler,592662,Robbie Ray,606299,José Peraza,L,Chris Herrmann,543302,1,1,2,False,2017-07-18,Caught,2B,2017,2018, 81.4, 0.73
11,1B,2B,Stolen Base 2B,571740,Billy Hamilton,592836,Taijuan Walker,446359,Zack Cozart,R,Chris Herrmann,543302,0,1,1,True,2017-07-08,Stolen,2B,2017,2018, 81.4, 0.73
12,1B,2B,Stolen Base 2B,571740,Billy Hamilton,592836,Taijuan Walker,446359,Zack Cozart,R,Chris Herrmann,543302,0,3,2,True,2017-07-08,Stolen,2B,2017,2018, 81.4, 0.73
13,1B,2B,Stolen Base 2B,571740,Billy Hamilton,592836,Taijuan Walker,446359,Zack Cozart,R,Chris Herrmann,543302,0,4,4,True,2017-07-08,Stolen,2B,2017,2018, 81.4, 0.73
14,1B,2B,Stolen Base 2B,435622,Ian Desmond,592662,Robbie Ray,571448,Nolan Arenado,L,Chris Herrmann,543302,0,1,1,True,2017-06-30,Stolen,2B,2017,2018, 81.4, 0.73
15,1B,,Caught Stealing 2B,571437,Aaron Altherr,592662,Robbie Ray,571830,Tommy Joseph,L,Chris Herrmann,543302,2,2,5,True,2017-06-24,Caught,2B,2017,2018, 81.4, 0.73
16,2B,3B,Stolen Base 3B,606115,Orlando Arcia,592662,Robbie Ray,570267,Domingo Santana,L,Chris Herrmann,543302,1,0,3,True,2017-06-11,Stolen,3B,2017,2018, 81.4, 0.73
17,1B,2B,Stolen Base 2B,621446,Lewis Brinson,592662,Robbie Ray,570267,Domingo Santana,L,Chris Herrmann,543302,1,0,3,True,2017-06-11,Stolen,2B,2017,2018, 81.4, 0.73
18,1B,2B,Stolen Base 2B,541650,Hernán Pérez,592662,Robbie Ray,542979,Keon Broxton,L,Chris Herrmann,543302,1,0,4,True,2017-06-11,Stolen,2B,2017,2018, 81.4, 0.73
19,1B,2B,Stolen Base 2B,434158,Curtis Granderson,407845,Fernando Rodney,624424,Michael Conforto,R,Chris Herrmann,543302,4,4,9,True,2017-05-17,Stolen,2B,2017,2018, 81.4, 0.73
20,1B,,Caught Stealing 2B,465041,Francisco Cervelli,592662,Robbie Ray,474568,Jordy Mercer,L,Chris Herrmann,543302,2,4,3,True,2017-05-14,Caught,2B,2017,2018, 81.4, 0.73
21,1B,2B,Stolen Base 2B,457705,Andrew McCutchen,407822,Jorge De La Rosa,605137,Josh Bell,L,Chris Herrmann,543302,3,4,7,True,2017-05-14,Stolen,2B,2017,2018, 81.4, 0.73
22,1B,,Caught Stealing 2B,518934,DJ LeMahieu,543331,J.J. Hoover,435622,Ian Desmond,R,Chris Herrmann,543302,5,0,7,False,2017-05-07,Caught,2B,2017,2018, 81.4, 0.73
23,1B,2B,Stolen Base 2B,607208,Trea Turner,592836,Taijuan Walker,150029,Jayson Werth,R,Chris Herrmann,543302,3,4,4,False,2017-05-02,Stolen,2B,2017,2018, 81.4, 0.73
24,1B,2B,Stolen Base 2B,500208,Yangervis Solarte,592836,Taijuan Walker,592669,Hunter Renfroe,R,Chris Herrmann,543302,0,1,1,True,2017-04-27,Stolen,2B,2017,2018, 81.4, 0.73
25,1B,2B,Stolen Base 2B,475100,Scott Van Slyke,571578,Patrick Corbin,622072,Alex Wood,L,Chris Herrmann,543302,5,4,5,False,2017-04-15,Stolen,2B,2017,2018, 81.4, 0.73
26,1B,2B,Stolen Base 2B,624577,Yasiel Puig,571578,Patrick Corbin,408236,Adrián González,L,Chris Herrmann,543302,5,4,6,False,2017-04-15,Stolen,2B,2017,2018, 81.4, 0.73
27,2B,3B,Stolen Base 3B,622534,Manuel Margot,592662,Robbie Ray,571976,Wil Myers,L,Chris Herrmann,543302,4,2,4,False,2017-09-20,Stolen,3B,2017,2018, 81.4, 0.73
28,1B,2B,Stolen Base 2B,430947,Erick Aybar,592662,Robbie Ray,571976,Wil Myers,L,Chris Herrmann,543302,4,2,4,False,2017-09-20,Stolen,2B,2017,2018, 81.4, 0.73
29,1B,2B,Stolen Base 2B,430947,Erick Aybar,642073,Jimmie Sherfy,592669,Hunter Renfroe,R,Chris Herrmann,543302,6,6,6,False,2017-09-20,Stolen,2B,2017,2018, 81.4, 0.73
