Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1B,2B,Stolen Base 2B,543939,Kolten Wong,445213,Brandon Kintzler,425794,Adam Wainwright,R,Matt Pagnozzi,431166,0,5,7,True,2014-09-07,Stolen,2B
2B,3B,Stolen Base 2B,543939,Kolten Wong,445213,Brandon Kintzler,425794,Adam Wainwright,R,Matt Pagnozzi,431166,0,5,7,True,2014-09-07,Stolen,2B
1B,2B,Stolen Base 2B,543939,Kolten Wong,445213,Brandon Kintzler,425794,Adam Wainwright,R,Matt Pagnozzi,431166,0,5,7,True,2014-09-07,Stolen,2B
2B,3B,Stolen Base 2B,543939,Kolten Wong,445213,Brandon Kintzler,425794,Adam Wainwright,R,Matt Pagnozzi,431166,0,5,7,True,2014-09-07,Stolen,2B
