,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,,Caught Stealing 2B,608070,José Ramírez,592351,Jon Gray,647304,Josh Naylor,R,Sam Huff,669087,0,0,1,False,2023-09-15,Caught,2B,2023,2024, --, --
1,1B,2B,Stolen Base 2B,672356,Gabriel Arias,592351,Jon Gray,666310,Bo Naylor,R,Sam Huff,669087,2,0,4,False,2023-09-15,Stolen,2B,2023,2024, --, --
2,1B,2B,Stolen Base 2B,665923,Esteury Ruiz,656756,Jordan Montgomery,681146,Jonah Bride,L,Sam Huff,669087,1,0,3,False,2023-08-09,Stolen,2B,2023,2024, --, --
3,2B,3B,Stolen Base 3B,665923,Esteury Ruiz,656756,Jordan Montgomery,681146,Jonah Bride,L,Sam Huff,669087,1,0,3,False,2023-08-09,Stolen,3B,2023,2024, --, --
4,1B,2B,Stolen Base 2B,669397,Nick Allen,656756,Jordan Montgomery,665923,Esteury Ruiz,L,Sam Huff,669087,1,0,5,False,2023-08-09,Stolen,2B,2023,2024, --, --
5,1B,2B,Stolen Base 2B,673490,Ha-Seong Kim,674003,Cody Bradford,665742,Juan Soto,L,Sam Huff,669087,0,0,1,False,2023-07-30,Stolen,2B,2023,2024, --, --
6,1B,2B,Stolen Base 2B,663757,Trent Grisham,519293,Will Smith,676946,Matthew Batten,L,Sam Huff,669087,4,3,8,False,2023-07-30,Stolen,2B,2023,2024, --, --
7,2B,3B,Stolen Base 3B,665487,Fernando Tatis Jr.,519293,Will Smith,592518,Manny Machado,L,Sam Huff,669087,5,3,8,False,2023-07-30,Stolen,3B,2023,2024, --, --
8,1B,,Caught Stealing 2B,608070,José Ramírez,592351,Jon Gray,647304,Josh Naylor,R,Sam Huff,669087,0,0,1,False,2023-09-15,Caught,2B,2023,2024, --, --
9,1B,2B,Stolen Base 2B,672356,Gabriel Arias,592351,Jon Gray,666310,Bo Naylor,R,Sam Huff,669087,2,0,4,False,2023-09-15,Stolen,2B,2023,2024, --, --
10,1B,2B,Stolen Base 2B,665923,Esteury Ruiz,656756,Jordan Montgomery,681146,Jonah Bride,L,Sam Huff,669087,1,0,3,False,2023-08-09,Stolen,2B,2023,2024, --, --
11,2B,3B,Stolen Base 3B,665923,Esteury Ruiz,656756,Jordan Montgomery,681146,Jonah Bride,L,Sam Huff,669087,1,0,3,False,2023-08-09,Stolen,3B,2023,2024, --, --
12,1B,2B,Stolen Base 2B,669397,Nick Allen,656756,Jordan Montgomery,665923,Esteury Ruiz,L,Sam Huff,669087,1,0,5,False,2023-08-09,Stolen,2B,2023,2024, --, --
