,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,592192,Mark Canha,594835,Marco Gonzales,501981,Khris Davis,L,Tom Murphy,608596,0,1,6,True,2019-09-28,Stolen,2B,2019,2021, 82.1, 0.78
1,1B,2B,Stolen Base 2B,663656,Kyle Tucker,579328,Yusei Kikuchi,545350,Jake Marisnick,L,Tom Murphy,608596,0,2,4,True,2019-09-25,Stolen,2B,2019,2021, 82.1, 0.78
2,1B,,Caught Stealing 2B,542340,Jonathan Villar,656954,Justus Sheffield,669720,Austin Hays,L,Tom Murphy,608596,3,1,4,False,2019-09-21,Caught,2B,2019,2021, 82.1, 0.78
3,1B,,Caught Stealing 2B,593643,Hanser Alberto,592815,Sam Tuivailala,641820,Trey Mancini,R,Tom Murphy,608596,4,3,7,False,2019-09-21,Caught,2B,2019,2021, 82.1, 0.78
4,1B,2B,Stolen Base 2B,542340,Jonathan Villar,657024,Erik Swanson,669720,Austin Hays,R,Tom Murphy,608596,6,7,13,False,2019-09-21,Stolen,2B,2019,2021, 82.1, 0.78
5,1B,2B,Stolen Base 2B,660162,Yoán Moncada,665093,Zac Grotz,547989,José Abreu,R,Tom Murphy,608596,5,8,7,True,2019-09-15,Stolen,2B,2019,2021, 82.1, 0.78
6,1B,,Caught Stealing 2B,641477,Ryan Cordell,592165,Brandon Brennan,641313,Tim Anderson,R,Tom Murphy,608596,5,8,5,True,2019-09-13,Caught,2B,2019,2021, 82.1, 0.78
7,1B,2B,Stolen Base 2B,664023,Ian Happ,433587,Félix Hernández,518792,Jason Heyward,R,Tom Murphy,608596,1,0,2,False,2019-09-03,Stolen,2B,2019,2021, 82.1, 0.78
8,1B,2B,Stolen Base 2B,518792,Jason Heyward,605538,Matt Wisler,592178,Kris Bryant,R,Tom Murphy,608596,0,1,7,False,2019-09-02,Stolen,2B,2019,2021, 82.1, 0.78
9,1B,,Caught Stealing 2B,518792,Jason Heyward,596035,Reggie McClain,592206,Nick Castellanos,R,Tom Murphy,608596,5,1,8,False,2019-09-02,Caught,2B,2019,2021, 82.1, 0.78
10,2B,3B,Stolen Base 3B,642180,Tyler Wade,656954,Justus Sheffield,518934,DJ LeMahieu,L,Tom Murphy,608596,2,4,5,True,2019-08-28,Stolen,3B,2019,2021, 82.1, 0.78
11,1B,2B,Stolen Base 2B,502054,Tommy Pham,543548,Tommy Milone,596847,Ji Man Choi,L,Tom Murphy,608596,4,2,4,False,2019-08-20,Stolen,2B,2019,2021, 82.1, 0.78
12,1B,2B,Stolen Base 2B,641513,Travis Demeritte,665093,Zac Grotz,668670,Jake Rogers,R,Tom Murphy,608596,5,3,5,False,2019-08-13,Stolen,2B,2019,2021, 82.1, 0.78
13,1B,,Caught Stealing 2B,541645,Avisaíl García,542914,Anthony Bass,640457,Austin Meadows,R,Tom Murphy,608596,0,1,9,True,2019-08-11,Caught,2B,2019,2021, 82.1, 0.78
14,1B,,Caught Stealing 2B,592261,Delino DeShields,502190,Mike Leake,543148,Tim Federowicz,R,Tom Murphy,608596,1,5,5,False,2019-07-30,Caught,2B,2019,2021, 82.1, 0.78
15,1B,,Caught Stealing 2B,592444,JaCoby Jones,519326,Hunter Strickland,592348,Niko Goodrum,R,Tom Murphy,608596,1,2,8,True,2019-07-28,Caught,2B,2019,2021, 82.1, 0.78
16,2B,3B,Stolen Base 3B,650859,Luis Rengifo,518715,Cory Gearrin,642136,Matt Thaiss,R,Tom Murphy,608596,3,3,6,False,2019-07-14,Stolen,3B,2019,2021, 82.1, 0.78
17,1B,2B,Stolen Base 2B,664702,Myles Straw,518715,Cory Gearrin,545350,Jake Marisnick,R,Tom Murphy,608596,0,1,7,False,2019-06-28,Stolen,2B,2019,2021, 82.1, 0.78
18,1B,2B,Stolen Base 2B,571740,Billy Hamilton,518715,Cory Gearrin,593160,Whit Merrifield,R,Tom Murphy,608596,8,2,7,True,2019-06-19,Stolen,2B,2019,2021, 82.1, 0.78
19,1B,2B,Stolen Base 2B,596117,Garrett Stubbs,502190,Mike Leake,545350,Jake Marisnick,R,Tom Murphy,608596,0,1,4,True,2019-06-05,Stolen,2B,2019,2021, 82.1, 0.78
20,1B,2B,Stolen Base 2B,664058,David Fletcher,543548,Tommy Milone,660271,Shohei Ohtani,L,Tom Murphy,608596,0,0,1,True,2019-06-01,Stolen,2B,2019,2021, 82.1, 0.78
21,1B,,Caught Stealing 2B,650859,Luis Rengifo,543548,Tommy Milone,664058,David Fletcher,L,Tom Murphy,608596,0,3,4,True,2019-06-01,Caught,2B,2019,2021, 82.1, 0.78
22,1B,2B,Stolen Base 2B,545361,Mike Trout,592165,Brandon Brennan,660271,Shohei Ohtani,R,Tom Murphy,608596,3,3,7,True,2019-06-01,Stolen,2B,2019,2021, 82.1, 0.78
23,1B,,Caught Stealing 2B,571718,Brian Goodwin,502190,Mike Leake,664058,David Fletcher,R,Tom Murphy,608596,3,2,7,True,2019-05-31,Caught,2B,2019,2021, 82.1, 0.78
24,1B,2B,Stolen Base 2B,462101,Elvis Andrus,613534,Austin Adams,452254,Hunter Pence,R,Tom Murphy,608596,7,5,7,True,2019-05-29,Stolen,2B,2019,2021, 82.1, 0.78
25,1B,2B,Stolen Base 2B,595777,Jurickson Profar,502190,Mike Leake,621450,Skye Bolt,R,Tom Murphy,608596,3,1,7,False,2019-05-26,Stolen,2B,2019,2021, 82.1, 0.78
26,1B,,Caught Stealing 2B,543760,Marcus Semien,502190,Mike Leake,595777,Jurickson Profar,R,Tom Murphy,608596,2,2,5,True,2019-05-14,Caught,2B,2019,2021, 82.1, 0.78
27,1B,2B,Stolen Base 2B,458731,Brett Gardner,592712,Connor Sadzeck,640449,Clint Frazier,R,Tom Murphy,608596,1,0,8,False,2019-05-09,Stolen,2B,2019,2021, 82.1, 0.78
28,1B,2B,Stolen Base 2B,457727,Cameron Maybin,606273,Roenis Elías,458731,Brett Gardner,L,Tom Murphy,608596,4,4,9,False,2019-05-07,Stolen,2B,2019,2021, 82.1, 0.78
29,1B,,Caught Stealing 2B,547982,Leonys Martin,502190,Mike Leake,608070,José Ramírez,R,Tom Murphy,608596,1,0,4,True,2019-04-16,Caught,2B,2019,2021, 82.1, 0.78
30,1B,2B,Stolen Base 2B,543401,Jason Kipnis,518715,Cory Gearrin,467793,Carlos Santana,R,Tom Murphy,608596,1,4,8,True,2019-04-16,Stolen,2B,2019,2021, 82.1, 0.78
31,1B,,Caught Stealing 2B,493329,Yuli Gurriel,595798,R.J. Alaniz,643603,Tyler White,R,Tom Murphy,608596,3,6,7,True,2019-04-12,Caught,2B,2019,2021, 82.1, 0.78
32,1B,2B,Stolen Base 2B,592192,Mark Canha,594835,Marco Gonzales,501981,Khris Davis,L,Tom Murphy,608596,0,1,6,True,2019-09-28,Stolen,2B,2019,2021, 82.1, 0.78
33,1B,2B,Stolen Base 2B,663656,Kyle Tucker,579328,Yusei Kikuchi,545350,Jake Marisnick,L,Tom Murphy,608596,0,2,4,True,2019-09-25,Stolen,2B,2019,2021, 82.1, 0.78
34,1B,,Caught Stealing 2B,542340,Jonathan Villar,656954,Justus Sheffield,669720,Austin Hays,L,Tom Murphy,608596,3,1,4,False,2019-09-21,Caught,2B,2019,2021, 82.1, 0.78
35,1B,,Caught Stealing 2B,593643,Hanser Alberto,592815,Sam Tuivailala,641820,Trey Mancini,R,Tom Murphy,608596,4,3,7,False,2019-09-21,Caught,2B,2019,2021, 82.1, 0.78
36,1B,2B,Stolen Base 2B,542340,Jonathan Villar,657024,Erik Swanson,669720,Austin Hays,R,Tom Murphy,608596,6,7,13,False,2019-09-21,Stolen,2B,2019,2021, 82.1, 0.78
37,1B,2B,Stolen Base 2B,660162,Yoán Moncada,665093,Zac Grotz,547989,José Abreu,R,Tom Murphy,608596,5,8,7,True,2019-09-15,Stolen,2B,2019,2021, 82.1, 0.78
38,1B,,Caught Stealing 2B,641477,Ryan Cordell,592165,Brandon Brennan,641313,Tim Anderson,R,Tom Murphy,608596,5,8,5,True,2019-09-13,Caught,2B,2019,2021, 82.1, 0.78
39,1B,2B,Stolen Base 2B,664023,Ian Happ,433587,Félix Hernández,518792,Jason Heyward,R,Tom Murphy,608596,1,0,2,False,2019-09-03,Stolen,2B,2019,2021, 82.1, 0.78
40,1B,2B,Stolen Base 2B,518792,Jason Heyward,605538,Matt Wisler,592178,Kris Bryant,R,Tom Murphy,608596,0,1,7,False,2019-09-02,Stolen,2B,2019,2021, 82.1, 0.78
41,1B,,Caught Stealing 2B,518792,Jason Heyward,596035,Reggie McClain,592206,Nick Castellanos,R,Tom Murphy,608596,5,1,8,False,2019-09-02,Caught,2B,2019,2021, 82.1, 0.78
42,2B,3B,Stolen Base 3B,642180,Tyler Wade,656954,Justus Sheffield,518934,DJ LeMahieu,L,Tom Murphy,608596,2,4,5,True,2019-08-28,Stolen,3B,2019,2021, 82.1, 0.78
43,1B,2B,Stolen Base 2B,502054,Tommy Pham,543548,Tommy Milone,596847,Ji Man Choi,L,Tom Murphy,608596,4,2,4,False,2019-08-20,Stolen,2B,2019,2021, 82.1, 0.78
44,1B,2B,Stolen Base 2B,641513,Travis Demeritte,665093,Zac Grotz,668670,Jake Rogers,R,Tom Murphy,608596,5,3,5,False,2019-08-13,Stolen,2B,2019,2021, 82.1, 0.78
45,1B,,Caught Stealing 2B,541645,Avisaíl García,542914,Anthony Bass,640457,Austin Meadows,R,Tom Murphy,608596,0,1,9,True,2019-08-11,Caught,2B,2019,2021, 82.1, 0.78
46,1B,,Caught Stealing 2B,592261,Delino DeShields,502190,Mike Leake,543148,Tim Federowicz,R,Tom Murphy,608596,1,5,5,False,2019-07-30,Caught,2B,2019,2021, 82.1, 0.78
47,1B,,Caught Stealing 2B,592444,JaCoby Jones,519326,Hunter Strickland,592348,Niko Goodrum,R,Tom Murphy,608596,1,2,8,True,2019-07-28,Caught,2B,2019,2021, 82.1, 0.78
48,2B,3B,Stolen Base 3B,650859,Luis Rengifo,518715,Cory Gearrin,642136,Matt Thaiss,R,Tom Murphy,608596,3,3,6,False,2019-07-14,Stolen,3B,2019,2021, 82.1, 0.78
49,1B,2B,Stolen Base 2B,664702,Myles Straw,518715,Cory Gearrin,545350,Jake Marisnick,R,Tom Murphy,608596,0,1,7,False,2019-06-28,Stolen,2B,2019,2021, 82.1, 0.78
50,1B,2B,Stolen Base 2B,571740,Billy Hamilton,518715,Cory Gearrin,593160,Whit Merrifield,R,Tom Murphy,608596,8,2,7,True,2019-06-19,Stolen,2B,2019,2021, 82.1, 0.78
51,1B,2B,Stolen Base 2B,596117,Garrett Stubbs,502190,Mike Leake,545350,Jake Marisnick,R,Tom Murphy,608596,0,1,4,True,2019-06-05,Stolen,2B,2019,2021, 82.1, 0.78
52,1B,2B,Stolen Base 2B,664058,David Fletcher,543548,Tommy Milone,660271,Shohei Ohtani,L,Tom Murphy,608596,0,0,1,True,2019-06-01,Stolen,2B,2019,2021, 82.1, 0.78
53,1B,,Caught Stealing 2B,650859,Luis Rengifo,543548,Tommy Milone,664058,David Fletcher,L,Tom Murphy,608596,0,3,4,True,2019-06-01,Caught,2B,2019,2021, 82.1, 0.78
54,1B,2B,Stolen Base 2B,545361,Mike Trout,592165,Brandon Brennan,660271,Shohei Ohtani,R,Tom Murphy,608596,3,3,7,True,2019-06-01,Stolen,2B,2019,2021, 82.1, 0.78
55,1B,,Caught Stealing 2B,571718,Brian Goodwin,502190,Mike Leake,664058,David Fletcher,R,Tom Murphy,608596,3,2,7,True,2019-05-31,Caught,2B,2019,2021, 82.1, 0.78
56,1B,2B,Stolen Base 2B,462101,Elvis Andrus,613534,Austin Adams,452254,Hunter Pence,R,Tom Murphy,608596,7,5,7,True,2019-05-29,Stolen,2B,2019,2021, 82.1, 0.78
