Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1B,2B,Stolen Base 2B,457789,Jemile Weeks,571800,Drew Hutchison,488703,Jeff Bianchi,R,Jack Murphy,571975,0,2,2,False,2015-04-01,Stolen,2B
1B,2B,Stolen Base 2B,571788,Brock Holt,462136,Marco Estrada,457789,Jemile Weeks,R,Jack Murphy,571975,1,4,4,False,2015-04-01,Stolen,2B
