,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,668731,Akil Baddoo,663474,Triston McKenzie,679529,Spencer Torkelson,R,Bo Naylor,666310,0,0,3,False,2023-09-30,Stolen,2B,2023,2024, 82.0, 0.64
1,1B,2B,Stolen Base 2B,678009,Parker Meadows,675916,James Karinchak,679529,Spencer Torkelson,R,Bo Naylor,666310,3,0,7,False,2023-09-30,Stolen,2B,2023,2024, 82.0, 0.64
2,1B,2B,Stolen Base 2B,681481,Kerry Carpenter,675916,James Karinchak,663837,Matt Vierling,R,Bo Naylor,666310,4,0,7,False,2023-09-30,Stolen,2B,2023,2024, 82.0, 0.64
3,1B,2B,Stolen Base 2B,666181,Will Benson,608337,Lucas Giolito,571912,Luke Maile,R,Bo Naylor,666310,6,5,4,True,2023-09-26,Stolen,2B,2023,2024, 82.0, 0.64
4,1B,2B,Stolen Base 2B,663697,Jonathan India,669212,Eli Morgan,668715,Spencer Steer,R,Bo Naylor,666310,6,5,4,True,2023-09-26,Stolen,2B,2023,2024, 82.0, 0.64
5,1B,2B,Stolen Base 2B,571912,Luke Maile,675916,James Karinchak,663697,Jonathan India,R,Bo Naylor,666310,7,8,5,True,2023-09-26,Stolen,2B,2023,2024, 82.0, 0.64
6,1B,2B,Stolen Base 2B,666181,Will Benson,675540,Xzavion Curry,571912,Luke Maile,R,Bo Naylor,666310,7,9,7,True,2023-09-26,Stolen,2B,2023,2024, 82.0, 0.64
7,1B,,Caught Stealing 2B,656413,Stuart Fairchild,675540,Xzavion Curry,682622,Noelvi Marte,R,Bo Naylor,666310,7,9,9,True,2023-09-26,Caught,2B,2023,2024, 82.0, 0.64
8,1B,,Caught Stealing 2B,658668,Edward Olivares,671106,Logan Allen,676369,Nelson Velázquez,L,Bo Naylor,666310,2,0,1,False,2023-09-19,Caught,2B,2023,2024, 82.0, 0.64
9,1B,2B,Stolen Base 2B,679845,Nick Loftin,675916,James Karinchak,668472,Nick Pratto,R,Bo Naylor,666310,6,2,5,False,2023-09-19,Stolen,2B,2023,2024, 82.0, 0.64
10,1B,2B,Stolen Base 2B,677951,Bobby Witt Jr.,615698,Cal Quantrill,669004,MJ Melendez,R,Bo Naylor,666310,1,2,3,False,2023-09-18,Stolen,2B,2023,2024, 82.0, 0.64
11,1B,2B,Stolen Base 2B,666165,Blake Sabol,661403,Emmanuel Clase,571745,Mitch Haniger,R,Bo Naylor,666310,5,5,9,False,2023-09-13,Stolen,2B,2023,2024, 82.0, 0.64
12,1B,2B,Stolen Base 2B,642731,Thairo Estrada,668909,Gavin Williams,571745,Mitch Haniger,R,Bo Naylor,666310,1,2,3,False,2023-09-11,Stolen,2B,2023,2024, 82.0, 0.64
13,1B,2B,Stolen Base 2B,666165,Blake Sabol,661403,Emmanuel Clase,664774,LaMonte Wade Jr.,R,Bo Naylor,666310,5,4,10,False,2023-09-11,Stolen,2B,2023,2024, 82.0, 0.64
14,1B,,Caught Stealing 2B,677941,Jordyn Adams,669212,Eli Morgan,621433,Brett Phillips,R,Bo Naylor,666310,2,1,8,False,2023-09-10,Caught,2B,2023,2024, 82.0, 0.64
15,1B,2B,Stolen Base 2B,677941,Jordyn Adams,656529,Sam Hentges,621433,Brett Phillips,L,Bo Naylor,666310,3,4,6,False,2023-09-08,Stolen,2B,2023,2024, 82.0, 0.64
16,1B,2B,Stolen Base 2B,670764,Taylor Walls,675540,Xzavion Curry,670042,Luke Raley,R,Bo Naylor,666310,0,0,3,True,2023-09-03,Stolen,2B,2023,2024, 82.0, 0.64
17,1B,2B,Stolen Base 2B,642350,Jose Siri,663986,Trevor Stephan,670764,Taylor Walls,R,Bo Naylor,666310,2,3,8,True,2023-09-03,Stolen,2B,2023,2024, 82.0, 0.64
18,1B,2B,Stolen Base 2B,664040,Brandon Lowe,669212,Eli Morgan,670623,Isaac Paredes,R,Bo Naylor,666310,2,5,9,True,2023-09-03,Stolen,2B,2023,2024, 82.0, 0.64
19,1B,2B,Stolen Base 2B,666139,Josh Lowe,656529,Sam Hentges,670623,Isaac Paredes,L,Bo Naylor,666310,5,6,11,True,2023-09-02,Stolen,2B,2023,2024, 82.0, 0.64
20,2B,3B,Stolen Base 3B,572191,Michael A. Taylor,675916,James Karinchak,668904,Royce Lewis,R,Bo Naylor,666310,10,6,8,False,2023-08-28,Stolen,3B,2023,2024, 82.0, 0.64
21,1B,2B,Stolen Base 2B,543807,George Springer,663752,Cody Morris,676914,Davis Schneider,R,Bo Naylor,666310,5,2,5,False,2023-08-26,Stolen,2B,2023,2024, 82.0, 0.64
22,1B,,Caught Stealing 2B,662139,Daulton Varsho,675916,James Karinchak,593160,Whit Merrifield,R,Bo Naylor,666310,8,3,7,False,2023-08-26,Caught,2B,2023,2024, 82.0, 0.64
23,1B,2B,Stolen Base 2B,605141,Mookie Betts,592789,Noah Syndergaard,518692,Freddie Freeman,R,Bo Naylor,666310,0,0,1,True,2023-08-22,Stolen,2B,2023,2024, 82.0, 0.64
24,1B,2B,Stolen Base 2B,605141,Mookie Betts,592789,Noah Syndergaard,518692,Freddie Freeman,R,Bo Naylor,666310,0,3,3,True,2023-08-22,Stolen,2B,2023,2024, 82.0, 0.64
25,1B,2B,Stolen Base 2B,518692,Freddie Freeman,592789,Noah Syndergaard,669257,Will Smith,R,Bo Naylor,666310,0,3,3,True,2023-08-22,Stolen,2B,2023,2024, 82.0, 0.64
26,1B,2B,Stolen Base 2B,656716,Zach McKinstry,675916,James Karinchak,668670,Jake Rogers,R,Bo Naylor,666310,3,4,9,True,2023-08-19,Stolen,2B,2023,2024, 82.0, 0.64
27,1B,2B,Stolen Base 2B,595879,Javier Báez,680704,Nick Sandlin,656716,Zach McKinstry,R,Bo Naylor,666310,0,1,7,True,2023-08-18,Stolen,2B,2023,2024, 82.0, 0.64
28,1B,2B,Stolen Base 2B,679529,Spencer Torkelson,675916,James Karinchak,681481,Kerry Carpenter,R,Bo Naylor,666310,1,3,8,True,2023-08-18,Stolen,2B,2023,2024, 82.0, 0.64
29,1B,2B,Stolen Base 2B,595879,Javier Báez,680704,Nick Sandlin,656716,Zach McKinstry,R,Bo Naylor,666310,0,1,7,True,2023-08-17,Stolen,2B,2023,2024, 82.0, 0.64
30,1B,2B,Stolen Base 2B,668715,Spencer Steer,592789,Noah Syndergaard,458015,Joey Votto,R,Bo Naylor,666310,1,0,1,False,2023-08-16,Stolen,2B,2023,2024, 82.0, 0.64
31,1B,2B,Stolen Base 2B,680574,Matt McLain,592789,Noah Syndergaard,458015,Joey Votto,R,Bo Naylor,666310,1,1,3,False,2023-08-16,Stolen,2B,2023,2024, 82.0, 0.64
32,1B,2B,Stolen Base 2B,670770,TJ Friedl,592789,Noah Syndergaard,680574,Matt McLain,R,Bo Naylor,666310,5,1,4,False,2023-08-16,Stolen,2B,2023,2024, 82.0, 0.64
33,2B,3B,Stolen Base 3B,680574,Matt McLain,656529,Sam Hentges,668715,Spencer Steer,L,Bo Naylor,666310,7,2,8,False,2023-08-16,Stolen,3B,2023,2024, 82.0, 0.64
34,1B,2B,Stolen Base 2B,682829,Elly De La Cruz,656529,Sam Hentges,668715,Spencer Steer,L,Bo Naylor,666310,7,2,8,False,2023-08-16,Stolen,2B,2023,2024, 82.0, 0.64
35,1B,2B,Stolen Base 2B,666139,Josh Lowe,675540,Xzavion Curry,542194,Christian Bethancourt,R,Bo Naylor,666310,0,1,3,False,2023-08-11,Stolen,2B,2023,2024, 82.0, 0.64
36,1B,2B,Stolen Base 2B,677551,Wander Franco,675540,Xzavion Curry,664040,Brandon Lowe,R,Bo Naylor,666310,3,1,3,False,2023-08-11,Stolen,2B,2023,2024, 82.0, 0.64
37,1B,2B,Stolen Base 2B,622534,Manuel Margot,547184,Michael Kelly,623912,Harold Ramírez,R,Bo Naylor,666310,8,4,7,False,2023-08-11,Stolen,2B,2023,2024, 82.0, 0.64
38,2B,3B,Stolen Base 3B,543807,George Springer,592789,Noah Syndergaard,643376,Danny Jansen,R,Bo Naylor,666310,4,1,6,True,2023-08-10,Stolen,3B,2023,2024, 82.0, 0.64
39,1B,2B,Stolen Base 2B,662139,Daulton Varsho,661403,Emmanuel Clase,643376,Danny Jansen,R,Bo Naylor,666310,1,0,9,True,2023-08-08,Stolen,2B,2023,2024, 82.0, 0.64
40,1B,2B,Stolen Base 2B,462101,Elvis Andrus,592789,Noah Syndergaard,621545,Zach Remillard,R,Bo Naylor,666310,0,0,2,True,2023-08-05,Stolen,2B,2023,2024, 82.0, 0.64
41,2B,3B,Stolen Base 3B,462101,Elvis Andrus,592789,Noah Syndergaard,621545,Zach Remillard,R,Bo Naylor,666310,0,0,2,True,2023-08-05,Stolen,3B,2023,2024, 82.0, 0.64
42,1B,2B,Stolen Base 2B,673357,Luis Robert Jr.,592789,Noah Syndergaard,650391,Eloy Jiménez,R,Bo Naylor,666310,0,3,5,True,2023-08-05,Stolen,2B,2023,2024, 82.0, 0.64
43,2B,3B,Stolen Base 3B,673357,Luis Robert Jr.,592789,Noah Syndergaard,650391,Eloy Jiménez,R,Bo Naylor,666310,0,3,5,True,2023-08-05,Stolen,3B,2023,2024, 82.0, 0.64
44,1B,,Caught Stealing 2B,621545,Zach Remillard,547184,Michael Kelly,660162,Yoán Moncada,R,Bo Naylor,666310,2,7,8,True,2023-08-05,Caught,2B,2023,2024, 82.0, 0.64
45,1B,2B,Stolen Base 2B,676801,Chas McCormick,676440,Tanner Bibee,673237,Yainer Diaz,R,Bo Naylor,666310,2,2,4,False,2023-08-02,Stolen,2B,2023,2024, 82.0, 0.64
46,1B,2B,Stolen Base 2B,514888,Jose Altuve,592789,Noah Syndergaard,663656,Kyle Tucker,R,Bo Naylor,666310,0,0,1,False,2023-07-31,Stolen,2B,2023,2024, 82.0, 0.64
47,1B,2B,Stolen Base 2B,663656,Kyle Tucker,592789,Noah Syndergaard,608324,Alex Bregman,R,Bo Naylor,666310,0,0,1,False,2023-07-31,Stolen,2B,2023,2024, 82.0, 0.64
48,1B,2B,Stolen Base 2B,514888,Jose Altuve,592789,Noah Syndergaard,665161,Jeremy Peña,R,Bo Naylor,666310,0,2,6,False,2023-07-31,Stolen,2B,2023,2024, 82.0, 0.64
49,1B,2B,Stolen Base 2B,673357,Luis Robert Jr.,669212,Eli Morgan,650391,Eloy Jiménez,R,Bo Naylor,666310,7,1,7,False,2023-07-29,Stolen,2B,2023,2024, 82.0, 0.64
50,1B,2B,Stolen Base 2B,686681,Michael Massey,650644,Aaron Civale,671221,Drew Waters,R,Bo Naylor,666310,1,0,5,True,2023-07-25,Stolen,2B,2023,2024, 82.0, 0.64
51,1B,2B,Stolen Base 2B,681082,Bryson Stott,547184,Michael Kelly,592663,J.T. Realmuto,R,Bo Naylor,666310,3,1,4,True,2023-07-23,Stolen,2B,2023,2024, 82.0, 0.64
