,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,2B,3B,Stolen Base 3B,594824,Greg Garcia,596271,Casey Lawrence,572039,Stephen Piscotty,R,Jarrod Saltalamacchia,457454,2,0,1,False,2017-04-27,Stolen,3B,2017,2018, --, --
1,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,596271,Casey Lawrence,545341,Randal Grichuk,R,Jarrod Saltalamacchia,457454,4,0,3,False,2017-04-27,Stolen,2B,2017,2018, --, --
2,2B,3B,Stolen Base 3B,594824,Greg Garcia,596271,Casey Lawrence,572039,Stephen Piscotty,R,Jarrod Saltalamacchia,457454,2,0,1,False,2017-04-26,Stolen,3B,2017,2018, --, --
3,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,596271,Casey Lawrence,545341,Randal Grichuk,R,Jarrod Saltalamacchia,457454,4,0,3,False,2017-04-26,Stolen,2B,2017,2018, --, --
4,1B,2B,Stolen Base 2B,457727,Cameron Maybin,596271,Casey Lawrence,457787,Danny Espinosa,R,Jarrod Saltalamacchia,457454,1,1,2,False,2017-04-22,Stolen,2B,2017,2018, --, --
5,1B,2B,Stolen Base 2B,643217,Andrew Benintendi,462136,Marco Estrada,434670,Hanley Ramirez,R,Jarrod Saltalamacchia,457454,0,0,1,True,2017-04-20,Stolen,2B,2017,2018, --, --
6,1B,2B,Stolen Base 2B,605141,Mookie Betts,462136,Marco Estrada,519048,Mitch Moreland,R,Jarrod Saltalamacchia,457454,0,0,6,True,2017-04-20,Stolen,2B,2017,2018, --, --
7,2B,3B,Stolen Base 3B,605141,Mookie Betts,462136,Marco Estrada,519048,Mitch Moreland,R,Jarrod Saltalamacchia,457454,0,0,6,True,2017-04-20,Stolen,3B,2017,2018, --, --
8,1B,2B,Stolen Base 2B,502226,Craig Gentry,532077,Roberto Osuna,547957,Hyun Soo Kim,R,Jarrod Saltalamacchia,457454,1,0,9,True,2017-04-15,Stolen,2B,2017,2018, --, --
9,1B,2B,Stolen Base 2B,488721,Peter Bourjos,571901,Aaron Loup,519306,Steven Souza Jr.,L,Jarrod Saltalamacchia,457454,9,7,7,False,2017-04-07,Stolen,2B,2017,2018, --, --
10,2B,3B,Stolen Base 3B,595281,Kevin Kiermaier,571901,Aaron Loup,519083,Derek Norris,L,Jarrod Saltalamacchia,457454,10,8,8,False,2017-04-07,Stolen,3B,2017,2018, --, --
11,2B,3B,Stolen Base 3B,594824,Greg Garcia,596271,Casey Lawrence,572039,Stephen Piscotty,R,Jarrod Saltalamacchia,457454,2,0,1,False,2017-04-27,Stolen,3B,2017,2018, --, --
12,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,596271,Casey Lawrence,545341,Randal Grichuk,R,Jarrod Saltalamacchia,457454,4,0,3,False,2017-04-27,Stolen,2B,2017,2018, --, --
13,2B,3B,Stolen Base 3B,594824,Greg Garcia,596271,Casey Lawrence,572039,Stephen Piscotty,R,Jarrod Saltalamacchia,457454,2,0,1,False,2017-04-26,Stolen,3B,2017,2018, --, --
14,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,596271,Casey Lawrence,545341,Randal Grichuk,R,Jarrod Saltalamacchia,457454,4,0,3,False,2017-04-26,Stolen,2B,2017,2018, --, --
15,1B,2B,Stolen Base 2B,457727,Cameron Maybin,596271,Casey Lawrence,457787,Danny Espinosa,R,Jarrod Saltalamacchia,457454,1,1,2,False,2017-04-22,Stolen,2B,2017,2018, --, --
16,1B,2B,Stolen Base 2B,643217,Andrew Benintendi,462136,Marco Estrada,434670,Hanley Ramirez,R,Jarrod Saltalamacchia,457454,0,0,1,True,2017-04-20,Stolen,2B,2017,2018, --, --
17,1B,2B,Stolen Base 2B,605141,Mookie Betts,462136,Marco Estrada,519048,Mitch Moreland,R,Jarrod Saltalamacchia,457454,0,0,6,True,2017-04-20,Stolen,2B,2017,2018, --, --
18,2B,3B,Stolen Base 3B,605141,Mookie Betts,462136,Marco Estrada,519048,Mitch Moreland,R,Jarrod Saltalamacchia,457454,0,0,6,True,2017-04-20,Stolen,3B,2017,2018, --, --
19,1B,2B,Stolen Base 2B,502226,Craig Gentry,532077,Roberto Osuna,547957,Hyun Soo Kim,R,Jarrod Saltalamacchia,457454,1,0,9,True,2017-04-15,Stolen,2B,2017,2018, --, --
20,1B,2B,Stolen Base 2B,488721,Peter Bourjos,571901,Aaron Loup,519306,Steven Souza Jr.,L,Jarrod Saltalamacchia,457454,9,7,7,False,2017-04-07,Stolen,2B,2017,2018, --, --
21,2B,3B,Stolen Base 3B,595281,Kevin Kiermaier,571901,Aaron Loup,519083,Derek Norris,L,Jarrod Saltalamacchia,457454,10,8,8,False,2017-04-07,Stolen,3B,2017,2018, --, --
22,1B,2B,Stolen Base 2B,449181,Paulo Orlando,543278,Blaine Hardy,460086,Alex Gordon,L,Jarrod Saltalamacchia,457454,0,4,1,True,2016-09-25,Stolen,2B,2016,2017, 80.1, 0.74
23,1B,2B,Stolen Base 2B,449181,Paulo Orlando,434671,Aníbal Sánchez,596144,Cheslor Cuthbert,R,Jarrod Saltalamacchia,457454,0,6,3,True,2016-09-25,Stolen,2B,2016,2017, 80.1, 0.74
24,1B,2B,Stolen Base 2B,593160,Whit Merrifield,572888,Shane Greene,434778,Kendrys Morales,R,Jarrod Saltalamacchia,457454,4,8,4,True,2016-09-25,Stolen,2B,2016,2017, 80.1, 0.74
25,1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,519455,Jordan Zimmermann,542993,Billy Burns,R,Jarrod Saltalamacchia,457454,9,12,9,True,2016-09-25,Stolen,2B,2016,2017, 80.1, 0.74
26,1B,,Caught Stealing 2B,593871,Jorge Polanco,434378,Justin Verlander,596146,Max Kepler,R,Jarrod Saltalamacchia,457454,0,0,1,False,2016-09-22,Caught,2B,2016,2017, 80.1, 0.74
27,1B,2B,Stolen Base 2B,572821,Brian Dozier,571510,Matthew Boyd,593871,Jorge Polanco,L,Jarrod Saltalamacchia,457454,0,0,1,False,2016-09-20,Stolen,2B,2016,2017, 80.1, 0.74
28,1B,,Caught Stealing 2B,596146,Max Kepler,571510,Matthew Boyd,500871,Eduardo Escobar,L,Jarrod Saltalamacchia,457454,0,0,2,False,2016-09-20,Caught,2B,2016,2017, 80.1, 0.74
29,1B,2B,Stolen Base 2B,641313,Tim Anderson,571656,Buck Farmer,573135,Tyler Saladino,R,Jarrod Saltalamacchia,457454,2,0,8,False,2016-09-06,Stolen,2B,2016,2017, 80.1, 0.74
30,1B,2B,Stolen Base 2B,434670,Hanley Ramirez,605242,Michael Fulmer,598265,Jackie Bradley Jr.,R,Jarrod Saltalamacchia,457454,0,4,1,True,2016-08-19,Stolen,2B,2016,2017, 80.1, 0.74
31,1B,,Caught Stealing 2B,594809,Adam Eaton,450275,Mark Lowe,408047,Justin Morneau,R,Jarrod Saltalamacchia,457454,3,6,9,True,2016-08-04,Caught,2B,2016,2017, 80.1, 0.74
32,1B,2B,Stolen Base 2B,573135,Tyler Saladino,571510,Matthew Boyd,425900,Dioner Navarro,L,Jarrod Saltalamacchia,457454,2,1,2,False,2016-07-24,Stolen,2B,2016,2017, 80.1, 0.74
33,1B,2B,Stolen Base 2B,453943,Todd Frazier,572888,Shane Greene,573135,Tyler Saladino,R,Jarrod Saltalamacchia,457454,3,3,8,False,2016-07-24,Stolen,2B,2016,2017, 80.1, 0.74
34,1B,2B,Stolen Base 2B,541645,Avisaíl García,458677,Justin Wilson,425900,Dioner Navarro,L,Jarrod Saltalamacchia,457454,3,3,9,False,2016-07-24,Stolen,2B,2016,2017, 80.1, 0.74
35,1B,2B,Stolen Base 2B,573135,Tyler Saladino,571510,Matthew Boyd,425900,Dioner Navarro,L,Jarrod Saltalamacchia,457454,2,1,2,False,2016-07-23,Stolen,2B,2016,2017, 80.1, 0.74
36,1B,2B,Stolen Base 2B,453943,Todd Frazier,572888,Shane Greene,573135,Tyler Saladino,R,Jarrod Saltalamacchia,457454,3,3,8,False,2016-07-23,Stolen,2B,2016,2017, 80.1, 0.74
37,1B,2B,Stolen Base 2B,541645,Avisaíl García,458677,Justin Wilson,425900,Dioner Navarro,L,Jarrod Saltalamacchia,457454,3,3,9,False,2016-07-23,Stolen,2B,2016,2017, 80.1, 0.74
38,1B,,Caught Stealing 2B,542454,Danny Santana,408061,Francisco Rodríguez,572821,Brian Dozier,R,Jarrod Saltalamacchia,457454,1,0,9,True,2016-07-18,Caught,2B,2016,2017, 80.1, 0.74
39,1B,2B,Stolen Base 2B,593160,Whit Merrifield,434671,Aníbal Sánchez,444876,Alcides Escobar,R,Jarrod Saltalamacchia,457454,7,2,4,False,2016-06-18,Stolen,2B,2016,2017, 80.1, 0.74
40,1B,2B,Stolen Base 2B,449181,Paulo Orlando,434671,Aníbal Sánchez,596144,Cheslor Cuthbert,R,Jarrod Saltalamacchia,457454,7,2,6,False,2016-06-18,Stolen,2B,2016,2017, 80.1, 0.74
41,1B,2B,Stolen Base 2B,594809,Adam Eaton,434671,Aníbal Sánchez,466320,Melky Cabrera,R,Jarrod Saltalamacchia,457454,9,9,10,False,2016-06-13,Stolen,2B,2016,2017, 80.1, 0.74
