,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,624413,Pete Alonso,434671,Aníbal Sánchez,641645,Luis Guillorme,R,Kurt Suzuki,435559,0,0,2,True,2020-09-26,Stolen,2B,2020,2021, 81.1, 0.77
1,1B,2B,Stolen Base 2B,624413,Pete Alonso,434671,Aníbal Sánchez,641645,Luis Guillorme,R,Kurt Suzuki,435559,0,0,2,True,2020-09-25,Stolen,2B,2020,2021, 81.1, 0.77
2,1B,2B,Stolen Base 2B,596451,Roman Quinn,593833,Wander Suero,457705,Andrew McCutchen,R,Kurt Suzuki,435559,6,5,6,True,2020-09-22,Stolen,2B,2020,2021, 81.1, 0.77
3,1B,,Caught Stealing 2B,664761,Alec Bohm,434671,Aníbal Sánchez,544369,Didi Gregorius,R,Kurt Suzuki,435559,0,0,1,True,2020-09-21,Caught,2B,2020,2021, 81.1, 0.77
4,1B,,Caught Stealing 2B,516416,Jean Segura,434671,Aníbal Sánchez,457803,Jay Bruce,R,Kurt Suzuki,435559,2,0,2,True,2020-09-21,Caught,2B,2020,2021, 81.1, 0.77
5,1B,2B,Stolen Base 2B,621446,Lewis Brinson,641851,Kyle McGowin,446481,Sean Rodríguez,R,Kurt Suzuki,435559,6,2,3,False,2020-09-18,Stolen,2B,2020,2021, 81.1, 0.77
6,1B,2B,Stolen Base 2B,670712,Mike Brosseau,434671,Aníbal Sánchez,660294,Yoshi Tsutsugo,R,Kurt Suzuki,435559,0,0,1,False,2020-09-15,Stolen,2B,2020,2021, 81.1, 0.77
7,1B,2B,Stolen Base 2B,663993,Nathaniel Lowe,434671,Aníbal Sánchez,642715,Willy Adames,R,Kurt Suzuki,435559,2,0,4,False,2020-09-15,Stolen,2B,2020,2021, 81.1, 0.77
8,1B,2B,Stolen Base 2B,595281,Kevin Kiermaier,434671,Aníbal Sánchez,607345,Kevan Smith,R,Kurt Suzuki,435559,2,0,4,False,2020-09-15,Stolen,2B,2020,2021, 81.1, 0.77
9,1B,2B,Stolen Base 2B,640457,Austin Meadows,434671,Aníbal Sánchez,664040,Brandon Lowe,R,Kurt Suzuki,435559,2,0,5,False,2020-09-15,Stolen,2B,2020,2021, 81.1, 0.77
10,1B,2B,Stolen Base 2B,622534,Manuel Margot,502578,Aaron Barrett,663993,Nathaniel Lowe,R,Kurt Suzuki,435559,6,1,7,False,2020-09-15,Stolen,2B,2020,2021, 81.1, 0.77
11,1B,2B,Stolen Base 2B,518692,Freddie Freeman,453286,Max Scherzer,542303,Marcell Ozuna,R,Kurt Suzuki,435559,1,1,3,True,2020-09-13,Stolen,2B,2020,2021, 81.1, 0.77
12,1B,2B,Stolen Base 2B,595281,Kevin Kiermaier,434671,Aníbal Sánchez,642715,Willy Adames,R,Kurt Suzuki,435559,1,0,2,True,2020-09-08,Stolen,2B,2020,2021, 81.1, 0.77
13,1B,2B,Stolen Base 2B,622534,Manuel Margot,434671,Aníbal Sánchez,595281,Kevin Kiermaier,R,Kurt Suzuki,435559,4,0,4,True,2020-09-08,Stolen,2B,2020,2021, 81.1, 0.77
14,1B,2B,Stolen Base 2B,621563,Joey Wendle,453286,Max Scherzer,596847,Ji Man Choi,R,Kurt Suzuki,435559,1,0,3,True,2020-09-07,Stolen,2B,2020,2021, 81.1, 0.77
15,1B,2B,Stolen Base 2B,592663,J.T. Realmuto,453286,Max Scherzer,457803,Jay Bruce,R,Kurt Suzuki,435559,0,0,1,False,2020-09-02,Stolen,2B,2020,2021, 81.1, 0.77
16,1B,2B,Stolen Base 2B,592663,J.T. Realmuto,453286,Max Scherzer,457803,Jay Bruce,R,Kurt Suzuki,435559,0,0,4,False,2020-09-02,Stolen,2B,2020,2021, 81.1, 0.77
17,1B,,Caught Stealing 2B,547180,Bryce Harper,663432,Tanner Rainey,592663,J.T. Realmuto,R,Kurt Suzuki,435559,3,0,7,False,2020-09-02,Caught,2B,2020,2021, 81.1, 0.77
18,1B,2B,Stolen Base 2B,657077,Alex Verdugo,434671,Aníbal Sánchez,646240,Rafael Devers,R,Kurt Suzuki,435559,5,3,5,False,2020-08-29,Stolen,2B,2020,2021, 81.1, 0.77
19,2B,3B,Stolen Base 3B,593428,Xander Bogaerts,593833,Wander Suero,607680,Kevin Pillar,R,Kurt Suzuki,435559,5,3,6,False,2020-08-29,Stolen,3B,2020,2021, 81.1, 0.77
20,1B,2B,Stolen Base 2B,596451,Roman Quinn,593833,Wander Suero,457705,Andrew McCutchen,R,Kurt Suzuki,435559,6,5,6,True,2020-08-27,Stolen,2B,2020,2021, 81.1, 0.77
21,1B,2B,Stolen Base 2B,457705,Andrew McCutchen,607200,Erick Fedde,656555,Rhys Hoskins,R,Kurt Suzuki,435559,0,0,1,True,2020-08-25,Stolen,2B,2020,2021, 81.1, 0.77
22,1B,2B,Stolen Base 2B,596451,Roman Quinn,607200,Erick Fedde,664068,Scott Kingery,R,Kurt Suzuki,435559,1,4,4,True,2020-08-25,Stolen,2B,2020,2021, 81.1, 0.77
