Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,121347,Alex Rodriguez,Pat Borders,1,0,1,False,2002-09-11,Stolen,2B,2002
1B,,Caught Stealing 2B,132620,Donnie Sadler,Pat Borders,3,3,8,False,2002-09-11,Caught,2B,2002
1B,2B,Stolen Base 2B,408210,Chone Figgins,Pat Borders,1,1,10,False,2003-09-23,Stolen,2B,2003
1B,,Caught Stealing 2B,407792,Alfredo Amezaga,Pat Borders,0,0,6,True,2003-09-13,Caught,2B,2003
1B,2B,Stolen Base 2B,275930,David Eckstein,Pat Borders,0,0,6,True,2003-09-13,Stolen,2B,2003
1B,2B,Stolen Base 2B,110682,Tony Batista,Pat Borders,2,1,7,False,2003-09-07,Stolen,2B,2003
2B,3B,Stolen Base 3B,116539,Derek Jeter,Pat Borders,0,0,1,False,2004-09-29,Stolen,3B,2004
1B,,Caught Stealing 2B,124388,Enrique Wilson,Pat Borders,3,2,2,False,2004-09-29,Caught,2B,2004
2B,3B,Stolen Base 3B,116539,Derek Jeter,Pat Borders,0,0,1,False,2004-09-28,Stolen,3B,2004
1B,,Caught Stealing 2B,124388,Enrique Wilson,Pat Borders,3,2,2,False,2004-09-28,Caught,2B,2004
1B,2B,Stolen Base 2B,123744,Omar Vizquel,Pat Borders,0,0,4,False,2004-09-25,Stolen,2B,2004
1B,2B,Stolen Base 2B,424825,Coco Crisp,Pat Borders,2,1,7,False,2004-09-25,Stolen,2B,2004
1B,,Caught Stealing 2B,407483,Willie Harris,Pat Borders,3,2,3,False,2004-09-22,Caught,2B,2004
1B,,Caught Stealing 2B,150317,Joe Crede,Pat Borders,3,4,5,False,2004-09-22,Caught,2B,2004
1B,2B,Stolen Base 2B,407483,Willie Harris,Pat Borders,6,6,7,False,2004-09-22,Stolen,2B,2004
1B,2B,Stolen Base 2B,400023,Aaron Rowand,Pat Borders,0,0,1,False,2004-09-21,Stolen,2B,2004
1B,2B,Stolen Base 2B,407483,Willie Harris,Pat Borders,2,3,5,False,2004-09-21,Stolen,2B,2004
1B,2B,Stolen Base 2B,406428,Tim Raines,Pat Borders,2,1,6,True,2004-09-17,Stolen,2B,2004
1B,,Caught Stealing 2B,407483,Willie Harris,Pat Borders,0,0,1,True,2004-09-16,Caught,2B,2004
1B,,Caught Stealing 2B,400136,Jason Smith,Pat Borders,1,5,3,False,2004-09-12,Caught,2B,2004
1B,2B,Stolen Base 2B,136722,Carlos Guillén,Pat Borders,0,0,1,False,2004-09-11,Stolen,2B,2004
1B,2B,Stolen Base 2B,425497,Nook Logan,Pat Borders,0,2,3,False,2004-09-11,Stolen,2B,2004
1B,2B,Stolen Base 2B,407556,Angel Berroa,Pat Borders,3,1,3,True,2004-09-04,Stolen,2B,2004
1B,,Caught Stealing 2B,346874,Juan Uribe,Pat Borders,3,2,6,False,2004-07-10,Caught,2B,2004
2B,3B,Stolen Base 3B,407862,Reed Johnson,Pat Borders,8,4,7,False,2004-07-07,Stolen,3B,2004
1B,2B,Stolen Base 2B,325392,Scott Podsednik,Pat Borders,0,0,1,False,2004-06-16,Stolen,2B,2004
1B,2B,Stolen Base 2B,150160,Junior Spivey,Pat Borders,1,0,1,False,2004-06-16,Stolen,2B,2004
1B,,Caught Stealing 2B,276054,Brady Clark,Pat Borders,2,0,1,False,2004-06-16,Caught,2B,2004
1B,,Caught Stealing 2B,325392,Scott Podsednik,Pat Borders,2,1,5,False,2004-06-16,Caught,2B,2004
1B,2B,Stolen Base 2B,325392,Scott Podsednik,Pat Borders,4,1,7,False,2004-06-16,Stolen,2B,2004
1B,2B,Stolen Base 2B,346795,Endy Chavez,Pat Borders,5,1,6,True,2004-06-13,Stolen,2B,2004
1B,,Caught Stealing 2B,150324,Carlos Lee,Pat Borders,0,2,1,True,2004-06-05,Caught,2B,2004
1B,,Caught Stealing 2B,407483,Willie Harris,Pat Borders,2,2,5,True,2004-06-05,Caught,2B,2004
1B,,Caught Stealing 2B,400128,Alex Sanchez,Pat Borders,0,1,2,True,2004-05-22,Caught,2B,2004
2B,,Caught Stealing 3B,136722,Carlos Guillén,Pat Borders,0,1,3,True,2004-05-22,Caught,3B,2004
1B,2B,Stolen Base 2B,121347,Alex Rodriguez,Pat Borders,2,0,6,False,2004-05-16,Stolen,2B,2004
1B,2B,Stolen Base 2B,150217,Cristian Guzman,Pat Borders,1,0,8,False,2004-05-13,Stolen,2B,2004
1B,2B,Stolen Base 2B,121358,Ivan Rodriguez,Pat Borders,3,0,2,True,2005-07-27,Stolen,2B,2005
1B,2B,Stolen Base 2B,429713,Grady Sizemore,Pat Borders,3,2,6,False,2005-07-22,Stolen,2B,2005
1B,,Caught Stealing 2B,425859,Russ Adams,Pat Borders,12,9,6,False,2005-07-19,Caught,2B,2005
1B,,Caught Stealing 2B,407862,Reed Johnson,Pat Borders,12,9,7,False,2005-07-19,Caught,2B,2005
2B,3B,Stolen Base 3B,275928,Luis Matos,Pat Borders,2,2,4,True,2005-07-16,Stolen,3B,2005
1B,2B,Stolen Base 2B,406878,Brian Roberts,Pat Borders,2,2,5,True,2005-07-16,Stolen,2B,2005
1B,2B,Stolen Base 2B,237800,Jeff DaVanon,Pat Borders,0,0,3,False,2005-07-08,Stolen,2B,2005
3B,,Caught Stealing Home,110236,Garret Anderson,Pat Borders,4,8,8,False,2005-07-08,Caught,Home,2005
1B,2B,Stolen Base 2B,111548,Emil Brown,Pat Borders,8,6,7,False,2005-07-05,Stolen,2B,2005
1B,2B,Stolen Base 2B,425556,Laynce Nix,Pat Borders,0,1,3,True,2005-07-03,Stolen,2B,2005
1B,2B,Stolen Base 2B,150093,Alfonso Soriano,Pat Borders,2,1,9,True,2005-07-03,Stolen,2B,2005
1B,,Caught Stealing 2B,430897,Nick Swisher,Pat Borders,1,2,2,False,2005-06-30,Caught,2B,2005
1B,,Caught Stealing 2B,117148,Ryan Klesko,Pat Borders,3,1,3,False,2005-06-24,Caught,2B,2005
1B,2B,Stolen Base 2B,116974,Jason Kendall,Pat Borders,0,0,6,True,2005-06-22,Stolen,2B,2005
2B,3B,Stolen Base 3B,136767,Eric Chavez,Pat Borders,3,3,12,True,2005-06-22,Stolen,3B,2005
1B,,Caught Stealing 2B,340192,Marco Scutaro,Pat Borders,1,4,4,True,2005-06-21,Caught,2B,2005
1B,2B,Stolen Base 2B,116974,Jason Kendall,Pat Borders,2,2,5,True,2005-06-20,Stolen,2B,2005
1B,2B,Stolen Base 2B,136724,Marlon Anderson,Pat Borders,0,0,3,True,2005-06-18,Stolen,2B,2005
2B,,Caught Stealing 3B,408314,José Reyes,Pat Borders,0,0,1,True,2005-06-17,Caught,3B,2005
1B,2B,Caught Stealing 3B,431151,David Wright,Pat Borders,0,0,1,True,2005-06-17,Caught,3B,2005
1B,2B,Stolen Base 2B,276519,Jimmy Rollins,Pat Borders,0,0,1,True,2005-06-15,Stolen,2B,2005
2B,3B,Stolen Base 3B,117863,Kenny Lofton,Pat Borders,3,1,5,True,2005-06-15,Stolen,3B,2005
1B,2B,Stolen Base 2B,110029,Bobby Abreu,Pat Borders,3,1,5,True,2005-06-15,Stolen,2B,2005
1B,2B,Stolen Base 2B,117863,Kenny Lofton,Pat Borders,0,0,1,True,2005-06-14,Stolen,2B,2005
1B,2B,Stolen Base 2B,110029,Bobby Abreu,Pat Borders,2,0,4,True,2005-06-14,Stolen,2B,2005
1B,2B,Stolen Base 2B,150415,Brad Wilkerson,Pat Borders,0,0,1,False,2005-06-11,Stolen,2B,2005
1B,,Caught Stealing 2B,276376,Nick Johnson,Pat Borders,0,0,4,False,2005-06-11,Caught,2B,2005
1B,,Caught Stealing 2B,112116,Luis Castillo,Pat Borders,0,0,3,False,2005-06-08,Caught,2B,2005
2B,3B,Stolen Base 3B,150061,Julio Lugo,Pat Borders,0,1,1,True,2005-06-05,Stolen,3B,2005
1B,2B,Stolen Base 2B,408307,Carl Crawford,Pat Borders,1,4,7,True,2005-06-03,Stolen,2B,2005
2B,3B,Stolen Base 3B,150061,Julio Lugo,Pat Borders,1,5,7,True,2005-06-03,Stolen,3B,2005
1B,2B,Stolen Base 2B,333492,Aubrey Huff,Pat Borders,1,5,7,True,2005-06-03,Stolen,2B,2005
1B,2B,Stolen Base 2B,425567,Alex Rios,Pat Borders,1,0,5,True,2005-06-01,Stolen,2B,2005
1B,2B,Stolen Base 2B,150348,John McDonald,Pat Borders,0,0,3,True,2005-05-30,Stolen,2B,2005
1B,2B,Stolen Base 2B,134162,Travis Lee,Pat Borders,1,4,4,False,2005-05-29,Stolen,2B,2005
1B,2B,Stolen Base 2B,407797,Nick Green,Pat Borders,6,4,5,False,2005-05-29,Stolen,2B,2005
