Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,595777,Jurickson Profar,Joseph Odom,0,0,3,True,2020-09-20,Stolen,2B,2020
1B,2B,Stolen Base 2B,663757,Trent Grisham,Joseph Odom,0,0,3,True,2020-09-20,Stolen,2B,2020
1B,2B,Stolen Base 2B,571976,Wil Myers,Joseph Odom,0,0,4,True,2020-09-20,Stolen,2B,2020
1B,2B,Stolen Base 2B,665487,Fernando Tatis Jr.,Joseph Odom,1,3,8,True,2020-09-20,Stolen,2B,2020
1B,2B,Stolen Base 2B,642772,Luis Alexander Basabe,Joseph Odom,4,6,9,True,2020-09-17,Stolen,2B,2020
1B,2B,Stolen Base 2B,642772,Luis Alexander Basabe,Joseph Odom,4,6,9,True,2020-09-16,Stolen,2B,2020
1B,2B,Stolen Base 2B,543257,Robbie Grossman,Joseph Odom,0,0,1,True,2020-09-14,Stolen,2B,2020
1B,2B,Stolen Base 2B,543257,Robbie Grossman,Joseph Odom,0,6,6,True,2020-09-14,Stolen,2B,2020
1B,2B,Stolen Base 2B,662139,Daulton Varsho,Joseph Odom,1,2,2,False,2020-09-13,Stolen,2B,2020
2B,3B,Stolen Base 3B,662139,Daulton Varsho,Joseph Odom,1,2,2,False,2020-09-13,Stolen,3B,2020
1B,2B,Stolen Base 2B,656976,Pavin Smith,Joseph Odom,1,2,2,False,2020-09-13,Stolen,2B,2020
1B,,Caught Stealing 2B,643396,Isiah Kiner-Falefa,Joseph Odom,0,0,1,True,2020-09-06,Caught,2B,2020
1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,Joseph Odom,2,1,3,True,2020-09-06,Stolen,2B,2020
1B,2B,Stolen Base 2B,543257,Robbie Grossman,Joseph Odom,0,0,1,True,2020-09-02,Stolen,2B,2020
1B,2B,Stolen Base 2B,543257,Robbie Grossman,Joseph Odom,0,6,6,True,2020-09-02,Stolen,2B,2020
1B,2B,Stolen Base 2B,660271,Shohei Ohtani,Joseph Odom,0,0,1,False,2020-08-30,Stolen,2B,2020
1B,2B,Stolen Base 2B,650859,Luis Rengifo,Joseph Odom,0,0,6,False,2020-08-30,Stolen,2B,2020
1B,2B,Stolen Base 2B,595981,Scott Heineman,Joseph Odom,5,0,3,True,2020-08-21,Stolen,2B,2020
1B,2B,Stolen Base 2B,605141,Mookie Betts,Joseph Odom,1,4,5,True,2020-08-20,Stolen,2B,2020
1B,2B,Stolen Base 2B,455117,Martín Maldonado,Joseph Odom,2,2,4,False,2020-08-16,Stolen,2B,2020
