Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,114844,Doug Glanville,Randy Knorr,0,0,1,True,2001-06-03,Stolen,2B,2001
2B,3B,Stolen Base 3B,114844,Doug Glanville,Randy Knorr,0,1,1,True,2001-06-03,Stolen,3B,2001
1B,2B,Stolen Base 2B,276519,Jimmy Rollins,Randy Knorr,5,1,4,True,2001-06-03,Stolen,2B,2001
1B,2B,Stolen Base 2B,110029,Bobby Abreu,Randy Knorr,6,5,7,True,2001-06-02,Stolen,2B,2001
1B,2B,Stolen Base 2B,114909,Chris Gomez,Randy Knorr,2,6,5,True,2001-05-19,Stolen,2B,2001
1B,2B,Stolen Base 2B,122205,Terry Shumpert,Randy Knorr,2,0,2,False,2001-05-11,Stolen,2B,2001
1B,2B,Stolen Base 2B,150458,Mark Little,Randy Knorr,6,0,3,False,2001-05-11,Stolen,2B,2001
2B,3B,Stolen Base 3B,334393,Juan Pierre,Randy Knorr,6,1,4,False,2001-05-11,Stolen,3B,2001
1B,2B,Stolen Base 2B,114567,Ron Gant,Randy Knorr,6,1,4,False,2001-05-11,Stolen,2B,2001
1B,2B,Stolen Base 2B,204020,Lance Berkman,Randy Knorr,3,3,4,True,2001-05-06,Stolen,2B,2001
1B,2B,Stolen Base 2B,124523,Tony Womack,Randy Knorr,0,0,1,True,2001-05-03,Stolen,2B,2001
2B,3B,Stolen Base 3B,133343,Preston Wilson,Randy Knorr,2,5,6,False,2001-04-22,Stolen,3B,2001
1B,2B,Stolen Base 2B,118736,Ryan McGuire,Randy Knorr,2,5,7,False,2001-04-22,Stolen,2B,2001
1B,2B,Stolen Base 2B,112116,Luis Castillo,Randy Knorr,0,1,1,True,2001-04-15,Stolen,2B,2001
1B,2B,Stolen Base 2B,114260,Cliff Floyd,Randy Knorr,0,3,4,True,2001-04-15,Stolen,2B,2001
1B,2B,Stolen Base 2B,133343,Preston Wilson,Randy Knorr,0,3,4,True,2001-04-15,Stolen,2B,2001
3B,score,Stolen Base Home,133343,Preston Wilson,Randy Knorr,0,4,4,True,2001-04-15,Stolen,Home,2001
1B,2B,Stolen Base 2B,118065,John Mabry,Randy Knorr,0,4,4,True,2001-04-15,Stolen,2B,2001
1B,2B,Stolen Base 2B,133343,Preston Wilson,Randy Knorr,1,8,6,True,2001-04-13,Stolen,2B,2001
2B,3B,Stolen Base 3B,136607,Joe McEwing,Randy Knorr,10,0,7,True,2001-04-07,Stolen,3B,2001
1B,2B,Stolen Base 2B,121347,Alex Rodriguez,Randy Knorr,5,6,5,False,2000-09-28,Stolen,2B,2000
1B,2B,Stolen Base 2B,115749,Rickey Henderson,Randy Knorr,5,3,6,False,2000-09-27,Stolen,2B,2000
1B,2B,Stolen Base 2B,114567,Ron Gant,Randy Knorr,2,2,5,True,2000-09-24,Stolen,2B,2000
1B,,Caught Stealing 2B,110236,Garret Anderson,Randy Knorr,1,1,6,True,2000-09-22,Caught,2B,2000
1B,2B,Stolen Base 2B,116338,Torii Hunter,Randy Knorr,3,1,8,False,2000-09-20,Stolen,2B,2000
1B,2B,Stolen Base 2B,276372,Luis Rivas,Randy Knorr,3,1,5,False,2000-09-18,Stolen,2B,2000
1B,,Caught Stealing 2B,348561,John Barnes,Randy Knorr,3,1,7,False,2000-09-18,Caught,2B,2000
1B,2B,Stolen Base 2B,120042,Luis Ordaz,Randy Knorr,3,0,3,True,2000-09-17,Stolen,2B,2000
1B,,Caught Stealing 2B,113028,Johnny Damon,Randy Knorr,3,1,5,True,2000-09-17,Caught,2B,2000
1B,2B,Stolen Base 2B,136866,Carlos Febles,Randy Knorr,10,10,10,True,2000-09-15,Stolen,2B,2000
1B,2B,Stolen Base 2B,113028,Johnny Damon,Randy Knorr,10,11,10,True,2000-09-15,Stolen,2B,2000
1B,2B,Stolen Base 2B,136866,Carlos Febles,Randy Knorr,4,2,3,False,2000-09-10,Stolen,2B,2000
1B,2B,Stolen Base 2B,150324,Carlos Lee,Randy Knorr,3,0,1,False,2000-09-06,Stolen,2B,2000
1B,2B,Stolen Base 2B,150334,Chris Singleton,Randy Knorr,5,0,1,False,2000-09-06,Stolen,2B,2000
