Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,124523,Tony Womack,JD Closser,0,0,1,True,2004-09-26,Stolen,2B,2004
1B,2B,Stolen Base 2B,425659,Hector Luna,JD Closser,0,4,3,True,2004-09-26,Stolen,2B,2004
1B,2B,Stolen Base 2B,121074,Edgar Renteria,JD Closser,0,2,1,True,2004-09-24,Stolen,2B,2004
1B,,Caught Stealing 2B,118414,Mike Matheny,JD Closser,0,3,4,True,2004-09-24,Caught,2B,2004
2B,3B,Stolen Base 3B,124523,Tony Womack,JD Closser,0,4,5,True,2004-09-24,Stolen,3B,2004
1B,,Caught Stealing 2B,407879,Doug DeVore,JD Closser,3,2,6,False,2004-09-14,Caught,2B,2004
1B,2B,Stolen Base 2B,430667,Jerry Gil,JD Closser,3,3,12,False,2004-09-14,Stolen,2B,2004
1B,2B,Stolen Base 2B,407880,Luis Terrero,JD Closser,0,0,1,False,2004-09-13,Stolen,2B,2004
2B,3B,Stolen Base 3B,407880,Luis Terrero,JD Closser,0,0,1,False,2004-09-13,Stolen,3B,2004
1B,2B,Stolen Base 2B,150167,Shea Hillenbrand,JD Closser,0,0,1,False,2004-09-13,Stolen,2B,2004
1B,,Caught Stealing 2B,150268,Pedro Feliz,JD Closser,3,6,5,False,2004-09-02,Caught,2B,2004
1B,2B,Stolen Base 2B,334393,Juan Pierre,JD Closser,0,0,1,False,2004-08-28,Stolen,2B,2004
1B,2B,Stolen Base 2B,334393,Juan Pierre,JD Closser,2,0,2,False,2004-08-28,Stolen,2B,2004
1B,2B,Stolen Base 2B,279577,Rafael Furcal,JD Closser,0,0,1,False,2004-08-26,Stolen,2B,2004
1B,2B,Stolen Base 2B,150415,Brad Wilkerson,JD Closser,0,0,1,True,2004-08-22,Stolen,2B,2004
2B,,Caught Stealing 3B,110682,Tony Batista,JD Closser,0,2,1,True,2004-08-20,Caught,3B,2004
1B,2B,Stolen Base 2B,114260,Cliff Floyd,JD Closser,0,1,4,True,2004-08-19,Stolen,2B,2004
1B,2B,Stolen Base 2B,115902,Richard Hidalgo,JD Closser,2,4,9,True,2004-08-19,Stolen,2B,2004
1B,2B,Stolen Base 2B,114260,Cliff Floyd,JD Closser,0,1,4,True,2004-08-18,Stolen,2B,2004
1B,2B,Stolen Base 2B,115902,Richard Hidalgo,JD Closser,2,4,9,True,2004-08-18,Stolen,2B,2004
1B,,Caught Stealing 2B,325392,Scott Podsednik,JD Closser,0,0,1,True,2004-06-30,Caught,2B,2004
1B,2B,Stolen Base 2B,116999,Jeff Kent,JD Closser,2,0,3,False,2005-09-12,Stolen,2B,2005
2B,3B,Stolen Base 3B,430632,Willy Aybar,JD Closser,6,0,4,False,2005-09-12,Stolen,3B,2005
1B,2B,Stolen Base 2B,116999,Jeff Kent,JD Closser,6,0,4,False,2005-09-12,Stolen,2B,2005
2B,3B,Stolen Base 2B,116999,Jeff Kent,JD Closser,6,0,4,False,2005-09-12,Stolen,2B,2005
1B,2B,Stolen Base 2B,150029,Jayson Werth,JD Closser,0,0,1,True,2005-09-02,Stolen,2B,2005
1B,,Caught Stealing 2B,425533,Jason Ellison,JD Closser,2,1,3,False,2005-08-31,Caught,2B,2005
1B,,Caught Stealing 2B,133343,Preston Wilson,JD Closser,0,7,5,True,2005-08-14,Caught,2B,2005
1B,,Caught Stealing 2B,430567,Brandon Watson,JD Closser,1,4,5,True,2005-08-12,Caught,2B,2005
1B,2B,Stolen Base 2B,424726,Jason Bay,JD Closser,0,2,1,True,2005-08-11,Stolen,2B,2005
1B,2B,Stolen Base 2B,424726,Jason Bay,JD Closser,0,8,4,True,2005-08-11,Stolen,2B,2005
1B,2B,Stolen Base 2B,112559,Jeff Conine,JD Closser,2,2,6,True,2005-08-08,Stolen,2B,2005
1B,2B,Stolen Base 2B,112736,Craig Counsell,JD Closser,0,0,1,False,2005-08-07,Stolen,2B,2005
1B,2B,Stolen Base 2B,112736,Craig Counsell,JD Closser,2,0,3,False,2005-08-07,Stolen,2B,2005
1B,2B,Stolen Base 2B,112736,Craig Counsell,JD Closser,6,0,6,False,2005-08-07,Stolen,2B,2005
1B,2B,Stolen Base 2B,115094,Shawn Green,JD Closser,8,3,7,False,2005-08-07,Stolen,2B,2005
1B,,Caught Stealing 2B,110029,Bobby Abreu,JD Closser,1,1,4,True,2005-07-28,Caught,2B,2005
1B,2B,Stolen Base 2B,406670,Rob Mackowiak,JD Closser,0,0,2,False,2005-07-22,Stolen,2B,2005
1B,2B,Stolen Base 2B,117566,Matt Lawton,JD Closser,1,3,6,False,2005-07-22,Stolen,2B,2005
