Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,,Caught Stealing 2B,114309,Brook Fordyce,Tom Prince,1,0,3,False,2001-05-18,Caught,2B,2001
1B,,Caught Stealing 2B,112559,Jeff Conine,Tom Prince,7,1,5,False,2001-05-18,Caught,2B,2001
1B,,Caught Stealing 2B,134265,Lou Merloni,Tom Prince,0,2,2,True,2001-05-15,Caught,2B,2001
1B,2B,Stolen Base 2B,113946,Carl Everett,Tom Prince,0,3,5,True,2001-05-15,Stolen,2B,2001
1B,2B,Stolen Base 2B,113946,Carl Everett,Tom Prince,0,3,7,True,2001-05-15,Stolen,2B,2001
1B,,Caught Stealing 2B,120922,Joe Randa,Tom Prince,0,0,2,True,2001-05-12,Caught,2B,2001
1B,2B,Stolen Base 2B,134460,A.J. Hinch,Tom Prince,0,2,3,True,2001-05-12,Stolen,2B,2001
1B,2B,Stolen Base 2B,150093,Alfonso Soriano,Tom Prince,0,0,2,True,2001-05-01,Stolen,2B,2001
1B,2B,Stolen Base 2B,150093,Alfonso Soriano,Tom Prince,0,3,8,True,2001-05-01,Stolen,2B,2001
1B,2B,Stolen Base 2B,117197,Chuck Knoblauch,Tom Prince,1,0,3,True,2001-04-30,Stolen,2B,2001
2B,3B,Stolen Base 3B,110229,Brady Anderson,Tom Prince,0,0,1,True,2001-04-28,Stolen,3B,2001
1B,2B,Stolen Base 2B,113660,Ray Durham,Tom Prince,0,0,1,False,2001-04-22,Stolen,2B,2001
1B,2B,Stolen Base 2B,113660,Ray Durham,Tom Prince,2,2,7,False,2001-04-22,Stolen,2B,2001
2B,,Caught Stealing 3B,124755,Todd Zeile,Tom Prince,2,0,4,True,2000-09-21,Caught,3B,2000
1B,2B,Caught Stealing 3B,133742,Benny Agbayani,Tom Prince,2,0,4,True,2000-09-21,Caught,3B,2000
1B,2B,Stolen Base 2B,116974,Jason Kendall,Tom Prince,0,0,1,True,2000-09-18,Stolen,2B,2000
1B,,Caught Stealing 2B,150255,Warren Morris,Tom Prince,3,2,6,True,2000-09-18,Caught,2B,2000
1B,2B,Stolen Base 2B,133343,Preston Wilson,Tom Prince,1,3,8,True,2000-09-16,Stolen,2B,2000
1B,,Caught Stealing 2B,119348,Mike Mordecai,Tom Prince,0,2,2,True,2000-09-13,Caught,2B,2000
1B,,Caught Stealing 2B,110383,Rich Aurilia,Tom Prince,4,1,4,False,2000-09-06,Caught,2B,2000
1B,2B,Stolen Base 2B,123494,Michael Tucker,Tom Prince,6,2,7,False,2000-08-24,Stolen,2B,2000
1B,2B,Stolen Base 2B,114135,Steve Finley,Tom Prince,3,3,9,True,2000-08-14,Stolen,2B,2000
1B,,Caught Stealing 2B,150058,Glen Barker,Tom Prince,3,2,9,True,2000-08-12,Caught,2B,2000
1B,2B,Stolen Base 2B,120140,Eric Owens,Tom Prince,5,2,7,False,2000-08-02,Stolen,2B,2000
1B,2B,Stolen Base 2B,122111,Gary Sheffield,Tom Prince,3,2,8,True,2000-07-30,Stolen,2B,2000
2B,3B,Stolen Base 3B,119463,James Mouton,Tom Prince,0,3,5,True,2000-06-29,Stolen,3B,2000
1B,2B,Stolen Base 2B,116075,Todd Hollandsworth,Tom Prince,0,0,1,False,2000-05-26,Stolen,2B,2000
1B,2B,Stolen Base 2B,116075,Todd Hollandsworth,Tom Prince,8,4,6,False,2000-05-26,Stolen,2B,2000
1B,2B,Stolen Base 2B,115094,Shawn Green,Tom Prince,8,4,7,False,2000-05-26,Stolen,2B,2000
1B,2B,Stolen Base 2B,117491,Mike Lansing,Tom Prince,3,4,9,True,2000-05-20,Stolen,2B,2000
1B,,Caught Stealing 2B,136460,Alex Gonzalez,Tom Prince,1,0,1,False,2000-04-22,Caught,2B,2000
1B,2B,Stolen Base 2B,424825,Coco Crisp,Tom Prince,0,0,1,False,2002-09-15,Stolen,2B,2002
2B,,Caught Stealing 3B,123173,Miguel Tejada,Tom Prince,0,4,5,True,2002-09-08,Caught,3B,2002
1B,,Caught Stealing 2B,136860,Carlos Beltrán,Tom Prince,2,0,3,False,2002-08-25,Caught,2B,2002
2B,3B,Stolen Base 3B,120413,Neifi Perez,Tom Prince,3,0,4,False,2002-08-25,Stolen,3B,2002
1B,,Caught Stealing 2B,150324,Carlos Lee,Tom Prince,0,0,4,True,2002-07-30,Caught,2B,2002
1B,2B,Stolen Base 2B,122596,Scott Spiezio,Tom Prince,2,4,9,True,2002-07-16,Stolen,2B,2002
1B,2B,Stolen Base 2B,120044,Magglio Ordonez,Tom Prince,4,9,6,True,2002-06-25,Stolen,2B,2002
2B,,Caught Stealing 3B,123744,Omar Vizquel,Tom Prince,2,5,7,True,2002-06-05,Caught,3B,2002
1B,2B,Caught Stealing 3B,111736,Ellis Burks,Tom Prince,2,5,7,True,2002-06-05,Caught,3B,2002
1B,,Caught Stealing 2B,113330,Einar Díaz,Tom Prince,2,6,8,True,2002-06-05,Caught,2B,2002
1B,2B,Stolen Base 2B,114932,Juan Gonzalez,Tom Prince,0,0,2,False,2002-05-27,Stolen,2B,2002
1B,2B,Stolen Base 2B,117197,Chuck Knoblauch,Tom Prince,0,7,5,False,2002-05-16,Stolen,2B,2002
2B,3B,Stolen Base 3B,117197,Chuck Knoblauch,Tom Prince,0,7,5,False,2002-05-16,Stolen,3B,2002
1B,2B,Stolen Base 2B,136860,Carlos Beltrán,Tom Prince,0,0,4,False,2002-05-13,Stolen,2B,2002
1B,2B,Stolen Base 2B,123494,Michael Tucker,Tom Prince,1,1,5,False,2002-05-13,Stolen,2B,2002
1B,,Caught Stealing 2B,137140,Russell Branyan,Tom Prince,3,2,5,True,2002-04-21,Caught,2B,2002
1B,2B,Stolen Base 2B,407483,Willie Harris,Tom Prince,0,1,4,True,2003-09-28,Stolen,2B,2003
1B,2B,Stolen Base 2B,400018,Miguel Olivo,Tom Prince,0,4,5,True,2003-09-28,Stolen,2B,2003
1B,2B,Stolen Base 2B,400128,Alex Sanchez,Tom Prince,0,0,1,True,2003-09-24,Stolen,2B,2003
