Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
2B,3B,Stolen Base 3B,609275,Adalberto Mondesi,Austin Hedges,0,3,3,True,2020-09-10,Stolen,3B,2020
1B,2B,Stolen Base 2B,641531,Hunter Dozier,Austin Hedges,0,3,3,True,2020-09-10,Stolen,2B,2020
1B,,Caught Stealing 2B,606132,Raimel Tapia,Austin Hedges,0,5,3,False,2020-08-30,Caught,2B,2020
1B,2B,Stolen Base 2B,641487,J.P. Crawford,Austin Hedges,3,7,7,True,2020-08-27,Stolen,2B,2020
1B,2B,Stolen Base 2B,572122,Kyle Seager,Austin Hedges,0,2,4,True,2020-08-27,Stolen,2B,2020
1B,2B,Stolen Base 2B,641584,Jake Fraley,Austin Hedges,0,3,4,True,2020-08-27,Stolen,2B,2020
1B,2B,Stolen Base 2B,643418,Shed Long Jr.,Austin Hedges,0,3,4,True,2020-08-27,Stolen,2B,2020
1B,2B,Stolen Base 2B,664059,Sam Haggerty,Austin Hedges,3,5,7,True,2020-08-27,Stolen,2B,2020
1B,2B,Stolen Base 2B,641487,J.P. Crawford,Austin Hedges,3,7,7,True,2020-08-26,Stolen,2B,2020
1B,2B,Stolen Base 2B,664059,Sam Haggerty,Austin Hedges,0,4,2,True,2020-08-25,Stolen,2B,2020
1B,2B,Stolen Base 2B,664702,Myles Straw,Austin Hedges,1,1,2,True,2020-08-21,Stolen,2B,2020
1B,2B,Stolen Base 2B,663656,Kyle Tucker,Austin Hedges,1,1,3,True,2020-08-21,Stolen,2B,2020
1B,,Caught Stealing 2B,664702,Myles Straw,Austin Hedges,4,3,8,True,2020-08-21,Caught,2B,2020
1B,2B,Stolen Base 2B,542454,Danny Santana,Austin Hedges,0,0,1,True,2020-08-20,Stolen,2B,2020
2B,,Caught Stealing 3B,643396,Isiah Kiner-Falefa,Austin Hedges,2,1,5,True,2020-08-19,Caught,3B,2020
2B,3B,Stolen Base 3B,595981,Scott Heineman,Austin Hedges,4,6,4,False,2020-08-18,Stolen,3B,2020
1B,2B,Stolen Base 2B,606466,Ketel Marte,Austin Hedges,2,0,5,False,2020-08-16,Stolen,2B,2020
2B,,Caught Stealing 3B,572041,AJ Pollock,Austin Hedges,6,2,3,False,2020-08-13,Caught,3B,2020
1B,2B,Stolen Base 2B,596103,Austin Slater,Austin Hedges,6,6,8,False,2020-07-29,Stolen,2B,2020
2B,,Caught Stealing 3B,516782,Starling Marte,Austin Hedges,3,1,6,True,2020-07-25,Caught,3B,2020
2B,,Caught Stealing 3B,545361,Mike Trout,Austin Hedges,0,1,1,True,2020-07-20,Caught,3B,2020
1B,2B,Stolen Base 2B,664728,Kyle Isbel,Austin Hedges,5,4,4,False,2021-09-29,Stolen,2B,2021
1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,Austin Hedges,4,3,4,True,2021-09-27,Stolen,2B,2021
1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,Austin Hedges,4,3,4,True,2021-09-22,Stolen,2B,2021
1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,Austin Hedges,0,0,2,True,2021-09-20,Stolen,2B,2021
2B,3B,Stolen Base 3B,609275,Adalberto Mondesi,Austin Hedges,0,2,2,True,2021-09-20,Stolen,3B,2021
