Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,493120,Kosuke Fukudome,Jason Kendall,0,4,4,True,2008-09-27,Stolen,2B,2008
1B,,Caught Stealing 2B,113744,Jim Edmonds,Jason Kendall,1,1,6,True,2008-09-26,Caught,2B,2008
1B,2B,Stolen Base 2B,460579,Nyjer Morgan,Jason Kendall,2,3,4,True,2008-09-23,Stolen,2B,2008
1B,2B,Stolen Base 2B,456665,Steve Pearce,Jason Kendall,2,3,6,True,2008-09-23,Stolen,2B,2008
1B,2B,Stolen Base 2B,132660,Jolbert Cabrera,Jason Kendall,5,0,1,False,2008-09-19,Stolen,2B,2008
1B,,Caught Stealing 2B,150093,Alfonso Soriano,Jason Kendall,1,1,3,False,2008-09-18,Caught,2B,2008
1B,,Caught Stealing 2B,276519,Jimmy Rollins,Jason Kendall,4,0,2,False,2008-09-14,Caught,2B,2008
1B,,Caught Stealing 2B,276519,Jimmy Rollins,Jason Kendall,4,0,2,False,2008-09-12,Caught,2B,2008
1B,2B,Stolen Base 2B,425904,Luis Antonio Rodriguez,Jason Kendall,1,0,4,True,2008-09-06,Stolen,2B,2008
1B,2B,Stolen Base 2B,452104,Chase Headley,Jason Kendall,1,0,7,True,2008-09-06,Stolen,2B,2008
1B,,Caught Stealing 2B,452989,Edgar Gonzalez,Jason Kendall,2,1,5,True,2008-09-05,Caught,2B,2008
1B,2B,Stolen Base 2B,408314,José Reyes,Jason Kendall,0,6,4,True,2008-09-03,Stolen,2B,2008
1B,,Caught Stealing 2B,502517,Daniel Murphy,Jason Kendall,1,6,7,True,2008-09-03,Caught,2B,2008
2B,3B,Stolen Base 3B,136860,Carlos Beltrán,Jason Kendall,2,8,8,True,2008-09-03,Stolen,3B,2008
1B,2B,Stolen Base 2B,112116,Luis Castillo,Jason Kendall,2,8,8,True,2008-09-03,Stolen,2B,2008
1B,,Caught Stealing 2B,236155,Robinson Cancel,Jason Kendall,1,5,4,True,2008-09-02,Caught,2B,2008
2B,,Caught Stealing 3B,408314,José Reyes,Jason Kendall,0,0,1,True,2008-09-01,Caught,3B,2008
2B,3B,Stolen Base 3B,451188,Andy LaRoche,Jason Kendall,0,1,5,False,2008-08-31,Stolen,3B,2008
1B,2B,Stolen Base 2B,460579,Nyjer Morgan,Jason Kendall,2,2,7,True,2008-08-24,Stolen,2B,2008
1B,2B,Stolen Base 2B,460579,Nyjer Morgan,Jason Kendall,0,0,1,True,2008-08-22,Stolen,2B,2008
1B,,Caught Stealing 2B,460579,Nyjer Morgan,Jason Kendall,3,2,5,True,2008-08-22,Caught,2B,2008
1B,,Caught Stealing 2B,276372,Luis Rivas,Jason Kendall,4,3,7,True,2008-08-22,Caught,2B,2008
1B,2B,Stolen Base 2B,113889,Darin Erstad,Jason Kendall,2,2,6,True,2008-08-19,Stolen,2B,2008
1B,,Caught Stealing 2B,425766,James Loney,Jason Kendall,2,1,4,False,2008-08-16,Caught,2B,2008
1B,2B,Stolen Base 2B,407483,Willie Harris,Jason Kendall,0,0,1,True,2008-08-11,Stolen,2B,2008
1B,2B,Stolen Base 2B,451186,Lastings Milledge,Jason Kendall,4,1,6,True,2008-08-11,Stolen,2B,2008
1B,2B,Stolen Base 2B,150071,Ronnie Belliard,Jason Kendall,0,0,3,True,2008-08-09,Stolen,2B,2008
1B,2B,Stolen Base 2B,451186,Lastings Milledge,Jason Kendall,4,0,5,True,2008-08-08,Stolen,2B,2008
1B,2B,Stolen Base 2B,132660,Jolbert Cabrera,Jason Kendall,0,0,1,False,2008-08-06,Stolen,2B,2008
2B,,Caught Stealing 3B,430637,Kelly Johnson,Jason Kendall,2,0,4,False,2008-08-03,Caught,3B,2008
1B,,Caught Stealing 2B,488862,Yunel Escobar,Jason Kendall,0,2,1,False,2008-08-01,Caught,2B,2008
2B,3B,Stolen Base 3B,150093,Alfonso Soriano,Jason Kendall,0,0,1,True,2008-07-30,Stolen,3B,2008
