Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,571740,Billy Hamilton,Tony Sanchez,0,0,3,False,2015-04-09,Stolen,2B,2015
1B,2B,Stolen Base 2B,571740,Billy Hamilton,Tony Sanchez,2,2,6,False,2015-04-09,Stolen,2B,2015
1B,2B,Stolen Base 2B,519184,Ben Revere,Tony Sanchez,0,0,1,False,2015-04-04,Stolen,2B,2015
1B,2B,Stolen Base 2B,546318,Odúbel Herrera,Tony Sanchez,2,0,1,False,2015-04-04,Stolen,2B,2015
1B,2B,Stolen Base 2B,519184,Ben Revere,Tony Sanchez,6,4,8,False,2015-04-04,Stolen,2B,2015
1B,2B,Stolen Base 2B,514917,César Hernández,Tony Sanchez,6,4,8,False,2015-04-04,Stolen,2B,2015
1B,,Caught Stealing 2B,457803,Jay Bruce,Tony Sanchez,1,1,7,False,2014-09-28,Caught,2B,2014
1B,2B,Stolen Base 2B,455976,Nick Markakis,Tony Sanchez,0,0,1,True,2014-05-21,Stolen,2B,2014
1B,2B,Stolen Base 2B,430637,Kelly Johnson,Tony Sanchez,3,1,2,False,2014-05-18,Stolen,2B,2014
1B,2B,Stolen Base 2B,458731,Brett Gardner,Tony Sanchez,7,1,8,False,2014-05-17,Stolen,2B,2014
1B,2B,Stolen Base 2B,407885,Mark Ellis,Tony Sanchez,0,4,4,True,2014-05-11,Stolen,2B,2014
1B,2B,Stolen Base 2B,407885,Mark Ellis,Tony Sanchez,2,3,4,True,2014-05-09,Stolen,2B,2014
1B,2B,Stolen Base 2B,474832,Brandon Belt,Tony Sanchez,0,0,2,True,2014-05-06,Stolen,2B,2014
1B,2B,Stolen Base 2B,543063,Brandon Crawford,Tony Sanchez,1,1,9,True,2014-05-06,Stolen,2B,2014
1B,,Caught Stealing 2B,543063,Brandon Crawford,Tony Sanchez,10,10,10,True,2014-05-05,Caught,2B,2014
1B,2B,Stolen Base 2B,434636,Ángel Pagán,Tony Sanchez,10,10,11,True,2014-05-05,Stolen,2B,2014
1B,2B,Stolen Base 2B,474832,Brandon Belt,Tony Sanchez,10,10,12,True,2014-05-05,Stolen,2B,2014
2B,3B,Stolen Base 3B,429665,Edwin Encarnación,Tony Sanchez,0,1,1,True,2014-05-02,Stolen,3B,2014
1B,2B,Stolen Base 2B,408314,José Reyes,Tony Sanchez,2,3,5,True,2014-05-02,Stolen,2B,2014
1B,,Caught Stealing 2B,443558,Nelson Cruz,Tony Sanchez,5,1,7,False,2014-05-01,Caught,2B,2014
1B,,Caught Stealing 2B,443558,Nelson Cruz,Tony Sanchez,5,1,7,False,2014-04-29,Caught,2B,2014
1B,2B,Stolen Base 2B,488721,Peter Bourjos,Tony Sanchez,1,4,6,False,2014-04-26,Stolen,2B,2014
1B,2B,Stolen Base 2B,571740,Billy Hamilton,Tony Sanchez,0,0,1,False,2014-04-16,Stolen,2B,2014
1B,2B,Stolen Base 2B,571740,Billy Hamilton,Tony Sanchez,1,0,5,False,2014-04-16,Stolen,2B,2014
2B,3B,Stolen Base 3B,502317,Chris Heisey,Tony Sanchez,1,0,6,False,2014-04-16,Stolen,3B,2014
1B,2B,Stolen Base 2B,571697,Scooter Gennett,Tony Sanchez,4,1,8,False,2014-04-13,Stolen,2B,2014
1B,2B,Stolen Base 2B,466988,Emilio Bonifácio,Tony Sanchez,0,0,1,False,2014-04-10,Stolen,2B,2014
2B,,Caught Stealing 3B,466988,Emilio Bonifácio,Tony Sanchez,0,0,1,False,2014-04-10,Caught,3B,2014
1B,2B,Stolen Base 2B,466988,Emilio Bonifácio,Tony Sanchez,1,0,3,False,2014-04-10,Stolen,2B,2014
1B,2B,Stolen Base 2B,435625,Nate Schierholtz,Tony Sanchez,1,0,4,False,2014-04-10,Stolen,2B,2014
1B,2B,Stolen Base 2B,466988,Emilio Bonifácio,Tony Sanchez,0,1,1,True,2014-04-03,Stolen,2B,2014
1B,2B,Stolen Base 2B,519203,Anthony Rizzo,Tony Sanchez,1,1,3,False,2013-09-25,Stolen,2B,2013
1B,2B,Stolen Base 2B,430906,Donnie Murphy,Tony Sanchez,1,1,6,False,2013-09-25,Stolen,2B,2013
1B,2B,Stolen Base 2B,456121,Chris Denorfia,Tony Sanchez,1,1,3,True,2013-09-19,Stolen,2B,2013
1B,2B,Stolen Base 2B,425567,Alex Rios,Tony Sanchez,0,0,1,False,2013-09-10,Stolen,2B,2013
1B,2B,Stolen Base 2B,445055,Jon Jay,Tony Sanchez,2,0,1,False,2013-09-06,Stolen,2B,2013
1B,,Caught Stealing 2B,445055,Jon Jay,Tony Sanchez,5,1,5,False,2013-09-06,Caught,2B,2013
2B,,Caught Stealing 3B,467827,Gerardo Parra,Tony Sanchez,4,8,4,True,2013-08-17,Caught,3B,2013
1B,,Caught Stealing 2B,571602,Matt Davidson,Tony Sanchez,4,8,6,True,2013-08-17,Caught,2B,2013
1B,2B,Stolen Base 2B,453568,Charlie Blackmon,Tony Sanchez,0,2,3,False,2013-08-11,Stolen,2B,2013
1B,2B,Stolen Base 2B,518934,DJ LeMahieu,Tony Sanchez,0,0,1,False,2013-08-09,Stolen,2B,2013
1B,2B,Stolen Base 2B,150212,Michael Cuddyer,Tony Sanchez,7,1,2,False,2013-08-09,Stolen,2B,2013
