Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,408210,Chone Figgins,Max Ramirez,0,0,1,False,2008-09-28,Stolen,2B,2008
3B,,Caught Stealing Home,276346,Brandon Inge,Max Ramirez,0,2,2,True,2008-09-17,Caught,Home,2008
1B,,Caught Stealing 2B,458210,Alexi Casilla,Max Ramirez,1,0,1,False,2008-07-19,Caught,2B,2008
1B,2B,Stolen Base 2B,493351,Alexei Ramirez,Max Ramirez,7,5,4,True,2008-07-13,Stolen,2B,2008
1B,2B,Stolen Base 2B,430897,Nick Swisher,Max Ramirez,7,6,7,True,2008-07-13,Stolen,2B,2008
1B,2B,Stolen Base 2B,493351,Alexei Ramirez,Max Ramirez,7,7,7,True,2008-07-13,Stolen,2B,2008
2B,3B,Stolen Base 3B,408210,Chone Figgins,Max Ramirez,2,2,3,True,2008-07-10,Stolen,3B,2008
1B,2B,Stolen Base 2B,115223,Vladimir Guerrero,Max Ramirez,2,2,3,True,2008-07-10,Stolen,2B,2008
1B,,Caught Stealing 2B,116338,Torii Hunter,Max Ramirez,2,3,3,True,2008-07-10,Caught,2B,2008
1B,2B,Stolen Base 2B,408210,Chone Figgins,Max Ramirez,0,1,1,True,2008-07-07,Stolen,2B,2008
1B,2B,Stolen Base 2B,435062,Howie Kendrick,Max Ramirez,0,4,2,True,2008-07-07,Stolen,2B,2008
1B,2B,Stolen Base 2B,406878,Brian Roberts,Max Ramirez,0,0,1,False,2008-07-06,Stolen,2B,2008
2B,3B,Stolen Base 3B,406878,Brian Roberts,Max Ramirez,1,0,1,False,2008-07-06,Stolen,3B,2008
1B,2B,Stolen Base 2B,458731,Brett Gardner,Max Ramirez,12,7,7,False,2008-07-02,Stolen,2B,2008
1B,,Caught Stealing 2B,425664,Shane Victorino,Max Ramirez,0,0,1,True,2008-06-29,Caught,2B,2008
2B,3B,Stolen Base 3B,456422,Michael Bourn,Max Ramirez,0,1,1,False,2008-06-25,Stolen,3B,2008
1B,2B,Stolen Base 2B,123173,Miguel Tejada,Max Ramirez,0,1,1,False,2008-06-25,Stolen,2B,2008
1B,2B,Stolen Base 2B,435065,Reggie Willits,Max Ramirez,3,0,2,False,2010-06-30,Stolen,2B,2010
1B,2B,Stolen Base 2B,430947,Erick Aybar,Max Ramirez,3,4,4,False,2010-06-30,Stolen,2B,2010
2B,3B,Stolen Base 3B,435062,Howie Kendrick,Max Ramirez,4,5,6,False,2010-06-30,Stolen,3B,2010
1B,2B,Stolen Base 2B,110029,Bobby Abreu,Max Ramirez,4,5,6,False,2010-06-30,Stolen,2B,2010
1B,2B,Stolen Base 2B,110029,Bobby Abreu,Max Ramirez,1,2,3,False,2010-06-29,Stolen,2B,2010
