Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,110029,Bobby Abreu,George Kottaras,3,4,3,True,2008-09-26,Stolen,2B,2008
2B,3B,Stolen Base 3B,407885,Mark Ellis,George Kottaras,7,7,9,True,2009-07-28,Stolen,3B,2009
2B,3B,Stolen Base 3B,114596,Nomar Garciaparra,George Kottaras,7,7,10,True,2009-07-28,Stolen,3B,2009
1B,2B,Stolen Base 2B,434658,Rajai Davis,George Kottaras,7,9,11,True,2009-07-28,Stolen,2B,2009
1B,,Caught Stealing 2B,150456,Adam Kennedy,George Kottaras,7,9,11,True,2009-07-28,Caught,2B,2009
1B,2B,Stolen Base 2B,460099,Nolan Reimold,George Kottaras,1,6,8,True,2009-07-26,Stolen,2B,2009
1B,2B,Stolen Base 2B,217100,Willie Bloomquist,George Kottaras,0,0,1,True,2009-07-09,Stolen,2B,2009
1B,2B,Stolen Base 2B,433597,Mark Teahen,George Kottaras,4,1,4,True,2009-07-09,Stolen,2B,2009
1B,2B,Stolen Base 2B,400018,Miguel Olivo,George Kottaras,4,3,4,True,2009-07-09,Stolen,2B,2009
2B,3B,Stolen Base 2B,400018,Miguel Olivo,George Kottaras,4,3,4,True,2009-07-09,Stolen,2B,2009
1B,2B,Stolen Base 2B,430592,Ronny Cedeno,George Kottaras,2,4,7,True,2009-07-03,Stolen,2B,2009
1B,,Caught Stealing 2B,430946,Jose Lopez,George Kottaras,5,5,10,True,2009-07-03,Caught,2B,2009
1B,2B,Stolen Base 2B,406878,Brian Roberts,George Kottaras,1,0,1,False,2009-07-01,Stolen,2B,2009
1B,2B,Stolen Base 2B,435263,Brian McCann,George Kottaras,0,0,2,False,2009-06-27,Stolen,2B,2009
1B,2B,Stolen Base 2B,453923,Grégor Blanco,George Kottaras,0,0,3,False,2009-06-27,Stolen,2B,2009
1B,2B,Stolen Base 2B,466988,Emilio Bonifácio,George Kottaras,1,1,3,True,2009-06-16,Stolen,2B,2009
2B,3B,Stolen Base 3B,429667,Ryan Howard,George Kottaras,5,4,5,False,2009-06-14,Stolen,3B,2009
1B,2B,Stolen Base 2B,425664,Shane Victorino,George Kottaras,6,5,7,False,2009-06-14,Stolen,2B,2009
1B,2B,Stolen Base 2B,455369,Ramiro Pena,George Kottaras,6,5,9,True,2009-06-10,Stolen,2B,2009
1B,,Caught Stealing 2B,276346,Brandon Inge,George Kottaras,3,6,4,False,2009-06-04,Caught,2B,2009
1B,2B,Stolen Base 2B,150484,Vernon Wells,George Kottaras,1,2,5,False,2009-05-29,Stolen,2B,2009
1B,2B,Stolen Base 2B,452655,Denard Span,George Kottaras,1,1,3,False,2009-05-27,Stolen,2B,2009
1B,2B,Stolen Base 2B,346857,Nick Punto,George Kottaras,4,2,7,False,2009-05-27,Stolen,2B,2009
1B,2B,Stolen Base 2B,434636,Ángel Pagán,George Kottaras,3,4,5,True,2009-05-24,Stolen,2B,2009
1B,,Caught Stealing 2B,425567,Alex Rios,George Kottaras,0,0,1,True,2009-05-19,Caught,2B,2009
1B,2B,Stolen Base 2B,116338,Torii Hunter,George Kottaras,4,4,11,False,2009-05-14,Stolen,2B,2009
2B,3B,Stolen Base 3B,116338,Torii Hunter,George Kottaras,4,4,11,False,2009-05-14,Stolen,3B,2009
1B,2B,Stolen Base 2B,435065,Reggie Willits,George Kottaras,0,4,3,False,2009-05-13,Stolen,2B,2009
1B,2B,Stolen Base 2B,408210,Chone Figgins,George Kottaras,8,4,7,False,2009-05-13,Stolen,2B,2009
2B,3B,Stolen Base 3B,493127,Akinori Iwamura,George Kottaras,0,2,2,True,2009-05-09,Stolen,3B,2009
1B,2B,Stolen Base 2B,150100,Pat Burrell,George Kottaras,1,2,4,True,2009-05-09,Stolen,2B,2009
1B,2B,Stolen Base 2B,452678,Asdrúbal Cabrera,George Kottaras,1,0,4,True,2009-05-07,Stolen,2B,2009
1B,2B,Stolen Base 2B,408307,Carl Crawford,George Kottaras,1,6,3,False,2009-05-02,Stolen,2B,2009
2B,3B,Stolen Base 3B,408307,Carl Crawford,George Kottaras,6,0,4,False,2009-04-30,Stolen,3B,2009
1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,George Kottaras,0,0,4,False,2009-04-27,Stolen,2B,2009
1B,2B,Stolen Base 2B,429713,Grady Sizemore,George Kottaras,0,0,6,False,2009-04-27,Stolen,2B,2009
1B,2B,Stolen Base 2B,285131,Cesar Izturis,George Kottaras,3,1,3,True,2009-04-20,Stolen,2B,2009
1B,2B,Stolen Base 2B,110029,Bobby Abreu,George Kottaras,0,0,1,False,2009-04-10,Stolen,2B,2009
1B,2B,Stolen Base 2B,435062,Howie Kendrick,George Kottaras,3,0,2,False,2009-04-10,Stolen,2B,2009
1B,2B,Stolen Base 2B,408210,Chone Figgins,George Kottaras,3,1,4,False,2009-04-10,Stolen,2B,2009
1B,2B,Stolen Base 2B,110029,Bobby Abreu,George Kottaras,3,1,7,False,2009-04-10,Stolen,2B,2009
1B,2B,Stolen Base 2B,460576,Carlos Gómez,George Kottaras,0,6,3,False,2014-07-12,Stolen,2B,2014
2B,3B,Stolen Base 3B,456715,Lorenzo Cain,George Kottaras,0,1,1,True,2014-07-05,Stolen,3B,2014
1B,2B,Stolen Base 2B,444876,Alcides Escobar,George Kottaras,7,3,9,True,2014-07-05,Stolen,2B,2014
1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,George Kottaras,3,7,6,False,2014-07-01,Caught,2B,2014
1B,2B,Stolen Base 2B,435079,Ian Kinsler,George Kottaras,0,2,5,True,2014-06-22,Stolen,2B,2014
1B,2B,Stolen Base 2B,545361,Mike Trout,George Kottaras,2,2,3,True,2014-06-16,Stolen,2B,2014
2B,3B,Stolen Base 3B,545361,Mike Trout,George Kottaras,2,2,3,True,2014-06-16,Stolen,3B,2014
1B,2B,Stolen Base 2B,116380,Raul Ibanez,George Kottaras,4,3,5,True,2014-06-16,Stolen,2B,2014
1B,,Caught Stealing 2B,116380,Raul Ibanez,George Kottaras,4,3,8,True,2014-06-16,Caught,2B,2014
1B,2B,Stolen Base 2B,596143,Luis Sardinas,George Kottaras,6,13,6,False,2014-06-09,Stolen,2B,2014
1B,2B,Stolen Base 2B,544725,Leury García,George Kottaras,3,1,5,True,2014-05-04,Stolen,2B,2014
1B,,Caught Stealing 2B,457477,Alejandro De Aza,George Kottaras,2,3,8,False,2013-09-26,Caught,2B,2013
1B,2B,Stolen Base 2B,588751,Adeiny Hechavarría,George Kottaras,0,0,7,True,2013-08-13,Stolen,2B,2013
1B,2B,Stolen Base 2B,592885,Christian Yelich,George Kottaras,0,0,8,True,2013-08-13,Stolen,2B,2013
1B,2B,Stolen Base 2B,545350,Jake Marisnick,George Kottaras,0,0,10,True,2013-08-13,Stolen,2B,2013
1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,George Kottaras,0,1,2,True,2013-08-09,Stolen,2B,2013
1B,2B,Stolen Base 2B,458913,Eric Young Jr.,George Kottaras,0,0,1,False,2013-08-04,Stolen,2B,2013
1B,2B,Stolen Base 2B,477195,Ike Davis,George Kottaras,0,1,4,False,2013-08-04,Stolen,2B,2013
1B,2B,Stolen Base 2B,502517,Daniel Murphy,George Kottaras,1,3,7,False,2013-08-03,Stolen,2B,2013
1B,2B,Stolen Base 2B,501571,Juan Lagares,George Kottaras,3,3,8,False,2013-08-03,Stolen,2B,2013
1B,,Caught Stealing 2B,407781,Marlon Byrd,George Kottaras,3,3,11,False,2013-08-03,Caught,2B,2013
1B,2B,Stolen Base 2B,458731,Brett Gardner,George Kottaras,4,0,5,False,2013-07-10,Stolen,2B,2013
1B,2B,Stolen Base 2B,429664,Robinson Canó,George Kottaras,4,0,6,False,2013-07-10,Stolen,2B,2013
2B,3B,Stolen Base 3B,493316,Yoenis Cespedes,George Kottaras,0,2,2,True,2013-07-07,Stolen,3B,2013
1B,2B,Stolen Base 2B,444379,John Jaso,George Kottaras,0,2,2,True,2013-07-07,Stolen,2B,2013
1B,2B,Stolen Base 2B,425567,Alex Rios,George Kottaras,0,2,3,True,2013-06-23,Stolen,2B,2013
1B,,Caught Stealing 2B,457477,Alejandro De Aza,George Kottaras,4,4,6,True,2013-06-23,Caught,2B,2013
1B,2B,Stolen Base 2B,493351,Alexei Ramirez,George Kottaras,4,4,6,True,2013-06-23,Stolen,2B,2013
1B,2B,Stolen Base 2B,458668,Jordan Danks,George Kottaras,4,4,7,True,2013-06-23,Stolen,2B,2013
1B,,Caught Stealing 2B,425567,Alex Rios,George Kottaras,4,6,8,True,2013-06-23,Caught,2B,2013
1B,2B,Stolen Base 2B,443558,Nelson Cruz,George Kottaras,1,0,4,False,2013-06-02,Stolen,2B,2013
1B,,Caught Stealing 2B,434567,Geovany Soto,George Kottaras,1,0,5,False,2013-06-02,Caught,2B,2013
1B,,Caught Stealing 2B,595777,Jurickson Profar,George Kottaras,1,0,5,False,2013-06-02,Caught,2B,2013
1B,2B,Stolen Base 2B,462101,Elvis Andrus,George Kottaras,3,1,8,False,2013-06-02,Stolen,2B,2013
1B,2B,Stolen Base 2B,445055,Jon Jay,George Kottaras,3,6,9,True,2013-05-27,Stolen,2B,2013
1B,2B,Stolen Base 2B,545361,Mike Trout,George Kottaras,0,1,4,True,2013-05-25,Stolen,2B,2013
1B,2B,Stolen Base 2B,514888,Jose Altuve,George Kottaras,3,1,8,False,2013-05-22,Stolen,2B,2013
1B,2B,Stolen Base 2B,434661,Nate McLouth,George Kottaras,3,1,5,False,2013-05-08,Stolen,2B,2013
1B,2B,Stolen Base 2B,592518,Manny Machado,George Kottaras,5,1,5,False,2013-05-08,Stolen,2B,2013
1B,,Caught Stealing 2B,467793,Carlos Santana,George Kottaras,0,2,4,True,2013-04-29,Caught,2B,2013
1B,2B,Stolen Base 2B,467793,Carlos Santana,George Kottaras,2,8,7,True,2013-04-28,Stolen,2B,2013
1B,2B,Stolen Base 2B,467793,Carlos Santana,George Kottaras,2,8,7,True,2013-04-26,Stolen,2B,2013
1B,,Caught Stealing 2B,456030,Dustin Pedroia,George Kottaras,3,1,3,False,2013-04-21,Caught,2B,2013
1B,2B,Stolen Base 2B,456030,Dustin Pedroia,George Kottaras,4,3,7,False,2013-04-21,Stolen,2B,2013
1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,George Kottaras,4,4,9,False,2013-04-21,Stolen,2B,2013
1B,,Caught Stealing 2B,456030,Dustin Pedroia,George Kottaras,3,1,3,False,2013-04-19,Caught,2B,2013
1B,2B,Stolen Base 2B,456030,Dustin Pedroia,George Kottaras,4,3,7,False,2013-04-19,Stolen,2B,2013
