Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,572233,Christian Walker,Elias Díaz,3,0,5,False,2020-09-25,Stolen,2B,2020
1B,2B,Stolen Base 2B,621453,Steven Duggar,Elias Díaz,1,1,4,False,2020-09-23,Stolen,2B,2020
1B,2B,Stolen Base 2B,596103,Austin Slater,Elias Díaz,1,0,3,False,2020-09-22,Stolen,2B,2020
2B,3B,Stolen Base 3B,543257,Robbie Grossman,Elias Díaz,0,1,3,True,2020-09-16,Stolen,3B,2020
1B,,Caught Stealing 2B,572041,AJ Pollock,Elias Díaz,6,7,8,False,2020-09-06,Caught,2B,2020
1B,2B,Stolen Base 2B,543063,Brandon Crawford,Elias Díaz,0,7,3,True,2020-09-01,Stolen,2B,2020
1B,2B,Stolen Base 2B,665487,Fernando Tatis Jr.,Elias Díaz,0,5,2,True,2020-08-30,Stolen,2B,2020
1B,,Caught Stealing 2B,595978,Austin Hedges,Elias Díaz,4,8,7,True,2020-08-28,Caught,2B,2020
1B,2B,Stolen Base 2B,605141,Mookie Betts,Elias Díaz,7,2,7,False,2020-08-23,Stolen,2B,2020
2B,3B,Stolen Base 3B,605141,Mookie Betts,Elias Díaz,7,2,7,False,2020-08-23,Stolen,3B,2020
1B,2B,Stolen Base 2B,621035,Chris Taylor,Elias Díaz,7,2,7,False,2020-08-23,Stolen,2B,2020
1B,2B,Stolen Base 2B,621005,Tim Lopes,Elias Díaz,5,0,7,False,2020-08-09,Stolen,2B,2020
1B,2B,Stolen Base 2B,605480,Mallex Smith,Elias Díaz,1,2,5,False,2020-08-07,Stolen,2B,2020
1B,2B,Stolen Base 2B,592178,Kris Bryant,Elias Díaz,1,2,7,True,2021-09-26,Stolen,2B,2021
1B,2B,Stolen Base 2B,573262,Mike Yastrzemski,Elias Díaz,2,7,8,True,2021-09-25,Stolen,2B,2021
2B,3B,Stolen Base 3B,605131,Austin Barnes,Elias Díaz,0,1,2,True,2021-09-23,Stolen,3B,2021
1B,2B,Stolen Base 2B,666158,Gavin Lux,Elias Díaz,0,1,2,True,2021-09-23,Stolen,2B,2021
1B,2B,Stolen Base 2B,607208,Trea Turner,Elias Díaz,5,3,8,True,2021-09-23,Stolen,2B,2021
1B,,Caught Stealing 2B,645277,Ozzie Albies,Elias Díaz,2,4,5,False,2021-09-14,Caught,2B,2021
1B,2B,Stolen Base 2B,592663,J.T. Realmuto,Elias Díaz,2,3,6,False,2021-09-12,Stolen,2B,2021
1B,2B,Stolen Base 2B,665750,Leody Taveras,Elias Díaz,5,4,6,False,2021-09-01,Stolen,2B,2021
1B,2B,Stolen Base 2B,666969,Adolis García,Elias Díaz,1,1,3,False,2021-08-31,Stolen,2B,2021
1B,2B,Stolen Base 2B,665750,Leody Taveras,Elias Díaz,4,1,6,False,2021-08-31,Stolen,2B,2021
2B,3B,Stolen Base 3B,665750,Leody Taveras,Elias Díaz,4,1,6,False,2021-08-31,Stolen,3B,2021
1B,,Caught Stealing 2B,669256,Nick Solak,Elias Díaz,4,3,8,False,2021-08-31,Caught,2B,2021
1B,,Caught Stealing 2B,660634,Yonny Hernández,Elias Díaz,0,0,1,False,2021-08-30,Caught,2B,2021
2B,3B,Stolen Base 3B,607208,Trea Turner,Elias Díaz,0,1,3,False,2021-08-28,Stolen,3B,2021
3B,score,Stolen Base Home,542364,Rafael Ortega,Elias Díaz,5,2,2,False,2021-08-25,Stolen,Home,2021
1B,2B,Stolen Base 2B,664023,Ian Happ,Elias Díaz,5,2,2,False,2021-08-25,Stolen,2B,2021
3B,score,Stolen Base Home,542364,Rafael Ortega,Elias Díaz,5,2,2,False,2021-08-24,Stolen,Home,2021
1B,2B,Stolen Base 2B,664023,Ian Happ,Elias Díaz,5,2,2,False,2021-08-24,Stolen,2B,2021
1B,,Caught Stealing 2B,624428,Adam Frazier,Elias Díaz,1,0,3,True,2021-08-17,Caught,2B,2021
1B,2B,Stolen Base 2B,573262,Mike Yastrzemski,Elias Díaz,1,0,5,False,2021-08-15,Stolen,2B,2021
1B,2B,Stolen Base 2B,592178,Kris Bryant,Elias Díaz,1,1,3,False,2021-08-14,Stolen,2B,2021
1B,2B,Stolen Base 2B,676694,Jake Meyers,Elias Díaz,2,1,6,False,2021-08-11,Stolen,2B,2021
1B,,Caught Stealing 2B,641561,Johneshwy Fargas,Elias Díaz,2,3,6,True,2021-08-04,Caught,2B,2021
1B,,Caught Stealing 2B,622110,Matt Duffy,Elias Díaz,2,3,9,True,2021-08-04,Caught,2B,2021
1B,2B,Stolen Base 2B,571976,Wil Myers,Elias Díaz,1,0,6,False,2021-07-29,Stolen,2B,2021
1B,,Caught Stealing 2B,578428,Jose Iglesias,Elias Díaz,6,3,4,False,2021-07-28,Caught,2B,2021
2B,3B,Stolen Base 3B,572041,AJ Pollock,Elias Díaz,1,2,4,False,2021-07-25,Stolen,3B,2021
1B,2B,Stolen Base 2B,641914,Sheldon Neuse,Elias Díaz,5,5,8,False,2021-07-23,Stolen,2B,2021
1B,2B,Stolen Base 2B,669257,Will Smith,Elias Díaz,4,5,10,True,2021-07-18,Stolen,2B,2021
1B,2B,Stolen Base 2B,663757,Trent Grisham,Elias Díaz,1,1,4,False,2021-07-11,Stolen,2B,2021
1B,2B,Stolen Base 2B,595777,Jurickson Profar,Elias Díaz,1,2,8,False,2021-07-11,Stolen,2B,2021
2B,3B,Stolen Base 3B,664056,Harrison Bader,Elias Díaz,1,2,4,True,2021-07-04,Stolen,3B,2021
1B,2B,Stolen Base 2B,669242,Tommy Edman,Elias Díaz,1,2,6,True,2021-07-04,Stolen,2B,2021
2B,3B,Stolen Base 3B,425877,Yadier Molina,Elias Díaz,3,5,10,True,2021-07-02,Stolen,3B,2021
1B,2B,Stolen Base 2B,669242,Tommy Edman,Elias Díaz,3,5,10,True,2021-07-02,Stolen,2B,2021
1B,2B,Stolen Base 2B,668804,Bryan Reynolds,Elias Díaz,0,0,1,True,2021-06-28,Stolen,2B,2021
1B,,Caught Stealing 2B,570481,Erik González,Elias Díaz,0,0,3,True,2021-06-28,Caught,2B,2021
1B,2B,Stolen Base 2B,570256,Gregory Polanco,Elias Díaz,1,0,5,True,2021-06-28,Stolen,2B,2021
1B,,Caught Stealing 2B,572816,Corey Dickerson,Elias Díaz,3,4,8,False,2021-06-09,Caught,2B,2021
1B,2B,Stolen Base 2B,571980,Tyler Naquin,Elias Díaz,2,2,3,True,2021-05-15,Stolen,2B,2021
1B,2B,Stolen Base 2B,663697,Jonathan India,Elias Díaz,2,4,11,True,2021-05-15,Stolen,2B,2021
1B,2B,Stolen Base 2B,592518,Manny Machado,Elias Díaz,2,1,6,True,2021-05-12,Stolen,2B,2021
2B,,Caught Stealing 3B,663757,Trent Grisham,Elias Díaz,2,2,7,True,2021-05-12,Caught,3B,2021
1B,2B,Stolen Base 2B,673490,Ha-Seong Kim,Elias Díaz,1,0,2,True,2021-05-12,Stolen,2B,2021
1B,2B,Stolen Base 2B,502054,Tommy Pham,Elias Díaz,1,3,6,True,2021-05-11,Stolen,2B,2021
1B,2B,Stolen Base 2B,592518,Manny Machado,Elias Díaz,2,1,6,True,2021-05-10,Stolen,2B,2021
2B,,Caught Stealing 3B,663757,Trent Grisham,Elias Díaz,2,2,7,True,2021-05-10,Caught,3B,2021
1B,,Caught Stealing 2B,643289,Mauricio Dubón,Elias Díaz,0,2,2,True,2021-05-04,Caught,2B,2021
1B,,Caught Stealing 2B,643289,Mauricio Dubón,Elias Díaz,0,2,2,True,2021-05-03,Caught,2B,2021
