Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,572191,Michael A. Taylor,Michael McKenry,4,6,8,False,2015-08-09,Stolen,2B,2015
1B,2B,Stolen Base 2B,443558,Nelson Cruz,Michael McKenry,3,3,7,True,2015-08-05,Stolen,2B,2015
1B,,Caught Stealing 2B,457706,Austin Jackson,Michael McKenry,3,5,7,True,2015-08-05,Caught,2B,2015
2B,3B,Stolen Base 3B,519083,Derek Norris,Michael McKenry,3,0,3,False,2015-07-17,Stolen,3B,2015
2B,3B,Stolen Base 3B,542993,Billy Burns,Michael McKenry,0,1,6,False,2015-06-30,Stolen,3B,2015
1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,Michael McKenry,0,0,1,True,2015-06-25,Stolen,2B,2015
1B,2B,Stolen Base 2B,572041,AJ Pollock,Michael McKenry,6,4,9,True,2015-06-25,Stolen,2B,2015
1B,2B,Stolen Base 2B,467827,Gerardo Parra,Michael McKenry,0,0,1,True,2015-06-20,Stolen,2B,2015
1B,2B,Stolen Base 2B,516416,Jean Segura,Michael McKenry,1,0,3,True,2015-06-20,Stolen,2B,2015
2B,3B,Stolen Base 3B,621043,Carlos Correa,Michael McKenry,3,3,3,True,2015-06-18,Stolen,3B,2015
1B,2B,Stolen Base 2B,621043,Carlos Correa,Michael McKenry,3,4,5,True,2015-06-18,Stolen,2B,2015
2B,3B,Stolen Base 3B,621043,Carlos Correa,Michael McKenry,3,5,7,True,2015-06-18,Stolen,3B,2015
1B,2B,Stolen Base 2B,545350,Jake Marisnick,Michael McKenry,7,3,3,False,2015-06-16,Stolen,2B,2015
1B,2B,Stolen Base 2B,570267,Domingo Santana,Michael McKenry,8,5,5,False,2015-06-16,Stolen,2B,2015
1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,Michael McKenry,0,0,1,False,2015-06-13,Stolen,2B,2015
1B,2B,Stolen Base 2B,400085,Ichiro Suzuki,Michael McKenry,4,1,7,False,2015-06-13,Stolen,2B,2015
1B,2B,Stolen Base 2B,448602,Mark Reynolds,Michael McKenry,0,0,2,True,2015-06-09,Stolen,2B,2015
1B,,Caught Stealing 2B,488721,Peter Bourjos,Michael McKenry,0,1,5,True,2015-06-09,Caught,2B,2015
1B,2B,Stolen Base 2B,519184,Ben Revere,Michael McKenry,1,2,3,False,2015-05-30,Stolen,2B,2015
1B,2B,Stolen Base 2B,571740,Billy Hamilton,Michael McKenry,1,5,3,False,2015-05-27,Stolen,2B,2015
1B,2B,Stolen Base 2B,453923,Grégor Blanco,Michael McKenry,5,3,9,True,2015-05-23,Stolen,2B,2015
1B,2B,Stolen Base 2B,596748,Maikel Franco,Michael McKenry,0,0,2,True,2015-05-21,Stolen,2B,2015
1B,2B,Stolen Base 2B,520471,Freddy Galvis,Michael McKenry,0,0,3,True,2015-05-21,Stolen,2B,2015
1B,2B,Stolen Base 2B,519184,Ben Revere,Michael McKenry,1,1,3,True,2015-05-18,Stolen,2B,2015
1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,Michael McKenry,1,4,5,True,2015-05-06,Stolen,2B,2015
2B,3B,Stolen Base 3B,431094,Aaron Hill,Michael McKenry,1,5,8,True,2015-05-06,Stolen,3B,2015
1B,2B,Stolen Base 2B,488912,Tuffy Gosewisch,Michael McKenry,1,5,8,True,2015-05-06,Stolen,2B,2015
1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,Michael McKenry,1,4,5,True,2015-05-05,Stolen,2B,2015
2B,3B,Stolen Base 3B,431094,Aaron Hill,Michael McKenry,1,5,8,True,2015-05-05,Stolen,3B,2015
1B,2B,Stolen Base 2B,488912,Tuffy Gosewisch,Michael McKenry,1,5,8,True,2015-05-05,Stolen,2B,2015
1B,2B,Stolen Base 2B,461314,Matt Kemp,Michael McKenry,2,3,4,False,2015-05-03,Stolen,2B,2015
1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,Michael McKenry,0,3,1,False,2015-04-27,Stolen,2B,2015
1B,2B,Stolen Base 2B,453923,Grégor Blanco,Michael McKenry,5,3,9,True,2015-04-26,Stolen,2B,2015
2B,,Caught Stealing 3B,592626,Joc Pederson,Michael McKenry,2,0,2,False,2015-04-19,Caught,3B,2015
1B,2B,Stolen Base 2B,493114,Norichika Aoki,Michael McKenry,0,3,1,False,2015-04-15,Stolen,2B,2015
1B,2B,Stolen Base 2B,434636,Ángel Pagán,Michael McKenry,1,3,1,False,2015-04-15,Stolen,2B,2015
1B,2B,Stolen Base 2B,570489,Arismendy Alcántara,Michael McKenry,4,2,5,True,2015-04-12,Stolen,2B,2015
2B,3B,Stolen Base 3B,458085,Chris Coghlan,Michael McKenry,5,3,6,True,2015-04-12,Stolen,3B,2015
1B,2B,Stolen Base 2B,451594,Dexter Fowler,Michael McKenry,5,3,7,True,2015-04-12,Stolen,2B,2015
1B,2B,Stolen Base 2B,624577,Yasiel Puig,Michael McKenry,2,2,5,False,2014-09-27,Stolen,2B,2014
1B,2B,Stolen Base 2B,475100,Scott Van Slyke,Michael McKenry,3,2,5,False,2014-09-27,Stolen,2B,2014
2B,3B,Stolen Base 3B,475100,Scott Van Slyke,Michael McKenry,6,5,12,False,2014-09-27,Stolen,3B,2014
1B,2B,Stolen Base 2B,605486,Cory Spangenberg,Michael McKenry,1,0,7,False,2014-09-22,Stolen,2B,2014
1B,2B,Stolen Base 2B,542642,Rymer Liriano,Michael McKenry,6,2,6,True,2014-09-06,Stolen,2B,2014
1B,2B,Stolen Base 2B,460060,Cliff Pennington,Michael McKenry,0,0,1,False,2014-08-30,Stolen,2B,2014
1B,,Caught Stealing 2B,471083,Miguel Montero,Michael McKenry,0,0,2,False,2014-08-29,Caught,2B,2014
2B,,Caught Stealing 3B,493114,Norichika Aoki,Michael McKenry,1,1,5,True,2014-08-19,Caught,3B,2014
1B,,Caught Stealing 2B,455126,Chris Nelson,Michael McKenry,5,3,8,False,2014-08-13,Caught,2B,2014
3B,score,Stolen Base Home,444482,David Peralta,Michael McKenry,5,1,7,False,2014-08-08,Stolen,Home,2014
1B,2B,Stolen Base 2B,516770,Starlin Castro,Michael McKenry,3,4,6,True,2014-08-06,Stolen,2B,2014
1B,2B,Stolen Base 2B,502110,J.D. Martinez,Michael McKenry,1,2,2,False,2014-08-02,Stolen,2B,2014
1B,2B,Stolen Base 2B,452655,Denard Span,Michael McKenry,3,1,3,True,2014-07-23,Stolen,2B,2014
2B,3B,Stolen Base 3B,457787,Danny Espinosa,Michael McKenry,3,1,5,True,2014-07-23,Stolen,3B,2014
1B,2B,Stolen Base 2B,474568,Jordy Mercer,Michael McKenry,2,3,6,False,2014-07-20,Stolen,2B,2014
1B,2B,Stolen Base 2B,543281,Josh Harrison,Michael McKenry,4,3,7,False,2014-07-20,Stolen,2B,2014
1B,,Caught Stealing 2B,457705,Andrew McCutchen,Michael McKenry,4,3,7,False,2014-07-20,Caught,2B,2014
1B,2B,Stolen Base 2B,543281,Josh Harrison,Michael McKenry,5,3,8,False,2014-07-20,Stolen,2B,2014
1B,2B,Stolen Base 2B,457705,Andrew McCutchen,Michael McKenry,5,3,8,False,2014-07-20,Stolen,2B,2014
2B,3B,Stolen Base 3B,506560,Alexi Amarista,Michael McKenry,1,1,5,True,2014-07-07,Stolen,3B,2014
1B,2B,Stolen Base 2B,506560,Alexi Amarista,Michael McKenry,1,6,8,True,2014-07-07,Stolen,2B,2014
1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,Michael McKenry,0,3,5,True,2014-07-04,Stolen,2B,2014
1B,2B,Stolen Base 2B,434670,Hanley Ramirez,Michael McKenry,0,6,5,True,2014-07-04,Stolen,2B,2014
1B,2B,Stolen Base 2B,543685,Anthony Rendon,Michael McKenry,2,3,4,False,2014-07-02,Stolen,2B,2014
1B,2B,Stolen Base 2B,133380,Aramis Ramirez,Michael McKenry,2,5,4,False,2014-06-29,Stolen,2B,2014
2B,3B,Stolen Base 3B,133380,Aramis Ramirez,Michael McKenry,4,8,6,False,2014-06-29,Stolen,3B,2014
1B,,Caught Stealing 2B,460576,Carlos Gómez,Michael McKenry,2,1,8,False,2014-06-27,Caught,2B,2014
1B,2B,Stolen Base 2B,460576,Carlos Gómez,Michael McKenry,5,4,7,False,2014-06-26,Stolen,2B,2014
1B,2B,Stolen Base 2B,460075,Ryan Braun,Michael McKenry,7,4,8,False,2014-06-26,Stolen,2B,2014
1B,2B,Stolen Base 2B,502125,Tyler Colvin,Michael McKenry,0,0,2,False,2014-06-15,Stolen,2B,2014
1B,2B,Stolen Base 2B,425834,B.J. Upton,Michael McKenry,0,0,4,True,2014-06-09,Stolen,2B,2014
1B,2B,Stolen Base 2B,434670,Hanley Ramirez,Michael McKenry,3,4,7,True,2014-06-07,Stolen,2B,2014
1B,2B,Stolen Base 2B,408210,Chone Figgins,Michael McKenry,4,4,9,True,2014-06-07,Stolen,2B,2014
1B,2B,Stolen Base 2B,434670,Hanley Ramirez,Michael McKenry,0,2,3,True,2014-06-06,Stolen,2B,2014
1B,2B,Stolen Base 2B,434670,Hanley Ramirez,Michael McKenry,0,4,5,True,2014-06-06,Stolen,2B,2014
1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,Michael McKenry,0,6,6,True,2014-06-06,Stolen,2B,2014
1B,2B,Stolen Base 2B,624577,Yasiel Puig,Michael McKenry,2,6,9,True,2014-06-06,Stolen,2B,2014
1B,2B,Stolen Base 2B,571740,Billy Hamilton,Michael McKenry,3,1,5,False,2014-05-11,Stolen,2B,2014
2B,3B,Stolen Base 3B,547982,Leonys Martin,Michael McKenry,2,0,2,False,2014-05-08,Stolen,3B,2014
1B,2B,Stolen Base 2B,462101,Elvis Andrus,Michael McKenry,3,0,6,False,2014-05-08,Stolen,2B,2014
1B,2B,Stolen Base 2B,455759,Chris Young,Michael McKenry,0,4,5,True,2014-05-04,Stolen,2B,2014
1B,2B,Stolen Base 2B,474865,Julio Borbon,Michael McKenry,0,0,1,False,2013-07-06,Stolen,2B,2013
1B,2B,Stolen Base 2B,474865,Julio Borbon,Michael McKenry,2,1,5,False,2013-07-06,Stolen,2B,2013
1B,2B,Stolen Base 2B,460576,Carlos Gómez,Michael McKenry,0,0,1,True,2013-06-30,Stolen,2B,2013
1B,2B,Stolen Base 2B,545361,Mike Trout,Michael McKenry,5,1,2,False,2013-06-23,Stolen,2B,2013
1B,2B,Stolen Base 2B,543776,JB Shuck,Michael McKenry,6,3,4,False,2013-06-23,Stolen,2B,2013
1B,2B,Stolen Base 2B,543776,JB Shuck,Michael McKenry,6,3,6,False,2013-06-23,Stolen,2B,2013
1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,Michael McKenry,0,0,1,False,2013-06-20,Stolen,2B,2013
1B,,Caught Stealing 2B,458015,Joey Votto,Michael McKenry,1,0,1,False,2013-06-20,Caught,2B,2013
1B,,Caught Stealing 2B,425783,Shin-Soo Choo,Michael McKenry,1,1,3,False,2013-06-20,Caught,2B,2013
1B,2B,Stolen Base 2B,624577,Yasiel Puig,Michael McKenry,2,0,2,True,2013-06-16,Stolen,2B,2013
1B,2B,Stolen Base 2B,453923,Grégor Blanco,Michael McKenry,0,2,2,True,2013-06-13,Stolen,2B,2013
1B,2B,Stolen Base 2B,452254,Hunter Pence,Michael McKenry,0,2,3,True,2013-06-13,Stolen,2B,2013
1B,2B,Stolen Base 2B,592743,Andrelton Simmons,Michael McKenry,0,0,1,False,2013-06-04,Stolen,2B,2013
1B,2B,Stolen Base 2B,408252,Brandon Phillips,Michael McKenry,0,2,8,True,2013-05-31,Stolen,2B,2013
1B,,Caught Stealing 2B,488681,Brandon Barnes,Michael McKenry,0,0,3,True,2013-05-19,Caught,2B,2013
1B,2B,Stolen Base 2B,516416,Jean Segura,Michael McKenry,0,1,1,True,2013-05-13,Stolen,2B,2013
1B,2B,Stolen Base 2B,460576,Carlos Gómez,Michael McKenry,0,1,1,True,2013-05-13,Stolen,2B,2013
1B,2B,Stolen Base 2B,516416,Jean Segura,Michael McKenry,0,1,3,True,2013-05-13,Stolen,2B,2013
2B,3B,Stolen Base 3B,493114,Norichika Aoki,Michael McKenry,0,3,5,True,2013-05-13,Stolen,3B,2013
1B,2B,Stolen Base 2B,516416,Jean Segura,Michael McKenry,0,3,5,True,2013-05-13,Stolen,2B,2013
1B,2B,Stolen Base 2B,493114,Norichika Aoki,Michael McKenry,0,4,7,True,2013-05-13,Stolen,2B,2013
1B,2B,Stolen Base 2B,407833,John Buck,Michael McKenry,1,0,2,False,2013-05-12,Stolen,2B,2013
1B,2B,Stolen Base 2B,488689,Mike Baxter,Michael McKenry,2,2,7,False,2013-05-12,Stolen,2B,2013
2B,3B,Stolen Base 3B,488689,Mike Baxter,Michael McKenry,2,2,7,False,2013-05-12,Stolen,3B,2013
1B,2B,Stolen Base 2B,431151,David Wright,Michael McKenry,2,3,8,False,2013-05-12,Stolen,2B,2013
1B,2B,Stolen Base 2B,459431,Michael Saunders,Michael McKenry,1,1,6,True,2013-05-08,Stolen,2B,2013
1B,2B,Stolen Base 2B,459431,Michael Saunders,Michael McKenry,2,0,3,True,2013-05-07,Stolen,2B,2013
1B,2B,Stolen Base 2B,452655,Denard Span,Michael McKenry,1,1,3,True,2013-05-05,Stolen,2B,2013
1B,2B,Stolen Base 2B,435622,Ian Desmond,Michael McKenry,1,3,5,True,2013-05-05,Stolen,2B,2013
1B,2B,Stolen Base 2B,516416,Jean Segura,Michael McKenry,1,0,1,False,2013-05-01,Stolen,2B,2013
1B,2B,Stolen Base 2B,518960,Jonathan Lucroy,Michael McKenry,1,0,1,False,2013-05-01,Stolen,2B,2013
1B,2B,Stolen Base 2B,460075,Ryan Braun,Michael McKenry,1,1,3,False,2013-05-01,Stolen,2B,2013
1B,2B,Stolen Base 2B,501981,Khris Davis,Michael McKenry,3,2,7,False,2013-05-01,Stolen,2B,2013
1B,,Caught Stealing 2B,424324,Cliff Lee,Michael McKenry,1,0,5,False,2013-04-25,Caught,2B,2013
1B,2B,Stolen Base 2B,400284,Chase Utley,Michael McKenry,2,1,6,False,2013-04-25,Stolen,2B,2013
1B,2B,Stolen Base 2B,502317,Chris Heisey,Michael McKenry,0,2,2,True,2013-04-14,Stolen,2B,2013
1B,2B,Stolen Base 2B,453943,Todd Frazier,Michael McKenry,0,4,3,True,2013-04-14,Stolen,2B,2013
1B,2B,Stolen Base 2B,458015,Joey Votto,Michael McKenry,0,5,5,True,2013-04-14,Stolen,2B,2013
2B,3B,Stolen Base 3B,572041,AJ Pollock,Michael McKenry,1,0,1,False,2013-04-10,Stolen,3B,2013
1B,2B,Stolen Base 2B,346857,Nick Punto,Michael McKenry,5,2,7,False,2013-04-07,Stolen,2B,2013
1B,2B,Stolen Base 2B,514913,Rubén Tejada,Michael McKenry,1,0,3,False,2012-09-26,Stolen,2B,2012
2B,3B,Stolen Base 3B,400083,Andres Torres,Michael McKenry,5,0,4,False,2012-09-26,Stolen,3B,2012
1B,2B,Stolen Base 2B,502517,Daniel Murphy,Michael McKenry,0,0,1,False,2012-09-24,Stolen,2B,2012
1B,,Caught Stealing 2B,514913,Rubén Tejada,Michael McKenry,2,0,4,False,2012-09-24,Caught,2B,2012
1B,,Caught Stealing 2B,514888,Jose Altuve,Michael McKenry,0,0,1,False,2012-09-22,Caught,2B,2012
1B,2B,Stolen Base 2B,460022,Tyler Greene,Michael McKenry,4,1,8,False,2012-09-22,Stolen,2B,2012
2B,3B,Stolen Base 3B,514888,Jose Altuve,Michael McKenry,3,0,3,False,2012-09-21,Stolen,3B,2012
1B,2B,Stolen Base 2B,460131,Brian Bogusevic,Michael McKenry,5,0,6,False,2012-09-21,Stolen,2B,2012
1B,2B,Stolen Base 2B,460576,Carlos Gómez,Michael McKenry,0,1,2,True,2012-09-19,Stolen,2B,2012
2B,,Caught Stealing 3B,460576,Carlos Gómez,Michael McKenry,0,1,2,True,2012-09-19,Caught,3B,2012
