Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,668731,Akil Baddoo,Bo Naylor,0,0,3,False,2023-09-30,Stolen,2B,2023
1B,2B,Stolen Base 2B,678009,Parker Meadows,Bo Naylor,3,0,7,False,2023-09-30,Stolen,2B,2023
1B,2B,Stolen Base 2B,681481,Kerry Carpenter,Bo Naylor,4,0,7,False,2023-09-30,Stolen,2B,2023
1B,2B,Stolen Base 2B,666181,Will Benson,Bo Naylor,6,5,4,True,2023-09-26,Stolen,2B,2023
1B,2B,Stolen Base 2B,663697,Jonathan India,Bo Naylor,6,5,4,True,2023-09-26,Stolen,2B,2023
1B,2B,Stolen Base 2B,571912,Luke Maile,Bo Naylor,7,8,5,True,2023-09-26,Stolen,2B,2023
1B,2B,Stolen Base 2B,666181,Will Benson,Bo Naylor,7,9,7,True,2023-09-26,Stolen,2B,2023
1B,,Caught Stealing 2B,656413,Stuart Fairchild,Bo Naylor,7,9,9,True,2023-09-26,Caught,2B,2023
1B,,Caught Stealing 2B,658668,Edward Olivares,Bo Naylor,2,0,1,False,2023-09-19,Caught,2B,2023
1B,2B,Stolen Base 2B,679845,Nick Loftin,Bo Naylor,6,2,5,False,2023-09-19,Stolen,2B,2023
1B,2B,Stolen Base 2B,677951,Bobby Witt Jr.,Bo Naylor,1,2,3,False,2023-09-18,Stolen,2B,2023
1B,2B,Stolen Base 2B,666165,Blake Sabol,Bo Naylor,5,5,9,False,2023-09-13,Stolen,2B,2023
1B,2B,Stolen Base 2B,642731,Thairo Estrada,Bo Naylor,1,2,3,False,2023-09-11,Stolen,2B,2023
1B,2B,Stolen Base 2B,666165,Blake Sabol,Bo Naylor,5,4,10,False,2023-09-11,Stolen,2B,2023
1B,,Caught Stealing 2B,677941,Jordyn Adams,Bo Naylor,2,1,8,False,2023-09-10,Caught,2B,2023
1B,2B,Stolen Base 2B,677941,Jordyn Adams,Bo Naylor,3,4,6,False,2023-09-08,Stolen,2B,2023
1B,2B,Stolen Base 2B,670764,Taylor Walls,Bo Naylor,0,0,3,True,2023-09-03,Stolen,2B,2023
1B,2B,Stolen Base 2B,642350,Jose Siri,Bo Naylor,2,3,8,True,2023-09-03,Stolen,2B,2023
1B,2B,Stolen Base 2B,664040,Brandon Lowe,Bo Naylor,2,5,9,True,2023-09-03,Stolen,2B,2023
1B,2B,Stolen Base 2B,666139,Josh Lowe,Bo Naylor,5,6,11,True,2023-09-02,Stolen,2B,2023
2B,3B,Stolen Base 3B,572191,Michael A. Taylor,Bo Naylor,10,6,8,False,2023-08-28,Stolen,3B,2023
1B,2B,Stolen Base 2B,543807,George Springer,Bo Naylor,5,2,5,False,2023-08-26,Stolen,2B,2023
1B,,Caught Stealing 2B,662139,Daulton Varsho,Bo Naylor,8,3,7,False,2023-08-26,Caught,2B,2023
1B,2B,Stolen Base 2B,605141,Mookie Betts,Bo Naylor,0,0,1,True,2023-08-22,Stolen,2B,2023
1B,2B,Stolen Base 2B,605141,Mookie Betts,Bo Naylor,0,3,3,True,2023-08-22,Stolen,2B,2023
1B,2B,Stolen Base 2B,518692,Freddie Freeman,Bo Naylor,0,3,3,True,2023-08-22,Stolen,2B,2023
1B,2B,Stolen Base 2B,656716,Zach McKinstry,Bo Naylor,3,4,9,True,2023-08-19,Stolen,2B,2023
1B,2B,Stolen Base 2B,595879,Javier Báez,Bo Naylor,0,1,7,True,2023-08-18,Stolen,2B,2023
1B,2B,Stolen Base 2B,679529,Spencer Torkelson,Bo Naylor,1,3,8,True,2023-08-18,Stolen,2B,2023
1B,2B,Stolen Base 2B,595879,Javier Báez,Bo Naylor,0,1,7,True,2023-08-17,Stolen,2B,2023
