Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,,Caught Stealing 2B,468429,Jose Constanza,Mike Nickeas,2,0,7,False,2012-09-29,Caught,2B,2012
1B,,Caught Stealing 2B,516782,Starling Marte,Mike Nickeas,5,0,6,True,2012-09-26,Caught,2B,2012
1B,2B,Stolen Base 2B,334393,Juan Pierre,Mike Nickeas,0,0,4,True,2012-07-04,Stolen,2B,2012
1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,Mike Nickeas,3,3,5,False,2012-07-01,Stolen,2B,2012
1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,Mike Nickeas,4,3,7,False,2012-07-01,Stolen,2B,2012
2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,Mike Nickeas,4,3,7,False,2012-07-01,Stolen,3B,2012
2B,,Caught Stealing 3B,461882,Jesus Guzman,Mike Nickeas,2,0,7,True,2012-05-27,Caught,3B,2012
1B,2B,Stolen Base 2B,457705,Andrew McCutchen,Mike Nickeas,2,3,8,False,2012-05-22,Stolen,2B,2012
1B,2B,Stolen Base 2B,430637,Kelly Johnson,Mike Nickeas,4,1,2,False,2012-05-18,Stolen,2B,2012
2B,3B,Stolen Base 3B,430832,José Bautista,Mike Nickeas,5,1,2,False,2012-05-18,Stolen,3B,2012
1B,2B,Stolen Base 2B,460075,Ryan Braun,Mike Nickeas,3,0,9,True,2012-05-14,Stolen,2B,2012
1B,2B,Stolen Base 2B,408314,José Reyes,Mike Nickeas,2,2,7,False,2012-05-13,Stolen,2B,2012
1B,2B,Stolen Base 2B,408299,Omar Infante,Mike Nickeas,3,0,1,False,2012-05-11,Stolen,2B,2012
1B,2B,Stolen Base 2B,466988,Emilio Bonifácio,Mike Nickeas,3,1,5,False,2012-05-11,Stolen,2B,2012
1B,2B,Stolen Base 2B,466988,Emilio Bonifácio,Mike Nickeas,5,5,9,False,2012-05-11,Stolen,2B,2012
1B,2B,Stolen Base 2B,334393,Juan Pierre,Mike Nickeas,0,0,1,False,2012-05-08,Stolen,2B,2012
1B,2B,Stolen Base 2B,434681,Pete Orr,Mike Nickeas,3,0,2,False,2012-05-08,Stolen,2B,2012
1B,2B,Stolen Base 2B,217100,Willie Bloomquist,Mike Nickeas,4,3,9,True,2012-05-05,Stolen,2B,2012
1B,2B,Stolen Base 2B,453923,Grégor Blanco,Mike Nickeas,0,0,1,True,2012-04-23,Stolen,2B,2012
1B,2B,Stolen Base 2B,453923,Grégor Blanco,Mike Nickeas,0,0,1,True,2012-04-22,Stolen,2B,2012
2B,3B,Stolen Base 3B,276519,Jimmy Rollins,Mike Nickeas,1,2,1,False,2012-04-15,Stolen,3B,2012
1B,2B,Stolen Base 2B,452254,Hunter Pence,Mike Nickeas,1,2,1,False,2012-04-15,Stolen,2B,2012
2B,,Caught Stealing 3B,334393,Juan Pierre,Mike Nickeas,1,2,4,False,2012-04-15,Caught,3B,2012
2B,3B,Stolen Base 3B,518792,Jason Heyward,Mike Nickeas,7,4,7,True,2012-04-08,Stolen,3B,2012
2B,,Caught Stealing 3B,408299,Omar Infante,Mike Nickeas,0,1,3,False,2011-09-07,Caught,3B,2011
1B,2B,Stolen Base 2B,150029,Jayson Werth,Mike Nickeas,3,2,5,False,2011-09-04,Stolen,2B,2011
1B,2B,Stolen Base 2B,457787,Danny Espinosa,Mike Nickeas,3,6,8,False,2011-09-04,Stolen,2B,2011
1B,2B,Stolen Base 2B,466988,Emilio Bonifácio,Mike Nickeas,0,1,3,True,2011-08-02,Stolen,2B,2011
1B,,Caught Stealing 2B,276547,Dewayne Wise,Mike Nickeas,3,2,7,True,2011-08-02,Caught,2B,2011
1B,,Caught Stealing 2B,455759,Chris Young,Mike Nickeas,0,0,3,True,2011-04-22,Caught,2B,2011
2B,3B,Stolen Base 3B,445988,Martín Prado,Mike Nickeas,2,0,3,False,2011-04-16,Stolen,3B,2011
2B,3B,Stolen Base 3B,445988,Martín Prado,Mike Nickeas,2,0,3,False,2011-04-15,Stolen,3B,2011
1B,2B,Stolen Base 2B,471865,Carlos González,Mike Nickeas,2,2,3,True,2011-04-14,Stolen,2B,2011
1B,2B,Stolen Base 2B,471865,Carlos González,Mike Nickeas,2,2,3,True,2011-04-12,Stolen,2B,2011
1B,2B,Stolen Base 2B,276519,Jimmy Rollins,Mike Nickeas,0,0,1,False,2011-04-05,Stolen,2B,2011
1B,2B,Stolen Base 2B,407832,Wilson Valdez,Mike Nickeas,0,6,5,False,2011-04-05,Stolen,2B,2011
