Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,459964,Matt Joyce,Shawn Zarraga,1,0,1,False,2015-04-02,Stolen,2B,2015
1B,2B,Stolen Base 2B,545361,Mike Trout,Shawn Zarraga,1,0,3,False,2015-04-02,Stolen,2B,2015
