Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,150020,Jerry Hairston,Joe Oliver,0,1,2,True,2001-06-05,Stolen,2B,2001
1B,2B,Stolen Base 2B,150239,Terrence Long,Joe Oliver,0,0,2,False,2001-05-16,Stolen,2B,2001
2B,3B,Stolen Base 3B,116338,Torii Hunter,Joe Oliver,0,3,4,True,2001-05-10,Stolen,3B,2001
1B,2B,Stolen Base 2B,150217,Cristian Guzman,Joe Oliver,4,5,10,True,2001-05-10,Stolen,2B,2001
1B,2B,Stolen Base 2B,111234,Mike Bordick,Joe Oliver,0,0,1,False,2001-05-03,Stolen,2B,2001
1B,2B,Stolen Base 2B,113291,Delino DeShields,Joe Oliver,5,7,8,False,2001-05-03,Stolen,2B,2001
2B,3B,Stolen Base 3B,123173,Miguel Tejada,Joe Oliver,0,0,2,True,2001-04-28,Stolen,3B,2001
1B,2B,Stolen Base 2B,136866,Carlos Febles,Joe Oliver,3,5,4,False,2001-04-11,Stolen,2B,2001
1B,2B,Stolen Base 2B,121663,Rey Sanchez,Joe Oliver,4,5,5,False,2001-04-11,Stolen,2B,2001
1B,,Caught Stealing 2B,240494,Mark Quinn,Joe Oliver,1,3,2,False,2001-04-10,Caught,2B,2001
1B,2B,Stolen Base 2B,150472,Ryan Freel,Joe Oliver,0,2,3,True,2001-04-06,Stolen,2B,2001
2B,3B,Stolen Base 3B,150472,Ryan Freel,Joe Oliver,0,2,3,True,2001-04-06,Stolen,3B,2001
1B,2B,Stolen Base 2B,115079,Scarborough Green,Joe Oliver,0,0,1,True,2000-09-28,Stolen,2B,2000
2B,3B,Stolen Base 3B,115079,Scarborough Green,Joe Oliver,0,4,2,True,2000-09-28,Stolen,3B,2000
1B,2B,Stolen Base 2B,115079,Scarborough Green,Joe Oliver,5,4,5,True,2000-09-28,Stolen,2B,2000
1B,2B,Stolen Base 2B,115079,Scarborough Green,Joe Oliver,5,6,6,True,2000-09-28,Stolen,2B,2000
1B,2B,Stolen Base 2B,112381,Royce Clayton,Joe Oliver,5,7,6,True,2000-09-28,Stolen,2B,2000
1B,2B,Stolen Base 2B,115079,Scarborough Green,Joe Oliver,6,10,7,True,2000-09-28,Stolen,2B,2000
1B,2B,Stolen Base 2B,112963,Chad Curtis,Joe Oliver,2,2,3,True,2000-09-27,Stolen,2B,2000
1B,2B,Stolen Base 2B,112381,Royce Clayton,Joe Oliver,0,0,1,True,2000-09-26,Stolen,2B,2000
1B,,Caught Stealing 2B,133342,Ricky Ledee,Joe Oliver,3,0,4,True,2000-09-26,Caught,2B,2000
3B,,Caught Stealing Home,122644,Matt Stairs,Joe Oliver,2,5,6,True,2000-09-21,Caught,Home,2000
1B,,Caught Stealing 2B,124314,Gerald Williams,Joe Oliver,3,3,7,False,2000-09-18,Caught,2B,2000
1B,2B,Stolen Base 2B,110229,Brady Anderson,Joe Oliver,0,0,5,False,2000-09-17,Stolen,2B,2000
1B,2B,Stolen Base 2B,116248,Trenidad Hubbard,Joe Oliver,1,3,9,False,2000-09-17,Stolen,2B,2000
1B,2B,Stolen Base 2B,136860,Carlos Beltrán,Joe Oliver,0,0,6,True,2000-09-13,Stolen,2B,2000
1B,2B,Stolen Base 2B,113028,Johnny Damon,Joe Oliver,1,1,11,True,2000-09-13,Stolen,2B,2000
1B,2B,Stolen Base 2B,116000,Denny Hocking,Joe Oliver,1,0,3,True,2000-09-08,Stolen,2B,2000
1B,2B,Stolen Base 2B,112903,José Cruz Jr.,Joe Oliver,3,3,6,False,2000-09-05,Stolen,2B,2000
1B,2B,Stolen Base 2B,150334,Chris Singleton,Joe Oliver,0,1,5,True,2000-08-27,Stolen,2B,2000
1B,2B,Stolen Base 2B,115017,Tony Graffanino,Joe Oliver,1,1,6,True,2000-08-27,Stolen,2B,2000
1B,2B,Stolen Base 2B,120440,Herbert Perry,Joe Oliver,1,2,9,True,2000-08-27,Stolen,2B,2000
1B,2B,Stolen Base 2B,115915,Bobby Higginson,Joe Oliver,3,2,3,False,2000-08-24,Stolen,2B,2000
1B,2B,Stolen Base 2B,110183,Roberto Alomar,Joe Oliver,7,2,7,False,2000-08-19,Stolen,2B,2000
1B,2B,Stolen Base 2B,150334,Chris Singleton,Joe Oliver,1,4,5,False,2000-08-10,Stolen,2B,2000
1B,2B,Stolen Base 2B,120028,Paul O'Neill,Joe Oliver,3,3,1,False,2000-08-04,Stolen,2B,2000
2B,3B,Stolen Base 3B,118362,Tino Martinez,Joe Oliver,5,4,3,False,2000-08-04,Stolen,3B,2000
1B,,Caught Stealing 2B,122784,Shannon Stewart,Joe Oliver,0,0,3,True,2000-07-29,Caught,2B,2000
1B,2B,Stolen Base 2B,111792,Homer Bush,Joe Oliver,5,5,10,True,2000-07-29,Stolen,2B,2000
1B,,Caught Stealing 2B,236427,Frank Menechino,Joe Oliver,4,4,7,True,2000-07-25,Caught,2B,2000
2B,3B,Stolen Base 3B,123690,Randy Velarde,Joe Oliver,3,1,8,False,2000-07-20,Stolen,3B,2000
1B,2B,Stolen Base 2B,114135,Steve Finley,Joe Oliver,0,2,5,False,2000-07-18,Stolen,2B,2000
2B,3B,Stolen Base 3B,116423,Damian Jackson,Joe Oliver,2,4,6,False,2000-07-14,Stolen,3B,2000
1B,2B,Stolen Base 2B,111214,Bret Boone,Joe Oliver,0,1,5,False,2000-07-13,Stolen,2B,2000
1B,,Caught Stealing 2B,113889,Darin Erstad,Joe Oliver,0,0,1,False,2000-07-06,Caught,2B,2000
1B,2B,Stolen Base 2B,114768,Benji Gil,Joe Oliver,0,2,1,False,2000-07-05,Stolen,2B,2000
1B,2B,Stolen Base 2B,113889,Darin Erstad,Joe Oliver,4,6,9,False,2000-07-05,Stolen,2B,2000
2B,3B,Stolen Base 3B,132200,Justin Baughman,Joe Oliver,2,7,5,False,2000-07-03,Stolen,3B,2000
1B,2B,Stolen Base 2B,121358,Ivan Rodriguez,Joe Oliver,0,1,4,False,2000-07-02,Stolen,2B,2000
2B,3B,Stolen Base 3B,114768,Benji Gil,Joe Oliver,0,0,1,True,2000-06-28,Stolen,3B,2000
