Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,593643,Hanser Alberto,Christian Vázquez,0,0,1,True,2020-09-24,Stolen,2B,2020
1B,2B,Stolen Base 2B,656775,Cedric Mullins,Christian Vázquez,3,1,3,True,2020-09-22,Stolen,2B,2020
1B,2B,Stolen Base 2B,656509,Monte Harrison,Christian Vázquez,6,1,4,False,2020-09-16,Stolen,2B,2020
1B,2B,Stolen Base 2B,664040,Brandon Lowe,Christian Vázquez,0,0,1,False,2020-09-11,Stolen,2B,2020
2B,3B,Stolen Base 3B,621563,Joey Wendle,Christian Vázquez,2,0,3,False,2020-09-11,Stolen,3B,2020
1B,2B,Stolen Base 2B,664040,Brandon Lowe,Christian Vázquez,2,0,3,False,2020-09-11,Stolen,2B,2020
2B,,Caught Stealing 3B,622534,Manuel Margot,Christian Vázquez,0,0,1,False,2020-09-10,Caught,3B,2020
1B,2B,Stolen Base 2B,622534,Manuel Margot,Christian Vázquez,3,3,5,False,2020-09-10,Stolen,2B,2020
1B,2B,Stolen Base 2B,622534,Manuel Margot,Christian Vázquez,3,4,9,False,2020-09-10,Stolen,2B,2020
1B,2B,Stolen Base 2B,544369,Didi Gregorius,Christian Vázquez,4,5,7,False,2020-09-08,Stolen,2B,2020
1B,,Caught Stealing 2B,607208,Trea Turner,Christian Vázquez,1,6,4,True,2020-08-28,Caught,2B,2020
3B,score,Caught Stealing 2B,645302,Victor Robles,Christian Vázquez,1,6,4,True,2020-08-28,Caught,2B,2020
1B,2B,Stolen Base 2B,666971,Lourdes Gurriel Jr.,Christian Vázquez,2,0,2,False,2020-08-26,Stolen,2B,2020
1B,,Caught Stealing 2B,623205,Andrew Velazquez,Christian Vázquez,3,3,8,False,2020-08-22,Caught,2B,2020
2B,3B,Stolen Base 3B,458731,Brett Gardner,Christian Vázquez,8,3,6,False,2020-08-15,Stolen,3B,2020
1B,2B,Stolen Base 2B,458731,Brett Gardner,Christian Vázquez,2,1,4,False,2020-08-14,Stolen,2B,2020
1B,2B,Stolen Base 2B,666182,Bo Bichette,Christian Vázquez,0,0,1,True,2020-08-08,Stolen,2B,2020
1B,,Caught Stealing 2B,545341,Randal Grichuk,Christian Vázquez,1,1,2,True,2020-08-07,Caught,2B,2020
1B,2B,Stolen Base 2B,546990,Anthony Alford,Christian Vázquez,4,3,8,True,2020-08-07,Stolen,2B,2020
2B,3B,Stolen Base 3B,546990,Anthony Alford,Christian Vázquez,4,3,8,True,2020-08-07,Stolen,3B,2020
1B,2B,Stolen Base 2B,621563,Joey Wendle,Christian Vázquez,4,1,6,False,2020-08-04,Stolen,2B,2020
1B,2B,Stolen Base 2B,570482,Gio Urshela,Christian Vázquez,5,2,4,False,2020-08-01,Stolen,2B,2020
1B,2B,Stolen Base 2B,643565,Mike Tauchman,Christian Vázquez,5,2,5,False,2020-08-01,Stolen,2B,2020
1B,2B,Stolen Base 2B,643565,Mike Tauchman,Christian Vázquez,5,2,8,False,2020-08-01,Stolen,2B,2020
1B,,Caught Stealing 2B,519317,Giancarlo Stanton,Christian Vázquez,3,1,7,False,2020-07-31,Caught,2B,2020
1B,,Caught Stealing 2B,624424,Michael Conforto,Christian Vázquez,0,1,2,False,2020-07-30,Caught,2B,2020
1B,2B,Stolen Base 2B,665926,Andrés Giménez,Christian Vázquez,2,3,7,False,2020-07-30,Stolen,2B,2020
1B,2B,Stolen Base 2B,641477,Ryan Cordell,Christian Vázquez,2,3,8,False,2020-07-30,Stolen,2B,2020
1B,,Caught Stealing 2B,669720,Austin Hays,Christian Vázquez,2,6,6,True,2020-07-26,Caught,2B,2020
1B,,Caught Stealing 2B,669720,Austin Hays,Christian Vázquez,6,2,7,False,2021-09-30,Caught,2B,2021
1B,,Caught Stealing 2B,642180,Tyler Wade,Christian Vázquez,3,2,8,True,2021-09-26,Caught,2B,2021
1B,,Caught Stealing 2B,642180,Tyler Wade,Christian Vázquez,3,6,9,True,2021-09-26,Caught,2B,2021
1B,,Caught Stealing 2B,650402,Gleyber Torres,Christian Vázquez,3,8,9,True,2021-09-24,Caught,2B,2021
1B,2B,Stolen Base 2B,595879,Javier Báez,Christian Vázquez,2,1,2,True,2021-09-22,Stolen,2B,2021
1B,2B,Stolen Base 2B,543510,James McCann,Christian Vázquez,6,3,9,True,2021-09-21,Stolen,2B,2021
1B,2B,Stolen Base 2B,656775,Cedric Mullins,Christian Vázquez,3,3,2,True,2021-09-18,Stolen,2B,2021
2B,3B,Stolen Base 3B,656775,Cedric Mullins,Christian Vázquez,3,3,2,True,2021-09-18,Stolen,3B,2021
1B,2B,Stolen Base 2B,672284,Jarred Kelenic,Christian Vázquez,3,3,5,False,2021-09-15,Stolen,2B,2021
1B,2B,Stolen Base 2B,641343,Jake Bauers,Christian Vázquez,3,3,9,False,2021-09-15,Stolen,2B,2021
2B,3B,Stolen Base 3B,665926,Andrés Giménez,Christian Vázquez,0,0,6,True,2021-09-04,Stolen,3B,2021
