Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,457705,Andrew McCutchen,Raffy Lopez,1,3,7,False,2018-06-22,Stolen,2B,2018
1B,2B,Stolen Base 2B,543760,Marcus Semien,Raffy Lopez,2,4,10,True,2018-06-19,Stolen,2B,2018
1B,2B,Stolen Base 2B,622168,Yairo Muñoz,Raffy Lopez,4,1,6,False,2018-06-11,Stolen,2B,2018
1B,,Caught Stealing 2B,571740,Billy Hamilton,Raffy Lopez,0,1,5,True,2018-06-03,Caught,2B,2018
1B,2B,Stolen Base 2B,571740,Billy Hamilton,Raffy Lopez,0,0,3,True,2018-06-01,Stolen,2B,2018
1B,,Caught Stealing 2B,621035,Chris Taylor,Raffy Lopez,0,0,1,False,2018-05-27,Caught,2B,2018
1B,2B,Stolen Base 2B,640457,Austin Meadows,Raffy Lopez,2,2,4,False,2018-05-18,Stolen,2B,2018
1B,2B,Stolen Base 2B,570256,Gregory Polanco,Raffy Lopez,2,3,7,False,2018-05-18,Stolen,2B,2018
1B,2B,Stolen Base 2B,543939,Kolten Wong,Raffy Lopez,0,0,3,True,2018-05-13,Stolen,2B,2018
1B,2B,Stolen Base 2B,542303,Marcell Ozuna,Raffy Lopez,0,1,4,True,2018-05-10,Stolen,2B,2018
1B,,Caught Stealing 2B,500874,José A. Martínez,Raffy Lopez,0,2,6,True,2018-05-10,Caught,2B,2018
1B,2B,Stolen Base 2B,641355,Cody Bellinger,Raffy Lopez,2,3,3,True,2018-05-05,Stolen,2B,2018
1B,2B,Stolen Base 2B,593700,Alen Hanson,Raffy Lopez,0,2,5,False,2018-05-01,Stolen,2B,2018
2B,3B,Stolen Base 3B,516416,Jean Segura,Raffy Lopez,2,3,4,False,2014-09-26,Stolen,3B,2014
1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Raffy Lopez,0,0,1,False,2017-09-29,Stolen,2B,2017
1B,2B,Stolen Base 2B,516770,Starlin Castro,Raffy Lopez,2,0,1,False,2017-09-29,Stolen,2B,2017
1B,2B,Stolen Base 2B,543305,Aaron Hicks,Raffy Lopez,2,0,5,False,2017-09-29,Stolen,2B,2017
1B,2B,Stolen Base 2B,544369,Didi Gregorius,Raffy Lopez,3,0,6,False,2017-09-29,Stolen,2B,2017
1B,2B,Stolen Base 2B,452104,Chase Headley,Raffy Lopez,1,0,5,True,2017-09-23,Stolen,2B,2017
1B,,Caught Stealing 2B,453056,Jacoby Ellsbury,Raffy Lopez,1,3,7,True,2017-09-23,Caught,2B,2017
2B,3B,Stolen Base 3B,593160,Whit Merrifield,Raffy Lopez,0,1,1,True,2017-09-20,Stolen,3B,2017
1B,2B,Stolen Base 2B,456715,Lorenzo Cain,Raffy Lopez,0,1,1,True,2017-09-20,Stolen,2B,2017
2B,3B,Stolen Base 3B,460086,Alex Gordon,Raffy Lopez,0,5,2,True,2017-09-20,Stolen,3B,2017
1B,2B,Stolen Base 2B,593160,Whit Merrifield,Raffy Lopez,0,5,2,True,2017-09-20,Stolen,2B,2017
1B,2B,Stolen Base 2B,593428,Xander Bogaerts,Raffy Lopez,1,1,6,True,2017-08-30,Stolen,2B,2017
1B,2B,Stolen Base 2B,643217,Andrew Benintendi,Raffy Lopez,1,4,8,True,2017-08-30,Stolen,2B,2017
2B,3B,Stolen Base 3B,593428,Xander Bogaerts,Raffy Lopez,1,5,8,True,2017-08-30,Stolen,3B,2017
1B,2B,Stolen Base 2B,646240,Rafael Devers,Raffy Lopez,1,5,8,True,2017-08-30,Stolen,2B,2017
1B,2B,Stolen Base 2B,543877,Christian Vázquez,Raffy Lopez,2,1,2,True,2017-08-28,Stolen,2B,2017
1B,2B,Stolen Base 2B,605141,Mookie Betts,Raffy Lopez,3,6,9,True,2017-08-28,Stolen,2B,2017
1B,2B,Stolen Base 2B,595281,Kevin Kiermaier,Raffy Lopez,5,6,7,False,2017-08-23,Stolen,2B,2017
1B,2B,Stolen Base 2B,446334,Evan Longoria,Raffy Lopez,6,6,7,False,2017-08-23,Stolen,2B,2017
1B,2B,Stolen Base 2B,518792,Jason Heyward,Raffy Lopez,3,3,9,False,2017-08-20,Stolen,2B,2017
1B,2B,Stolen Base 2B,595879,Javier Báez,Raffy Lopez,4,5,10,False,2017-08-20,Stolen,2B,2017
