Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Rod Barajas,0,1,1,False,2008-09-13,Stolen,2B,2008
1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Rod Barajas,0,5,5,False,2008-09-13,Stolen,2B,2008
1B,2B,Stolen Base 2B,493351,Alexei Ramirez,Rod Barajas,0,0,2,False,2008-09-11,Stolen,2B,2008
1B,2B,Stolen Base 2B,435539,Jerry Owens,Rod Barajas,2,0,5,False,2008-09-10,Stolen,2B,2008
1B,2B,Stolen Base 2B,435042,Brian Anderson,Rod Barajas,6,2,8,False,2008-09-10,Stolen,2B,2008
1B,2B,Stolen Base 2B,493351,Alexei Ramirez,Rod Barajas,1,2,7,False,2008-09-09,Stolen,2B,2008
1B,2B,Stolen Base 2B,493351,Alexei Ramirez,Rod Barajas,1,2,7,False,2008-09-08,Stolen,2B,2008
1B,2B,Stolen Base 2B,425834,B.J. Upton,Rod Barajas,6,4,9,True,2008-09-05,Stolen,2B,2008
1B,2B,Stolen Base 2B,346857,Nick Punto,Rod Barajas,1,4,4,True,2008-09-02,Stolen,2B,2008
2B,3B,Stolen Base 3B,452655,Denard Span,Rod Barajas,1,4,4,True,2008-09-02,Stolen,3B,2008
1B,2B,Stolen Base 2B,110029,Bobby Abreu,Rod Barajas,2,0,3,False,2008-08-30,Stolen,2B,2008
1B,2B,Stolen Base 2B,113028,Johnny Damon,Rod Barajas,6,2,6,False,2008-08-30,Stolen,2B,2008
1B,2B,Stolen Base 2B,458731,Brett Gardner,Rod Barajas,6,7,8,False,2008-08-30,Stolen,2B,2008
1B,2B,Stolen Base 2B,113028,Johnny Damon,Rod Barajas,0,0,4,False,2008-08-29,Stolen,2B,2008
1B,2B,Stolen Base 2B,425834,B.J. Upton,Rod Barajas,2,0,5,False,2008-08-28,Stolen,2B,2008
1B,2B,Stolen Base 2B,113028,Johnny Damon,Rod Barajas,0,0,1,True,2008-08-21,Stolen,2B,2008
1B,2B,Stolen Base 2B,113028,Johnny Damon,Rod Barajas,2,0,3,True,2008-08-21,Stolen,2B,2008
1B,2B,Stolen Base 2B,121358,Ivan Rodriguez,Rod Barajas,0,1,5,True,2008-08-19,Stolen,2B,2008
1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Rod Barajas,0,1,1,False,2008-08-15,Stolen,2B,2008
1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Rod Barajas,0,5,5,False,2008-08-15,Stolen,2B,2008
1B,2B,Stolen Base 2B,135784,Placido Polanco,Rod Barajas,0,0,1,False,2008-08-13,Stolen,2B,2008
1B,2B,Stolen Base 2B,136722,Carlos Guillén,Rod Barajas,0,0,1,False,2008-08-12,Stolen,2B,2008
2B,,Caught Stealing 3B,276346,Brandon Inge,Rod Barajas,4,1,6,False,2008-08-12,Caught,3B,2008
1B,2B,Stolen Base 2B,452678,Asdrúbal Cabrera,Rod Barajas,0,2,2,True,2008-08-10,Stolen,2B,2008
