Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,116326,Brian L. Hunter,Carlos Hernandez,0,0,1,True,2000-09-30,Stolen,2B,2000
2B,3B,Stolen Base 3B,112087,Sean Casey,Carlos Hernandez,0,1,1,True,2000-09-30,Stolen,3B,2000
1B,2B,Stolen Base 2B,119913,Alex Ochoa,Carlos Hernandez,0,1,1,True,2000-09-30,Stolen,2B,2000
1B,2B,Stolen Base 2B,116326,Brian L. Hunter,Carlos Hernandez,0,2,3,True,2000-09-30,Stolen,2B,2000
1B,2B,Stolen Base 2B,150439,Gary Matthews,Carlos Hernandez,5,6,8,False,2000-09-23,Stolen,2B,2000
1B,,Caught Stealing 2B,124388,Enrique Wilson,Carlos Hernandez,0,0,1,True,2000-08-23,Caught,2B,2000
1B,2B,Stolen Base 2B,124704,Kevin Young,Carlos Hernandez,3,0,6,True,2000-08-23,Stolen,2B,2000
1B,2B,Stolen Base 2B,110029,Bobby Abreu,Carlos Hernandez,0,0,1,True,2000-08-20,Stolen,2B,2000
1B,2B,Stolen Base 2B,110029,Bobby Abreu,Carlos Hernandez,0,4,4,True,2000-08-20,Stolen,2B,2000
1B,,Caught Stealing 2B,114844,Doug Glanville,Carlos Hernandez,6,6,9,True,2000-08-18,Caught,2B,2000
1B,,Caught Stealing 2B,124185,Rondell White,Carlos Hernandez,5,2,5,False,2000-08-14,Caught,2B,2000
1B,2B,Stolen Base 2B,124695,Eric Young Sr.,Carlos Hernandez,5,3,7,False,2000-08-14,Stolen,2B,2000
1B,2B,Stolen Base 2B,111533,Brant Brown,Carlos Hernandez,6,3,8,False,2000-08-14,Stolen,2B,2000
1B,2B,Stolen Base 2B,132961,Geoff Jenkins,Carlos Hernandez,1,1,10,False,2000-08-12,Stolen,2B,2000
1B,,Caught Stealing 2B,117276,Mark Kotsay,Carlos Hernandez,0,0,1,True,2000-08-09,Caught,2B,2000
1B,2B,Stolen Base 2B,133343,Preston Wilson,Carlos Hernandez,3,5,8,True,2000-08-09,Stolen,2B,2000
1B,2B,Stolen Base 2B,279577,Rafael Furcal,Carlos Hernandez,3,5,6,True,2000-08-04,Stolen,2B,2000
1B,2B,Stolen Base 2B,116662,Andruw Jones,Carlos Hernandez,3,5,6,True,2000-08-04,Stolen,2B,2000
1B,2B,Stolen Base 2B,279577,Rafael Furcal,Carlos Hernandez,4,6,8,True,2000-08-04,Stolen,2B,2000
1B,,Caught Stealing 2B,150395,Peter Bergeron,Carlos Hernandez,3,0,7,False,2000-08-01,Caught,2B,2000
1B,,Caught Stealing 2B,117491,Mike Lansing,Carlos Hernandez,0,0,1,True,2000-07-01,Caught,2B,2000
1B,,Caught Stealing 2B,114961,Tom Goodwin,Carlos Hernandez,0,4,4,True,2000-06-30,Caught,2B,2000
1B,,Caught Stealing 2B,123833,Larry Walker,Carlos Hernandez,0,4,5,True,2000-06-30,Caught,2B,2000
1B,2B,Stolen Base 2B,117316,Chad Kreuter,Carlos Hernandez,0,2,3,False,2000-06-28,Stolen,2B,2000
1B,2B,Stolen Base 2B,134181,Adrian Beltré,Carlos Hernandez,4,4,6,False,2000-06-28,Stolen,2B,2000
1B,,Caught Stealing 2B,123494,Michael Tucker,Carlos Hernandez,4,5,6,False,2000-06-23,Caught,2B,2000
1B,,Caught Stealing 2B,117501,Barry Larkin,Carlos Hernandez,4,5,7,False,2000-06-23,Caught,2B,2000
1B,,Caught Stealing 2B,110826,Jay Bell,Carlos Hernandez,0,1,5,False,2000-06-19,Caught,2B,2000
1B,2B,Stolen Base 2B,121009,Pokey Reese,Carlos Hernandez,0,1,5,True,2000-06-17,Stolen,2B,2000
1B,,Caught Stealing 2B,115135,Ken Griffey Jr.,Carlos Hernandez,1,1,8,True,2000-06-17,Caught,2B,2000
2B,3B,Stolen Base 3B,123690,Randy Velarde,Carlos Hernandez,2,2,10,False,2000-06-05,Stolen,3B,2000
1B,2B,Stolen Base 2B,110816,David Bell,Carlos Hernandez,0,0,3,False,2000-06-03,Stolen,2B,2000
1B,2B,Stolen Base 2B,116506,Stan Javier,Carlos Hernandez,2,3,6,False,2000-06-03,Stolen,2B,2000
1B,2B,Stolen Base 2B,150071,Ronnie Belliard,Carlos Hernandez,5,5,7,True,2000-05-31,Stolen,2B,2000
1B,,Caught Stealing 2B,150395,Peter Bergeron,Carlos Hernandez,1,1,7,True,2000-05-27,Caught,2B,2000
1B,2B,Stolen Base 2B,136607,Joe McEwing,Carlos Hernandez,0,0,1,True,2000-05-23,Stolen,2B,2000
1B,,Caught Stealing 2B,110135,Edgardo Alfonzo,Carlos Hernandez,0,1,1,True,2000-05-23,Caught,2B,2000
1B,,Caught Stealing 2B,116662,Andruw Jones,Carlos Hernandez,4,3,7,False,2000-05-21,Caught,2B,2000
1B,2B,Stolen Base 2B,112116,Luis Castillo,Carlos Hernandez,0,0,1,False,2000-05-17,Stolen,2B,2000
1B,2B,Stolen Base 2B,112116,Luis Castillo,Carlos Hernandez,1,1,4,False,2000-05-17,Stolen,2B,2000
1B,2B,Stolen Base 2B,112116,Luis Castillo,Carlos Hernandez,4,2,6,False,2000-05-17,Stolen,2B,2000
1B,2B,Stolen Base 2B,112116,Luis Castillo,Carlos Hernandez,4,2,8,False,2000-05-17,Stolen,2B,2000
2B,3B,Stolen Base 3B,112116,Luis Castillo,Carlos Hernandez,1,2,1,False,2000-05-16,Stolen,3B,2000
1B,2B,Stolen Base 2B,114260,Cliff Floyd,Carlos Hernandez,1,2,1,False,2000-05-16,Stolen,2B,2000
2B,,Caught Stealing 3B,114260,Cliff Floyd,Carlos Hernandez,1,2,1,False,2000-05-16,Caught,3B,2000
1B,2B,Caught Stealing 3B,133343,Preston Wilson,Carlos Hernandez,1,2,1,False,2000-05-16,Caught,3B,2000
1B,2B,Stolen Base 2B,110712,Danny Bautista,Carlos Hernandez,3,4,6,False,2000-05-16,Stolen,2B,2000
1B,2B,Stolen Base 2B,134162,Travis Lee,Carlos Hernandez,0,0,2,True,2000-05-13,Stolen,2B,2000
2B,3B,Stolen Base 3B,114135,Steve Finley,Carlos Hernandez,1,3,6,True,2000-05-13,Stolen,3B,2000
1B,2B,Stolen Base 2B,121009,Pokey Reese,Carlos Hernandez,0,3,1,False,2000-05-11,Stolen,2B,2000
2B,,Caught Stealing 3B,124693,Dmitri Young,Carlos Hernandez,4,5,2,False,2000-05-11,Caught,3B,2000
1B,2B,Stolen Base 2B,121009,Pokey Reese,Carlos Hernandez,0,0,1,False,2000-05-09,Stolen,2B,2000
2B,3B,Stolen Base 3B,121009,Pokey Reese,Carlos Hernandez,1,0,5,False,2000-05-09,Stolen,3B,2000
1B,2B,Stolen Base 2B,110826,Jay Bell,Carlos Hernandez,4,0,5,False,2000-05-05,Stolen,2B,2000
1B,2B,Stolen Base 2B,279577,Rafael Furcal,Carlos Hernandez,1,0,5,True,2000-04-30,Stolen,2B,2000
1B,2B,Stolen Base 2B,123700,Quilvio Veras,Carlos Hernandez,1,1,5,True,2000-04-30,Stolen,2B,2000
1B,2B,Stolen Base 2B,116974,Jason Kendall,Carlos Hernandez,1,0,1,False,2000-04-25,Stolen,2B,2000
1B,2B,Stolen Base 2B,112155,Roger Cedeno,Carlos Hernandez,2,1,1,False,2000-04-22,Stolen,2B,2000
2B,3B,Stolen Base 3B,112155,Roger Cedeno,Carlos Hernandez,2,3,3,False,2000-04-22,Stolen,3B,2000
1B,2B,Stolen Base 2B,111908,Ken Caminiti,Carlos Hernandez,2,3,3,False,2000-04-22,Stolen,2B,2000
