Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,408314,José Reyes,Héctor Sánchez,9,2,4,False,2015-09-03,Stolen,2B,2015
1B,2B,Stolen Base 2B,519203,Anthony Rizzo,Héctor Sánchez,5,2,5,False,2015-08-06,Stolen,2B,2015
1B,2B,Stolen Base 2B,518960,Jonathan Lucroy,Héctor Sánchez,0,0,4,True,2015-07-29,Stolen,2B,2015
1B,2B,Stolen Base 2B,502374,Michael McKenry,Héctor Sánchez,1,4,4,True,2015-04-15,Stolen,2B,2015
1B,,Caught Stealing 2B,425549,Clint Barmes,Héctor Sánchez,2,0,2,False,2015-04-11,Caught,2B,2015
1B,2B,Stolen Base 2B,475174,Yonder Alonso,Héctor Sánchez,0,0,5,False,2015-04-10,Stolen,2B,2015
1B,2B,Stolen Base 2B,457708,Justin Upton,Héctor Sánchez,0,0,7,False,2015-04-10,Stolen,2B,2015
1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,Héctor Sánchez,7,6,7,False,2015-04-07,Stolen,2B,2015
1B,2B,Stolen Base 2B,542993,Billy Burns,Héctor Sánchez,1,2,7,False,2015-04-04,Stolen,2B,2015
1B,2B,Stolen Base 2B,519184,Ben Revere,Héctor Sánchez,0,1,1,False,2014-07-22,Stolen,2B,2014
1B,2B,Stolen Base 2B,519184,Ben Revere,Héctor Sánchez,2,2,3,False,2014-07-22,Stolen,2B,2014
1B,2B,Stolen Base 2B,519317,Giancarlo Stanton,Héctor Sánchez,2,0,1,False,2014-07-20,Stolen,2B,2014
1B,2B,Stolen Base 2B,542303,Marcell Ozuna,Héctor Sánchez,2,0,2,False,2014-07-20,Stolen,2B,2014
1B,,Caught Stealing 2B,502671,Paul Goldschmidt,Héctor Sánchez,4,0,4,True,2014-07-11,Caught,2B,2014
1B,2B,Stolen Base 2B,571740,Billy Hamilton,Héctor Sánchez,0,0,1,True,2014-06-28,Stolen,2B,2014
1B,,Caught Stealing 2B,407886,Ryan Ludwick,Héctor Sánchez,1,0,7,True,2014-06-28,Caught,2B,2014
1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,Héctor Sánchez,0,1,1,False,2014-06-20,Stolen,2B,2014
1B,2B,Stolen Base 2B,594809,Adam Eaton,Héctor Sánchez,2,2,3,False,2014-06-17,Stolen,2B,2014
1B,,Caught Stealing 2B,453568,Charlie Blackmon,Héctor Sánchez,4,7,9,True,2014-06-13,Caught,2B,2014
1B,2B,Stolen Base 2B,544925,Matthew den Dekker,Héctor Sánchez,0,0,1,True,2014-06-08,Stolen,2B,2014
2B,,Caught Stealing 3B,544925,Matthew den Dekker,Héctor Sánchez,0,0,1,True,2014-06-08,Caught,3B,2014
2B,3B,Stolen Base 3B,571740,Billy Hamilton,Héctor Sánchez,1,1,1,False,2014-06-03,Stolen,3B,2014
1B,2B,Stolen Base 2B,571740,Billy Hamilton,Héctor Sánchez,4,3,5,False,2014-06-03,Stolen,2B,2014
2B,3B,Stolen Base 3B,408252,Brandon Phillips,Héctor Sánchez,7,3,5,False,2014-06-03,Stolen,3B,2014
1B,2B,Stolen Base 2B,457803,Jay Bruce,Héctor Sánchez,7,3,5,False,2014-06-03,Stolen,2B,2014
1B,2B,Stolen Base 2B,501800,Allen Craig,Héctor Sánchez,1,0,7,False,2014-05-31,Stolen,2B,2014
1B,2B,Stolen Base 2B,572761,Matt Carpenter,Héctor Sánchez,1,0,1,False,2014-05-29,Stolen,2B,2014
1B,2B,Stolen Base 2B,543939,Kolten Wong,Héctor Sánchez,3,2,5,False,2014-05-29,Stolen,2B,2014
1B,2B,Stolen Base 2B,466988,Emilio Bonifácio,Héctor Sánchez,0,0,1,True,2014-05-28,Stolen,2B,2014
1B,,Caught Stealing 2B,466988,Emilio Bonifácio,Héctor Sánchez,0,0,1,True,2014-05-26,Caught,2B,2014
1B,2B,Stolen Base 2B,516809,Junior Lake,Héctor Sánchez,3,7,7,True,2014-05-26,Stolen,2B,2014
2B,,Caught Stealing 3B,572821,Brian Dozier,Héctor Sánchez,0,0,1,True,2014-05-23,Caught,3B,2014
2B,,Caught Stealing 3B,425834,B.J. Upton,Héctor Sánchez,1,1,7,True,2014-05-12,Caught,3B,2014
1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,Héctor Sánchez,0,0,1,False,2014-05-10,Stolen,2B,2014
2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,Héctor Sánchez,0,0,1,False,2014-05-10,Stolen,3B,2014
1B,,Caught Stealing 2B,408210,Chone Figgins,Héctor Sánchez,0,2,2,False,2014-05-10,Caught,2B,2014
1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,Héctor Sánchez,0,2,6,False,2014-05-10,Stolen,2B,2014
1B,2B,Stolen Base 2B,408307,Carl Crawford,Héctor Sánchez,5,2,8,False,2014-05-10,Stolen,2B,2014
1B,,Caught Stealing 2B,477195,Ike Davis,Héctor Sánchez,4,3,5,False,2014-05-07,Caught,2B,2014
1B,2B,Stolen Base 2B,516782,Starling Marte,Héctor Sánchez,0,2,2,False,2014-05-05,Stolen,2B,2014
1B,2B,Stolen Base 2B,543281,Josh Harrison,Héctor Sánchez,1,2,3,False,2014-05-05,Stolen,2B,2014
1B,2B,Stolen Base 2B,516782,Starling Marte,Héctor Sánchez,4,2,3,False,2014-05-05,Stolen,2B,2014
1B,,Caught Stealing 2B,543281,Josh Harrison,Héctor Sánchez,4,2,4,False,2014-05-05,Caught,2B,2014
1B,2B,Stolen Base 2B,457708,Justin Upton,Héctor Sánchez,0,1,1,False,2014-05-02,Stolen,2B,2014
1B,2B,Stolen Base 2B,425834,B.J. Upton,Héctor Sánchez,1,2,9,False,2014-05-02,Stolen,2B,2014
1B,,Caught Stealing 2B,518934,DJ LeMahieu,Héctor Sánchez,6,5,6,False,2014-04-23,Caught,2B,2014
1B,2B,Stolen Base 2B,453568,Charlie Blackmon,Héctor Sánchez,7,7,7,False,2014-04-23,Stolen,2B,2014
2B,3B,Stolen Base 3B,453568,Charlie Blackmon,Héctor Sánchez,0,1,3,True,2014-04-12,Stolen,3B,2014
1B,2B,Stolen Base 2B,488681,Brandon Barnes,Héctor Sánchez,0,1,3,True,2014-04-12,Stolen,2B,2014
1B,2B,Stolen Base 2B,571697,Scooter Gennett,Héctor Sánchez,0,2,1,False,2016-05-14,Stolen,2B,2016
1B,2B,Stolen Base 2B,543590,Kirk Nieuwenhuis,Héctor Sánchez,2,4,3,False,2016-05-14,Stolen,2B,2016
2B,,Caught Stealing 3B,542340,Jonathan Villar,Héctor Sánchez,6,6,9,False,2016-05-14,Caught,3B,2016
1B,2B,Stolen Base 2B,543302,Chris Herrmann,Héctor Sánchez,6,6,7,True,2017-09-20,Stolen,2B,2017
1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,Héctor Sánchez,6,10,9,True,2017-09-20,Stolen,2B,2017
2B,3B,Stolen Base 3B,467827,Gerardo Parra,Héctor Sánchez,0,0,2,False,2017-09-17,Stolen,3B,2017
1B,,Caught Stealing 2B,594824,Greg Garcia,Héctor Sánchez,1,2,7,True,2017-09-06,Caught,2B,2017
1B,2B,Stolen Base 2B,502054,Tommy Pham,Héctor Sánchez,1,2,8,True,2017-09-06,Stolen,2B,2017
1B,2B,Stolen Base 2B,664056,Harrison Bader,Héctor Sánchez,0,0,2,True,2017-09-04,Stolen,2B,2017
1B,2B,Stolen Base 2B,502054,Tommy Pham,Héctor Sánchez,0,0,4,True,2017-09-04,Stolen,2B,2017
1B,,Caught Stealing 2B,452254,Hunter Pence,Héctor Sánchez,0,3,9,True,2017-08-28,Caught,2B,2017
1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,Héctor Sánchez,0,0,1,False,2017-08-26,Stolen,2B,2017
1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,Héctor Sánchez,1,1,5,False,2017-08-26,Stolen,2B,2017
1B,2B,Stolen Base 2B,592885,Christian Yelich,Héctor Sánchez,1,1,6,False,2017-08-26,Stolen,2B,2017
1B,2B,Stolen Base 2B,457477,Alejandro De Aza,Héctor Sánchez,1,1,5,True,2017-08-20,Stolen,2B,2017
1B,2B,Stolen Base 2B,408314,José Reyes,Héctor Sánchez,0,1,2,True,2017-07-25,Stolen,2B,2017
1B,2B,Stolen Base 2B,452254,Hunter Pence,Héctor Sánchez,5,1,3,False,2017-07-21,Stolen,2B,2017
1B,,Caught Stealing 2B,474832,Brandon Belt,Héctor Sánchez,3,3,7,True,2017-07-15,Caught,2B,2017
1B,2B,Stolen Base 2B,624577,Yasiel Puig,Héctor Sánchez,2,4,8,True,2017-05-05,Stolen,2B,2017
1B,,Caught Stealing 2B,435622,Ian Desmond,Héctor Sánchez,0,1,6,True,2017-05-04,Caught,2B,2017
1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,Héctor Sánchez,1,1,4,False,2017-04-27,Stolen,2B,2017
