Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,,Caught Stealing 2B,541645,Avisaíl García,Tucker Barnhart,0,0,1,True,2020-09-23,Caught,2B,2020
1B,,Caught Stealing 2B,663611,Nick Madrigal,Tucker Barnhart,0,0,3,True,2020-09-20,Caught,2B,2020
1B,,Caught Stealing 2B,608577,Nomar Mazara,Tucker Barnhart,1,0,3,True,2020-09-18,Caught,2B,2020
1B,2B,Stolen Base 2B,570481,Erik González,Tucker Barnhart,0,0,1,True,2020-09-14,Stolen,2B,2020
2B,,Caught Stealing 3B,668804,Bryan Reynolds,Tucker Barnhart,0,0,2,True,2020-09-14,Caught,3B,2020
1B,2B,Caught Stealing 3B,621028,Kevin Newman,Tucker Barnhart,0,0,2,True,2020-09-14,Caught,3B,2020
2B,3B,Stolen Base 3B,502671,Paul Goldschmidt,Tucker Barnhart,1,3,3,True,2020-08-31,Stolen,3B,2020
1B,2B,Stolen Base 2B,657557,Paul DeJong,Tucker Barnhart,1,3,3,True,2020-08-31,Stolen,2B,2020
1B,2B,Stolen Base 2B,623520,David Bote,Tucker Barnhart,0,0,2,True,2020-08-30,Stolen,2B,2020
1B,2B,Stolen Base 2B,623520,David Bote,Tucker Barnhart,1,6,9,True,2020-08-30,Stolen,2B,2020
1B,2B,Stolen Base 2B,649966,Luis Urías,Tucker Barnhart,0,2,3,False,2020-08-27,Stolen,2B,2020
1B,2B,Stolen Base 2B,649966,Luis Urías,Tucker Barnhart,0,2,3,False,2020-08-26,Stolen,2B,2020
1B,2B,Stolen Base 2B,543543,Brad Miller,Tucker Barnhart,2,0,5,False,2020-08-21,Stolen,2B,2020
1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,Tucker Barnhart,3,0,4,False,2020-08-19,Stolen,2B,2020
1B,,Caught Stealing 2B,621433,Brett Phillips,Tucker Barnhart,4,0,5,False,2020-08-19,Caught,2B,2020
1B,2B,Stolen Base 2B,502481,Jarrod Dyson,Tucker Barnhart,4,9,8,True,2020-08-13,Stolen,2B,2020
1B,,Caught Stealing 2B,624428,Adam Frazier,Tucker Barnhart,4,9,8,True,2020-08-13,Caught,2B,2020
1B,2B,Stolen Base 2B,664029,Mark Mathias,Tucker Barnhart,2,2,6,False,2020-08-09,Stolen,2B,2020
1B,,Caught Stealing 2B,596019,Francisco Lindor,Tucker Barnhart,1,2,6,True,2020-08-03,Caught,2B,2020
1B,2B,Stolen Base 2B,622682,Victor Reyes,Tucker Barnhart,7,2,8,False,2020-07-31,Stolen,2B,2020
1B,2B,Stolen Base 2B,657041,Lane Thomas,Tucker Barnhart,2,4,4,True,2021-09-24,Stolen,2B,2021
1B,,Caught Stealing 2B,546990,Anthony Alford,Tucker Barnhart,1,1,4,True,2021-09-21,Caught,2B,2021
1B,2B,Stolen Base 2B,663647,Ke'Bryan Hayes,Tucker Barnhart,2,6,8,True,2021-09-21,Stolen,2B,2021
1B,,Caught Stealing 2B,546990,Anthony Alford,Tucker Barnhart,4,5,4,True,2021-09-20,Caught,2B,2021
1B,2B,Stolen Base 2B,607208,Trea Turner,Tucker Barnhart,0,0,4,True,2021-09-18,Stolen,2B,2021
1B,2B,Stolen Base 2B,663647,Ke'Bryan Hayes,Tucker Barnhart,1,2,3,False,2021-09-15,Stolen,2B,2021
1B,,Caught Stealing 2B,546990,Anthony Alford,Tucker Barnhart,4,2,6,False,2021-09-15,Caught,2B,2021
1B,2B,Stolen Base 2B,595751,Jorge Alfaro,Tucker Barnhart,2,0,1,False,2021-08-28,Stolen,2B,2021
1B,2B,Stolen Base 2B,605119,Brian Anderson,Tucker Barnhart,5,1,3,False,2021-08-28,Stolen,2B,2021
1B,2B,Stolen Base 2B,607054,Jace Peterson,Tucker Barnhart,4,4,7,False,2021-08-24,Stolen,2B,2021
1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,Tucker Barnhart,2,0,4,True,2021-08-20,Stolen,2B,2021
1B,2B,Stolen Base 2B,645277,Ozzie Albies,Tucker Barnhart,3,0,2,False,2021-08-11,Stolen,2B,2021
2B,,Caught Stealing 3B,546990,Anthony Alford,Tucker Barnhart,0,0,2,True,2021-08-07,Caught,3B,2021
1B,,Caught Stealing 2B,595879,Javier Báez,Tucker Barnhart,3,4,6,False,2021-07-29,Caught,2B,2021
1B,,Caught Stealing 2B,663538,Nico Hoerner,Tucker Barnhart,4,5,7,False,2021-07-26,Caught,2B,2021
1B,2B,Stolen Base 2B,607054,Jace Peterson,Tucker Barnhart,0,0,1,True,2021-07-18,Stolen,2B,2021
1B,2B,Stolen Base 2B,598265,Jackie Bradley Jr.,Tucker Barnhart,5,6,6,True,2021-07-16,Stolen,2B,2021
1B,2B,Stolen Base 2B,649966,Luis Urías,Tucker Barnhart,0,0,1,False,2021-07-10,Stolen,2B,2021
1B,2B,Stolen Base 2B,649966,Luis Urías,Tucker Barnhart,3,3,7,False,2021-07-08,Stolen,2B,2021
1B,2B,Stolen Base 2B,572191,Michael A. Taylor,Tucker Barnhart,2,0,4,False,2021-07-07,Stolen,2B,2021
1B,2B,Stolen Base 2B,621550,Patrick Wisdom,Tucker Barnhart,0,1,6,True,2021-07-02,Stolen,2B,2021
1B,,Caught Stealing 2B,571976,Wil Myers,Tucker Barnhart,5,7,5,True,2021-06-30,Caught,2B,2021
1B,2B,Stolen Base 2B,596115,Trevor Story,Tucker Barnhart,3,1,5,True,2021-06-13,Stolen,2B,2021
1B,2B,Stolen Base 2B,669242,Tommy Edman,Tucker Barnhart,5,7,6,False,2021-06-06,Stolen,2B,2021
1B,2B,Stolen Base 2B,669242,Tommy Edman,Tucker Barnhart,0,1,1,False,2021-06-03,Stolen,2B,2021
1B,2B,Stolen Base 2B,516416,Jean Segura,Tucker Barnhart,2,4,5,True,2021-06-01,Stolen,2B,2021
1B,2B,Stolen Base 2B,595879,Javier Báez,Tucker Barnhart,0,0,4,False,2021-05-28,Stolen,2B,2021
1B,,Caught Stealing 2B,592178,Kris Bryant,Tucker Barnhart,1,0,6,False,2021-05-28,Caught,2B,2021
1B,2B,Stolen Base 2B,607208,Trea Turner,Tucker Barnhart,2,0,2,False,2021-05-27,Stolen,2B,2021
1B,2B,Stolen Base 2B,543281,Josh Harrison,Tucker Barnhart,2,0,3,False,2021-05-27,Stolen,2B,2021
1B,2B,Stolen Base 2B,607208,Trea Turner,Tucker Barnhart,4,0,6,False,2021-05-27,Stolen,2B,2021
1B,2B,Stolen Base 2B,607208,Trea Turner,Tucker Barnhart,2,0,2,False,2021-05-26,Stolen,2B,2021
1B,2B,Stolen Base 2B,543281,Josh Harrison,Tucker Barnhart,2,0,3,False,2021-05-26,Stolen,2B,2021
1B,2B,Stolen Base 2B,607208,Trea Turner,Tucker Barnhart,4,0,6,False,2021-05-26,Stolen,2B,2021
1B,2B,Stolen Base 2B,541645,Avisaíl García,Tucker Barnhart,0,0,1,True,2021-05-23,Stolen,2B,2021
1B,2B,Stolen Base 2B,596103,Austin Slater,Tucker Barnhart,0,1,7,True,2021-05-19,Stolen,2B,2021
1B,2B,Stolen Base 2B,641658,Garrett Hampson,Tucker Barnhart,2,2,4,False,2021-05-15,Stolen,2B,2021
1B,,Caught Stealing 2B,596115,Trevor Story,Tucker Barnhart,8,2,5,False,2021-05-14,Caught,2B,2021
1B,2B,Stolen Base 2B,596115,Trevor Story,Tucker Barnhart,9,6,8,False,2021-05-14,Stolen,2B,2021
1B,2B,Stolen Base 2B,657011,Troy Stokes Jr.,Tucker Barnhart,4,1,6,False,2021-05-11,Stolen,2B,2021
3B,,Caught Stealing Home,547172,Tony Wolters,Tucker Barnhart,2,2,2,True,2021-05-02,Caught,Home,2021
2B,,Caught Stealing 3B,663538,Nico Hoerner,Tucker Barnhart,6,6,6,True,2021-05-02,Caught,3B,2021
2B,3B,Stolen Base 3B,622110,Matt Duffy,Tucker Barnhart,12,12,10,True,2021-05-02,Stolen,3B,2021
1B,2B,Stolen Base 2B,663538,Nico Hoerner,Tucker Barnhart,12,12,10,True,2021-05-02,Stolen,2B,2021
1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,Tucker Barnhart,5,2,8,False,2021-04-25,Stolen,2B,2021
1B,2B,Stolen Base 2B,668942,Josh Rojas,Tucker Barnhart,4,4,7,True,2021-04-22,Stolen,2B,2021
1B,2B,Stolen Base 2B,608070,José Ramírez,Tucker Barnhart,1,2,5,True,2021-04-17,Stolen,2B,2021
1B,2B,Stolen Base 2B,592696,Eddie Rosario,Tucker Barnhart,1,2,8,True,2021-04-17,Stolen,2B,2021
1B,2B,Stolen Base 2B,665926,Andrés Giménez,Tucker Barnhart,1,2,9,True,2021-04-17,Stolen,2B,2021
1B,2B,Stolen Base 2B,641796,Tim Locastro,Tucker Barnhart,6,2,6,False,2021-04-10,Stolen,2B,2021
1B,,Caught Stealing 2B,668804,Bryan Reynolds,Tucker Barnhart,2,2,6,True,2021-04-05,Caught,2B,2021
1B,2B,Stolen Base 2B,682928,CJ Abrams,Tucker Barnhart,1,1,3,True,2023-07-19,Stolen,2B,2023
1B,2B,Stolen Base 2B,671277,Luis García Jr.,Tucker Barnhart,3,3,8,True,2023-07-19,Stolen,2B,2023
1B,2B,Stolen Base 2B,657077,Alex Verdugo,Tucker Barnhart,0,4,3,True,2023-07-14,Stolen,2B,2023
1B,2B,Stolen Base 2B,664056,Harrison Bader,Tucker Barnhart,1,0,3,False,2023-07-09,Stolen,2B,2023
1B,2B,Stolen Base 2B,650402,Gleyber Torres,Tucker Barnhart,1,1,5,False,2023-07-09,Stolen,2B,2023
2B,3B,Stolen Base 3B,655316,Andruw Monasterio,Tucker Barnhart,3,6,4,False,2023-07-03,Stolen,3B,2023
1B,2B,Stolen Base 2B,686894,Joey Wiemer,Tucker Barnhart,3,6,4,False,2023-07-03,Stolen,2B,2023
1B,2B,Stolen Base 2B,592885,Christian Yelich,Tucker Barnhart,7,6,8,False,2023-07-03,Stolen,2B,2023
1B,2B,Stolen Base 2B,665926,Andrés Giménez,Tucker Barnhart,0,2,4,True,2023-07-01,Stolen,2B,2023
1B,,Caught Stealing 2B,678225,Ji Hwan Bae,Tucker Barnhart,3,2,4,True,2023-06-13,Caught,2B,2023
1B,2B,Stolen Base 2B,673490,Ha-Seong Kim,Tucker Barnhart,3,0,6,False,2023-06-03,Stolen,2B,2023
1B,2B,Stolen Base 2B,677551,Wander Franco,Tucker Barnhart,1,0,7,True,2023-05-29,Stolen,2B,2023
1B,2B,Stolen Base 2B,516782,Starling Marte,Tucker Barnhart,4,2,8,True,2023-05-24,Stolen,2B,2023
1B,2B,Stolen Base 2B,669016,Brandon Marsh,Tucker Barnhart,2,0,8,False,2023-05-21,Stolen,2B,2023
1B,,Caught Stealing 2B,680777,Ryan Jeffers,Tucker Barnhart,5,0,4,False,2023-05-13,Caught,2B,2023
1B,2B,Stolen Base 2B,645302,Victor Robles,Tucker Barnhart,1,1,3,False,2023-05-03,Stolen,2B,2023
1B,2B,Stolen Base 2B,657041,Lane Thomas,Tucker Barnhart,1,1,5,False,2023-05-03,Stolen,2B,2023
1B,2B,Stolen Base 2B,645302,Victor Robles,Tucker Barnhart,1,1,5,False,2023-05-03,Stolen,2B,2023
1B,2B,Stolen Base 2B,673490,Ha-Seong Kim,Tucker Barnhart,3,1,3,True,2023-04-27,Stolen,2B,2023
1B,2B,Stolen Base 2B,605141,Mookie Betts,Tucker Barnhart,2,3,5,True,2023-04-22,Stolen,2B,2023
1B,2B,Stolen Base 2B,621035,Chris Taylor,Tucker Barnhart,4,6,8,True,2023-04-22,Stolen,2B,2023
1B,2B,Stolen Base 2B,663897,Luke Williams,Tucker Barnhart,0,1,2,True,2023-04-20,Stolen,2B,2023
1B,2B,Stolen Base 2B,518692,Freddie Freeman,Tucker Barnhart,2,2,8,True,2023-04-20,Stolen,2B,2023
1B,2B,Stolen Base 2B,571970,Max Muncy,Tucker Barnhart,2,2,8,True,2023-04-20,Stolen,2B,2023
1B,2B,Stolen Base 2B,665923,Esteury Ruiz,Tucker Barnhart,0,0,1,False,2023-04-19,Stolen,2B,2023
2B,,Caught Stealing 3B,668843,Conner Capel,Tucker Barnhart,0,0,3,False,2023-04-19,Caught,3B,2023
1B,,Caught Stealing 2B,677594,Julio Rodríguez,Tucker Barnhart,1,5,9,True,2023-04-12,Caught,2B,2023
1B,2B,Stolen Base 2B,608671,Travis Jankowski,Tucker Barnhart,2,5,4,True,2023-04-09,Stolen,2B,2023
1B,2B,Stolen Base 2B,668930,Brice Turang,Tucker Barnhart,1,1,8,True,2023-04-01,Stolen,2B,2023
1B,2B,Stolen Base 2B,595909,Jake Cave,Tucker Barnhart,0,3,4,True,2022-09-30,Stolen,2B,2022
1B,2B,Stolen Base 2B,676628,Mark Contreras,Tucker Barnhart,0,3,7,True,2022-09-30,Stolen,2B,2022
1B,2B,Stolen Base 2B,572191,Michael A. Taylor,Tucker Barnhart,0,3,6,True,2022-09-27,Stolen,2B,2022
1B,2B,Stolen Base 2B,622761,Jorge Mateo,Tucker Barnhart,5,1,8,False,2022-09-21,Stolen,2B,2022
2B,3B,Stolen Base 3B,462101,Elvis Andrus,Tucker Barnhart,2,4,11,True,2022-09-17,Stolen,3B,2022
1B,2B,Stolen Base 2B,660162,Yoán Moncada,Tucker Barnhart,2,4,11,True,2022-09-17,Stolen,2B,2022
2B,,Caught Stealing 3B,677951,Bobby Witt Jr.,Tucker Barnhart,4,0,5,False,2022-09-11,Caught,3B,2022
1B,,Caught Stealing 2B,677951,Bobby Witt Jr.,Tucker Barnhart,0,0,1,True,2022-09-04,Caught,2B,2022
1B,2B,Stolen Base 2B,670032,Nicky Lopez,Tucker Barnhart,2,2,6,True,2022-09-04,Stolen,2B,2022
1B,2B,Stolen Base 2B,669004,MJ Melendez,Tucker Barnhart,1,4,3,True,2022-09-03,Stolen,2B,2022
1B,2B,Stolen Base 2B,681987,Nate Eaton,Tucker Barnhart,1,4,4,True,2022-09-03,Stolen,2B,2022
1B,2B,Stolen Base 2B,573262,Mike Yastrzemski,Tucker Barnhart,0,0,5,True,2022-08-24,Stolen,2B,2022
1B,2B,Stolen Base 2B,660757,Oscar Gonzalez,Tucker Barnhart,1,3,1,False,2022-08-16,Stolen,2B,2022
1B,,Caught Stealing 2B,680757,Steven Kwan,Tucker Barnhart,2,4,7,False,2022-08-16,Caught,2B,2022
1B,2B,Stolen Base 2B,641553,Adam Engel,Tucker Barnhart,0,0,2,False,2022-08-14,Stolen,2B,2022
1B,,Caught Stealing 2B,668227,Randy Arozarena,Tucker Barnhart,1,0,2,True,2022-08-05,Caught,2B,2022
1B,2B,Stolen Base 2B,669304,Jose Miranda,Tucker Barnhart,4,1,8,False,2022-08-03,Stolen,2B,2022
1B,,Caught Stealing 2B,650333,Luis Arraez,Tucker Barnhart,0,2,5,True,2022-07-23,Caught,2B,2022
1B,2B,Stolen Base 2B,664702,Myles Straw,Tucker Barnhart,2,0,3,True,2022-07-04,Stolen,2B,2022
1B,,Caught Stealing 2B,670032,Nicky Lopez,Tucker Barnhart,0,3,2,True,2022-07-03,Caught,2B,2022
1B,2B,Stolen Base 2B,664728,Kyle Isbel,Tucker Barnhart,4,7,9,True,2022-07-03,Stolen,2B,2022
1B,2B,Stolen Base 2B,596115,Trevor Story,Tucker Barnhart,6,2,8,False,2022-06-22,Stolen,2B,2022
1B,2B,Stolen Base 2B,666969,Adolis García,Tucker Barnhart,3,1,4,True,2022-06-19,Stolen,2B,2022
1B,2B,Stolen Base 2B,543760,Marcus Semien,Tucker Barnhart,3,2,5,True,2022-06-19,Stolen,2B,2022
2B,3B,Stolen Base 3B,664901,Danny Mendick,Tucker Barnhart,1,5,8,True,2022-06-14,Stolen,3B,2022
1B,,Caught Stealing 2B,606192,Teoscar Hernández,Tucker Barnhart,0,0,2,True,2022-06-12,Caught,2B,2022
1B,2B,Stolen Base 2B,543807,George Springer,Tucker Barnhart,0,4,7,True,2022-06-12,Stolen,2B,2022
1B,2B,Stolen Base 2B,608070,José Ramírez,Tucker Barnhart,0,1,4,True,2022-05-28,Stolen,2B,2022
1B,2B,Stolen Base 2B,664702,Myles Straw,Tucker Barnhart,0,2,7,True,2022-05-28,Stolen,2B,2022
1B,2B,Stolen Base 2B,642708,Amed Rosario,Tucker Barnhart,0,1,1,False,2022-05-22,Stolen,2B,2022
1B,,Caught Stealing 2B,676391,Ernie Clement,Tucker Barnhart,0,0,3,False,2022-05-20,Caught,2B,2022
1B,2B,Stolen Base 2B,677551,Wander Franco,Tucker Barnhart,3,0,2,False,2022-05-18,Stolen,2B,2022
1B,,Caught Stealing 2B,623912,Harold Ramírez,Tucker Barnhart,4,0,5,False,2022-05-18,Caught,2B,2022
1B,2B,Stolen Base 2B,621433,Brett Phillips,Tucker Barnhart,4,1,7,False,2022-05-18,Stolen,2B,2022
1B,,Caught Stealing 2B,660644,Vidal Bruján,Tucker Barnhart,0,0,2,False,2022-05-16,Caught,2B,2022
2B,3B,Stolen Base 3B,656775,Cedric Mullins,Tucker Barnhart,0,0,1,True,2022-05-13,Stolen,3B,2022
1B,2B,Stolen Base 2B,622761,Jorge Mateo,Tucker Barnhart,0,0,1,True,2022-05-13,Stolen,2B,2022
1B,2B,Stolen Base 2B,643393,Tony Kemp,Tucker Barnhart,0,0,1,True,2022-05-12,Stolen,2B,2022
3B,,Caught Stealing Home,657656,Ramón Laureano,Tucker Barnhart,0,3,1,True,2022-05-12,Caught,Home,2022
1B,2B,Stolen Base 2B,657656,Ramón Laureano,Tucker Barnhart,0,7,5,True,2022-05-11,Stolen,2B,2022
1B,2B,Stolen Base 2B,663656,Kyle Tucker,Tucker Barnhart,3,2,8,False,2022-05-06,Stolen,2B,2022
1B,,Caught Stealing 2B,514888,Jose Altuve,Tucker Barnhart,1,0,3,False,2022-05-05,Caught,2B,2022
1B,2B,Stolen Base 2B,518692,Freddie Freeman,Tucker Barnhart,0,0,1,False,2022-04-29,Stolen,2B,2022
1B,2B,Stolen Base 2B,607208,Trea Turner,Tucker Barnhart,5,1,7,False,2022-04-29,Stolen,2B,2022
1B,2B,Stolen Base 2B,453568,Charlie Blackmon,Tucker Barnhart,0,1,3,True,2022-04-24,Stolen,2B,2022
