Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,,Caught Stealing 2B,110029,Bobby Abreu,Ryan Budde,0,1,3,True,2008-09-09,Caught,2B,2008
1B,2B,Stolen Base 2B,285078,Josh Hamilton,Ryan Budde,10,10,8,False,2008-07-10,Stolen,2B,2008
1B,2B,Stolen Base 2B,465784,Everth Cabrera,Ryan Budde,4,6,6,False,2009-04-03,Stolen,2B,2009
1B,2B,Stolen Base 2B,465784,Everth Cabrera,Ryan Budde,5,6,8,False,2009-04-03,Stolen,2B,2009
1B,,Caught Stealing 2B,425429,Andy Phillips,Ryan Budde,3,2,5,True,2007-08-20,Caught,2B,2007
2B,3B,Stolen Base 3B,150061,Julio Lugo,Ryan Budde,5,5,5,True,2007-08-08,Stolen,3B,2007
1B,2B,Stolen Base 2B,456030,Dustin Pedroia,Ryan Budde,5,5,5,True,2007-08-08,Stolen,2B,2007
3B,,Caught Stealing Home,217100,Willie Bloomquist,Ryan Budde,7,7,10,False,2007-08-01,Caught,Home,2007
1B,2B,Stolen Base 2B,430583,Jason Bartlett,Ryan Budde,0,0,1,True,2010-05-12,Stolen,2B,2010
1B,2B,Stolen Base 2B,425834,B.J. Upton,Ryan Budde,1,4,6,True,2010-05-12,Stolen,2B,2010
1B,2B,Stolen Base 2B,408210,Chone Figgins,Ryan Budde,0,4,1,False,2010-05-07,Stolen,2B,2010
1B,,Caught Stealing 2B,110385,Brad Ausmus,Ryan Budde,4,6,5,False,2010-04-03,Caught,2B,2010
