Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,456715,Lorenzo Cain,Adrian Nieto,0,2,1,True,2014-09-26,Stolen,2B,2014
1B,2B,Stolen Base 2B,605253,Terrance Gore,Adrian Nieto,1,3,9,True,2014-09-26,Stolen,2B,2014
1B,2B,Stolen Base 2B,457788,Jordan Schafer,Adrian Nieto,3,5,9,True,2014-09-14,Stolen,2B,2014
2B,3B,Stolen Base 3B,457788,Jordan Schafer,Adrian Nieto,3,6,9,True,2014-09-14,Stolen,3B,2014
1B,2B,Stolen Base 2B,608070,José Ramírez,Adrian Nieto,1,0,3,False,2014-09-07,Stolen,2B,2014
1B,2B,Stolen Base 2B,434658,Rajai Davis,Adrian Nieto,0,2,3,True,2014-08-30,Stolen,2B,2014
1B,2B,Stolen Base 2B,485567,Ezequiel Carrera,Adrian Nieto,0,2,4,True,2014-08-30,Stolen,2B,2014
1B,2B,Stolen Base 2B,485567,Ezequiel Carrera,Adrian Nieto,0,5,6,True,2014-08-30,Stolen,2B,2014
1B,2B,Stolen Base 2B,429664,Robinson Canó,Adrian Nieto,4,1,7,False,2014-08-08,Stolen,2B,2014
1B,2B,Stolen Base 2B,453539,Sam Fuld,Adrian Nieto,0,0,1,False,2014-07-27,Stolen,2B,2014
1B,2B,Stolen Base 2B,474892,Chris Carter,Adrian Nieto,7,11,8,True,2014-07-20,Stolen,2B,2014
1B,2B,Stolen Base 2B,452678,Asdrúbal Cabrera,Adrian Nieto,4,4,5,False,2014-07-11,Stolen,2B,2014
1B,2B,Stolen Base 2B,429664,Robinson Canó,Adrian Nieto,1,0,6,True,2014-07-06,Stolen,2B,2014
1B,,Caught Stealing 2B,150348,John McDonald,Adrian Nieto,5,7,8,True,2014-07-01,Caught,2B,2014
1B,,Caught Stealing 2B,150348,John McDonald,Adrian Nieto,5,7,8,True,2014-06-30,Caught,2B,2014
1B,,Caught Stealing 2B,456715,Lorenzo Cain,Adrian Nieto,3,6,8,True,2014-06-15,Caught,2B,2014
1B,2B,Stolen Base 2B,434658,Rajai Davis,Adrian Nieto,1,0,3,True,2014-06-11,Stolen,2B,2014
1B,2B,Stolen Base 2B,545361,Mike Trout,Adrian Nieto,1,0,1,False,2014-06-06,Stolen,2B,2014
1B,2B,Stolen Base 2B,475174,Yonder Alonso,Adrian Nieto,0,1,4,True,2014-05-30,Stolen,2B,2014
2B,3B,Stolen Base 3B,514888,Jose Altuve,Adrian Nieto,0,0,1,False,2014-05-18,Stolen,3B,2014
2B,3B,Stolen Base 3B,542340,Jonathan Villar,Adrian Nieto,4,0,2,False,2014-05-18,Stolen,3B,2014
1B,2B,Stolen Base 2B,449107,Mike Aviles,Adrian Nieto,0,0,1,False,2014-05-02,Stolen,2B,2014
1B,,Caught Stealing 2B,488671,Alex Avila,Adrian Nieto,1,1,2,False,2014-04-22,Caught,2B,2014
1B,2B,Stolen Base 2B,502110,J.D. Martinez,Adrian Nieto,6,1,5,False,2014-04-22,Stolen,2B,2014
1B,2B,Stolen Base 2B,434658,Rajai Davis,Adrian Nieto,0,0,1,False,2014-04-21,Stolen,2B,2014
1B,2B,Stolen Base 2B,460579,Nyjer Morgan,Adrian Nieto,6,8,8,True,2014-04-12,Stolen,2B,2014
2B,3B,Stolen Base 3B,493114,Norichika Aoki,Adrian Nieto,2,1,5,False,2014-04-05,Stolen,3B,2014
1B,,Caught Stealing 2B,502481,Jarrod Dyson,Adrian Nieto,3,3,8,False,2014-04-05,Caught,2B,2014
