Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,425506,Jody Gerut,Raul Casanova,3,4,2,False,2008-06-08,Stolen,2B,2008
1B,2B,Stolen Base 2B,433582,Conor Jackson,Raul Casanova,3,1,5,False,2008-05-03,Stolen,2B,2008
1B,,Caught Stealing 2B,407862,Reed Johnson,Raul Casanova,0,0,1,False,2008-04-21,Caught,2B,2008
1B,,Caught Stealing 2B,400290,Austin Kearns,Raul Casanova,2,2,12,True,2008-04-17,Caught,2B,2008
1B,2B,Stolen Base 2B,430001,Rickie Weeks Jr.,Raul Casanova,3,2,6,True,2008-04-11,Stolen,2B,2008
1B,2B,Stolen Base 2B,121009,Pokey Reese,Raul Casanova,0,0,3,True,2001-06-05,Stolen,2B,2001
1B,,Caught Stealing 2B,123494,Michael Tucker,Raul Casanova,2,2,7,True,2001-06-05,Caught,2B,2001
1B,2B,Stolen Base 2B,121009,Pokey Reese,Raul Casanova,3,3,12,True,2001-06-05,Stolen,2B,2001
3B,,Caught Stealing Home,123494,Michael Tucker,Raul Casanova,3,4,13,True,2001-06-05,Caught,Home,2001
1B,2B,Stolen Base 2B,150439,Gary Matthews,Raul Casanova,0,2,4,True,2001-06-01,Stolen,2B,2001
1B,2B,Stolen Base 2B,124695,Eric Young Sr.,Raul Casanova,2,4,6,True,2001-06-01,Stolen,2B,2001
1B,2B,Stolen Base 2B,137005,Kerry Robinson,Raul Casanova,0,6,2,False,2001-05-31,Stolen,2B,2001
1B,2B,Stolen Base 2B,118305,Eli Marrero,Raul Casanova,4,0,8,False,2001-05-28,Stolen,2B,2001
1B,2B,Stolen Base 2B,136770,J.D. Drew,Raul Casanova,1,0,4,True,2001-05-22,Stolen,2B,2001
1B,2B,Stolen Base 2B,114789,Brian Giles,Raul Casanova,1,0,4,False,2001-05-19,Stolen,2B,2001
1B,2B,Stolen Base 2B,111548,Emil Brown,Raul Casanova,6,0,7,False,2001-05-19,Stolen,2B,2001
1B,2B,Stolen Base 2B,110029,Bobby Abreu,Raul Casanova,9,9,4,False,2001-05-15,Stolen,2B,2001
1B,2B,Stolen Base 2B,276519,Jimmy Rollins,Raul Casanova,9,10,9,False,2001-05-15,Stolen,2B,2001
1B,,Caught Stealing 2B,121409,Scott Rolen,Raul Casanova,10,10,9,False,2001-05-15,Caught,2B,2001
1B,2B,Stolen Base 2B,133380,Aramis Ramirez,Raul Casanova,0,2,1,True,2001-05-14,Stolen,2B,2001
1B,2B,Stolen Base 2B,116974,Jason Kendall,Raul Casanova,9,8,6,True,2001-05-14,Stolen,2B,2001
1B,2B,Stolen Base 2B,124695,Eric Young Sr.,Raul Casanova,1,1,3,True,2001-05-07,Stolen,2B,2001
1B,2B,Stolen Base 2B,112116,Luis Castillo,Raul Casanova,0,0,1,False,2001-05-04,Stolen,2B,2001
1B,2B,Stolen Base 2B,133343,Preston Wilson,Raul Casanova,3,1,3,False,2001-05-04,Stolen,2B,2001
1B,2B,Stolen Base 2B,121009,Pokey Reese,Raul Casanova,2,2,7,False,2001-04-17,Stolen,2B,2001
1B,2B,Stolen Base 2B,117501,Barry Larkin,Raul Casanova,0,0,3,True,2001-04-07,Stolen,2B,2001
1B,,Caught Stealing 2B,117501,Barry Larkin,Raul Casanova,3,0,6,True,2001-04-07,Caught,2B,2001
1B,,Caught Stealing 2B,150067,Chris Truby,Raul Casanova,5,2,4,False,2001-04-04,Caught,2B,2001
1B,,Caught Stealing 2B,123743,Jose Vizcaino,Raul Casanova,5,5,11,False,2001-04-04,Caught,2B,2001
2B,3B,Stolen Base 3B,150061,Julio Lugo,Raul Casanova,0,0,1,False,2000-09-29,Stolen,3B,2000
1B,,Caught Stealing 2B,150055,Chris Sexton,Raul Casanova,0,3,3,True,2000-09-27,Caught,2B,2000
1B,2B,Stolen Base 2B,119913,Alex Ochoa,Raul Casanova,1,3,6,True,2000-09-27,Stolen,2B,2000
1B,,Caught Stealing 2B,119913,Alex Ochoa,Raul Casanova,1,0,2,True,2000-09-26,Caught,2B,2000
1B,2B,Stolen Base 2B,150253,Alex Hernandez,Raul Casanova,0,2,6,True,2000-09-23,Stolen,2B,2000
1B,2B,Stolen Base 2B,111531,Adrian Brown,Raul Casanova,2,4,5,True,2000-09-23,Stolen,2B,2000
1B,,Caught Stealing 2B,110862,Mike Benjamin,Raul Casanova,2,4,9,True,2000-09-23,Caught,2B,2000
1B,2B,Stolen Base 2B,123494,Michael Tucker,Raul Casanova,1,0,1,False,2000-09-14,Stolen,2B,2000
1B,2B,Stolen Base 2B,115529,Lenny Harris,Raul Casanova,0,1,1,False,2000-09-13,Stolen,2B,2000
2B,,Caught Stealing 3B,121074,Edgar Renteria,Raul Casanova,3,4,3,True,2000-09-09,Caught,3B,2000
1B,2B,Stolen Base 2B,136770,J.D. Drew,Raul Casanova,4,6,6,True,2000-09-09,Stolen,2B,2000
1B,,Caught Stealing 2B,116423,Damian Jackson,Raul Casanova,0,1,1,False,2000-09-06,Caught,2B,2000
1B,2B,Stolen Base 2B,120140,Eric Owens,Raul Casanova,0,1,1,False,2000-09-06,Stolen,2B,2000
2B,3B,Stolen Base 3B,116423,Damian Jackson,Raul Casanova,4,3,4,False,2000-09-06,Stolen,3B,2000
1B,2B,Stolen Base 2B,120140,Eric Owens,Raul Casanova,4,3,4,False,2000-09-06,Stolen,2B,2000
1B,2B,Stolen Base 2B,150432,Mike Darr,Raul Casanova,5,6,5,False,2000-09-06,Stolen,2B,2000
