Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,666931,Jared Oliva,Sandy León,1,3,9,True,2020-09-25,Stolen,2B,2020
1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,Sandy León,5,5,8,True,2020-09-08,Stolen,2B,2020
1B,2B,Stolen Base 2B,607054,Jace Peterson,Sandy León,0,0,3,True,2020-09-05,Stolen,2B,2020
1B,2B,Stolen Base 2B,592348,Niko Goodrum,Sandy León,0,2,3,False,2020-08-15,Stolen,2B,2020
1B,2B,Stolen Base 2B,592348,Niko Goodrum,Sandy León,0,0,1,False,2020-08-14,Stolen,2B,2020
1B,2B,Stolen Base 2B,595879,Javier Báez,Sandy León,0,1,5,True,2020-08-12,Stolen,2B,2020
1B,2B,Stolen Base 2B,518792,Jason Heyward,Sandy León,2,5,8,True,2020-08-12,Stolen,2B,2020
1B,,Caught Stealing 2B,669222,Nick Senzel,Sandy León,2,0,4,False,2020-08-04,Caught,2B,2020
1B,,Caught Stealing 2B,593871,Jorge Polanco,Sandy León,1,0,1,False,2020-08-02,Caught,2B,2020
1B,,Caught Stealing 2B,621439,Byron Buxton,Sandy León,3,0,5,False,2020-08-01,Caught,2B,2020
1B,,Caught Stealing 2B,607043,Brandon Nimmo,Sandy León,0,0,1,False,2021-08-31,Caught,2B,2021
1B,2B,Stolen Base 2B,571976,Wil Myers,Sandy León,5,4,6,False,2021-08-10,Stolen,2B,2021
1B,2B,Stolen Base 2B,642180,Tyler Wade,Sandy León,1,0,3,True,2021-08-01,Stolen,2B,2021
2B,,Caught Stealing 3B,665487,Fernando Tatis Jr.,Sandy León,4,2,6,True,2021-07-25,Caught,3B,2021
1B,2B,Caught Stealing 3B,592518,Manny Machado,Sandy León,4,2,6,True,2021-07-25,Caught,3B,2021
1B,2B,Stolen Base 2B,665742,Juan Soto,Sandy León,0,0,1,False,2021-07-21,Stolen,2B,2021
1B,2B,Stolen Base 2B,607208,Trea Turner,Sandy León,1,1,8,False,2021-07-21,Stolen,2B,2021
1B,2B,Caught Stealing Home,457705,Andrew McCutchen,Sandy León,6,4,6,False,2021-07-18,Caught,Home,2021
3B,,Caught Stealing Home,592663,J.T. Realmuto,Sandy León,6,4,6,False,2021-07-18,Caught,Home,2021
1B,2B,Stolen Base 2B,608671,Travis Jankowski,Sandy León,6,4,8,False,2021-07-18,Stolen,2B,2021
2B,3B,Stolen Base 3B,547180,Bryce Harper,Sandy León,2,0,6,False,2021-07-18,Stolen,3B,2021
2B,3B,Stolen Base 3B,547180,Bryce Harper,Sandy León,2,0,6,False,2021-07-17,Stolen,3B,2021
1B,2B,Stolen Base 2B,607461,Matt Beaty,Sandy León,1,0,4,True,2021-07-08,Stolen,2B,2021
1B,,Caught Stealing 2B,518692,Freddie Freeman,Sandy León,3,4,8,False,2021-07-04,Caught,2B,2021
1B,2B,Stolen Base 2B,641658,Garrett Hampson,Sandy León,0,2,5,True,2021-06-09,Stolen,2B,2021
1B,2B,Stolen Base 2B,543543,Brad Miller,Sandy León,0,0,2,True,2021-05-24,Stolen,2B,2021
1B,2B,Stolen Base 2B,516416,Jean Segura,Sandy León,1,2,3,True,2021-05-24,Stolen,2B,2021
1B,2B,Stolen Base 2B,542340,Jonathan Villar,Sandy León,0,1,1,True,2021-05-21,Stolen,2B,2021
1B,2B,Stolen Base 2B,452678,Asdrúbal Cabrera,Sandy León,1,2,6,False,2021-05-13,Stolen,2B,2021
1B,2B,Stolen Base 2B,668942,Josh Rojas,Sandy León,0,2,1,False,2021-05-12,Stolen,2B,2021
1B,2B,Stolen Base 2B,641856,Billy McKinney,Sandy León,1,0,2,True,2021-05-07,Stolen,2B,2021
2B,,Caught Stealing 3B,645302,Victor Robles,Sandy León,0,0,3,False,2021-05-02,Caught,3B,2021
1B,2B,Caught Stealing 3B,543281,Josh Harrison,Sandy León,0,0,3,False,2021-05-02,Caught,3B,2021
1B,,Caught Stealing 2B,645302,Victor Robles,Sandy León,0,0,5,False,2021-04-30,Caught,2B,2021
1B,2B,Stolen Base 2B,628450,Yadiel Hernandez,Sandy León,0,0,9,False,2021-04-30,Stolen,2B,2021
1B,,Caught Stealing 2B,598265,Jackie Bradley Jr.,Sandy León,5,4,8,False,2021-04-27,Caught,2B,2021
1B,2B,Stolen Base 2B,474832,Brandon Belt,Sandy León,5,1,7,False,2021-04-23,Stolen,2B,2021
1B,2B,Stolen Base 2B,663624,Ryan Mountcastle,Sandy León,0,0,4,True,2021-04-21,Stolen,2B,2021
1B,2B,Stolen Base 2B,660271,Shohei Ohtani,Sandy León,3,7,9,True,2023-06-13,Stolen,2B,2023
1B,2B,Stolen Base 2B,545361,Mike Trout,Sandy León,5,7,12,True,2023-06-12,Stolen,2B,2023
2B,3B,Stolen Base 3B,623912,Harold Ramírez,Sandy León,4,1,3,False,2023-06-09,Stolen,3B,2023
1B,2B,Stolen Base 2B,668227,Randy Arozarena,Sandy León,4,1,3,False,2023-06-09,Stolen,2B,2023
1B,2B,Stolen Base 2B,668227,Randy Arozarena,Sandy León,6,1,6,False,2023-06-09,Stolen,2B,2023
1B,,Caught Stealing 2B,691023,Jordan Walker,Sandy León,0,0,6,True,2023-06-07,Caught,2B,2023
1B,2B,Stolen Base 2B,677594,Julio Rodríguez,Sandy León,0,0,4,True,2023-06-02,Stolen,2B,2023
1B,2B,Stolen Base 2B,665923,Esteury Ruiz,Sandy León,0,3,4,False,2023-05-13,Stolen,2B,2023
1B,2B,Stolen Base 2B,676609,José Caballero,Sandy León,1,0,3,False,2023-05-08,Stolen,2B,2023
1B,,Caught Stealing 2B,570482,Gio Urshela,Sandy León,0,0,2,False,2023-05-06,Caught,2B,2023
1B,2B,Stolen Base 2B,677950,Alek Thomas,Sandy León,7,11,7,True,2023-05-03,Stolen,2B,2023
1B,,Caught Stealing 2B,672724,Oswald Peraza,Sandy León,0,3,6,True,2023-04-27,Caught,2B,2023
1B,,Caught Stealing 2B,621028,Kevin Newman,Sandy León,2,0,2,False,2023-04-26,Caught,2B,2023
2B,3B,Stolen Base 3B,669222,Nick Senzel,Sandy León,2,2,5,False,2023-04-26,Stolen,3B,2023
