Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
2B,3B,Stolen Base 3B,547180,Bryce Harper,Endy Rodríguez,0,3,1,False,2023-09-27,Stolen,3B,2023
1B,,Caught Stealing 2B,665506,Cristian Pache,Endy Rodríguez,6,6,5,False,2023-09-27,Caught,2B,2023
1B,2B,Stolen Base 2B,681082,Bryson Stott,Endy Rodríguez,2,1,7,False,2023-09-26,Stolen,2B,2023
1B,2B,Stolen Base 2B,682829,Elly De La Cruz,Endy Rodríguez,4,0,2,False,2023-09-23,Stolen,2B,2023
2B,3B,Stolen Base 3B,682829,Elly De La Cruz,Endy Rodríguez,4,0,2,False,2023-09-23,Stolen,3B,2023
1B,2B,Stolen Base 2B,670770,TJ Friedl,Endy Rodríguez,9,9,7,False,2023-09-23,Stolen,2B,2023
1B,2B,Stolen Base 2B,670770,TJ Friedl,Endy Rodríguez,0,0,1,False,2023-09-22,Stolen,2B,2023
1B,2B,Stolen Base 2B,682829,Elly De La Cruz,Endy Rodríguez,0,0,2,False,2023-09-22,Stolen,2B,2023
2B,3B,Stolen Base 3B,682829,Elly De La Cruz,Endy Rodríguez,1,0,2,False,2023-09-22,Stolen,3B,2023
1B,2B,Stolen Base 2B,683011,Anthony Volpe,Endy Rodríguez,3,6,9,True,2023-09-16,Stolen,2B,2023
1B,2B,Stolen Base 2B,665828,Oswaldo Cabrera,Endy Rodríguez,5,7,9,True,2023-09-15,Stolen,2B,2023
1B,,Caught Stealing 2B,669743,Alex Call,Endy Rodríguez,2,0,3,True,2023-09-12,Caught,2B,2023
1B,2B,Stolen Base 2B,696285,Jacob Young,Endy Rodríguez,0,2,3,True,2023-09-11,Stolen,2B,2023
1B,,Caught Stealing 2B,660670,Ronald Acuña Jr.,Endy Rodríguez,0,0,1,False,2023-09-09,Caught,2B,2023
1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,Endy Rodríguez,3,7,6,False,2023-09-09,Stolen,2B,2023
1B,2B,Stolen Base 2B,680118,Dairon Blanco,Endy Rodríguez,0,0,3,False,2023-08-29,Stolen,2B,2023
1B,,Caught Stealing 2B,641355,Cody Bellinger,Endy Rodríguez,0,1,1,True,2023-08-24,Caught,2B,2023
1B,2B,Stolen Base 2B,656669,Jordan Luplow,Endy Rodríguez,5,1,8,False,2023-08-18,Stolen,2B,2023
1B,,Caught Stealing 2B,624413,Pete Alonso,Endy Rodríguez,4,2,5,False,2023-08-16,Caught,2B,2023
1B,2B,Stolen Base 2B,542364,Rafael Ortega,Endy Rodríguez,5,2,4,False,2023-08-14,Stolen,2B,2023
2B,3B,Stolen Base 3B,596019,Francisco Lindor,Endy Rodríguez,6,2,5,False,2023-08-14,Stolen,3B,2023
1B,2B,Stolen Base 2B,682829,Elly De La Cruz,Endy Rodríguez,0,0,1,True,2023-08-13,Stolen,2B,2023
1B,,Caught Stealing 2B,680574,Matt McLain,Endy Rodríguez,4,3,7,True,2023-08-13,Caught,2B,2023
1B,2B,Stolen Base 2B,682829,Elly De La Cruz,Endy Rodríguez,0,0,1,True,2023-08-12,Stolen,2B,2023
1B,,Caught Stealing 2B,680574,Matt McLain,Endy Rodríguez,4,3,7,True,2023-08-12,Caught,2B,2023
1B,2B,Stolen Base 2B,671739,Michael Harris II,Endy Rodríguez,5,6,9,True,2023-08-09,Stolen,2B,2023
1B,2B,Stolen Base 2B,668930,Brice Turang,Endy Rodríguez,0,1,3,False,2023-08-06,Stolen,2B,2023
2B,,Caught Stealing 3B,656941,Kyle Schwarber,Endy Rodríguez,0,0,1,True,2023-07-28,Caught,3B,2023
1B,,Caught Stealing 2B,673490,Ha-Seong Kim,Endy Rodríguez,4,8,7,False,2023-07-24,Caught,2B,2023
1B,2B,Stolen Base 2B,621493,Taylor Ward,Endy Rodríguez,0,0,2,False,2023-07-22,Stolen,2B,2023
1B,2B,Stolen Base 2B,623205,Andrew Velazquez,Endy Rodríguez,8,5,8,False,2023-07-21,Stolen,2B,2023
