Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,542340,Jonathan Villar,Chance Sisco,5,7,8,False,2020-09-27,Stolen,2B,2020
1B,2B,Stolen Base 2B,668227,Randy Arozarena,Chance Sisco,1,3,8,True,2020-09-19,Stolen,2B,2020
1B,2B,Stolen Base 2B,621433,Brett Phillips,Chance Sisco,1,3,9,True,2020-09-19,Stolen,2B,2020
1B,2B,Stolen Base 2B,670712,Mike Brosseau,Chance Sisco,6,6,5,False,2020-09-17,Stolen,2B,2020
1B,,Caught Stealing 2B,665926,Andrés Giménez,Chance Sisco,7,6,8,False,2020-09-09,Caught,2B,2020
1B,2B,Stolen Base 2B,642180,Tyler Wade,Chance Sisco,1,1,3,True,2020-09-04,Stolen,2B,2020
1B,2B,Stolen Base 2B,641645,Luis Guillorme,Chance Sisco,3,2,2,True,2020-09-01,Stolen,2B,2020
2B,3B,Stolen Base 3B,666971,Lourdes Gurriel Jr.,Chance Sisco,2,2,6,False,2020-08-31,Stolen,3B,2020
1B,,Caught Stealing 2B,605233,Derek Fisher,Chance Sisco,2,2,9,False,2020-08-31,Caught,2B,2020
1B,2B,Stolen Base 2B,606192,Teoscar Hernández,Chance Sisco,5,0,5,False,2020-08-29,Stolen,2B,2020
1B,2B,Stolen Base 2B,670712,Mike Brosseau,Chance Sisco,6,6,5,False,2020-08-27,Stolen,2B,2020
1B,2B,Stolen Base 2B,622534,Manuel Margot,Chance Sisco,4,2,8,False,2020-08-25,Stolen,2B,2020
1B,2B,Stolen Base 2B,665742,Juan Soto,Chance Sisco,1,4,3,True,2020-08-14,Stolen,2B,2020
1B,2B,Stolen Base 2B,596451,Roman Quinn,Chance Sisco,1,0,2,False,2020-08-12,Stolen,2B,2020
1B,2B,Stolen Base 2B,547180,Bryce Harper,Chance Sisco,3,5,7,False,2020-08-12,Stolen,2B,2020
1B,,Caught Stealing 2B,607208,Trea Turner,Chance Sisco,0,0,1,False,2020-08-08,Caught,2B,2020
1B,2B,Stolen Base 2B,656509,Monte Harrison,Chance Sisco,6,6,6,False,2020-08-06,Stolen,2B,2020
1B,2B,Stolen Base 2B,542340,Jonathan Villar,Chance Sisco,8,6,8,False,2020-08-06,Stolen,2B,2020
1B,2B,Stolen Base 2B,656509,Monte Harrison,Chance Sisco,6,6,6,False,2020-07-28,Stolen,2B,2020
1B,2B,Stolen Base 2B,542340,Jonathan Villar,Chance Sisco,8,6,8,False,2020-07-28,Stolen,2B,2020
1B,2B,Stolen Base 2B,621433,Brett Phillips,Chance Sisco,1,7,7,True,2021-05-20,Stolen,2B,2021
1B,,Caught Stealing 2B,642180,Tyler Wade,Chance Sisco,0,3,2,True,2021-05-15,Caught,2B,2021
1B,2B,Stolen Base 2B,596019,Francisco Lindor,Chance Sisco,4,0,3,False,2021-05-12,Stolen,2B,2021
1B,2B,Stolen Base 2B,542340,Jonathan Villar,Chance Sisco,4,0,5,False,2021-05-12,Stolen,2B,2021
1B,,Caught Stealing 2B,641487,J.P. Crawford,Chance Sisco,1,1,5,False,2021-05-04,Caught,2B,2021
1B,2B,Stolen Base 2B,643393,Tony Kemp,Chance Sisco,2,3,8,False,2021-04-30,Stolen,2B,2021
1B,,Caught Stealing 2B,650402,Gleyber Torres,Chance Sisco,1,4,5,True,2021-04-27,Caught,2B,2021
1B,,Caught Stealing 2B,669256,Nick Solak,Chance Sisco,0,0,6,False,2021-04-18,Caught,2B,2021
1B,,Caught Stealing 2B,666211,Taylor Trammell,Chance Sisco,1,2,6,True,2021-04-15,Caught,2B,2021
1B,,Caught Stealing 2B,666211,Taylor Trammell,Chance Sisco,1,2,6,True,2021-04-14,Caught,2B,2021
1B,2B,Stolen Base 2B,546990,Anthony Alford,Chance Sisco,10,10,13,False,2019-09-23,Stolen,2B,2019
1B,2B,Stolen Base 2B,624415,Cavan Biggio,Chance Sisco,3,3,6,True,2019-09-17,Stolen,2B,2019
2B,3B,Stolen Base 3B,624415,Cavan Biggio,Chance Sisco,4,4,8,True,2019-09-17,Stolen,3B,2019
1B,,Caught Stealing 2B,543308,John Hicks,Chance Sisco,0,0,2,False,2019-09-14,Caught,2B,2019
1B,2B,Stolen Base 2B,622682,Victor Reyes,Chance Sisco,2,0,5,False,2019-09-14,Stolen,2B,2019
1B,2B,Stolen Base 2B,502054,Tommy Pham,Chance Sisco,2,3,6,False,2019-09-03,Stolen,2B,2019
1B,2B,Stolen Base 2B,621563,Joey Wendle,Chance Sisco,2,3,7,False,2019-09-03,Stolen,2B,2019
1B,2B,Stolen Base 2B,640457,Austin Meadows,Chance Sisco,2,3,8,False,2019-09-03,Stolen,2B,2019
1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,Chance Sisco,0,1,1,False,2019-09-01,Stolen,2B,2019
1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,Chance Sisco,3,1,2,False,2019-09-01,Stolen,2B,2019
1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,Chance Sisco,3,4,7,False,2019-09-01,Stolen,2B,2019
1B,2B,Stolen Base 2B,621433,Brett Phillips,Chance Sisco,1,0,2,False,2019-08-31,Stolen,2B,2019
1B,,Caught Stealing 2B,571976,Wil Myers,Chance Sisco,5,1,6,False,2019-07-29,Caught,2B,2019
1B,2B,Stolen Base 2B,502481,Jarrod Dyson,Chance Sisco,0,0,1,False,2019-07-23,Stolen,2B,2019
1B,2B,Stolen Base 2B,645302,Victor Robles,Chance Sisco,0,0,3,True,2019-07-17,Stolen,2B,2019
2B,3B,Stolen Base 3B,645302,Victor Robles,Chance Sisco,0,0,3,True,2019-07-17,Stolen,3B,2019
1B,2B,Stolen Base 2B,543228,Yan Gomes,Chance Sisco,0,0,3,True,2019-07-17,Stolen,2B,2019
1B,2B,Stolen Base 2B,607208,Trea Turner,Chance Sisco,0,0,1,True,2019-07-16,Stolen,2B,2019
1B,2B,Stolen Base 2B,572821,Brian Dozier,Chance Sisco,1,4,6,True,2019-07-16,Stolen,2B,2019
1B,2B,Stolen Base 2B,594809,Adam Eaton,Chance Sisco,1,5,7,True,2019-07-16,Stolen,2B,2019
1B,2B,Stolen Base 2B,621563,Joey Wendle,Chance Sisco,0,5,1,True,2019-07-12,Stolen,2B,2019
1B,2B,Stolen Base 2B,666971,Lourdes Gurriel Jr.,Chance Sisco,6,1,7,False,2019-07-07,Stolen,2B,2019
1B,2B,Stolen Base 2B,520471,Freddy Galvis,Chance Sisco,1,2,8,False,2019-07-05,Stolen,2B,2019
1B,2B,Stolen Base 2B,595281,Kevin Kiermaier,Chance Sisco,3,3,8,False,2019-07-03,Stolen,2B,2019
1B,,Caught Stealing 2B,650490,Yandy Díaz,Chance Sisco,3,3,8,False,2019-07-03,Caught,2B,2019
1B,2B,Stolen Base 2B,621563,Joey Wendle,Chance Sisco,1,1,3,False,2019-07-02,Stolen,2B,2019
1B,2B,Stolen Base 2B,664040,Brandon Lowe,Chance Sisco,2,1,3,False,2019-07-02,Stolen,2B,2019
1B,2B,Stolen Base 2B,621563,Joey Wendle,Chance Sisco,6,1,8,False,2019-07-02,Stolen,2B,2019
1B,2B,Stolen Base 2B,543401,Jason Kipnis,Chance Sisco,0,1,3,True,2019-06-30,Stolen,2B,2019
1B,2B,Stolen Base 2B,605480,Mallex Smith,Chance Sisco,3,3,2,False,2019-06-21,Stolen,2B,2019
1B,2B,Stolen Base 2B,605480,Mallex Smith,Chance Sisco,9,3,5,False,2019-06-21,Stolen,2B,2019
1B,2B,Stolen Base 2B,502210,Josh Reddick,Chance Sisco,3,3,9,False,2019-06-07,Stolen,2B,2019
1B,2B,Stolen Base 2B,605233,Derek Fisher,Chance Sisco,3,3,10,False,2019-06-07,Stolen,2B,2019
1B,,Caught Stealing 2B,608597,Ronald Guzmán,Chance Sisco,4,3,7,False,2019-06-06,Caught,2B,2019
1B,2B,Stolen Base 2B,592261,Delino DeShields,Chance Sisco,4,3,7,False,2019-06-06,Stolen,2B,2019
1B,2B,Stolen Base 2B,462101,Elvis Andrus,Chance Sisco,1,0,8,False,2019-06-05,Stolen,2B,2019
2B,3B,Stolen Base 3B,570560,Yolmer Sánchez,Chance Sisco,5,1,3,True,2018-09-16,Stolen,3B,2018
1B,,Caught Stealing 2B,641343,Jake Bauers,Chance Sisco,4,0,1,False,2018-09-08,Caught,2B,2018
3B,score,Caught Stealing 2B,642715,Willy Adames,Chance Sisco,4,0,1,False,2018-09-08,Caught,2B,2018
2B,3B,Stolen Base 3B,605480,Mallex Smith,Chance Sisco,5,0,2,False,2018-09-08,Stolen,3B,2018
1B,2B,Stolen Base 2B,621563,Joey Wendle,Chance Sisco,5,0,2,False,2018-09-08,Stolen,2B,2018
1B,,Caught Stealing 2B,595281,Kevin Kiermaier,Chance Sisco,0,0,2,False,2018-09-07,Caught,2B,2018
1B,2B,Stolen Base 2B,605480,Mallex Smith,Chance Sisco,7,2,6,False,2018-09-07,Stolen,2B,2018
2B,,Caught Stealing 3B,544369,Didi Gregorius,Chance Sisco,0,1,3,True,2018-07-09,Caught,3B,2018
1B,,Caught Stealing 2B,467793,Carlos Santana,Chance Sisco,0,0,2,False,2018-07-04,Caught,2B,2018
1B,2B,Stolen Base 2B,500743,Miguel Rojas,Chance Sisco,0,0,2,True,2018-06-15,Stolen,2B,2018
1B,,Caught Stealing 2B,456488,Eduardo Núñez,Chance Sisco,0,1,4,True,2018-06-13,Caught,2B,2018
1B,2B,Stolen Base 2B,643217,Andrew Benintendi,Chance Sisco,0,0,6,True,2018-06-11,Stolen,2B,2018
1B,,Caught Stealing 2B,607680,Kevin Pillar,Chance Sisco,0,0,2,False,2018-06-09,Caught,2B,2018
1B,,Caught Stealing 2B,649557,Aledmys Díaz,Chance Sisco,1,1,3,False,2018-06-08,Caught,2B,2018
2B,3B,Stolen Base 3B,543305,Aaron Hicks,Chance Sisco,2,6,6,True,2018-06-02,Stolen,3B,2018
1B,2B,Stolen Base 2B,650402,Gleyber Torres,Chance Sisco,2,6,6,True,2018-06-02,Stolen,2B,2018
1B,2B,Stolen Base 2B,544369,Didi Gregorius,Chance Sisco,4,7,8,True,2018-06-02,Stolen,2B,2018
1B,2B,Stolen Base 2B,458731,Brett Gardner,Chance Sisco,1,1,5,True,2018-06-01,Stolen,2B,2018
1B,2B,Stolen Base 2B,544369,Didi Gregorius,Chance Sisco,1,2,6,True,2018-06-01,Stolen,2B,2018
2B,3B,Stolen Base 3B,665742,Juan Soto,Chance Sisco,1,3,4,True,2018-05-29,Stolen,3B,2018
1B,2B,Stolen Base 2B,572191,Michael A. Taylor,Chance Sisco,2,3,6,True,2018-05-29,Stolen,2B,2018
2B,3B,Stolen Base 3B,572191,Michael A. Taylor,Chance Sisco,2,3,6,True,2018-05-29,Stolen,3B,2018
1B,2B,Stolen Base 2B,621563,Joey Wendle,Chance Sisco,7,3,6,False,2018-05-27,Stolen,2B,2018
1B,2B,Stolen Base 2B,641553,Adam Engel,Chance Sisco,4,1,4,False,2018-05-23,Stolen,2B,2018
1B,2B,Stolen Base 2B,544725,Leury García,Chance Sisco,6,1,5,False,2018-05-23,Stolen,2B,2018
2B,3B,Stolen Base 3B,544725,Leury García,Chance Sisco,6,1,5,False,2018-05-23,Stolen,3B,2018
1B,2B,Stolen Base 2B,602922,José Rondón,Chance Sisco,7,1,5,False,2018-05-23,Stolen,2B,2018
1B,2B,Stolen Base 2B,602922,José Rondón,Chance Sisco,1,2,8,False,2018-05-22,Stolen,2B,2018
1B,2B,Stolen Base 2B,643217,Andrew Benintendi,Chance Sisco,0,0,1,False,2018-05-19,Stolen,2B,2018
1B,,Caught Stealing 2B,608384,Nick Williams,Chance Sisco,1,0,2,True,2018-05-16,Caught,2B,2018
1B,2B,Stolen Base 2B,452655,Denard Span,Chance Sisco,0,0,1,True,2018-05-13,Stolen,2B,2018
1B,2B,Stolen Base 2B,452655,Denard Span,Chance Sisco,3,0,3,True,2018-05-13,Stolen,2B,2018
1B,2B,Stolen Base 2B,621563,Joey Wendle,Chance Sisco,3,3,3,True,2018-05-12,Stolen,2B,2018
1B,2B,Stolen Base 2B,593160,Whit Merrifield,Chance Sisco,9,6,5,True,2018-05-10,Stolen,2B,2018
1B,,Caught Stealing 2B,594777,Kole Calhoun,Chance Sisco,8,0,3,False,2018-05-03,Caught,2B,2018
1B,2B,Stolen Base 2B,605480,Mallex Smith,Chance Sisco,1,1,2,True,2018-04-25,Stolen,2B,2018
1B,2B,Stolen Base 2B,621563,Joey Wendle,Chance Sisco,3,5,5,True,2018-04-25,Stolen,2B,2018
1B,,Caught Stealing 2B,488726,Michael Brantley,Chance Sisco,0,4,6,True,2018-04-21,Caught,2B,2018
1B,,Caught Stealing 2B,596019,Francisco Lindor,Chance Sisco,0,4,7,True,2018-04-21,Caught,2B,2018
2B,,Caught Stealing 3B,434658,Rajai Davis,Chance Sisco,0,4,9,True,2018-04-21,Caught,3B,2018
1B,,Caught Stealing 2B,571980,Tyler Naquin,Chance Sisco,0,1,2,True,2018-04-20,Caught,2B,2018
1B,2B,Stolen Base 2B,596019,Francisco Lindor,Chance Sisco,1,1,5,True,2018-04-20,Stolen,2B,2018
1B,,Caught Stealing 2B,500208,Yangervis Solarte,Chance Sisco,0,0,6,True,2018-04-10,Caught,2B,2018
1B,2B,Stolen Base 2B,544369,Didi Gregorius,Chance Sisco,8,3,7,False,2018-04-07,Stolen,2B,2018
3B,,Caught Stealing Home,607054,Jace Peterson,Chance Sisco,8,3,8,False,2018-04-07,Caught,Home,2018
1B,,Caught Stealing 2B,544369,Didi Gregorius,Chance Sisco,0,0,4,False,2018-04-05,Caught,2B,2018
1B,2B,Stolen Base 2B,545350,Jake Marisnick,Chance Sisco,5,5,7,False,2018-04-03,Stolen,2B,2018
1B,2B,Stolen Base 2B,621439,Byron Buxton,Chance Sisco,0,6,5,True,2018-04-01,Stolen,2B,2018
2B,3B,Stolen Base 3B,595281,Kevin Kiermaier,Chance Sisco,0,0,3,False,2017-09-30,Stolen,3B,2017
1B,2B,Stolen Base 2B,595281,Kevin Kiermaier,Chance Sisco,3,0,7,False,2017-09-30,Stolen,2B,2017
2B,3B,Stolen Base 3B,588751,Adeiny Hechavarría,Chance Sisco,4,2,8,False,2017-09-30,Stolen,3B,2017
1B,2B,Stolen Base 2B,543543,Brad Miller,Chance Sisco,4,2,8,False,2017-09-30,Stolen,2B,2017
1B,2B,Stolen Base 2B,516782,Starling Marte,Chance Sisco,4,3,5,False,2017-09-27,Stolen,2B,2017
1B,2B,Stolen Base 2B,458731,Brett Gardner,Chance Sisco,0,0,1,True,2017-09-07,Stolen,2B,2017
1B,2B,Stolen Base 2B,458731,Brett Gardner,Chance Sisco,0,0,1,True,2017-09-06,Stolen,2B,2017
