Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,113660,Ray Durham,Keith McDonald,0,2,1,False,2000-07-13,Stolen,2B,2000
1B,2B,Stolen Base 2B,119913,Alex Ochoa,Keith McDonald,4,7,6,True,2000-07-06,Stolen,2B,2000
1B,2B,Stolen Base 2B,117501,Barry Larkin,Keith McDonald,0,0,1,True,2000-07-04,Stolen,2B,2000
