Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,452104,Chase Headley,Ryan Doumit,3,0,1,False,2008-09-27,Stolen,2B,2008
1B,2B,Stolen Base 2B,456422,Michael Bourn,Ryan Doumit,1,4,6,True,2008-09-21,Stolen,2B,2008
1B,2B,Stolen Base 2B,456422,Michael Bourn,Ryan Doumit,1,5,8,True,2008-09-21,Stolen,2B,2008
1B,,Caught Stealing 2B,456422,Michael Bourn,Ryan Doumit,0,0,1,True,2008-09-20,Caught,2B,2008
1B,,Caught Stealing 2B,456422,Michael Bourn,Ryan Doumit,1,2,5,True,2008-09-19,Caught,2B,2008
1B,,Caught Stealing 2B,452254,Hunter Pence,Ryan Doumit,1,2,7,True,2008-09-19,Caught,2B,2008
2B,3B,Stolen Base 3B,431145,Russell Martin,Ryan Doumit,1,6,6,True,2008-09-16,Stolen,3B,2008
1B,2B,Stolen Base 2B,425766,James Loney,Ryan Doumit,0,3,3,True,2008-09-15,Stolen,2B,2008
1B,,Caught Stealing 2B,407886,Ryan Ludwick,Ryan Doumit,6,6,12,True,2008-09-13,Caught,2B,2008
1B,2B,Stolen Base 2B,453895,Brendan Ryan,Ryan Doumit,6,6,12,True,2008-09-13,Stolen,2B,2008
1B,2B,Stolen Base 2B,430631,Reggie Abercrombie,Ryan Doumit,2,0,2,False,2008-09-10,Stolen,2B,2008
1B,,Caught Stealing 2B,113889,Darin Erstad,Ryan Doumit,2,2,5,False,2008-09-10,Caught,2B,2008
3B,,Caught Stealing Home,150398,Geoff Blum,Ryan Doumit,5,2,3,False,2008-09-09,Caught,Home,2008
1B,2B,Stolen Base 2B,456422,Michael Bourn,Ryan Doumit,6,2,4,False,2008-09-09,Stolen,2B,2008
1B,2B,Stolen Base 2B,452254,Hunter Pence,Ryan Doumit,0,0,2,False,2008-09-08,Stolen,2B,2008
1B,2B,Stolen Base 2B,457803,Jay Bruce,Ryan Doumit,1,2,2,False,2008-09-02,Stolen,2B,2008
1B,2B,Stolen Base 2B,111904,Mike Cameron,Ryan Doumit,1,3,7,True,2008-08-29,Stolen,2B,2008
1B,2B,Stolen Base 2B,117601,Derrek Lee,Ryan Doumit,4,5,5,True,2008-08-26,Stolen,2B,2008
1B,2B,Stolen Base 2B,111904,Mike Cameron,Ryan Doumit,3,3,11,False,2008-08-24,Stolen,2B,2008
1B,2B,Stolen Base 2B,430001,Rickie Weeks Jr.,Ryan Doumit,4,3,12,False,2008-08-24,Stolen,2B,2008
1B,2B,Stolen Base 2B,150479,Felipe Lopez,Ryan Doumit,0,1,7,False,2008-08-19,Stolen,2B,2008
1B,,Caught Stealing 2B,408314,José Reyes,Ryan Doumit,0,2,5,True,2008-08-15,Caught,2B,2008
1B,2B,Stolen Base 2B,447736,Chris Dickerson,Ryan Doumit,0,0,1,True,2008-08-12,Stolen,2B,2008
2B,,Caught Stealing 3B,279913,Corey Patterson,Ryan Doumit,0,2,2,True,2008-08-12,Caught,3B,2008
1B,2B,Stolen Base 2B,408314,José Reyes,Ryan Doumit,0,0,1,False,2008-08-11,Stolen,2B,2008
1B,2B,Stolen Base 2B,408314,José Reyes,Ryan Doumit,5,4,8,False,2008-08-11,Stolen,2B,2008
1B,2B,Stolen Base 2B,276519,Jimmy Rollins,Ryan Doumit,2,1,4,False,2008-08-09,Stolen,2B,2008
1B,2B,Stolen Base 2B,276519,Jimmy Rollins,Ryan Doumit,0,0,3,False,2008-08-08,Stolen,2B,2008
1B,2B,Stolen Base 2B,425664,Shane Victorino,Ryan Doumit,0,0,8,False,2008-08-08,Stolen,2B,2008
1B,2B,Stolen Base 2B,464900,Alex Romero,Ryan Doumit,5,4,5,False,2008-08-04,Stolen,2B,2008
1B,2B,Stolen Base 2B,452220,Stephen Drew,Ryan Doumit,5,4,6,False,2008-08-04,Stolen,2B,2008
3B,,Caught Stealing Home,455759,Chris Young,Ryan Doumit,7,5,7,False,2008-08-04,Caught,Home,2008
1B,2B,Stolen Base 2B,150093,Alfonso Soriano,Ryan Doumit,5,2,6,False,2008-08-03,Stolen,2B,2008
2B,3B,Stolen Base 3B,407862,Reed Johnson,Ryan Doumit,3,1,4,False,2008-08-02,Stolen,3B,2008
1B,2B,Stolen Base 2B,136660,Mark DeRosa,Ryan Doumit,3,1,4,False,2008-08-02,Stolen,2B,2008
2B,,Caught Stealing 3B,407862,Reed Johnson,Ryan Doumit,5,1,6,False,2008-08-02,Caught,3B,2008
1B,2B,Stolen Base 2B,117601,Derrek Lee,Ryan Doumit,5,1,8,False,2008-08-02,Stolen,2B,2008
1B,2B,Stolen Base 2B,430838,Willy Taveras,Ryan Doumit,0,1,3,True,2008-07-30,Stolen,2B,2008
1B,2B,Stolen Base 2B,430838,Willy Taveras,Ryan Doumit,0,0,1,True,2008-07-29,Stolen,2B,2008
1B,2B,Stolen Base 2B,430838,Willy Taveras,Ryan Doumit,0,3,2,True,2008-07-28,Stolen,2B,2008
1B,,Caught Stealing 2B,425547,Brad Hawpe,Ryan Doumit,4,3,6,True,2008-07-28,Caught,2B,2008
1B,2B,Stolen Base 2B,452254,Hunter Pence,Ryan Doumit,3,4,1,False,2008-07-23,Stolen,2B,2008
1B,2B,Stolen Base 2B,456422,Michael Bourn,Ryan Doumit,4,5,2,False,2008-07-23,Stolen,2B,2008
1B,2B,Stolen Base 2B,430565,Kazuo Matsui,Ryan Doumit,6,6,4,False,2008-07-23,Stolen,2B,2008
1B,2B,Stolen Base 2B,430565,Kazuo Matsui,Ryan Doumit,0,0,1,False,2008-07-21,Stolen,2B,2008
1B,2B,Stolen Base 2B,452254,Hunter Pence,Ryan Doumit,1,1,4,False,2008-07-21,Stolen,2B,2008
1B,2B,Stolen Base 2B,430838,Willy Taveras,Ryan Doumit,3,0,2,False,2008-07-18,Stolen,2B,2008
2B,3B,Stolen Base 3B,430838,Willy Taveras,Ryan Doumit,3,0,2,False,2008-07-18,Stolen,3B,2008
1B,2B,Stolen Base 2B,425557,Jeff Baker,Ryan Doumit,3,1,5,False,2008-07-18,Stolen,2B,2008
1B,2B,Stolen Base 2B,285131,Cesar Izturis,Ryan Doumit,4,5,6,True,2008-07-13,Stolen,2B,2008
1B,2B,Stolen Base 2B,110029,Bobby Abreu,Ryan Doumit,0,0,3,True,2008-07-10,Stolen,2B,2008
1B,2B,Stolen Base 2B,451629,Justin Christian,Ryan Doumit,4,2,9,True,2008-07-10,Stolen,2B,2008
1B,2B,Stolen Base 2B,204020,Lance Berkman,Ryan Doumit,3,4,4,True,2008-07-09,Stolen,2B,2008
1B,,Caught Stealing 2B,421064,Ty Wigginton,Ryan Doumit,3,4,5,True,2008-07-09,Caught,2B,2008
1B,2B,Stolen Base 2B,204020,Lance Berkman,Ryan Doumit,4,4,6,True,2008-07-09,Stolen,2B,2008
